Word	Declension	Gender	TotFreq	Declined	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
mater:Dat.Pl	3	f	544	mātribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
medium:Nom.Sg	2	n	103	medium	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
medium:Abl.Pl	2	n	103	mediīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	ēs	ēs
medium:Dat.Sg	2	n	103	mediō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
medium:Acc.Pl	2	n	103	media	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
medium:Gen.Sg	2	n	103	mediī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ū	
medium:Gen.Pl	2	n	103	mediōrum	ōrum	ōrum	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
medium:Abl.Sg	2	n	103	mediō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
medium:Nom.Pl	2	n	103	media	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
medium:Acc.Sg	2	n	103	medium	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
medium:Dat.Pl	2	n	103	mediīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	ēī	a
membrum:Nom.Sg	2	n	184	membrum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
membrum:Abl.Pl	2	n	184	membrīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	ēs	ēs
membrum:Dat.Sg	2	n	184	membrō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
membrum:Acc.Pl	2	n	184	membra	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
membrum:Gen.Sg	2	n	184	membrī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	um	um
membrum:Gen.Pl	2	n	184	membrōrum	ōrum	ōrum	ōrum	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	ēs	ēs
membrum:Abl.Sg	2	n	184	membrō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
membrum:Nom.Pl	2	n	184	membra	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
membrum:Acc.Sg	2	n	184	membrum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
membrum:Dat.Pl	2	n	184	membrīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	ēs	ēs
mens:Nom.Sg	3	f	538	mēns																
mens:Abl.Pl	3	f	538	mentibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
mens:Dat.Sg	3	f	538	mentī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ū	
mens:Acc.Pl	3	f	538	mentēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
mens:Gen.Sg	3	f	538	mentis	is	is	is	is	a	a	a	a	a	a	a	a	a	a	a	a
mens:Gen.Pl	3	f	538	mentium	ium	ium	ium													
mens:Abl.Sg	3	f	538	mente	e	e	e	e	e	e	e	e	e	e	ō	ō	ō	ō	ō	ō
mens:Nom.Pl	3	f	538	mentēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
mens:Acc.Sg	3	f	538	mentem	em	em	em	em	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
mens:Dat.Pl	3	f	538	mentibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
mensa:Nom.Sg	1	f	117	mēnsa	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
mensa:Abl.Pl	1	f	117	mēnsīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	a	a
mensa:Dat.Sg	1	f	117	mēnsae	ae	e	e	e	e	e	e	e	e	e	e	e	a	a	a	a
mensa:Acc.Pl	1	f	117	mēnsās	ās	ās	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
mensa:Gen.Sg	1	f	117	mēnsae	ae	e	e	e	e	e	e	e	e	e	e	ō	ō	ō	ō	ō
mensa:Gen.Pl	1	f	117	mēnsārum	ārum	am	am	am	am	am	am	am	am	am	um	um	um	um	um	um
mensa:Abl.Sg	1	f	117	mēnsā	ā	am	am	am	am	am	am	am	am	am	um	um	um	um	um	um
mensa:Nom.Pl	1	f	117	mēnsae	ae	ium	es	is	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
mensa:Acc.Sg	1	f	117	mēnsam	am	am	am	am	am	am	am	am	am	am	um	um	um	um	um	um
mensa:Dat.Pl	1	f	117	mēnsīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	a	a
mensis:Nom.Sg	3	m	86	mēnsis	is	is	is	is	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
mensis:Abl.Pl	3	m	86	mēnsibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
mensis:Dat.Sg	3	m	86	mēnsī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ū	
mensis:Acc.Pl	3	m	86	mēnsēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
mensis:Gen.Sg	3	m	86	mēnsis	is	is	is	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
mensis:Gen.Pl	3	m	86	mēnsium	ium	ubus	uum	uum	um	um	um	um	um	um	um	um	um	um	um	um
mensis:Abl.Sg	3	m	86	mēnse	e	e	e	e	e	e	e	e	e	e	e	e	a	a	a	a
mensis:Nom.Pl	3	m	86	mēnsēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
mensis:Acc.Sg	3	m	86	mēnsem	em	em	em	em	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
mensis:Dat.Pl	3	m	86	mēnsibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
merces:Nom.Sg	3	f	80	mercēs																
merces:Abl.Pl	3	f	80	mercēdibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
merces:Dat.Sg	3	f	80	mercēdī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ū	
merces:Acc.Pl	3	f	80	mercēdēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
merces:Gen.Sg	3	f	80	mercēdis	is	is	is	is	ae	a	a	a	a	a	a	a	a	a	a	a
merces:Gen.Pl	3	f	80	mercēdum	um	um	um	um	um	um	um	um	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
merces:Abl.Sg	3	f	80	mercēde	e	e	e	e	e	e	e	e	e	e	e	ō	ō	ō	ō	ō
merces:Nom.Pl	3	f	80	mercēdēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
merces:Acc.Sg	3	f	80	mercēdem	em	em	em	em	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
merces:Dat.Pl	3	f	80	mercēdibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
meritum:Nom.Sg	2	n	91	meritum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
meritum:Abl.Pl	2	n	91	meritīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
meritum:Dat.Sg	2	n	91	meritō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
meritum:Acc.Pl	2	n	91	merita	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
meritum:Gen.Sg	2	n	91	meritī	ī	ī	ī	ī	ī	uī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ū
meritum:Gen.Pl	2	n	91	meritōrum	ōrum	ōrum	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
meritum:Abl.Sg	2	n	91	meritō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
meritum:Nom.Pl	2	n	91	merita	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
meritum:Acc.Sg	2	n	91	meritum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
meritum:Dat.Pl	2	n	91	meritīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
merum:Nom.Sg	2	n	71	merum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
merum:Abl.Pl	2	n	71	merīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
merum:Dat.Sg	2	n	71	merō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
merum:Acc.Pl	2	n	71	mera	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
merum:Gen.Sg	2	n	71	merī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	um	um
merum:Gen.Pl	2	n	71	merōrum	ōrum	ōrum	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
merum:Abl.Sg	2	n	71	merō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
merum:Nom.Pl	2	n	71	mera	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
merum:Acc.Sg	2	n	71	merum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
merum:Dat.Pl	2	n	71	merīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
metus:Nom.Sg	4	m	548	metus	us	us	us	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	um	um
metus:Abl.Pl	4	m	548	metibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
metus:Dat.Sg	4	m	548	metuī	uī	uī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	um	um
metus:Acc.Pl	4	m	548	metūs	ūs	us	us	us	a	a	a	a	a	a	a	a	a	a	a	a
metus:Gen.Sg	4	m	548	metūs	ūs	us	us	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	um	um
metus:Gen.Pl	4	m	548	metuum	uum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
metus:Abl.Sg	4	m	548	metū	ū	ū	ū	ū	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	um	um
metus:Nom.Pl	4	m	548	metūs	ūs	us	us	us	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	ēs	ēs
metus:Acc.Sg	4	m	548	metum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
metus:Dat.Pl	4	m	548	metibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
miles:Nom.Sg	3	m	842	mīles																
miles:Abl.Pl	3	m	842	mīlitibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
miles:Dat.Sg	3	m	842	mīlitī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	a	a
miles:Acc.Pl	3	m	842	mīlitēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
miles:Gen.Sg	3	m	842	mīlitis	is	is	is	is	a	a	a	a	a	a	a	a	a	a	a	a
miles:Gen.Pl	3	m	842	mīlitum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
miles:Abl.Sg	3	m	842	mīlite	e	e	e	e	e	e	e	e	e	e	ō	ō	ō	ō	ō	ō
miles:Nom.Pl	3	m	842	mīlitēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
miles:Acc.Sg	3	m	842	mīlitem	em	em	em	em	em	um	um	um	um	um	um	um	um	um	um	um
miles:Dat.Pl	3	m	842	mīlitibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
militia:Nom.Sg	1	f	117	mīlitia	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
militia:Abl.Pl	1	f	117	mīlitiīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
militia:Dat.Sg	1	f	117	mīlitiae	ae	e	e	e	e	e	e	e	e	ō	ō	ō	ō	ō	ō	ō
militia:Acc.Pl	1	f	117	mīlitiās	ās	ās	ō	ō	ō	e	e	e	e	ō	ō	ō	ō	ō	ō	ō
militia:Gen.Sg	1	f	117	mīlitiae	ae	e	e	e	e	e	e	e	e	ō	ō	ō	ō	ō	ō	ō
militia:Gen.Pl	1	f	117	mīlitiārum	ārum	ārum	ārum	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	ōrum	ō
militia:Abl.Sg	1	f	117	mīlitiā	ā	am	am	am	am	ōrum	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
militia:Nom.Pl	1	f	117	mīlitiae	ae	ium	e	e	e	e	e	e	e	ō	ō	ō	ō	ō	ō	ō
militia:Acc.Sg	1	f	117	mīlitiam	am	am	am	am	am	ōrum	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
militia:Dat.Pl	1	f	117	mīlitiīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
minae:Nom.Sg	1	f	105																	
minae:Abl.Pl	1	f	105	minīs	īs	ubus														
minae:Dat.Sg	1	f	105																	
minae:Acc.Pl	1	f	105	minās	ās	ubus														
minae:Gen.Sg	1	f	105																	
minae:Gen.Pl	1	f	105	minārum	ārum	ū														
minae:Abl.Sg	1	f	105																	
minae:Nom.Pl	1	f	105	minae	ae	ubus														
minae:Acc.Sg	1	f	105																	
minae:Dat.Pl	1	f	105	minīs	īs	ubus														
minister:Nom.Sg	2	m	84	minister		em	ō	is	is	a	a	a	a	a	a	īs	a	a	um	um
minister:Abl.Pl	2	m	84	ministrīs	īs	ōrum	ō	ō	e	e	e	ō	ō	ō	ō	ō	ō	ō	ō	ō
minister:Dat.Sg	2	m	84	ministrō	ō	ubus	uum	ās	ōrum	ēs	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
minister:Acc.Pl	2	m	84	ministrōs	ōs	ōrum	ōrum	ō	e	e	e	ō	e	em	um	um	um	um	um	um
minister:Gen.Sg	2	m	84	ministrī	ī	ī				e	e	ō	ō	ō	ō	ō	ō	ō	ō	ō
minister:Gen.Pl	2	m	84	ministrōrum	ōrum	ōrum	ō	ō	e	e	e	ō	e	em	um	um	um	um	um	um
minister:Abl.Sg	2	m	84	ministrō	ō	ās	ās	ō	e	e	e	ō	ō	ō	ō	ō	ō	ō	ō	ō
minister:Nom.Pl	2	m	84	ministrī	ī	us	ēs	is	a	e	e	ō	ō	ō	ō	ō	ō	ō	ō	ō
minister:Acc.Sg	2	m	84	ministrum	um	um	am	um	um	um	um	um	um	um	um	um	um	um	um	um
minister:Dat.Pl	2	m	84	ministrīs	īs	am	am	um	um	um	um	um	um	um	um	um	um	um	um	um
modus:Nom.Sg	2	m	634	modus	us	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
modus:Abl.Pl	2	m	634	modīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
modus:Dat.Sg	2	m	634	modō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
modus:Acc.Pl	2	m	634	modōs	ōs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
modus:Gen.Sg	2	m	634	modī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	um	um
modus:Gen.Pl	2	m	634	modōrum	ōrum	ōrum	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
modus:Abl.Sg	2	m	634	modō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
modus:Nom.Pl	2	m	634	modī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	um	um
modus:Acc.Sg	2	m	634	modum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
modus:Dat.Pl	2	m	634	modīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
moenia:Nom.Sg	3	n	170																	
moenia:Abl.Pl	3	n	170	moenibus	ibus	ubus	e													
moenia:Dat.Sg	3	n	170																	
moenia:Acc.Pl	3	n	170	moenia	ia	ubus														
moenia:Gen.Sg	3	n	170																	
moenia:Gen.Pl	3	n	170	moenium	ium	ubus														
moenia:Abl.Sg	3	n	170																	
moenia:Nom.Pl	3	n	170	moenia	ia	ubus														
moenia:Acc.Sg	3	n	170																	
moenia:Dat.Pl	3	n	170	moenibus	ibus	ubus	e													
moles:Nom.Sg	3	f	129	mōlēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
moles:Abl.Pl	3	f	129	mōlibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
moles:Dat.Sg	3	f	129	mōlī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ū	
moles:Acc.Pl	3	f	129	mōlēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
moles:Gen.Sg	3	f	129	mōlis	is	is	is	is	a	a	a	a	a	a	a	a	a	a	a	a
moles:Gen.Pl	3	f	129	mōlium	ium	ōrum	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
moles:Abl.Sg	3	f	129	mōle	e	e	e	e	e	e	e	e	e	e	ō	ō	ō	ō	ō	ō
moles:Nom.Pl	3	f	129	mōlēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
moles:Acc.Sg	3	f	129	mōlem	em	em	em	em	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
moles:Dat.Pl	3	f	129	mōlibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
mons:Nom.Sg	3	m	391	mōns																
mons:Abl.Pl	3	m	391	montibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
mons:Dat.Sg	3	m	391	montī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ū	
mons:Acc.Pl	3	m	391	montēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
mons:Gen.Sg	3	m	391	montis	is	is	is	is	a	a	a	a	a	a	a	a	a	a	a	a
mons:Gen.Pl	3	m	391	montium	ium	e	e	e	e	e	e	e	e	e	e	ō	ō	ō	ō	ō
mons:Abl.Sg	3	m	391	monte	e	e	e	e	e	e	e	e	e	e	e	ō	ō	ō	ō	ō
mons:Nom.Pl	3	m	391	montēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
mons:Acc.Sg	3	m	391	montem	em	em	em	em	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
mons:Dat.Pl	3	m	391	montibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
monstrum:Nom.Sg	2	n	111	mōnstrum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
monstrum:Abl.Pl	2	n	111	mōnstrīs	īs	ōrum	ō	ō	e	e	e	ō	ō	ō	ō	ō	ō	ō	ō	ō
monstrum:Dat.Sg	2	n	111	mōnstrō	ō	ium	e	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
monstrum:Acc.Pl	2	n	111	mōnstra	a	ēs	ēs	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
monstrum:Gen.Sg	2	n	111	mōnstrī	ī	us	em	um	um	um	um	um	um	um	um	um	um	um	um	um
monstrum:Gen.Pl	2	n	111	mōnstrōrum	ōrum	ōrum	ōrum	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
monstrum:Abl.Sg	2	n	111	mōnstrō	ō	ōrum	ēs	ōrum	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
monstrum:Nom.Pl	2	n	111	mōnstra	a	ēs	ēs	īs	ī	e	e	ō	ō	ō	ō	ō	ō	ō	ō	ō
monstrum:Acc.Sg	2	n	111	mōnstrum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
monstrum:Dat.Pl	2	n	111	mōnstrīs	īs	ōrum	ō	ō	e	e	e	ō	ō	ō	ō	ō	ō	ō	ō	ō
monumentum:Nom.Sg	2	n	59	monumentum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
monumentum:Abl.Pl	2	n	59	monumentīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	a	a
monumentum:Dat.Sg	2	n	59	monumentō	ō	ō	e	e	ae	a	a	a	a	a	a	a	a	a	a	a
monumentum:Acc.Pl	2	n	59	monumenta	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
monumentum:Gen.Sg	2	n	59	monumentī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	a	a
monumentum:Gen.Pl	2	n	59	monumentōrum	ōrum	ōrum	ōrum	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	a	a
monumentum:Abl.Sg	2	n	59	monumentō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
monumentum:Nom.Pl	2	n	59	monumenta	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
monumentum:Acc.Sg	2	n	59	monumentum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
monumentum:Dat.Pl	2	n	59	monumentīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	a	a
mora:Nom.Sg	1	f	230	mora	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
mora:Abl.Pl	1	f	230	morīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
mora:Dat.Sg	1	f	230	morae	ae	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
mora:Acc.Pl	1	f	230	morās	ās	ās	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
mora:Gen.Sg	1	f	230	morae	ae	e	e	e	e	e	e	e	e	e	ō	ō	ō	ō	ō	ō
mora:Gen.Pl	1	f	230	morārum	ārum	am	am	am	am	am	am	am	am	am	um	um	um	um	um	um
mora:Abl.Sg	1	f	230	morā	ā	am	am	am	am	am	am	am	am	am	um	um	um	um	um	um
mora:Nom.Pl	1	f	230	morae	ae	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
mora:Acc.Sg	1	f	230	moram	am	am	am	am	am	am	am	am	am	am	um	um	um	um	um	um
mora:Dat.Pl	1	f	230	morīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
morbus:Nom.Sg	2	m	209	morbus	us	us	us	us	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
morbus:Abl.Pl	2	m	209	morbīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
morbus:Dat.Sg	2	m	209	morbō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
morbus:Acc.Pl	2	m	209	morbōs	ōs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
morbus:Gen.Sg	2	m	209	morbī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	um	um
morbus:Gen.Pl	2	m	209	morbōrum	ōrum	ōrum	ōrum	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
morbus:Abl.Sg	2	m	209	morbō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
morbus:Nom.Pl	2	m	209	morbī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	um	um
morbus:Acc.Sg	2	m	209	morbum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
morbus:Dat.Pl	2	m	209	morbīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	a	a
mors:Nom.Sg	3	f	921	mors																
mors:Abl.Pl	3	f	921	mortibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
mors:Dat.Sg	3	f	921	mortī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	a	a
mors:Acc.Pl	3	f	921	mortēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
mors:Gen.Sg	3	f	921	mortis	is	is	is	is	a	a	a	a	a	a	a	a	a	a	a	a
mors:Gen.Pl	3	f	921	mortium	ium	ium	e	e	e	e	e	e	e	e	ō	ō	ō	ō	ō	ō
mors:Abl.Sg	3	f	921	morte	e	e	e	e	e	e	e	e	e	e	ō	ō	ō	ō	ō	ō
mors:Nom.Pl	3	f	921	mortēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
mors:Acc.Sg	3	f	921	mortem	em	em	em	em	em	um	um	um	um	um	um	um	um	um	um	um
mors:Dat.Pl	3	f	921	mortibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
mos:Nom.Sg	3	m	635	mōs																
