Word	Declined	0	1	2	3	4	5	6	7	8	9	10
facies:Gen.Sg	faciēī	ēī	us	ūs	ūs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
facies:Gen.Pl	faciērum	ērum	ārum	a	ūs	ōs	ōs	ōs	ōs	ūs	ōs	ō
facies:Abl.Sg	faciē	ē	ūs	ūs	ūs	ūs	ōs	ōs	ōs	ūs	ē	em
facies:Nom.Pl	faciēs	ēs	ēs	ēs	em	em	em	em	em	em	em	em
facies:Acc.Sg	faciem	em	em	em	em	em	em	ēs	ēs	em	em	em
facies:Dat.Pl	faciēbus	ēbus	em	ērum	ibus	ibus	ā	ibus	ōs	ōs	ōs	ōs
facinus:Nom.Sg	facinus	NULL	NULL	NULL	ōs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
facinus:Abl.Pl	facinoribus	ibus	ibus	ibus	ibus	ibus	ibus	ā	ā	ā	ā	ā
facinus:Dat.Sg	facinorī	ī	ī	ī	ōs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
facinus:Acc.Pl	facinora	a	a	a	a	a	a	a	a	a	a	a
facinus:Gen.Sg	facinoris	is	is	ā	ā	ā	ā	ā	ā	ā	ā	ā
facinus:Gen.Pl	facinorum	um	um	um	um	um	um	um	um	um	um	um
facinus:Abl.Sg	facinore	e	ae	a	ae	ūs	ūs	ūs	ūs	ūs	ōs	ūs
facinus:Nom.Pl	facinora	a	a	a	a	a	a	a	a	a	a	a
facinus:Acc.Sg	facinus	NULL	NULL	NULL	ōs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
facinus:Dat.Pl	facinoribus	ibus	ibus	ibus	ibus	ibus	ibus	ōs	ā	ā	ā	ā
factum:Nom.Sg	factum	um	um	um	um	um	um	um	um	um	um	um
factum:Abl.Pl	factīs	īs	ā	ā	ā	ā	ā	ā	ā	ā	ā	ā
factum:Dat.Sg	factō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
factum:Acc.Pl	facta	a	a	a	a	a	a	a	a	a	a	a
factum:Gen.Sg	factī	ī	ī	ī	ī	ōs	ōs	ōs	ōs	ōs	ōs	ōs
factum:Gen.Pl	factōrum	ōrum	ō	ōrum	ō	ō	ō	ō	ō	ō	ō	ō
factum:Abl.Sg	factō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
factum:Nom.Pl	facta	a	a	a	a	a	a	a	a	a	a	a
factum:Acc.Sg	factum	um	um	um	um	um	um	um	um	um	um	um
factum:Dat.Pl	factīs	īs	ā	ā	ā	ā	ā	ā	ā	ā	ā	ā
fama:Nom.Sg	fāma	a	a	a	a	a	a	a	a	a	a	a
fama:Abl.Pl	fāmīs	īs	ā	ā	ā	ā	ā	ā	ā	ā	ā	ā
fama:Dat.Sg	fāmae	ae	ūs	ūs	ūs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
fama:Acc.Pl	fāmās	ās	ā	ā	ā	ā	ā	ā	ā	ā	ā	ā
fama:Gen.Sg	fāmae	ae	ae	ūs	ūs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
fama:Gen.Pl	fāmārum	ārum	ārum	ārum	ā	ā	ā	ā	ā	ā	ā	ā
fama:Abl.Sg	fāmā	ā	ā	ā	ā	ā	ā	ā	ā	ā	ā	ā
fama:Nom.Pl	fāmae	ae	us	ae	ūs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
fama:Acc.Sg	fāmam	am	am	am	am	am	am	am	am	am	um	um
fama:Dat.Pl	fāmīs	īs	ā	ā	ā	ā	ā	ā	ā	ā	ā	ā
fames:Nom.Sg	famēs	ēs	ēs	ēs	em	em	em	em	em	em	em	em
fames:Abl.Pl	famibus	ibus	ibus	ibus	ibus	ibus	ibus	ā	ā	ā	ā	ā
fames:Dat.Sg	famī	ī	ī	ī	ōs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
fames:Acc.Pl	famēs	ēs	ēs	ēs	em	em	em	em	em	em	em	em
fames:Gen.Sg	famis	is	ā	ā	ā	ā	ā	ā	ā	ā	ā	ā
fames:Gen.Pl	famum	um	um	um	um	um	um	um	um	um	um	um
fames:Abl.Sg	fame	e	ae	ūs	ūs	ūs	ūs	ūs	ūs	ūs	ūs	ūs
fames:Nom.Pl	famēs	ēs	ēs	ēs	em	em	em	em	em	em	em	em
fames:Acc.Sg	famem	em	em	em	em	em	em	em	em	em	em	em
fames:Dat.Pl	famibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ā	ā	ā	ā
fastigium:Nom.Sg	fastīgium	um	um	um	um	um	um	um	um	um	um	um
fastigium:Abl.Pl	fastīgiīs	īs	ā	ā	ā	ā	ā	ā	ā	ā	ā	ā
fastigium:Dat.Sg	fastīgiō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
fastigium:Acc.Pl	fastīgia	a	a	a	a	a	a	a	a	a	a	a
fastigium:Gen.Sg	fastīgiī	ī	ī	ī	ōs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
fastigium:Gen.Pl	fastīgiōrum	ōrum	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
fastigium:Abl.Sg	fastīgiō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
fastigium:Nom.Pl	fastīgia	a	a	a	a	a	a	a	a	a	a	a
fastigium:Acc.Sg	fastīgium	um	um	um	um	um	um	um	um	um	um	um
fastigium:Dat.Pl	fastīgiīs	īs	ā	ā	ā	ā	ā	ā	ā	ā	ōs	ā
fatum:Nom.Sg	fātum	um	um	um	um	um	um	um	um	um	um	um
fatum:Abl.Pl	fātīs	īs	ā	ā	ā	ā	ā	ā	ā	ā	ā	ā
fatum:Dat.Sg	fātō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
fatum:Acc.Pl	fāta	a	a	a	a	a	a	a	a	a	a	a
fatum:Gen.Sg	fātī	ī	ī	ī	ī	ōs	ōs	ōs	ōs	ōs	ōs	ōs
fatum:Gen.Pl	fātōrum	ōrum	ō	ōrum	ō	ō	ō	ō	ō	ō	ō	ō
fatum:Abl.Sg	fātō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
fatum:Nom.Pl	fāta	a	a	a	a	a	a	a	a	a	a	a
fatum:Acc.Sg	fātum	um	um	um	um	um	um	um	um	um	um	um
fatum:Dat.Pl	fātīs	īs	ā	ā	ā	ā	ā	ā	ā	ā	ā	ā
favor:Nom.Sg	favor	NULL	NULL	NULL	ōs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
favor:Abl.Pl	favōribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ā	ā	ā	ā
favor:Dat.Sg	favōrī	ī	ī	ī	ōs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
favor:Acc.Pl	favōrēs	ēs	ēs	ēs	em	em	em	em	em	em	em	em
favor:Gen.Sg	favōris	is	is	ā	ā	ā	ā	ā	ā	ā	ā	ā
favor:Gen.Pl	favōrum	um	um	um	um	um	um	um	um	um	um	um
favor:Abl.Sg	favōre	e	ae	ūs	ūs	ūs	ūs	ūs	ūs	ūs	ūs	ūs
favor:Nom.Pl	favōrēs	ēs	ēs	ēs	em	em	em	em	em	em	em	em
favor:Acc.Sg	favōrem	em	em	em	em	em	em	em	em	em	em	em
favor:Dat.Pl	favōribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ā	ā	ā	ā
fax:Nom.Sg	fax	NULL	NULL	NULL	ōs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
fax:Abl.Pl	facibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ā	ā	ā	ā
fax:Dat.Sg	facī	ī	ī	ī	ōs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
fax:Acc.Pl	facēs	ēs	ēs	ēs	em	em	em	em	em	em	em	em
fax:Gen.Sg	facis	is	ā	ā	ā	ā	ā	ā	ā	ā	ā	ā
fax:Gen.Pl	facum	um	um	um	um	um	um	um	um	um	um	um
fax:Abl.Sg	face	e	ae	ūs	ūs	ūs	ūs	ūs	ūs	ūs	ūs	ūs
fax:Nom.Pl	facēs	ēs	ēs	ēs	em	em	em	em	em	em	em	em
fax:Acc.Sg	facem	em	em	ō	em	em	em	em	em	em	em	em
fax:Dat.Pl	facibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ā	ā	ā	ā
femina:Nom.Sg	fēmina	a	a	a	a	a	a	a	a	a	a	a
femina:Abl.Pl	fēminīs	īs	ā	ā	ā	ā	ā	ā	ā	ā	ā	ā
femina:Dat.Sg	fēminae	ae	ae	ūs	ūs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
femina:Acc.Pl	fēminās	ās	ārum	ā	ā	ā	ā	ā	ā	ā	ā	ā
femina:Gen.Sg	fēminae	ae	ae	ūs	ūs	ā	ōs	ōs	ōs	ōs	ōs	ōs
femina:Gen.Pl	fēminārum	ārum	ārum	ārum	ā	ā	ā	ā	ā	ā	ā	ā
femina:Abl.Sg	fēminā	ā	ā	ā	ā	ā	ā	ā	ā	ā	ā	ā
femina:Nom.Pl	fēminae	ae	ūs	ae	a	N/A	ōs	ōs	ōs	ōs	ōs	ōs
femina:Acc.Sg	fēminam	am	am	am	am	am	am	am	am	am	am	um
femina:Dat.Pl	fēminīs	īs	ā	ā	ā	ā	ā	ā	ā	ā	ā	ā
fera:Nom.Sg	fera	a	a	a	a	a	a	a	a	a	a	a
fera:Abl.Pl	ferīs	īs	ā	ā	ā	ā	ā	ā	ā	ā	ā	ā
fera:Dat.Sg	ferae	ae	ūs	ae	ūs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
fera:Acc.Pl	ferās	ās	ārum	ā	ā	ā	ā	ā	ā	ā	ā	ā
fera:Gen.Sg	ferae	ae	ūs	ūs	ūs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
fera:Gen.Pl	ferārum	ārum	ārum	ārum	ā	ā	ā	ā	ā	ā	ā	ā
fera:Abl.Sg	ferā	ā	ā	ā	ā	ā	ā	ā	ā	ā	ā	ā
fera:Nom.Pl	ferae	ae	ūs	ae	a	N/A	ōs	ōs	ōs	ōs	ōs	ōs
fera:Acc.Sg	feram	am	am	am	am	am	am	am	am	am	am	um
fera:Dat.Pl	ferīs	īs	ā	ā	ā	ā	ā	ā	ā	ā	ā	ā
ferrum:Nom.Sg	ferrum	um	um	um	um	um	um	um	um	um	um	um
ferrum:Abl.Pl	ferrīs	īs	ā	ā	ā	ā	ā	ā	ā	ā	ā	ā
ferrum:Dat.Sg	ferrō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
ferrum:Acc.Pl	ferra	a	a	a	a	a	a	a	a	a	a	a
ferrum:Gen.Sg	ferrī	ī	ī	ī	ī	ibus	ōs	ōs	ōs	ōs	ōs	ōs
ferrum:Gen.Pl	ferrōrum	ōrum	ō	ōrum	ō	ō	ō	ō	ō	ō	ō	ō
ferrum:Abl.Sg	ferrō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
ferrum:Nom.Pl	ferra	a	a	a	a	a	a	a	a	a	a	a
ferrum:Acc.Sg	ferrum	um	um	um	um	um	um	um	um	um	um	um
ferrum:Dat.Pl	ferrīs	īs	ā	ā	ā	ā	ā	ā	ā	ā	ā	ā
fetus:Nom.Sg	fētus	us	ūs	ūs	ūs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
fetus:Abl.Pl	fētibus	ibus	ibus	ibus	ibus	ibus	ibus	ōs	ā	ā	ā	ā
fetus:Dat.Sg	fētuī	uī	um	um	ōs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
fetus:Acc.Pl	fētūs	ūs	ūs	ūs	ūs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
fetus:Gen.Sg	fētūs	ūs	ūs	ūs	ūs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
fetus:Gen.Pl	fētuum	uum	um	um	ōs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
fetus:Abl.Sg	fētū	ū	ī	ī	ōs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
fetus:Nom.Pl	fētūs	ūs	ūs	ūs	ūs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
fetus:Acc.Sg	fētum	um	um	um	um	um	um	um	um	um	um	um
fetus:Dat.Pl	fētibus	ibus	ibus	ibus	ibus	ibus	ibus	ōs	ibus	ā	ā	ā
fides:Nom.Sg	fidēs	ēs	ēs	ēs	em	em	em	em	em	em	em	em
fides:Abl.Pl	fidēbus	ēbus	ērum	ibus	ibus	ibus	ibus	em	ibus	ūs	ōs	ōs
fides:Dat.Sg	fideī	eī	ūs	ae	ae	ae	a	ae	ae	a	ōs	ōs
fides:Acc.Pl	fidēs	ēs	ēs	ēs	em	em	em	em	em	em	em	em
fides:Gen.Sg	fideī	eī	ūs	ae	a	a	a	ōs	ūs	es	ōs	ōs
fides:Gen.Pl	fidērum	ērum	is	a	ūs	ōs	ōs	ōs	ōs	ūs	ōs	ō
fides:Abl.Sg	fidē	ē	ūs	ūs	ūs	ūs	ōs	ūs	ōs	ūs	ōs	ō
fides:Nom.Pl	fidēs	ēs	ēs	ēs	em	em	em	em	em	em	em	em
fides:Acc.Sg	fidem	em	em	ō	ēs	em	em	em	ēs	ēs	em	em
fides:Dat.Pl	fidēbus	ēbus	em	ūs	ibus	ibus	ā	ērum	ōs	ōs	ōs	ōs
filia:Nom.Sg	fīlia	a	a	a	a	a	a	a	a	a	a	a
filia:Abl.Pl	fīliīs	īs	ā	ā	ā	ā	ā	ā	ā	ā	ā	ā
filia:Dat.Sg	fīliae	ae	ae	ae	ūs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
filia:Acc.Pl	fīliās	ās	ā	ā	ā	ā	ā	ā	ā	ā	ā	ā
filia:Gen.Sg	fīliae	ae	ūs	ae	ūs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
filia:Gen.Pl	fīliārum	ārum	ārum	ārum	ā	ā	ā	ā	ā	ā	ā	ā
filia:Abl.Sg	fīliā	ā	ā	ā	ā	ā	ā	ā	ā	ā	ā	ā
filia:Nom.Pl	fīliae	ae	ūs	ae	ūs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
filia:Acc.Sg	fīliam	am	am	am	am	am	am	am	um	um	um	um
filia:Dat.Pl	fīliīs	īs	ā	ā	ā	ā	ā	ā	ā	ā	ā	ā
filius:Nom.Sg	fīlius	us	ūs	ūs	ūs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
filius:Abl.Pl	fīliīs	īs	ā	ā	ā	ā	ā	ā	ā	ā	ā	ā
filius:Dat.Sg	fīliō	ō	ūs	ō	ō	ō	ō	ō	ō	ō	ō	ae
filius:Acc.Pl	fīliōs	ōs	ūs	ūs	ūs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
filius:Gen.Sg	fīliī	ī	ī	ī	ōs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
filius:Gen.Pl	fīliōrum	ōrum	N/A	ō	ō	ō	ō	ō	ō	ō	ō	ō
filius:Abl.Sg	fīliō	ō	e	ō	ō	ō	ō	ō	ō	ō	ō	ō
filius:Nom.Pl	fīliī	ī	ī	ī	ī	ōs	ōs	ōs	ōs	ōs	ōs	ōs
filius:Acc.Sg	fīlium	um	um	um	um	um	um	um	um	um	um	um
filius:Dat.Pl	fīliīs	īs	ā	ā	ā	ā	ā	ā	ā	ā	ā	ā
finis:Nom.Sg	fīnis	is	is	is	ā	ā	ā	ā	ā	ā	ā	ā
finis:Abl.Pl	fīnibus	ibus	ibus	ibus	ibus	ibus	ibus	ā	ā	ā	ā	ā
finis:Dat.Sg	fīnī	ī	ī	ī	ōs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
finis:Acc.Pl	fīnēs	ēs	ēs	ēs	ēs	em	em	em	em	em	em	em
finis:Gen.Sg	fīnis	is	ā	ā	ā	ā	ā	ā	ā	ā	ā	ā
finis:Gen.Pl	fīnium	ium	us	ī	ōs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
finis:Abl.Sg	fīne	e	ae	ūs	ūs	ūs	ūs	ūs	ūs	ūs	ōs	ūs
finis:Nom.Pl	fīnēs	ēs	ēs	ēs	em	em	em	em	em	em	em	em
finis:Acc.Sg	fīnem	em	em	em	em	em	em	em	em	em	em	em
finis:Dat.Pl	fīnibus	ibus	ibus	ibus	ibus	ibus	ibus	ōs	ā	ā	ā	ā
flamma:Nom.Sg	flamma	a	a	a	a	a	a	a	a	a	a	a
flamma:Abl.Pl	flammīs	īs	ā	ā	ā	ā	ā	ā	ā	ā	ā	ā
flamma:Dat.Sg	flammae	ae	ūs	ūs	ūs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
flamma:Acc.Pl	flammās	ās	ā	ā	ā	ā	ā	ā	ā	ā	ā	ā
flamma:Gen.Sg	flammae	ae	ūs	ūs	ūs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
flamma:Gen.Pl	flammārum	ārum	ārum	ārum	ā	ā	ā	ā	ā	ā	ā	ā
flamma:Abl.Sg	flammā	ā	ā	ā	ā	ā	ā	ā	ā	ā	ā	ā
flamma:Nom.Pl	flammae	ae	ūs	ae	ūs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
flamma:Acc.Sg	flammam	am	am	am	am	am	am	um	um	um	um	um
flamma:Dat.Pl	flammīs	īs	ā	ā	ā	ā	ā	ā	ā	ā	ā	ā
fletus:Nom.Sg	flētus	us	ūs	ūs	ūs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
fletus:Abl.Pl	flētibus	ibus	ibus	ibus	ibus	ibus	ibus	ōs	ōs	ā	ā	ā
fletus:Dat.Sg	flētuī	uī	um	um	ōs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
fletus:Acc.Pl	flētūs	ūs	ūs	ūs	ūs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
fletus:Gen.Sg	flētūs	ūs	ūs	ūs	ūs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
fletus:Gen.Pl	flētuum	uum	um	um	ōs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
fletus:Abl.Sg	flētū	ū	ī	ī	ōs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
fletus:Nom.Pl	flētūs	ūs	ūs	ūs	ūs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
fletus:Acc.Sg	flētum	um	um	um	um	um	um	um	um	um	um	um
fletus:Dat.Pl	flētibus	ibus	ibus	ibus	ibus	ibus	ibus	ōs	ōs	ōs	ā	ā
flos:Nom.Sg	flōs	NULL	NULL	NULL	ōs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
flos:Abl.Pl	flōribus	ibus	ibus	ibus	ibus	ibus	ibus	ōs	ā	ā	ā	ā
flos:Dat.Sg	flōrī	ī	ī	ī	ōs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
flos:Acc.Pl	flōrēs	ēs	ēs	ēs	em	em	em	em	em	em	em	em
flos:Gen.Sg	flōris	is	ā	ā	ā	ā	ā	ā	ā	ā	ā	ā
flos:Gen.Pl	flōrum	um	um	um	um	um	um	um	um	um	um	um
flos:Abl.Sg	flōre	e	ae	ūs	ūs	ūs	ūs	ūs	ūs	ūs	ūs	ae
flos:Nom.Pl	flōrēs	ēs	ēs	ēs	em	em	em	em	em	em	em	em
flos:Acc.Sg	flōrem	em	em	ō	em	em	em	em	em	em	em	em
flos:Dat.Pl	flōribus	ibus	ibus	ibus	ibus	ibus	ibus	ōs	ōs	ā	ā	ā
fluctus:Nom.Sg	fluctus	us	ūs	ūs	ūs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
fluctus:Abl.Pl	fluctibus	ibus	ibus	ibus	ibus	ibus	ibus	ōs	ōs	ā	ā	ā
fluctus:Dat.Sg	fluctuī	uī	um	um	ōs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
fluctus:Acc.Pl	fluctūs	ūs	ūs	ūs	ūs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
fluctus:Gen.Sg	fluctūs	ūs	ūs	ūs	ūs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
fluctus:Gen.Pl	fluctuum	uum	um	um	ōs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
fluctus:Abl.Sg	fluctū	ū	ī	ī	ōs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
fluctus:Nom.Pl	fluctūs	ūs	ūs	ūs	ūs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
fluctus:Acc.Sg	fluctum	um	um	um	um	um	um	um	um	um	um	um
fluctus:Dat.Pl	fluctibus	ibus	ibus	ibus	ibus	ibus	ibus	ōs	ōs	ōs	ā	ā
flumen:Nom.Sg	flūmen	NULL	NULL	NULL	ōs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
flumen:Abl.Pl	flūminibus	ibus	ibus	ibus	ibus	ibus	ibus	ā	ā	ā	ā	ā
flumen:Dat.Sg	flūminī	ī	ī	ī	ōs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
flumen:Acc.Pl	flūmina	a	a	a	a	a	a	a	a	a	a	a
flumen:Gen.Sg	flūminis	is	is	ā	ā	ā	ā	ā	ā	ā	ā	ā
flumen:Gen.Pl	flūminum	um	um	um	um	um	um	um	um	um	um	um
flumen:Abl.Sg	flūmine	e	ae	ae	ūs	ūs	ūs	ūs	ae	ūs	ūs	ōs
flumen:Nom.Pl	flūmina	a	a	a	a	a	a	a	a	a	a	a
flumen:Acc.Sg	flūmen	NULL	NULL	NULL	ōs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
flumen:Dat.Pl	flūminibus	ibus	ibus	ibus	ibus	ibus	ibus	ā	ā	ā	ā	ā
focus:Nom.Sg	focus	us	ūs	ūs	ūs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
focus:Abl.Pl	focīs	īs	ā	ā	ā	ā	ā	ā	ā	ā	ā	ā
focus:Dat.Sg	focō	ō	em	ō	ō	ō	ō	ō	ō	ō	ō	ō
focus:Acc.Pl	focōs	ōs	ūs	ūs	ūs	ūs	ōs	ōs	ōs	ōs	ōs	ūs
focus:Gen.Sg	focī	ī	ī	ī	ōs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
focus:Gen.Pl	focōrum	ōrum	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
focus:Abl.Sg	focō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
focus:Nom.Pl	focī	ī	ī	ī	ī	ōs	ōs	ōs	ōs	ōs	ōs	ōs
focus:Acc.Sg	focum	um	um	um	um	um	um	um	um	um	um	um
focus:Dat.Pl	focīs	īs	ā	ā	ā	ā	ā	ā	ā	ā	ā	ā
foedus:Nom.Sg	foedus	NULL	NULL	NULL	ōs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
foedus:Abl.Pl	foederibus	ibus	ibus	ibus	ibus	ibus	ibus	ōs	ā	ā	ā	ā
foedus:Dat.Sg	foederī	ī	ī	ī	ōs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
foedus:Acc.Pl	foedera	a	a	a	a	a	a	a	a	a	a	a
foedus:Gen.Sg	foederis	is	ā	ā	ā	ā	ā	ā	ā	ā	ā	ā
foedus:Gen.Pl	foederum	um	um	um	um	um	um	um	um	um	um	um
foedus:Abl.Sg	foedere	e	ae	ae	ae	ūs	ūs	ūs	ūs	ūs	ē	ūs
foedus:Nom.Pl	foedera	a	a	a	a	a	a	a	a	a	a	a
foedus:Acc.Sg	foedus	NULL	NULL	NULL	ōs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
foedus:Dat.Pl	foederibus	ibus	ibus	ibus	ibus	ibus	ibus	ōs	ā	ā	ā	ā
fons:Nom.Sg	fōns	NULL	NULL	NULL	ōs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
fons:Abl.Pl	fontibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ā	ā	ā	ā
fons:Dat.Sg	fontī	ī	ī	ī	ōs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
fons:Acc.Pl	fontēs	ēs	ēs	ēs	em	em	em	em	em	em	em	em
fons:Gen.Sg	fontis	is	ā	ā	ā	ā	ā	ā	ā	ā	ā	ā
fons:Gen.Pl	fontium	ium	ūs	ūs	ūs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
fons:Abl.Sg	fonte	e	ae	ūs	ūs	ūs	ūs	ūs	ūs	ūs	ūs	ūs
fons:Nom.Pl	fontēs	ēs	ēs	ēs	em	em	em	em	em	em	em	em
fons:Acc.Sg	fontem	em	em	ō	em	em	em	em	em	em	em	em
fons:Dat.Pl	fontibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ā	ā	ā	ā
foris:Nom.Sg	foris	is	is	ā	ā	ā	ā	ā	ā	ā	ā	ā
foris:Abl.Pl	foribus	ibus	ibus	ibus	ibus	ibus	ibus	ā	ā	ā	ā	ā
foris:Dat.Sg	forī	ī	ī	ī	ōs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
foris:Acc.Pl	forēs	ēs	ēs	ēs	em	em	em	em	em	em	em	em
foris:Gen.Sg	foris	is	ā	ā	ā	ā	ā	ā	ā	ā	ā	ā
foris:Gen.Pl	forium	ium	a	ūs	ōs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
foris:Abl.Sg	fore	e	ae	ūs	ūs	ūs	ūs	ūs	ūs	ūs	ūs	ūs
foris:Nom.Pl	forēs	ēs	ēs	ēs	em	em	em	em	em	em	em	em
foris:Acc.Sg	forem	em	em	em	em	em	em	em	em	em	em	em
foris:Dat.Pl	foribus	ibus	ibus	ibus	ibus	ibus	ibus	ā	ā	ā	ā	ā
forma:Nom.Sg	fōrma	a	a	a	a	a	a	a	a	a	a	a
forma:Abl.Pl	fōrmīs	īs	ā	ā	ā	ā	ā	ā	ā	ā	ā	ā
forma:Dat.Sg	fōrmae	ae	ūs	ae	ūs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
forma:Acc.Pl	fōrmās	ās	ā	ā	ā	ā	ā	ā	ā	ā	ā	ā
forma:Gen.Sg	fōrmae	ae	ūs	ūs	ūs	ā	ōs	ōs	ōs	ōs	ōs	ōs
forma:Gen.Pl	fōrmārum	ārum	ā	ā	ā	ā	ā	ā	ā	ā	ā	ā
forma:Abl.Sg	fōrmā	ā	ā	ā	ā	ā	ā	ā	ā	ā	ā	ā
forma:Nom.Pl	fōrmae	ae	ūs	ūs	ūs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
forma:Acc.Sg	fōrmam	am	am	am	um	uum	am	am	am	am	um	um
forma:Dat.Pl	fōrmīs	īs	ā	ā	ā	ā	ā	ā	ā	ā	ā	ā
formido:Nom.Sg	formīdo	NULL	NULL	NULL	ōs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
formido:Abl.Pl	formīdinibus	ibus	ibus	ibus	ibus	ibus	ibus	ā	ā	ā	ā	ā
formido:Dat.Sg	formīdinī	ī	ī	ī	ōs	ōs	ōs	ōs	ōs	ōs	ōs	ōs
formido:Acc.Pl	formīdinēs	ēs	ēs	ēs	em	em	em	em	em	em	em	em
formido:Gen.Sg	formīdinis	is	is	ā	ā	ā	ā	ā	ā	ā	ā	ā
formido:Gen.Pl	formīdinum	um	um	um	um	um	um	um	um	um	um	um
formido:Abl.Sg	formīdine	e	ae	ūs	ūs	ūs	ūs	ūs	ūs	ūs	ōs	ūs
formido:Nom.Pl	formīdinēs	ēs	ēs	ēs	em	em	em	em	em	em	em	em
formido:Acc.Sg	formīdinem	em	em	em	em	em	ērum	em	em	em	em	em
formido:Dat.Pl	formīdinibus	ibus	ibus	ibus	ibus	ibus	ibus	ōs	ā	ā	ā	ā
fortuna:Nom.Sg	fortūna	a	a	a	a	a	a	a	a	a	a	a
