Word	Declined	0	1	2	3	4	5	6	7	8	9	10
laus:Acc.Pl	laudēs	ēs	ēs	ōrum	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
laus:Gen.Sg	laudis	is	is	is	is	is	is	is	is	is	is	īs
laus:Gen.Pl	laudum	um	um	um	um	um	um	um	um	um	um	um
laus:Abl.Sg	laude	e	e	e	e	e	e	e	e	e	e	e
laus:Nom.Pl	laudēs	ēs	ēs	ōrum	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
laus:Acc.Sg	laudem	em	uum	uum	um	um	um	um	um	um	um	um
laus:Dat.Pl	laudibus	ibus	ibus	ibus	uī	um	ibus	ibus	ibus	ibus	ibus	ibus
lectus:Nom.Sg	lectus	us	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
lectus:Abl.Pl	lectīs	īs	īs	īs	īs	a	a	is	is	a	a	a
lectus:Dat.Sg	lectō	ō	ō	ō	ōrum	ōrum	ēs	ōrum	um	ū	ū	ī
lectus:Acc.Pl	lectōs	ōs	ūs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
lectus:Gen.Sg	lectī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
lectus:Gen.Pl	lectōrum	ōrum	am	uī	um	um	um	um	um	um	um	ū
lectus:Abl.Sg	lectō	ō	ō	ō	ō	ō	e	ō	ō	e	e	e
lectus:Nom.Pl	lectī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
lectus:Acc.Sg	lectum	um	um	um	um	um	um	um	um	um	um	um
lectus:Dat.Pl	lectīs	īs	īs	īs	īs	a	īs	ērum	is	ae	ēī	ī
leo:Nom.Sg	leō	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
leo:Abl.Pl	leōnibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
leo:Dat.Sg	leōnī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
leo:Acc.Pl	leōnēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
leo:Gen.Sg	leōnis	is	is	is	is	is	is	is	is	is	is	īs
leo:Gen.Pl	leōnum	um	um	um	um	um	um	um	um	um	um	um
leo:Abl.Sg	leōne	e	e	e	e	e	e	e	e	e	e	e
leo:Nom.Pl	leōnēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
leo:Acc.Sg	leōnem	em	uum	uum	uum	uum	um	um	um	um	um	um
leo:Dat.Pl	leōnibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
lex:Nom.Sg	lēx	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
lex:Abl.Pl	lēgibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
lex:Dat.Sg	lēgī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
lex:Acc.Pl	lēgēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
lex:Gen.Sg	lēgis	is	is	is	is	is	is	is	is	is	is	īs
lex:Gen.Pl	lēgum	um	um	um	um	um	um	um	um	um	um	um
lex:Abl.Sg	lēge	e	e	e	e	e	e	e	e	e	e	e
lex:Nom.Pl	lēgēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
lex:Acc.Sg	lēgem	em	uum	uum	um	um	um	um	um	um	um	um
lex:Dat.Pl	lēgibus	ibus	ibus	ibus	uī	uī	ibus	ibus	ibus	ibus	ibus	ibus
liber:Nom.Sg	liber	NULL	NULL	uī	ī	ī	īs	īs	a	a	a	ōrum
liber:Abl.Pl	librīs	īs	īs	īs	a	a	a	a	a	a	a	a
liber:Dat.Sg	librō	ō	ō	ō	ōrum	ōrum	ōrum	ōrum	ēs	ū	ū	ī
liber:Acc.Pl	librōs	ōs	ūs	ūs	ōrum	ēs	ōrum	ēs	ēs	ēs	ēs	ēs
liber:Gen.Sg	librī	ī	ī	ī	ī	ī	N/A	ī	ī	ī	ī	ī
liber:Gen.Pl	librōrum	ōrum	am	uī	ū	um	um	um	um	um	um	um
liber:Abl.Sg	librō	ō	ō	ō	ōrum	ōrum	ōrum	ōrum	ō	e	e	e
liber:Nom.Pl	librī	ī	ī	ī	ī	ī	N/A	ī	ī	ī	ī	ī
liber:Acc.Sg	librum	um	um	um	um	um	um	um	um	um	um	um
liber:Dat.Pl	librīs	īs	īs	īs	a	a	us	a	us	a	ēī	us
libertas:Nom.Sg	lībertās	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
libertas:Abl.Pl	lībertātibus	ibus	ibus	ibus	uī	ibus	ibus	ibus	ibus	ibus	ibus	ibus
libertas:Dat.Sg	lībertātī	ī	ī	ū	ī	ī	ī	ī	ī	ī	ī	ī
libertas:Acc.Pl	lībertātēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
libertas:Gen.Sg	lībertātis	is	is	is	is	is	is	ērum	is	is	is	īs
libertas:Gen.Pl	lībertātum	um	um	um	um	um	um	um	um	um	um	um
libertas:Abl.Sg	lībertāte	e	e	e	ōrum	e	e	e	e	e	e	e
libertas:Nom.Pl	lībertātēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
libertas:Acc.Sg	lībertātem	em	uum	uum	um	um	um	um	um	um	um	um
libertas:Dat.Pl	lībertātibus	ibus	ibus	ibus	uī	um	ibus	ibus	ibus	ibus	ibus	ibus
libido:Nom.Sg	libīdō	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
libido:Abl.Pl	libīdinibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
libido:Dat.Sg	libīdinī	ī	ī	ū	ī	ī	ī	ī	ī	ī	ī	ī
libido:Acc.Pl	libīdinēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
libido:Gen.Sg	libīdinis	is	is	is	is	is	is	is	is	is	is	īs
libido:Gen.Pl	libīdinum	um	um	um	um	um	um	um	um	um	um	um
libido:Abl.Sg	libīdine	e	e	e	e	e	e	e	e	e	e	e
libido:Nom.Pl	libīdinēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
libido:Acc.Sg	libīdinem	em	uum	uum	um	um	um	um	um	um	um	um
libido:Dat.Pl	libīdinibus	ibus	ibus	ibus	uī	um	ibus	ibus	ibus	ibus	ibus	ibus
limen:Nom.Sg	līmen	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
limen:Abl.Pl	līminibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
limen:Dat.Sg	līminī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
limen:Acc.Pl	līmina	a	a	a	a	a	a	a	a	a	a	a
limen:Gen.Sg	līminis	is	is	is	is	is	is	is	is	is	is	īs
limen:Gen.Pl	līminum	um	um	um	um	um	um	um	um	um	um	um
limen:Abl.Sg	līmine	e	e	e	e	e	e	e	e	e	e	e
limen:Nom.Pl	līmina	a	a	a	a	a	a	a	a	a	a	a
limen:Acc.Sg	līmen	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
limen:Dat.Pl	līminibus	ibus	ibus	ibus	uī	uī	ibus	ibus	ibus	ibus	ibus	ibus
lingua:Nom.Sg	lingua	a	a	a	a	a	a	a	a	a	a	a
lingua:Abl.Pl	linguīs	īs	īs	īs	ōrum	ōrum	is	ae	a	ae	īs	a
lingua:Dat.Sg	linguae	ae	ae	ae	ōrum	ōrum	a	a	a	a	a	a
lingua:Acc.Pl	linguās	ās	ās	ās	ās	ōrum	ōrum	ōrum	ēbus	ēs	ēs	ēs
lingua:Gen.Sg	linguae	ae	ae	ae	a	a	a	a	a	a	a	a
lingua:Gen.Pl	linguārum	ārum	N/A	am	am	am	am	ōrum	um	um	um	um
lingua:Abl.Sg	linguā	ā	ā	ō	ō	ās	ās	ō	e	e	e	e
lingua:Nom.Pl	linguae	ae	ae	ūs	a	a	a	a	a	a	us	a
lingua:Acc.Sg	linguam	am	am	ās	am	am	am	am	um	um	um	um
lingua:Dat.Pl	linguīs	īs	īs	a	a	is	is	a	a	is	ēī	us
litus:Nom.Sg	lītus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
litus:Abl.Pl	lītoribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
litus:Dat.Sg	lītorī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
litus:Acc.Pl	lītora	a	a	a	a	a	a	a	a	a	a	a
litus:Gen.Sg	lītoris	is	is	is	is	is	is	is	is	is	is	īs
litus:Gen.Pl	lītorum	um	um	um	um	um	um	um	um	um	um	um
litus:Abl.Sg	lītore	e	e	e	e	e	e	e	e	e	e	e
litus:Nom.Pl	lītora	a	a	a	a	a	a	a	a	a	a	a
litus:Acc.Sg	lītus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
litus:Dat.Pl	lītoribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
locus:Nom.Sg	locus	us	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
locus:Abl.Pl	locīs	īs	īs	īs	īs	a	a	a	a	a	a	a
locus:Dat.Sg	locō	ō	ō	ō	ōrum	ōrum	ēs	ēs	ēbus	ēbus	ū	ī
locus:Acc.Pl	locōs	ōs	ūs	ūs	ōrum	ēs	ēs	ēs	ēs	ēs	ēs	ēs
locus:Gen.Sg	locī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
locus:Gen.Pl	locōrum	ōrum	am	um	um	um	um	um	um	um	um	um
locus:Abl.Sg	locō	ō	ō	ō	ō	ō	e	ō	ō	e	e	e
locus:Nom.Pl	locī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
locus:Acc.Sg	locum	um	um	um	um	um	um	um	um	um	um	um
locus:Dat.Pl	locīs	īs	īs	īs	a	a	us	us	us	a	ēī	ī
luctus:Nom.Sg	luctus	us	ōs	ī	ī	ī	ī	ī	ī	ī	ī	ī
luctus:Abl.Pl	luctibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
luctus:Dat.Sg	luctuī	uī	um	ū	ū	ī	ī	ī	ī	ī	ī	ī
luctus:Acc.Pl	luctūs	ūs	ūs	ēbus	us	us	us	us	us	ī	ī	ī
luctus:Gen.Sg	luctūs	ūs	ūs	us	ēī	us	us	us	ī	ī	ī	ī
luctus:Gen.Pl	luctuum	uum	um	ū	ī	ī	ī	ī	ī	ī	ī	ī
luctus:Abl.Sg	luctū	ū	ū	ū	ū	ī	ī	ī	ī	ī	ī	ī
luctus:Nom.Pl	luctūs	ūs	ūs	us	us	us	us	us	us	us	ī	ī
luctus:Acc.Sg	luctum	um	um	um	um	um	um	um	um	um	um	um
luctus:Dat.Pl	luctibus	ibus	ibus	ibus	uī	ī	uī	ibus	ibus	ibus	ibus	ibus
lucus:Nom.Sg	lūcus	us	ī	ū	ī	ī	ī	ī	ī	ī	ī	ī
lucus:Abl.Pl	lūcīs	īs	īs	īs	īs	a	a	a	a	a	a	a
lucus:Dat.Sg	lūcō	ō	ō	ō	ōrum	ōrum	ēs	ēs	um	ēs	ū	ū
lucus:Acc.Pl	lūcōs	ōs	ūs	ūs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
lucus:Gen.Sg	lūcī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
lucus:Gen.Pl	lūcōrum	ōrum	am	um	um	um	um	um	um	um	um	um
lucus:Abl.Sg	lūcō	ō	ō	ō	ō	ō	ō	ō	ō	e	e	e
lucus:Nom.Pl	lūcī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
lucus:Acc.Sg	lūcum	um	um	um	um	um	um	um	um	um	um	um
lucus:Dat.Pl	lūcīs	īs	īs	īs	īs	a	us	us	a	a	ēī	ī
ludus:Nom.Sg	lūdus	us	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
ludus:Abl.Pl	lūdīs	īs	īs	īs	īs	a	a	a	a	a	a	a
ludus:Dat.Sg	lūdō	ō	ō	ō	ōrum	ōrum	ium	ō	ēbus	ū	ū	ī
ludus:Acc.Pl	lūdōs	ōs	ūs	ērum	ōrum	ēs	ēs	ēs	ēs	ēs	ēs	ēs
ludus:Gen.Sg	lūdī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
ludus:Gen.Pl	lūdōrum	ōrum	am	uī	um	um	um	um	um	um	um	ū
ludus:Abl.Sg	lūdō	ō	ō	ō	ō	ō	e	ō	ō	e	e	e
ludus:Nom.Pl	lūdī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
ludus:Acc.Sg	lūdum	um	um	um	um	um	um	um	um	um	um	um
ludus:Dat.Pl	lūdīs	īs	īs	īs	īs	a	us	a	us	a	ēī	ī
lumen:Nom.Sg	lūmen	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
lumen:Abl.Pl	lūminibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
lumen:Dat.Sg	lūminī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
lumen:Acc.Pl	lūmina	a	a	a	a	a	a	a	a	a	a	a
lumen:Gen.Sg	lūminis	is	is	is	is	is	is	is	is	is	is	īs
lumen:Gen.Pl	lūminum	um	um	um	um	um	um	um	um	um	um	um
lumen:Abl.Sg	lūmine	e	e	e	e	e	e	e	e	e	e	e
lumen:Nom.Pl	lūmina	a	a	a	a	a	a	a	a	a	a	a
lumen:Acc.Sg	lūmen	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
lumen:Dat.Pl	lūminibus	ibus	ibus	ibus	uī	uī	ibus	ibus	ibus	ibus	ibus	ibus
luna:Nom.Sg	lūna	a	a	a	a	a	a	a	a	a	a	a
luna:Abl.Pl	lūnīs	īs	īs	īs	īs	īs	is	is	is	is	a	a
luna:Dat.Sg	lūnae	ae	ae	ae	a	a	a	a	a	a	a	a
luna:Acc.Pl	lūnās	ās	ās	ās	ās	am	ōrum	ōrum	ēs	ēs	ēs	ēs
luna:Gen.Sg	lūnae	ae	ae	ae	a	a	a	a	a	a	a	a
luna:Gen.Pl	lūnārum	ārum	ā	am	ōrum	am	am	ōrum	um	um	um	um
luna:Abl.Sg	lūnā	ā	ā	ās	ō	ās	ās	e	e	e	e	e
luna:Nom.Pl	lūnae	ae	ae	a	a	a	a	a	a	a	a	a
luna:Acc.Sg	lūnam	am	am	ās	am	am	am	am	um	um	um	um
luna:Dat.Pl	lūnīs	īs	īs	īs	īs	īs	is	is	is	is	ēī	us
lux:Nom.Sg	lūx	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
lux:Abl.Pl	lūcibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
lux:Dat.Sg	lūcī	ī	ī	ū	ī	ī	ī	ī	ī	ī	ī	ī
lux:Acc.Pl	lūcēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
lux:Gen.Sg	lūcis	is	is	is	is	is	is	is	is	is	is	īs
lux:Gen.Pl	lūcum	um	um	um	um	um	um	um	um	um	um	um
lux:Abl.Sg	lūce	e	e	e	e	e	e	e	e	e	e	e
lux:Nom.Pl	lūcēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
lux:Acc.Sg	lūcem	em	uum	uum	um	um	um	um	um	um	um	um
lux:Dat.Pl	lūcibus	ibus	ibus	ibus	uī	um	ibus	ibus	ibus	ibus	ibus	ibus
luxuria:Nom.Sg	luxuria	a	a	a	a	a	a	a	a	a	a	a
luxuria:Abl.Pl	luxuriīs	īs	īs	īs	īs	a	is	a	a	a	a	a
luxuria:Dat.Sg	luxuriae	ae	ae	ae	ium	a	a	īs	a	a	a	a
luxuria:Acc.Pl	luxuriās	ās	ās	ās	ōrum	ōrum	ōrum	ōrum	ēs	ēs	ēī	um
luxuria:Gen.Sg	luxuriae	ae	ae	ae	a	a	a	a	a	a	a	a
luxuria:Gen.Pl	luxuriārum	ārum	ā	ās	um	am	am	ōrum	a	um	um	ī
luxuria:Abl.Sg	luxuriā	ā	ā	ās	ōrum	ās	ās	ōrum	e	e	e	e
luxuria:Nom.Pl	luxuriae	ae	ae	a	a	a	a	īs	a	a	ī	a
luxuria:Acc.Sg	luxuriam	am	am	ās	um	am	am	ōrum	um	um	um	um
luxuria:Dat.Pl	luxuriīs	īs	īs	a	īs	a	is	a	a	a	ī	ī
magister:Nom.Sg	magister	NULL	NULL	ēbus	ū	ū	um	um	um	um	ēs	ōrum
magister:Abl.Pl	magistrīs	īs	am	ū	um	um	NULL	NULL	NULL	NULL	ium	ī
magister:Dat.Sg	magistrō	ō	ō	e	ium	ōrum	ē	NULL	a	NULL	ium	ium
magister:Acc.Pl	magistrōs	ōs	N/A	ēs	ōrum	ēs	ē	NULL	NULL	ē	ū	um
magister:Gen.Sg	magistrī	ī	ī	ū	ēbus	ū	ī	ī	ū	ū	ī	ī
magister:Gen.Pl	magistrōrum	ōrum	am	ū	um	um	um	um	um	um	um	um
magister:Abl.Sg	magistrō	ō	ō	e	ōrum	ōrum	e	e	e	e	e	e
magister:Nom.Pl	magistrī	ī	ī	ū	ū	um	ī	ī	ū	ī	ī	ī
magister:Acc.Sg	magistrum	um	um	um	um	um	um	um	um	um	um	um
magister:Dat.Pl	magistrīs	īs	ārum	ū	um	um	ī	NULL	NULL	ī	ī	ī
malum:Nom.Sg	malum	um	um	um	um	um	um	um	um	um	um	um
malum:Abl.Pl	malīs	īs	ārum	īs	īs	a	a	a	a	a	a	a
malum:Dat.Sg	malō	ō	ō	ō	ōrum	ōrum	ēs	ōrum	ū	um	ū	ī
malum:Acc.Pl	mala	a	a	a	a	a	a	a	a	a	a	a
malum:Gen.Sg	malī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
malum:Gen.Pl	malōrum	ōrum	am	uī	um	um	um	um	um	um	um	um
malum:Abl.Sg	malō	ō	ō	ō	ōrum	ōrum	ōrum	ōrum	ō	e	e	e
malum:Nom.Pl	mala	a	a	a	a	a	a	a	a	a	a	a
malum:Acc.Sg	malum	um	um	um	um	um	um	um	um	um	um	um
malum:Dat.Pl	malīs	īs	ārum	īs	īs	īs	īs	a	a	a	ēī	us
manus:Nom.Sg	manus	us	ōs	ī	ī	ī	ī	ī	ī	ī	ī	ī
manus:Abl.Pl	manibus	ibus	ibus	ibus	uī	uī	ibus	ibus	ibus	ibus	ibus	ibus
manus:Dat.Sg	manuī	uī	ū	ū	ī	ī	ī	ī	ī	ī	ī	ī
manus:Acc.Pl	manūs	ūs	ūs	ūs	us	a	us	us	us	ī	ī	ī
manus:Gen.Sg	manūs	ūs	ūs	ūs	a	a	us	us	ī	ī	ī	ī
manus:Gen.Pl	manuum	uum	ū	ū	ī	ī	ī	ī	ī	ī	ī	ī
manus:Abl.Sg	manū	ū	ū	ū	ī	ī	ī	ī	ī	ī	ī	ī
manus:Nom.Pl	manūs	ūs	ūs	ūs	us	a	us	us	ī	ī	ī	ī
manus:Acc.Sg	manum	um	um	um	um	um	um	um	um	um	um	um
manus:Dat.Pl	manibus	ibus	ibus	ibus	uī	ī	ibus	ibus	ibus	ibus	ibus	ibus
mare:Nom.Sg	mare	e	e	a	a	a	us	a	a	a	a	a
mare:Abl.Pl	maribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
mare:Dat.Sg	marī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
mare:Acc.Pl	maria	ia	N/A	ī	ī	ī	ī	ī	ī	ī	ī	ī
mare:Gen.Sg	maris	is	is	is	is	is	is	is	is	is	is	īs
mare:Gen.Pl	marium	ium	ia	ī	ī	ī	ī	ī	ī	ī	ī	ī
mare:Abl.Sg	marī	ī	ū	ī	ū	ī	ī	ī	ōs	e	a	a
mare:Nom.Pl	maria	ia	ia	N/A	ī	ī	ī	ī	ī	ī	ī	ī
mare:Acc.Sg	mare	e	e	ium	ium	ium	ē	ē	a	a	a	a
mare:Dat.Pl	maribus	ibus	ibus	ibus	uī	uī	ibus	ibus	ibus	ibus	ibus	ibus
maritus:Nom.Sg	marītus	us	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
maritus:Abl.Pl	marītīs	īs	īs	īs	a	a	a	a	a	a	a	a
maritus:Dat.Sg	marītō	ō	ō	ō	ōrum	ōrum	ōrum	ēs	um	ū	ū	ī
maritus:Acc.Pl	marītōs	ōs	ūs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
maritus:Gen.Sg	marītī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
maritus:Gen.Pl	marītōrum	ōrum	am	um	um	um	um	um	um	um	um	ī
maritus:Abl.Sg	marītō	ō	ō	ō	ō	ō	ō	ō	ōrum	e	ium	e
maritus:Nom.Pl	marītī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
maritus:Acc.Sg	marītum	um	um	um	um	um	um	um	um	um	um	um
maritus:Dat.Pl	marītīs	īs	īs	īs	a	a	us	us	us	ī	ēī	ī
mater:Nom.Sg	māter	NULL	ē	ē	ium	ōrum	ēs	ōrum	ōrum	ōrum	us	ōrum
mater:Abl.Pl	mātribus	ibus	ibus	ibus	uī	ibus	ibus	ibus	ibus	ibus	ibus	ibus
mater:Dat.Sg	mātrī	ī	ī	ū	ī	ī	ī	ī	ī	ī	ī	ī
mater:Acc.Pl	mātrēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
mater:Gen.Sg	mātris	is	is	is	is	is	is	is	is	is	is	īs
mater:Gen.Pl	mātrum	um	um	um	um	um	um	um	um	um	um	um
mater:Abl.Sg	mātre	e	e	e	e	e	e	e	e	e	e	e
mater:Nom.Pl	mātrēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
mater:Acc.Sg	mātrem	em	uum	uum	um	um	um	um	um	um	um	um
mater:Dat.Pl	mātribus	ibus	ibus	ibus	uī	uī	ibus	ibus	ibus	ibus	ibus	ibus
medium:Nom.Sg	medium	um	um	um	um	um	um	um	um	um	um	um
medium:Abl.Pl	mediīs	īs	īs	īs	a	īs	a	a	a	a	a	a
medium:Dat.Sg	mediō	ō	ō	ō	ōrum	ōrum	ōrum	ōrum	um	um	ū	um
medium:Acc.Pl	media	a	a	a	a	a	a	a	a	a	a	a
medium:Gen.Sg	mediī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
medium:Gen.Pl	mediōrum	ōrum	am	uī	um	um	um	um	um	um	um	um
medium:Abl.Sg	mediō	ō	ō	ō	ōrum	ōrum	ōrum	ōrum	ōrum	ō	ium	e
medium:Nom.Pl	media	a	a	a	a	a	a	a	a	a	a	a
medium:Acc.Sg	medium	um	um	um	um	um	um	um	um	um	um	um
medium:Dat.Pl	mediīs	īs	īs	īs	a	a	us	a	a	a	ēī	us
membrum:Nom.Sg	membrum	um	um	um	um	um	um	um	um	um	um	um
membrum:Abl.Pl	membrīs	īs	īs	ōrum	īs	a	a	a	a	a	a	a
membrum:Dat.Sg	membrō	ō	ō	ō	ōrum	ōrum	ēs	ōrum	um	ū	ū	um
membrum:Acc.Pl	membra	a	a	a	a	a	a	a	a	a	a	a
membrum:Gen.Sg	membrī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
membrum:Gen.Pl	membrōrum	ōrum	am	um	um	um	um	um	um	um	um	um
membrum:Abl.Sg	membrō	ō	ō	ō	ōrum	ōrum	ōrum	ōrum	ō	e	e	e
membrum:Nom.Pl	membra	a	a	a	a	a	a	a	a	a	a	a
membrum:Acc.Sg	membrum	um	um	um	um	um	um	um	um	um	um	um
membrum:Dat.Pl	membrīs	īs	īs	īs	a	a	us	a	a	a	ēī	us
mens:Nom.Sg	mēns	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
mens:Abl.Pl	mentibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
mens:Dat.Sg	mentī	ī	ī	ū	ī	ī	ī	ī	ī	ī	ī	ī
mens:Acc.Pl	mentēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
mens:Gen.Sg	mentis	is	is	is	is	is	is	is	is	is	is	īs
mens:Gen.Pl	mentium	ium	ia	ū	ī	ī	ī	ī	ī	ī	ī	ī
mens:Abl.Sg	mente	e	e	e	e	e	e	e	e	e	e	e
mens:Nom.Pl	mentēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
mens:Acc.Sg	mentem	em	uum	uum	um	um	um	um	um	um	um	um
mens:Dat.Pl	mentibus	ibus	ibus	ibus	uī	uī	ibus	ibus	ibus	ibus	ibus	ibus
mensa:Nom.Sg	mēnsa	a	a	a	a	a	a	a	a	a	a	a
mensa:Abl.Pl	mēnsīs	īs	īs	ēs	a	a	is	is	is	is	a	a
mensa:Dat.Sg	mēnsae	ae	ae	e	a	a	a	a	a	a	a	a
mensa:Acc.Pl	mēnsās	ās	ās	ās	ās	ōrum	ōrum	ōrum	ēs	ēs	ēs	ēs
mensa:Gen.Sg	mēnsae	ae	ae	e	a	a	a	a	a	a	a	a
mensa:Gen.Pl	mēnsārum	ārum	ā	ārum	am	am	am	ōrum	um	um	um	um
mensa:Abl.Sg	mēnsā	ā	ā	ō	ās	ās	ās	ō	e	e	e	e
mensa:Nom.Pl	mēnsae	ae	ae	a	a	a	a	a	a	a	a	a
mensa:Acc.Sg	mēnsam	am	am	uum	um	am	am	am	um	um	um	um
mensa:Dat.Pl	mēnsīs	īs	īs	ium	a	a	īs	is	is	is	ēī	us
mensis:Nom.Sg	mēnsis	is	is	is	a	is	is	is	is	is	ae	īs
mensis:Abl.Pl	mēnsibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
mensis:Dat.Sg	mēnsī	ī	ī	ū	ī	ī	ī	ī	ī	ī	ī	ī
mensis:Acc.Pl	mēnsēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
mensis:Gen.Sg	mēnsis	is	is	is	is	is	is	is	is	is	is	īs
mensis:Gen.Pl	mēnsium	ium	ia	ū	ī	ī	ī	ī	ī	ī	ī	ī
mensis:Abl.Sg	mēnse	e	e	e	e	e	e	e	e	e	e	e
mensis:Nom.Pl	mēnsēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
mensis:Acc.Sg	mēnsem	em	uum	uum	uum	um	um	um	um	um	um	um
mensis:Dat.Pl	mēnsibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
merces:Nom.Sg	mercēs	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
merces:Abl.Pl	mercēdibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
merces:Dat.Sg	mercēdī	ī	ī	ū	ī	ī	ī	ī	ī	ī	ī	ī
