Word	Declined	0	1
ora:Gen.Sg	ōrae	ae	ae
ora:Gen.Pl	ōrārum	ārum	ā
ora:Abl.Sg	ōrā	ā	ā
ora:Nom.Pl	ōrae	ae	a
ora:Acc.Sg	ōram	am	am
ora:Dat.Pl	ōrīs	īs	īs
orbis:Nom.Sg	orbis	is	īs
orbis:Abl.Pl	orbibus	ibus	ibus
orbis:Dat.Sg	orbī	ī	ī
orbis:Acc.Pl	orbēs	ēs	ēs
orbis:Gen.Sg	orbis	is	is
orbis:Gen.Pl	orbium	ium	ium
orbis:Abl.Sg	orbe	e	e
orbis:Nom.Pl	orbēs	ēs	ēs
orbis:Acc.Sg	orbem	em	em
orbis:Dat.Pl	orbibus	ibus	ibus
ordo:Nom.Sg	ōrdō	NULL	NULL
ordo:Abl.Pl	ōrdinibus	ibus	ibus
ordo:Dat.Sg	ōrdinī	ī	ī
ordo:Acc.Pl	ōrdinēs	ēs	ēs
ordo:Gen.Sg	ōrdinis	is	is
ordo:Gen.Pl	ōrdinum	um	um
ordo:Abl.Sg	ōrdine	e	e
ordo:Nom.Pl	ōrdinēs	ēs	ēs
ordo:Acc.Sg	ōrdinem	em	em
ordo:Dat.Pl	ōrdinibus	ibus	ibus
origo:Nom.Sg	orīgō	NULL	NULL
origo:Abl.Pl	orīginibus	ibus	ibus
origo:Dat.Sg	orīginī	ī	ī
origo:Acc.Pl	orīginēs	ēs	ēs
origo:Gen.Sg	orīginis	is	is
origo:Gen.Pl	orīginum	um	um
origo:Abl.Sg	orīgine	e	e
origo:Nom.Pl	orīginēs	ēs	ēs
origo:Acc.Sg	orīginem	em	ēs
origo:Dat.Pl	orīginibus	ibus	ibus
ortus:Nom.Sg	ortus	us	us
ortus:Abl.Pl	ortibus	ibus	ibus
ortus:Dat.Sg	ortuī	uī	um
ortus:Acc.Pl	ortūs	ūs	us
ortus:Gen.Sg	ortūs	ūs	ūs
ortus:Gen.Pl	ortuum	uum	ēs
ortus:Abl.Sg	ortū	ū	ū
ortus:Nom.Pl	ortūs	ūs	us
ortus:Acc.Sg	ortum	um	um
ortus:Dat.Pl	ortibus	ibus	ibus
os:Nom.Sg	os	NULL	NULL
os:Abl.Pl	ossibus	ibus	ibus
os:Dat.Sg	ossī	ī	ī
os:Acc.Pl	ossa	a	a
os:Gen.Sg	ossis	is	is
os:Gen.Pl	ossium	ium	ium
os:Abl.Sg	osse	e	e
os:Nom.Pl	ossa	a	a
os:Acc.Sg	os	NULL	NULL
os:Dat.Pl	ossibus	ibus	ibus
os:Nom.Sg	ōs	NULL	NULL
os:Abl.Pl	ōribus	ibus	ibus
os:Dat.Sg	ōrī	ī	ī
os:Acc.Pl	ōra	a	a
os:Gen.Sg	ōris	is	is
os:Gen.Pl	ōrum	um	um
os:Abl.Sg	ōre	e	e
os:Nom.Pl	ōra	a	a
os:Acc.Sg	ōs	NULL	NULL
os:Dat.Pl	ōribus	ibus	ibus
osculum:Nom.Sg	osculum	um	um
osculum:Abl.Pl	osculīs	īs	īs
osculum:Dat.Sg	osculō	ō	ō
osculum:Acc.Pl	oscula	a	a
osculum:Gen.Sg	osculī	ī	ī
osculum:Gen.Pl	osculōrum	ōrum	ēs
osculum:Abl.Sg	osculō	ō	em
osculum:Nom.Pl	oscula	a	a
osculum:Acc.Sg	osculum	um	um
osculum:Dat.Pl	osculīs	īs	īs
otium:Nom.Sg	ōtium	um	um
otium:Abl.Pl	ōtiīs	īs	īs
otium:Dat.Sg	ōtiō	ō	ō
otium:Acc.Pl	ōtia	a	a
otium:Gen.Sg	ōtiī	ī	ī
otium:Gen.Pl	ōtiōrum	ōrum	ōrum
otium:Abl.Sg	ōtiō	ō	ō
otium:Nom.Pl	ōtia	a	a
otium:Acc.Sg	ōtium	um	um
otium:Dat.Pl	ōtiīs	īs	īs
palma:Nom.Sg	palma	a	a
palma:Abl.Pl	palmīs	īs	īs
palma:Dat.Sg	palmae	ae	ae
palma:Acc.Pl	palmās	ās	ās
palma:Gen.Sg	palmae	ae	a
palma:Gen.Pl	palmārum	ārum	ās
palma:Abl.Sg	palmā	ā	ās
palma:Nom.Pl	palmae	ae	a
palma:Acc.Sg	palmam	am	am
palma:Dat.Pl	palmīs	īs	īs
palus:Nom.Sg	palūs	NULL	NULL
palus:Abl.Pl	palūdibus	ibus	ibus
palus:Dat.Sg	palūdī	ī	ī
palus:Acc.Pl	palūdēs	ēs	ēs
palus:Gen.Sg	palūdis	is	is
palus:Gen.Pl	palūdum	um	um
palus:Abl.Sg	palūde	e	e
palus:Nom.Pl	palūdēs	ēs	ēs
palus:Acc.Sg	palūdem	em	em
palus:Dat.Pl	palūdibus	ibus	ibus
parens:Nom.Sg	parēns	NULL	NULL
parens:Abl.Pl	parentibus	ibus	ibus
parens:Dat.Sg	parentī	ī	ī
parens:Acc.Pl	parentēs	ēs	ēs
parens:Gen.Sg	parentis	is	is
parens:Gen.Pl	parentum	um	um
parens:Abl.Sg	parente	e	e
parens:Nom.Pl	parentēs	ēs	ēs
parens:Acc.Sg	parentem	em	em
parens:Dat.Pl	parentibus	ibus	ibus
pater:Nom.Sg	pater	NULL	em
pater:Abl.Pl	patribus	ibus	ibus
pater:Dat.Sg	patrī	ī	ī
pater:Acc.Pl	patrēs	ēs	ēs
pater:Gen.Sg	patris	is	is
pater:Gen.Pl	patrum	um	um
pater:Abl.Sg	patre	e	e
pater:Nom.Pl	patrēs	ēs	ēs
pater:Acc.Sg	patrem	em	em
pater:Dat.Pl	patribus	ibus	ibus
patria:Nom.Sg	patria	a	a
patria:Abl.Pl	patriīs	īs	īs
patria:Dat.Sg	patriae	ae	a
patria:Acc.Pl	patriās	ās	ās
patria:Gen.Sg	patriae	ae	a
patria:Gen.Pl	patriārum	ārum	ās
patria:Abl.Sg	patriā	ā	ās
patria:Nom.Pl	patriae	ae	a
patria:Acc.Sg	patriam	am	am
patria:Dat.Pl	patriīs	īs	īs
patruus:Nom.Sg	patruus	us	us
patruus:Abl.Pl	patruīs	īs	īs
patruus:Dat.Sg	patruō	ō	ō
patruus:Acc.Pl	patruōs	ōs	ōs
patruus:Gen.Sg	patruī	ī	ī
patruus:Gen.Pl	patruōrum	ōrum	ēs
patruus:Abl.Sg	patruō	ō	ō
patruus:Nom.Pl	patruī	ī	ī
patruus:Acc.Sg	patruum	um	ēs
patruus:Dat.Pl	patruīs	īs	īs
paupertas:Nom.Sg	paupertās	NULL	NULL
paupertas:Abl.Pl	paupertātibus	ibus	ibus
paupertas:Dat.Sg	paupertātī	ī	ī
paupertas:Acc.Pl	paupertātēs	ēs	ēs
paupertas:Gen.Sg	paupertātis	is	is
paupertas:Gen.Pl	paupertātum	um	um
paupertas:Abl.Sg	paupertāte	e	e
paupertas:Nom.Pl	paupertātēs	ēs	ēs
paupertas:Acc.Sg	paupertātem	em	em
paupertas:Dat.Pl	paupertātibus	ibus	ibus
pavor:Nom.Sg	pavor	NULL	NULL
pavor:Abl.Pl	pavōribus	ibus	ibus
pavor:Dat.Sg	pavōrī	ī	ī
pavor:Acc.Pl	pavōrēs	ēs	ēs
pavor:Gen.Sg	pavōris	is	is
pavor:Gen.Pl	pavōrum	um	um
pavor:Abl.Sg	pavōre	e	e
pavor:Nom.Pl	pavōrēs	ēs	ēs
pavor:Acc.Sg	pavōrem	em	em
pavor:Dat.Pl	pavōribus	ibus	ibus
pax:Nom.Sg	pāx	NULL	NULL
pax:Abl.Pl	pācibus	ibus	ibus
pax:Dat.Sg	pācī	ī	ī
pax:Acc.Pl	pācēs	ēs	ēs
pax:Gen.Sg	pācis	is	is
pax:Gen.Pl	pācum	um	um
pax:Abl.Sg	pāce	e	e
pax:Nom.Pl	pācēs	ēs	ēs
pax:Acc.Sg	pācem	em	em
pax:Dat.Pl	pācibus	ibus	ibus
pectus:Nom.Sg	pectus	NULL	NULL
pectus:Abl.Pl	pectoribus	ibus	ibus
pectus:Dat.Sg	pectorī	ī	ī
pectus:Acc.Pl	pectora	a	a
pectus:Gen.Sg	pectoris	is	is
pectus:Gen.Pl	pectorum	um	um
pectus:Abl.Sg	pectore	e	e
pectus:Nom.Pl	pectora	a	a
pectus:Acc.Sg	pectus	NULL	NULL
pectus:Dat.Pl	pectoribus	ibus	ibus
pecunia:Nom.Sg	pecūnia	a	a
pecunia:Abl.Pl	pecūniīs	īs	īs
pecunia:Dat.Sg	pecūniae	ae	a
pecunia:Acc.Pl	pecūniās	ās	ās
pecunia:Gen.Sg	pecūniae	ae	a
pecunia:Gen.Pl	pecūniārum	ārum	ōrum
pecunia:Abl.Sg	pecūniā	ā	ās
pecunia:Nom.Pl	pecūniae	ae	a
pecunia:Acc.Sg	pecūniam	am	ēs
pecunia:Dat.Pl	pecūniīs	īs	īs
pecus:Nom.Sg	pecus	NULL	NULL
pecus:Abl.Pl	pecoribus	ibus	ibus
pecus:Dat.Sg	pecorī	ī	ī
pecus:Acc.Pl	pecora	a	a
pecus:Gen.Sg	pecoris	is	is
pecus:Gen.Pl	pecorum	um	um
pecus:Abl.Sg	pecore	e	e
pecus:Nom.Pl	pecora	a	a
pecus:Acc.Sg	pecus	NULL	NULL
pecus:Dat.Pl	pecoribus	ibus	ibus
pellex:Nom.Sg	pellex	NULL	NULL
pellex:Abl.Pl	pellicibus	ibus	ibus
pellex:Dat.Sg	pellicī	ī	ī
pellex:Acc.Pl	pellicēs	ēs	ēs
pellex:Gen.Sg	pellicis	is	is
pellex:Gen.Pl	pellicum	um	um
pellex:Abl.Sg	pellice	e	e
pellex:Nom.Pl	pellicēs	ēs	ēs
pellex:Acc.Sg	pellicem	em	em
pellex:Dat.Pl	pellicibus	ibus	ibus
penas:Nom.Sg	penās	NULL	NULL
penas:Abl.Pl	penātibus	ibus	ibus
penas:Dat.Sg	penātī	ī	ī
penas:Acc.Pl	penātēs	ēs	ēs
penas:Gen.Sg	penātis	is	is
penas:Gen.Pl	penātum	um	um
penas:Abl.Sg	penāte	e	e
penas:Nom.Pl	penātēs	ēs	ēs
penas:Acc.Sg	penātem	em	em
penas:Dat.Pl	penātibus	ibus	ibus
periculum:Nom.Sg	perīculum	um	um
periculum:Abl.Pl	perīculīs	īs	īs
periculum:Dat.Sg	perīculō	ō	ō
periculum:Acc.Pl	perīcula	a	a
periculum:Gen.Sg	perīculī	ī	ī
periculum:Gen.Pl	perīculōrum	ōrum	ēs
periculum:Abl.Sg	perīculō	ō	ō
periculum:Nom.Pl	perīcula	a	a
periculum:Acc.Sg	perīculum	um	um
periculum:Dat.Pl	perīculīs	īs	īs
pes:Nom.Sg	pēs	NULL	NULL
pes:Abl.Pl	pedibus	ibus	ibus
pes:Dat.Sg	pedī	ī	ī
pes:Acc.Pl	pedēs	ēs	ēs
pes:Gen.Sg	pedis	is	is
pes:Gen.Pl	pedum	um	um
pes:Abl.Sg	pede	e	e
pes:Nom.Pl	pedēs	ēs	ēs
pes:Acc.Sg	pedem	em	em
pes:Dat.Pl	pedibus	ibus	ibus
pestis:Nom.Sg	pestis	is	īs
pestis:Abl.Pl	pestibus	ibus	ibus
pestis:Dat.Sg	pestī	ī	ī
pestis:Acc.Pl	pestēs	ēs	ēs
pestis:Gen.Sg	pestis	is	is
pestis:Gen.Pl	pestium	ium	ium
pestis:Abl.Sg	peste	e	e
pestis:Nom.Pl	pestēs	ēs	ēs
pestis:Acc.Sg	pestem	em	em
pestis:Dat.Pl	pestibus	ibus	ibus
pietas:Nom.Sg	pietās	NULL	NULL
pietas:Abl.Pl	pietātibus	ibus	ibus
pietas:Dat.Sg	pietātī	ī	ī
pietas:Acc.Pl	pietātēs	ēs	ēs
pietas:Gen.Sg	pietātis	is	is
pietas:Gen.Pl	pietātum	um	um
pietas:Abl.Sg	pietāte	e	e
pietas:Nom.Pl	pietātēs	ēs	ēs
pietas:Acc.Sg	pietātem	em	ēs
pietas:Dat.Pl	pietātibus	ibus	ibus
pignus:Nom.Sg	pignus	NULL	NULL
pignus:Abl.Pl	pignoribus	ibus	ibus
pignus:Dat.Sg	pignorī	ī	ū
pignus:Acc.Pl	pignora	a	a
pignus:Gen.Sg	pignoris	is	is
pignus:Gen.Pl	pignorum	um	um
pignus:Abl.Sg	pignore	e	e
pignus:Nom.Pl	pignora	a	a
pignus:Acc.Sg	pignus	NULL	NULL
pignus:Dat.Pl	pignoribus	ibus	ibus
poculum:Nom.Sg	pōculum	um	um
poculum:Abl.Pl	pōculīs	īs	īs
poculum:Dat.Sg	pōculō	ō	e
poculum:Acc.Pl	pōcula	a	a
poculum:Gen.Sg	pōculī	ī	ī
poculum:Gen.Pl	pōculōrum	ōrum	ēs
poculum:Abl.Sg	pōculō	ō	ō
poculum:Nom.Pl	pōcula	a	a
poculum:Acc.Sg	pōculum	um	um
poculum:Dat.Pl	pōculīs	īs	īs
poena:Nom.Sg	poena	a	a
poena:Abl.Pl	poenīs	īs	īs
poena:Dat.Sg	poenae	ae	ae
poena:Acc.Pl	poenās	ās	ās
poena:Gen.Sg	poenae	ae	a
poena:Gen.Pl	poenārum	ārum	ās
poena:Abl.Sg	poenā	ā	ā
poena:Nom.Pl	poenae	ae	a
poena:Acc.Sg	poenam	am	am
poena:Dat.Pl	poenīs	īs	īs
poeta:Nom.Sg	poēta	a	a
poeta:Abl.Pl	poētīs	īs	īs
poeta:Dat.Sg	poētae	ae	ae
poeta:Acc.Pl	poētās	ās	ās
poeta:Gen.Sg	poētae	ae	a
poeta:Gen.Pl	poētārum	ārum	ās
poeta:Abl.Sg	poētā	ā	ās
poeta:Nom.Pl	poētae	ae	a
poeta:Acc.Sg	poētam	am	am
poeta:Dat.Pl	poētīs	īs	īs
pondus:Nom.Sg	pondus	NULL	NULL
pondus:Abl.Pl	ponderibus	ibus	ibus
pondus:Dat.Sg	ponderī	ī	ī
pondus:Acc.Pl	pondera	a	a
pondus:Gen.Sg	ponderis	is	is
pondus:Gen.Pl	ponderum	um	um
pondus:Abl.Sg	pondere	e	e
pondus:Nom.Pl	pondera	a	a
pondus:Acc.Sg	pondus	NULL	NULL
pondus:Dat.Pl	ponderibus	ibus	ibus
pons:Nom.Sg	pōns	NULL	NULL
pons:Abl.Pl	pontibus	ibus	ibus
pons:Dat.Sg	pontī	ī	ī
pons:Acc.Pl	pontēs	ēs	ēs
pons:Gen.Sg	pontis	is	is
pons:Gen.Pl	pontium	ium	a
pons:Abl.Sg	ponte	e	e
pons:Nom.Pl	pontēs	ēs	ēs
pons:Acc.Sg	pontem	em	em
pons:Dat.Pl	pontibus	ibus	ibus
populus:Nom.Sg	populus	us	us
populus:Abl.Pl	populīs	īs	īs
populus:Dat.Sg	populō	ō	ō
populus:Acc.Pl	populōs	ōs	ōs
populus:Gen.Sg	populī	ī	ī
populus:Gen.Pl	populōrum	ōrum	ēs
populus:Abl.Sg	populō	ō	ō
populus:Nom.Pl	populī	ī	ī
populus:Acc.Sg	populum	um	um
populus:Dat.Pl	populīs	īs	īs
porta:Nom.Sg	porta	a	a
porta:Abl.Pl	portīs	īs	īs
porta:Dat.Sg	portae	ae	ae
porta:Acc.Pl	portās	ās	ās
porta:Gen.Sg	portae	ae	ae
porta:Gen.Pl	portārum	ārum	ā
porta:Abl.Sg	portā	ā	ā
porta:Nom.Pl	portae	ae	a
porta:Acc.Sg	portam	am	am
porta:Dat.Pl	portīs	īs	īs
portus:Nom.Sg	portus	us	us
portus:Abl.Pl	portibus	ibus	ibus
portus:Dat.Sg	portuī	uī	um
portus:Acc.Pl	portūs	ūs	us
portus:Gen.Sg	portūs	ūs	ūs
portus:Gen.Pl	portuum	uum	ēs
portus:Abl.Sg	portū	ū	ū
portus:Nom.Pl	portūs	ūs	us
portus:Acc.Sg	portum	um	um
portus:Dat.Pl	portibus	ibus	ibus
praeceptum:Nom.Sg	praeceptum	um	um
praeceptum:Abl.Pl	praeceptīs	īs	a
praeceptum:Dat.Sg	praeceptō	ō	ō
praeceptum:Acc.Pl	praecepta	a	a
praeceptum:Gen.Sg	praeceptī	ī	ī
praeceptum:Gen.Pl	praeceptōrum	ōrum	ēs
praeceptum:Abl.Sg	praeceptō	ō	ō
praeceptum:Nom.Pl	praecepta	a	a
praeceptum:Acc.Sg	praeceptum	um	um
praeceptum:Dat.Pl	praeceptīs	īs	a
praeda:Nom.Sg	praeda	a	a
praeda:Abl.Pl	praedīs	īs	īs
praeda:Dat.Sg	praedae	ae	a
praeda:Acc.Pl	praedās	ās	ās
praeda:Gen.Sg	praedae	ae	a
praeda:Gen.Pl	praedārum	ārum	ās
praeda:Abl.Sg	praedā	ā	ā
praeda:Nom.Pl	praedae	ae	a
praeda:Acc.Sg	praedam	am	am
praeda:Dat.Pl	praedīs	īs	īs
praemium:Nom.Sg	praemium	um	um
praemium:Abl.Pl	praemiīs	īs	īs
praemium:Dat.Sg	praemiō	ō	ō
praemium:Acc.Pl	praemia	a	a
praemium:Gen.Sg	praemiī	ī	ī
praemium:Gen.Pl	praemiōrum	ōrum	ōrum
praemium:Abl.Sg	praemiō	ō	em
praemium:Nom.Pl	praemia	a	a
praemium:Acc.Sg	praemium	um	um
praemium:Dat.Pl	praemiīs	īs	īs
praesidium:Nom.Sg	praesidium	um	ēs
praesidium:Abl.Pl	praesidiīs	īs	īs
praesidium:Dat.Sg	praesidiō	ō	e
praesidium:Acc.Pl	praesidia	a	a
praesidium:Gen.Sg	praesidiī	ī	ī
praesidium:Gen.Pl	praesidiōrum	ōrum	ōrum
praesidium:Abl.Sg	praesidiō	ō	ō
praesidium:Nom.Pl	praesidia	a	a
praesidium:Acc.Sg	praesidium	um	ēs
praesidium:Dat.Pl	praesidiīs	īs	īs
praetor:Nom.Sg	praetōr	NULL	NULL
praetor:Abl.Pl	praetōribus	ibus	ibus
praetor:Dat.Sg	praetōrī	ī	ī
praetor:Acc.Pl	praetōrēs	ēs	ēs
praetor:Gen.Sg	praetōris	is	is
praetor:Gen.Pl	praetōrum	um	um
praetor:Abl.Sg	praetōre	e	e
praetor:Nom.Pl	praetōrēs	ēs	ēs
praetor:Acc.Sg	praetōrem	em	em
praetor:Dat.Pl	praetōribus	ibus	ibus
pretium:Nom.Sg	pretium	um	um
pretium:Abl.Pl	pretiīs	īs	īs
pretium:Dat.Sg	pretiō	ō	ō
pretium:Acc.Pl	pretia	a	a
pretium:Gen.Sg	pretiī	ī	ī
pretium:Gen.Pl	pretiōrum	ōrum	ēs
pretium:Abl.Sg	pretiō	ō	em
pretium:Nom.Pl	pretia	a	a
pretium:Acc.Sg	pretium	um	um
pretium:Dat.Pl	pretiīs	īs	īs
prex:Nom.Sg	prex	NULL	NULL
prex:Abl.Pl	precibus	ibus	ibus
prex:Dat.Sg	precī	ī	ī
prex:Acc.Pl	precēs	ēs	ēs
prex:Gen.Sg	precis	is	is
prex:Gen.Pl	precum	um	ēs
prex:Abl.Sg	prece	e	e
prex:Nom.Pl	precēs	ēs	ēs
prex:Acc.Sg	precem	em	em
prex:Dat.Pl	precibus	ibus	ibus
princeps:Nom.Sg	prīnceps	NULL	NULL
princeps:Abl.Pl	prīncipibus	ibus	ibus
princeps:Dat.Sg	prīncipī	ī	ī
princeps:Acc.Pl	prīncipēs	ēs	ēs
princeps:Gen.Sg	prīncipis	is	is
princeps:Gen.Pl	prīncipum	um	um
princeps:Abl.Sg	prīncipe	e	e
princeps:Nom.Pl	prīncipēs	ēs	ēs
princeps:Acc.Sg	prīncipem	em	em
princeps:Dat.Pl	prīncipibus	ibus	ibus
principium:Nom.Sg	prīncipium	um	um
principium:Abl.Pl	prīncipiīs	īs	īs
principium:Dat.Sg	prīncipiō	ō	ō
principium:Acc.Pl	prīncipia	a	a
principium:Gen.Sg	prīncipiī	ī	uī
principium:Gen.Pl	prīncipiōrum	ōrum	ōrum
principium:Abl.Sg	prīncipiō	ō	ō
principium:Nom.Pl	prīncipia	a	a
principium:Acc.Sg	prīncipium	um	um
principium:Dat.Pl	prīncipiīs	īs	īs
proelium:Nom.Sg	proelium	um	um
proelium:Abl.Pl	proeliīs	īs	īs
proelium:Dat.Sg	proeliō	ō	ō
proelium:Acc.Pl	proelia	a	a
proelium:Gen.Sg	proeliī	ī	ī
proelium:Gen.Pl	proeliōrum	ōrum	ēs
proelium:Abl.Sg	proeliō	ō	em
proelium:Nom.Pl	proelia	a	a
proelium:Acc.Sg	proelium	um	um
proelium:Dat.Pl	proeliīs	īs	īs
pudor:Nom.Sg	pudor	NULL	NULL
pudor:Abl.Pl	pudōribus	ibus	ibus
pudor:Dat.Sg	pudōrī	ī	ī
pudor:Acc.Pl	pudōrēs	ēs	ēs
pudor:Gen.Sg	pudōris	is	is
pudor:Gen.Pl	pudōrum	um	um
pudor:Abl.Sg	pudōre	e	e
pudor:Nom.Pl	pudōrēs	ēs	ēs
pudor:Acc.Sg	pudōrem	em	em
pudor:Dat.Pl	pudōribus	ibus	ibus
puella:Nom.Sg	puella	a	a
puella:Abl.Pl	puellīs	īs	īs
puella:Dat.Sg	puellae	ae	a
puella:Acc.Pl	puellās	ās	ās
puella:Gen.Sg	puellae	ae	a
puella:Gen.Pl	puellārum	ārum	ās
puella:Abl.Sg	puellā	ā	ās
puella:Nom.Pl	puellae	ae	a
puella:Acc.Sg	puellam	am	ōrum
puella:Dat.Pl	puellīs	īs	īs
puer:Nom.Sg	puer	NULL	NULL
puer:Abl.Pl	puerīs	īs	īs
puer:Dat.Sg	puerō	ō	ō
puer:Acc.Pl	puerōs	ōs	ūs
puer:Gen.Sg	puerī	ī	ī
puer:Gen.Pl	puerōrum	ōrum	ēs
puer:Abl.Sg	puerō	ō	ō
puer:Nom.Pl	puerī	ī	ī
puer:Acc.Sg	puerum	um	um
puer:Dat.Pl	puerīs	īs	īs
pugna:Nom.Sg	pugna	a	a
pugna:Abl.Pl	pugnīs	īs	īs
pugna:Dat.Sg	pugnae	ae	a
pugna:Acc.Pl	pugnās	ās	am
pugna:Gen.Sg	pugnae	ae	a
pugna:Gen.Pl	pugnārum	ārum	am
pugna:Abl.Sg	pugnā	ā	ā
pugna:Nom.Pl	pugnae	ae	a
pugna:Acc.Sg	pugnam	am	ōrum
pugna:Dat.Pl	pugnīs	īs	īs
pulvis:Nom.Sg	pulvis	NULL	NULL
pulvis:Abl.Pl	pulveribus	ibus	ibus
pulvis:Dat.Sg	pulverī	ī	ī
pulvis:Acc.Pl	pulverēs	ēs	ēs
pulvis:Gen.Sg	pulveris	is	is
pulvis:Gen.Pl	pulverum	um	um
pulvis:Abl.Sg	pulvere	e	e
pulvis:Nom.Pl	pulverēs	ēs	ēs
pulvis:Acc.Sg	pulverem	em	em
pulvis:Dat.Pl	pulveribus	ibus	ibus
puppis:Nom.Sg	puppis	is	a
puppis:Abl.Pl	puppibus	ibus	ibus
puppis:Dat.Sg	puppī	ī	ī
puppis:Acc.Pl	puppēs	ēs	ēs
puppis:Gen.Sg	puppis	is	ae
puppis:Gen.Pl	puppium	ium	ium
puppis:Abl.Sg	puppe	e	e
puppis:Nom.Pl	puppēs	ēs	ēs
puppis:Acc.Sg	puppem	em	em
puppis:Dat.Pl	puppibus	ibus	ibus
querela:Nom.Sg	querēla	a	a
querela:Abl.Pl	querēlīs	īs	īs
querela:Dat.Sg	querēlae	ae	es
querela:Acc.Pl	querēlās	ās	ās
querela:Gen.Sg	querēlae	ae	es
querela:Gen.Pl	querēlārum	ārum	ā
querela:Abl.Sg	querēlā	ā	ā
querela:Nom.Pl	querēlae	ae	es
querela:Acc.Sg	querēlam	am	ās
querela:Dat.Pl	querēlīs	īs	īs
quies:Nom.Sg	quiēs	NULL	NULL
quies:Abl.Pl	quiētibus	ibus	ibus
quies:Dat.Sg	quiētī	ī	ī
quies:Acc.Pl	quiētēs	ēs	ēs
quies:Gen.Sg	quiētis	is	is
quies:Gen.Pl	quiētum	um	um
quies:Abl.Sg	quiēte	e	e
quies:Nom.Pl	quiētēs	ēs	ēs
quies:Acc.Sg	quiētem	em	ēs
quies:Dat.Pl	quiētibus	ibus	ibus
radius:Nom.Sg	radius	us	us
radius:Abl.Pl	radiīs	īs	īs
radius:Dat.Sg	radiō	ō	ō
radius:Acc.Pl	radiōs	ōs	ōs
radius:Gen.Sg	radiī	ī	ī
radius:Gen.Pl	radiōrum	ōrum	ēs
radius:Abl.Sg	radiō	ō	ō
radius:Nom.Pl	radiī	ī	ī
radius:Acc.Sg	radium	um	um
radius:Dat.Pl	radiīs	īs	īs
radix:Nom.Sg	rādīx	NULL	NULL
radix:Abl.Pl	rādīcibus	ibus	ibus
radix:Dat.Sg	rādīcī	ī	ī
radix:Acc.Pl	rādīcēs	ēs	ēs
radix:Gen.Sg	rādīcis	is	is
radix:Gen.Pl	rādīcum	um	um
radix:Abl.Sg	rādīce	e	e
radix:Nom.Pl	rādīcēs	ēs	ēs
radix:Acc.Sg	rādīcem	em	em
radix:Dat.Pl	rādīcibus	ibus	ibus
ramus:Nom.Sg	rāmus	us	us
ramus:Abl.Pl	rāmīs	īs	īs
ramus:Dat.Sg	rāmō	ō	ō
ramus:Acc.Pl	rāmōs	ōs	ūs
ramus:Gen.Sg	rāmī	ī	ī
ramus:Gen.Pl	rāmōrum	ōrum	ēs
ramus:Abl.Sg	rāmō	ō	ō
ramus:Nom.Pl	rāmī	ī	ī
ramus:Acc.Sg	rāmum	um	um
ramus:Dat.Pl	rāmīs	īs	īs
ratio:Nom.Sg	ratiō	NULL	NULL
ratio:Abl.Pl	ratiōnibus	ibus	ibus
ratio:Dat.Sg	ratiōnī	ī	ī
ratio:Acc.Pl	ratiōnēs	ēs	ēs
ratio:Gen.Sg	ratiōnis	is	is
ratio:Gen.Pl	ratiōnum	um	ēs
ratio:Abl.Sg	ratiōne	e	e
ratio:Nom.Pl	ratiōnēs	ēs	ēs
ratio:Acc.Sg	ratiōnem	em	em
ratio:Dat.Pl	ratiōnibus	ibus	ibus
ratis:Nom.Sg	ratis	is	īs
ratis:Abl.Pl	ratibus	ibus	ibus
ratis:Dat.Sg	ratī	ī	ī
ratis:Acc.Pl	ratēs	ēs	ēs
ratis:Gen.Sg	ratis	is	is
ratis:Gen.Pl	ratum	um	um
ratis:Abl.Sg	rate	e	e
ratis:Nom.Pl	ratēs	ēs	ēs
ratis:Acc.Sg	ratem	em	em
ratis:Dat.Pl	ratibus	ibus	ibus
rector:Nom.Sg	rector	NULL	NULL
rector:Abl.Pl	rectōribus	ibus	ibus
rector:Dat.Sg	rectōrī	ī	ī
rector:Acc.Pl	rectōrēs	ēs	ēs
rector:Gen.Sg	rectōris	is	is
rector:Gen.Pl	rectōrum	um	um
rector:Abl.Sg	rectōre	e	e
rector:Nom.Pl	rectōrēs	ēs	ēs
rector:Acc.Sg	rectōrem	em	em
rector:Dat.Pl	rectōribus	ibus	ibus
regia:Nom.Sg	rēgia	a	a
regia:Abl.Pl	rēgiīs	īs	īs
regia:Dat.Sg	rēgiae	ae	es
regia:Acc.Pl	rēgiās	ās	ās
regia:Gen.Sg	rēgiae	ae	es
regia:Gen.Pl	rēgiārum	ārum	ā
regia:Abl.Sg	rēgiā	ā	ā
regia:Nom.Pl	rēgiae	ae	es
regia:Acc.Sg	rēgiam	am	ās
regia:Dat.Pl	rēgiīs	īs	īs
regina:Nom.Sg	rēgīna	a	a
regina:Abl.Pl	rēgīnīs	īs	īs
regina:Dat.Sg	rēgīnae	ae	ae
regina:Acc.Pl	rēgīnās	ās	ās
regina:Gen.Sg	rēgīnae	ae	ae
regina:Gen.Pl	rēgīnārum	ārum	ā
regina:Abl.Sg	rēgīnā	ā	ā
regina:Nom.Pl	rēgīnae	ae	a
regina:Acc.Sg	rēgīnam	am	ās
regina:Dat.Pl	rēgīnīs	īs	īs
regio:Nom.Sg	regiō	NULL	NULL
regio:Abl.Pl	regiōnibus	ibus	ibus
regio:Dat.Sg	regiōnī	ī	ī
regio:Acc.Pl	regiōnēs	ēs	ēs
