Word	Declension	Gender	Case	TotFreq	LatSuf	Declined	0	1	2	3	4	5	6	7	8	9	10
metus:Dat.Sg	4	m	Dat.Sg	548	uī	metuī	ui	u	u	u	u	u	u	u	u	u	u
metus:Acc.Pl	4	m	Acc.Pl	548	ūs	metūs	ui	i	ui								
metus:Gen.Sg	4	m	Gen.Sg	548	ūs	metūs	ui	u	u	u	u	u	u	u	u	u	u
metus:Gen.Pl	4	m	Gen.Pl	548	uum	metuum	u	i	i								
metus:Abl.Sg	4	m	Abl.Sg	548	ū	metū	u	u	u	u	u	u	u	u	u	u	u
metus:Nom.Pl	4	m	Nom.Pl	548	ūs	metūs	ui	i	i						u	u	u
metus:Acc.Sg	4	m	Acc.Sg	548	um	metum	u	u	u	u	u	u	u	u	u	u	u
metus:Dat.Pl	4	m	Dat.Pl	548	ibus	metibus	eui	i	i								
miles:Nom.Sg	3	m	Nom.Sg	842		mīles											
miles:Abl.Pl	3	m	Abl.Pl	842	ibus	mīlitibus	eui	e	e	e	e	e	e	e	e	e	e
miles:Dat.Sg	3	m	Dat.Sg	842	ī	mīlitī	i	e	e	ea	ea	ea	ea	ea	ea	ea	ea
miles:Acc.Pl	3	m	Acc.Pl	842	ēs	mīlitēs	ei	ei	ei	e	e	e	e	e	e	e	e
miles:Gen.Sg	3	m	Gen.Sg	842	is	mīlitis	ei	e	e	e							
miles:Gen.Pl	3	m	Gen.Pl	842	um	mīlitum	u	eu	ei	ei	ei	ei	e	e	e	e	e
miles:Abl.Sg	3	m	Abl.Sg	842	e	mīlite	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea
miles:Nom.Pl	3	m	Nom.Pl	842	ēs	mīlitēs	ei	i	ei	e	e		e	e	e	e	e
miles:Acc.Sg	3	m	Acc.Sg	842	em	mīlitem	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea
miles:Dat.Pl	3	m	Dat.Pl	842	ibus	mīlitibus	eui	ei	ei	ei	ei	ei	e	e	e	e	e
militia:Nom.Sg	1	f	Nom.Sg	117	a	mīlitia	a	a	a	a	a	a	a	a	a	a	a
militia:Abl.Pl	1	f	Abl.Pl	117	īs	mīlitiīs	ī	a	a	ai	ai	ai	ai	ai	ai	ai	ai
militia:Dat.Sg	1	f	Dat.Sg	117	ae	mīlitiae	ea	e	e	e	e	e	e	e	e	e	e
militia:Acc.Pl	1	f	Acc.Pl	117	ās	mīlitiās	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai
militia:Gen.Sg	1	f	Gen.Sg	117	ae	mīlitiae	ea	e	e	e	e	e	e	e	e	e	e
militia:Gen.Pl	1	f	Gen.Pl	117	ārum	mīlitiārum	aru	eu	ei	ei	ei	ei	e	e	e	e	e
militia:Abl.Sg	1	f	Abl.Sg	117	ā	mīlitiā	a	a	a	a	a	a	a	a	a	a	a
militia:Nom.Pl	1	f	Nom.Pl	117	ae	mīlitiae	ea	a	ai	ai	ai	ai	ai	ai	ai	ai	ai
militia:Acc.Sg	1	f	Acc.Sg	117	am	mīlitiam	a	a	a	a	a	a	a	a	a	a	a
militia:Dat.Pl	1	f	Dat.Pl	117	īs	mīlitiīs	ī	e	ei	ei	ei	ei	e	e	e	e	e
minae:Nom.Sg	1	f	Nom.Sg	105				a	a	a	a	a	a	a	a	a	a
minae:Abl.Pl	1	f	Abl.Pl	105	īs	minīs	ī	a	a	ai	ai	ai	ai	ai	ai	ai	ai
minae:Dat.Sg	1	f	Dat.Sg	105				e	e	e	e	e	e	e	e	e	e
minae:Acc.Pl	1	f	Acc.Pl	105	ās	minās	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai
minae:Gen.Sg	1	f	Gen.Sg	105				e	e	e	e	e	e	e	e	e	e
minae:Gen.Pl	1	f	Gen.Pl	105	ārum	minārum	aru	eu	ei	ei	ei	ei	e	e	e	e	e
minae:Abl.Sg	1	f	Abl.Sg	105				a	a	a	a	a	a	a	a	a	a
minae:Nom.Pl	1	f	Nom.Pl	105	ae	minae	ea	a	ai	ai	ai	ai	ai	ai	ai	ai	ai
minae:Acc.Sg	1	f	Acc.Sg	105				a	a	a	a	a	a	a	a	a	a
minae:Dat.Pl	1	f	Dat.Pl	105	īs	minīs	ī	e	ei	ei	ei	ei	e	e	e	e	e
minister:Nom.Sg	2	mh	Nom.Sg	84		minister		u	u	u	u	u	u	u	u	u	u
minister:Abl.Pl	2	mh	Abl.Pl	84	īs	ministrīs	ī	i									
minister:Dat.Sg	2	mh	Dat.Sg	84	ō	ministrō	u				u	u	u	u	u	u	u
minister:Acc.Pl	2	mh	Acc.Pl	84	ōs	ministrōs	ui	i	i								
minister:Gen.Sg	2	mh	Gen.Sg	84	ī	ministrī	i				u	u	u	u	u	u	u
minister:Gen.Pl	2	mh	Gen.Pl	84	ōrum	ministrōrum	oru	ei	ei								
minister:Abl.Sg	2	mh	Abl.Sg	84	ō	ministrō	u	u	u	u	u	u	u	u	u	u	u
minister:Nom.Pl	2	mh	Nom.Pl	84	ī	ministrī	i	i	i								
minister:Acc.Sg	2	mh	Acc.Sg	84	um	ministrum	u	u	u	u	u	u	u	u	u	u	u
minister:Dat.Pl	2	mh	Dat.Pl	84	īs	ministrīs	ī	i	i						e	e	e
modus:Nom.Sg	2	m	Nom.Sg	634	us	modus	ui	u	u	u	u	u	u	u	u	u	u
modus:Abl.Pl	2	m	Abl.Pl	634	īs	modīs	ī	iu									
modus:Dat.Sg	2	m	Dat.Sg	634	ō	modō	u	u			u	u	u	u	u	u	u
modus:Acc.Pl	2	m	Acc.Pl	634	ōs	modōs	ui	i	i								
modus:Gen.Sg	2	m	Gen.Sg	634	ī	modī	i				u	u	u	u	u	u	u
modus:Gen.Pl	2	m	Gen.Pl	634	ōrum	modōrum	oru	iu	ei	ei							
modus:Abl.Sg	2	m	Abl.Sg	634	ō	modō	u	u	u	u	u	u	u	u	u	u	u
modus:Nom.Pl	2	m	Nom.Pl	634	ī	modī	i	i	i								
modus:Acc.Sg	2	m	Acc.Sg	634	um	modum	u	ui	u	u	u	u	u	u	u	u	u
modus:Dat.Pl	2	m	Dat.Pl	634	īs	modīs	ī	iu	ei	ei					e	e	e
moenia:Nom.Sg	3	n	Nom.Sg	170													
moenia:Abl.Pl	3	n	Abl.Pl	170	ibus	moenibus	eui	e					e	e	e	e	e
moenia:Dat.Sg	3	n	Dat.Sg	170				e									
moenia:Acc.Pl	3	n	Acc.Pl	170	ia	moenia	ea						e	e	e	e	e
moenia:Gen.Sg	3	n	Gen.Sg	170				e	e								
moenia:Gen.Pl	3	n	Gen.Pl	170	ium	moenium	eu	e	e	ei	ei	i	e	e	e	e	e
moenia:Abl.Sg	3	n	Abl.Sg	170				e									
moenia:Nom.Pl	3	n	Nom.Pl	170	ia	moenia	ea						e	e	e	e	e
moenia:Acc.Sg	3	n	Acc.Sg	170													
moenia:Dat.Pl	3	n	Dat.Pl	170	ibus	moenibus	eui	e	e	ei	ei	e	e	e	e	e	e
moles:Nom.Sg	3	f	Nom.Sg	129	ēs	mōlēs	ei										
moles:Abl.Pl	3	f	Abl.Pl	129	ibus	mōlibus	eui	e	e	e	e	e	e	e	e	e	e
moles:Dat.Sg	3	f	Dat.Sg	129	ī	mōlī	i	e	e	ea	ea	ea	ea	ea	ea	ea	ea
moles:Acc.Pl	3	f	Acc.Pl	129	ēs	mōlēs	ei	ei	ei	e	e	e	e	e	e	e	e
moles:Gen.Sg	3	f	Gen.Sg	129	is	mōlis	ei	e	e	e	e	e	e	e	e	e	e
moles:Gen.Pl	3	f	Gen.Pl	129	ium	mōlium	eu	eiu	ei	ei	ei	ei	e	e	e	e	e
moles:Abl.Sg	3	f	Abl.Sg	129	e	mōle	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea
moles:Nom.Pl	3	f	Nom.Pl	129	ēs	mōlēs	ei	i	i	e	e	e	e	e	e	e	e
moles:Acc.Sg	3	f	Acc.Sg	129	em	mōlem	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea
moles:Dat.Pl	3	f	Dat.Pl	129	ibus	mōlibus	eui	ei	ei	ei	ei	ei	e	e	e	e	e
mons:Nom.Sg	3	m	Nom.Sg	391		mōns											
mons:Abl.Pl	3	m	Abl.Pl	391	ibus	montibus	eui	e	e	e	e	e	e	e	e	e	e
mons:Dat.Sg	3	m	Dat.Sg	391	ī	montī	i	e	e	ea	ea	ea	ea	ea	ea	ea	ea
mons:Acc.Pl	3	m	Acc.Pl	391	ēs	montēs	ei	ei	ei	e	e	e	e	e	e	e	e
mons:Gen.Sg	3	m	Gen.Sg	391	is	montis	ei	ei	e	e							
mons:Gen.Pl	3	m	Gen.Pl	391	ium	montium	eu	eiu	ei	ei	ei	ei	e	e	e	e	e
mons:Abl.Sg	3	m	Abl.Sg	391	e	monte	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea
mons:Nom.Pl	3	m	Nom.Pl	391	ēs	montēs	ei	i	i				e	e	e	e	e
mons:Acc.Sg	3	m	Acc.Sg	391	em	montem	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea
mons:Dat.Pl	3	m	Dat.Pl	391	ibus	montibus	eui	ei	ei	ei	ei	ei	e	e	e	e	e
monstrum:Nom.Sg	2	n	Nom.Sg	111	um	mōnstrum	u	u	u	u	u	u	u	u	u	u	u
monstrum:Abl.Pl	2	n	Abl.Pl	111	īs	mōnstrīs	ī										
monstrum:Dat.Sg	2	n	Dat.Sg	111	ō	mōnstrō	u	u		u	u	u	u	u	u	u	u
monstrum:Acc.Pl	2	n	Acc.Pl	111	a	mōnstra	a										
monstrum:Gen.Sg	2	n	Gen.Sg	111	ī	mōnstrī	i				u	u	u	u	u	u	u
monstrum:Gen.Pl	2	n	Gen.Pl	111	ōrum	mōnstrōrum	oru										
monstrum:Abl.Sg	2	n	Abl.Sg	111	ō	mōnstrō	u	u	u	u	u	u	u	u	u	u	u
monstrum:Nom.Pl	2	n	Nom.Pl	111	a	mōnstra	a								u		
monstrum:Acc.Sg	2	n	Acc.Sg	111	um	mōnstrum	u	u	u	u	u	u	u	u	u	u	u
monstrum:Dat.Pl	2	n	Dat.Pl	111	īs	mōnstrīs	ī										
monumentum:Nom.Sg	2	n	Nom.Sg	59	um	monumentum	u	u	u	u	u	u	u	u	u	u	u
monumentum:Abl.Pl	2	n	Abl.Pl	59	īs	monumentīs	ī										
monumentum:Dat.Sg	2	n	Dat.Sg	59	ō	monumentō	u	u		u	u	u	u	u	u	u	u
monumentum:Acc.Pl	2	n	Acc.Pl	59	a	monumenta	a										
monumentum:Gen.Sg	2	n	Gen.Sg	59	ī	monumentī	i			u	u	u	u	u	u	u	u
monumentum:Gen.Pl	2	n	Gen.Pl	59	ōrum	monumentōrum	oru										
monumentum:Abl.Sg	2	n	Abl.Sg	59	ō	monumentō	u	u	u	u	u	u	u	u	u	u	u
monumentum:Nom.Pl	2	n	Nom.Pl	59	a	monumenta	a								u		
monumentum:Acc.Sg	2	n	Acc.Sg	59	um	monumentum	u	u	u	u	u	u	u	u	u	u	u
monumentum:Dat.Pl	2	n	Dat.Pl	59	īs	monumentīs	ī										
mora:Nom.Sg	1	f	Nom.Sg	230	a	mora	a	a	a	a	a	a	a	a	a	a	a
mora:Abl.Pl	1	f	Abl.Pl	230	īs	morīs	ī		a	ai	ai	ai	ai	ai	ai	ai	ai
mora:Dat.Sg	1	f	Dat.Sg	230	ae	morae	ea	e	e	e	e	e	e	e	e	e	e
mora:Acc.Pl	1	f	Acc.Pl	230	ās	morās	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai
mora:Gen.Sg	1	f	Gen.Sg	230	ae	morae	ea	e	e	e	e	e	e	e	e	e	e
mora:Gen.Pl	1	f	Gen.Pl	230	ārum	morārum	aru	eu	e	ei	ei	ei	e	e	e	e	e
mora:Abl.Sg	1	f	Abl.Sg	230	ā	morā	a	a	a	a	a	a	a	a	a	a	a
mora:Nom.Pl	1	f	Nom.Pl	230	ae	morae	ea	a	ai	ai	ai	ai	ai	ai	ai	ai	ai
mora:Acc.Sg	1	f	Acc.Sg	230	am	moram	a	a	a	a	a	a	a	a	a	a	a
mora:Dat.Pl	1	f	Dat.Pl	230	īs	morīs	ī	e	ei	ei	ei	ei	e	e	e	e	e
morbus:Nom.Sg	2	m	Nom.Sg	209	us	morbus	ui	u	u	u	u	u	u	u	u	u	u
morbus:Abl.Pl	2	m	Abl.Pl	209	īs	morbīs	ī	i									
morbus:Dat.Sg	2	m	Dat.Sg	209	ō	morbō	u	u			u	u	u	u	u	u	u
morbus:Acc.Pl	2	m	Acc.Pl	209	ōs	morbōs	ui	i	i								
morbus:Gen.Sg	2	m	Gen.Sg	209	ī	morbī	i				u	u	u	u	u	u	u
morbus:Gen.Pl	2	m	Gen.Pl	209	ōrum	morbōrum	oru	eu	e								
morbus:Abl.Sg	2	m	Abl.Sg	209	ō	morbō	u	u	u	u	u	u	u	u	u	u	u
morbus:Nom.Pl	2	m	Nom.Pl	209	ī	morbī	i	i	i								
morbus:Acc.Sg	2	m	Acc.Sg	209	um	morbum	u	u	u	u	u	u	u	u	u	u	u
morbus:Dat.Pl	2	m	Dat.Pl	209	īs	morbīs	ī	i	i						e	e	e
mors:Nom.Sg	3	f	Nom.Sg	921		mors											
mors:Abl.Pl	3	f	Abl.Pl	921	ibus	mortibus	eui	e	e	e	e	e	e	e	e	e	e
mors:Dat.Sg	3	f	Dat.Sg	921	ī	mortī	i	e	e	ea	ea	ea	ea	ea	ea	ea	ea
mors:Acc.Pl	3	f	Acc.Pl	921	ēs	mortēs	ei	ei	ei	e	e	e	e	e	e	e	e
mors:Gen.Sg	3	f	Gen.Sg	921	is	mortis	ei	e	e	e	e	e	e	e	e	e	e
mors:Gen.Pl	3	f	Gen.Pl	921	ium	mortium	eu	eiu	ei	ei	ei	ei	e	e	e	e	e
mors:Abl.Sg	3	f	Abl.Sg	921	e	morte	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea
mors:Nom.Pl	3	f	Nom.Pl	921	ēs	mortēs	ei	i	i	e	e	e	e	e	e	e	e
mors:Acc.Sg	3	f	Acc.Sg	921	em	mortem	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea
mors:Dat.Pl	3	f	Dat.Pl	921	ibus	mortibus	eui	ei	ei	ei	ei	ei	e	e	e	e	e
mos:Nom.Sg	3	m	Nom.Sg	635		mōs											
mos:Abl.Pl	3	m	Abl.Pl	635	ibus	mōribus	eui	e	e	e	e	e	e	e	e	e	e
mos:Dat.Sg	3	m	Dat.Sg	635	ī	mōrī	i	e	e	ea	ea	ea	ea	ea	ea	ea	ea
mos:Acc.Pl	3	m	Acc.Pl	635	ēs	mōrēs	ei	ei	ei	e	e	e	e	e	e	e	e
mos:Gen.Sg	3	m	Gen.Sg	635	is	mōris	ei	e	e	e							
mos:Gen.Pl	3	m	Gen.Pl	635	um	mōrum	u	eiu	ei	ei	ei	ei	e	e	e	e	e
mos:Abl.Sg	3	m	Abl.Sg	635	e	mōre	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea
mos:Nom.Pl	3	m	Nom.Pl	635	ēs	mōrēs	ei	i	i	e			e	e	e	e	e
mos:Acc.Sg	3	m	Acc.Sg	635	em	mōrem	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea
mos:Dat.Pl	3	m	Dat.Pl	635	ibus	mōribus	eui	ei	ei	ei	ei	ei	e	e	e	e	e
motus:Nom.Sg	4	m	Nom.Sg	178	us	mōtus	ui	u	u	u	u	u	u	u	u	u	u
motus:Abl.Pl	4	m	Abl.Pl	178	ibus	mōtibus	eui	i	i								
motus:Dat.Sg	4	m	Dat.Sg	178	uī	mōtuī	ui	u	u	u	u	u	u	u	u	u	u
motus:Acc.Pl	4	m	Acc.Pl	178	ūs	mōtūs	ui	i	i								
motus:Gen.Sg	4	m	Gen.Sg	178	ūs	mōtūs	ui	u	u	u	u	u	u	u	u	u	u
motus:Gen.Pl	4	m	Gen.Pl	178	uum	mōtuum	u	i	i								
motus:Abl.Sg	4	m	Abl.Sg	178	ū	mōtū	u	u	u	u	u	u	u	u	u	u	u
motus:Nom.Pl	4	m	Nom.Pl	178	ūs	mōtūs	ui	i	i						u	u	u
motus:Acc.Sg	4	m	Acc.Sg	178	um	mōtum	u	u	u	u	u	u	u	u	u	u	u
motus:Dat.Pl	4	m	Dat.Pl	178	ibus	mōtibus	eui	i	i								
mulier:Nom.Sg	3	fh	Nom.Sg	70		mulier							e				
mulier:Abl.Pl	3	fh	Abl.Pl	70	ibus	mulieribus	eui	e	e	e	e	e	e	e	e	e	e
mulier:Dat.Sg	3	fh	Dat.Sg	70	ī	mulierī	i	e	e	ea	ea	ea	ea	ea	ea	ea	ea
mulier:Acc.Pl	3	fh	Acc.Pl	70	ēs	mulierēs	ei	ei	ei	e	e	e	e	e	e	e	e
mulier:Gen.Sg	3	fh	Gen.Sg	70	is	mulieris	ei	e	e	e	e	e	e	e	e	e	e
mulier:Gen.Pl	3	fh	Gen.Pl	70	um	mulierum	u	ei	ei	ei	ei	ei	e	e	e	e	e
mulier:Abl.Sg	3	fh	Abl.Sg	70	e	muliere	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea
mulier:Nom.Pl	3	fh	Nom.Pl	70	ēs	mulierēs	ei	i	i	e	e	e	e	e	e	e	e
mulier:Acc.Sg	3	fh	Acc.Sg	70	em	mulierem	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea
mulier:Dat.Pl	3	fh	Dat.Pl	70	ibus	mulieribus	eui	ei	ei	ei	ei	ei	e	e	e	e	e
mundus:Nom.Sg	2	m	Nom.Sg	280	us	mundus	ui	u	u	u	u	u	u	u	u	u	u
mundus:Abl.Pl	2	m	Abl.Pl	280	īs	mundīs	ī	i									
mundus:Dat.Sg	2	m	Dat.Sg	280	ō	mundō	u	u			u	u	u	u	u	u	u
mundus:Acc.Pl	2	m	Acc.Pl	280	ōs	mundōs	ui	i	i								
mundus:Gen.Sg	2	m	Gen.Sg	280	ī	mundī	i				u	u	u	u	u	u	u
mundus:Gen.Pl	2	m	Gen.Pl	280	ōrum	mundōrum	oru	u	ei								
mundus:Abl.Sg	2	m	Abl.Sg	280	ō	mundō	u	u	u	u	u	u	u	u	u	u	u
mundus:Nom.Pl	2	m	Nom.Pl	280	ī	mundī	i	i	i								
mundus:Acc.Sg	2	m	Acc.Sg	280	um	mundum	u	u	u	u	u	u	u	u	u	u	u
mundus:Dat.Pl	2	m	Dat.Pl	280	īs	mundīs	ī	i	i							e	e
munus:Nom.Sg	3	n	Nom.Sg	322		mūnus											
munus:Abl.Pl	3	n	Abl.Pl	322	ibus	mūneribus	eui	e					e	e	e	e	e
munus:Dat.Sg	3	n	Dat.Sg	322	ī	mūnerī	i										
munus:Acc.Pl	3	n	Acc.Pl	322	a	mūnera	a						e	e	e	e	e
munus:Gen.Sg	3	n	Gen.Sg	322	is	mūneris	ei										
munus:Gen.Pl	3	n	Gen.Pl	322	um	mūnerum	u	e	e	ei	ei	i	e	e	e	e	e
munus:Abl.Sg	3	n	Abl.Sg	322	e	mūnere	ea										
munus:Nom.Pl	3	n	Nom.Pl	322	a	mūnera	a						e	e	e	e	e
munus:Acc.Sg	3	n	Acc.Sg	322		mūnus											
munus:Dat.Pl	3	n	Dat.Pl	322	ibus	mūneribus	eui	e	e	ei	e	e	e	e	e	e	e
murus:Nom.Sg	2	m	Nom.Sg	250	us	mūrus	ui	u	u	u	u	u	u	u	u	u	u
murus:Abl.Pl	2	m	Abl.Pl	250	īs	mūrīs	ī	i									
murus:Dat.Sg	2	m	Dat.Sg	250	ō	mūrō	u	u			u	u	u	u	u	u	u
murus:Acc.Pl	2	m	Acc.Pl	250	ōs	mūrōs	ui	i	i								
murus:Gen.Sg	2	m	Gen.Sg	250	ī	mūrī	i				u	u	u	u	u	u	u
murus:Gen.Pl	2	m	Gen.Pl	250	ōrum	mūrōrum	oru	eu	ei								
murus:Abl.Sg	2	m	Abl.Sg	250	ō	mūrō	u	u	u	u	u	u	u	u	u	u	u
murus:Nom.Pl	2	m	Nom.Pl	250	ī	mūrī	i	i	i								
murus:Acc.Sg	2	m	Acc.Sg	250	um	mūrum	u	u	u	u	u	u	u	u	u	u	u
murus:Dat.Pl	2	m	Dat.Pl	250	īs	mūrīs	ī	i	i						e	e	e
natura:Nom.Sg	1	f	Nom.Sg	769	a	nātūra	a	a	a	a	a	a	a	a	a	a	a
natura:Abl.Pl	1	f	Abl.Pl	769	īs	nātūrīs	ī	ai	a	ai	ai	ai	ai	ai	ai	ai	ai
natura:Dat.Sg	1	f	Dat.Sg	769	ae	nātūrae	ea	e	e	e	e	e	e	e	e	e	e
natura:Acc.Pl	1	f	Acc.Pl	769	ās	nātūrās	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai
natura:Gen.Sg	1	f	Gen.Sg	769	ae	nātūrae	ea	e	e	e	e	e	e	e	e	e	e
natura:Gen.Pl	1	f	Gen.Pl	769	ārum	nātūrārum	aru	e	ei	ei	ei	ei	e	e	e	e	e
natura:Abl.Sg	1	f	Abl.Sg	769	ā	nātūrā	a		a	a	a	a	a	a	a	a	a
natura:Nom.Pl	1	f	Nom.Pl	769	ae	nātūrae	ea	a	ai	ai	ai	ai	ai	ai	ai	ai	a
natura:Acc.Sg	1	f	Acc.Sg	769	am	nātūram	a	a	a	a	a	a	a	a	a	a	a
natura:Dat.Pl	1	f	Dat.Pl	769	īs	nātūrīs	ī	e	ei	ei	ei	ei	e	e	e	e	e
nauta:Nom.Sg	1	mh	Nom.Sg	71	a	nauta	a	a	a	a	a	a	a	a	a	a	a
nauta:Abl.Pl	1	mh	Abl.Pl	71	īs	nautīs	ī	u	a	ai	ai	ai	ai	ai	ai	a	a
nauta:Dat.Sg	1	mh	Dat.Sg	71	ae	nautae	ea	e	e	e	e	e	e	e	e	e	e
nauta:Acc.Pl	1	mh	Acc.Pl	71	ās	nautās	ai	ai	ai	ai	ai	ai	ai	ai	ai	a	a
nauta:Gen.Sg	1	mh	Gen.Sg	71	ae	nautae	ea	e	e	e		e	e		e	e	e
nauta:Gen.Pl	1	mh	Gen.Pl	71	ārum	nautārum	aru	eu	ei	ei	ei	ei	e	e	e	e	e
nauta:Abl.Sg	1	mh	Abl.Sg	71	ā	nautā	a			a	a	a	a	a	a	a	a
nauta:Nom.Pl	1	mh	Nom.Pl	71	ae	nautae	ea	a	ai	ai	ai	ai	ai	a	ai	a	a
nauta:Acc.Sg	1	mh	Acc.Sg	71	am	nautam	a	a	a	a	a	a	a	a	a	a	a
nauta:Dat.Pl	1	mh	Dat.Pl	71	īs	nautīs	ī	eu	ei	ei	ei	ei	e	e	e	e	e
navis:Nom.Sg	3	f	Nom.Sg	349	is	nāvis	ei										
navis:Abl.Pl	3	f	Abl.Pl	349	ibus	nāvibus	eui	e	e	e	e	e	e	e	e	e	e
navis:Dat.Sg	3	f	Dat.Sg	349	ī	nāvī	i	e	e	ea	ea	ea	ea	ea	ea	ea	ea
navis:Acc.Pl	3	f	Acc.Pl	349	ēs	nāvēs	ei	ei	ei	e	e	e	e	e	e	e	e
navis:Gen.Sg	3	f	Gen.Sg	349	is	nāvis	ei	e	e	e	e	e	e	e	e	e	
navis:Gen.Pl	3	f	Gen.Pl	349	ium	nāvium	eu	eiu	ei	ei	ei	ei	e	e	e	e	e
navis:Abl.Sg	3	f	Abl.Sg	349	e	nāve	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea
navis:Nom.Pl	3	f	Nom.Pl	349	ēs	nāvēs	ei	i	ei	e	e	e	e	e	e	e	e
navis:Acc.Sg	3	f	Acc.Sg	349	em	nāvem	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea
navis:Dat.Pl	3	f	Dat.Pl	349	ibus	nāvibus	eui	ei	ei	ei	ei	ei	e	e	e	e	e
nemus:Nom.Sg	3	n	Nom.Sg	166		nemus											
nemus:Abl.Pl	3	n	Abl.Pl	166	ibus	nemoribus	eui	e					e	e	e	e	e
nemus:Dat.Sg	3	n	Dat.Sg	166	ī	nemorī	i	e									
nemus:Acc.Pl	3	n	Acc.Pl	166	a	nemora	a						e	e	e	e	e
nemus:Gen.Sg	3	n	Gen.Sg	166	is	nemoris	ei	e	e								
nemus:Gen.Pl	3	n	Gen.Pl	166	um	nemorum	u	eu	e	ei	ei	i	e	e	e	e	e
nemus:Abl.Sg	3	n	Abl.Sg	166	e	nemore	ea	e									
nemus:Nom.Pl	3	n	Nom.Pl	166	a	nemora	a						e	e	e	e	e
nemus:Acc.Sg	3	n	Acc.Sg	166		nemus											
nemus:Dat.Pl	3	n	Dat.Pl	166	ibus	nemoribus	eui	e	e	ei	e	e	e	e	e	e	e
nepos:Nom.Sg	3	mh	Nom.Sg	116		nepōs											
nepos:Abl.Pl	3	mh	Abl.Pl	116	ibus	nepōtibus	eui	e	e	e	e	e	e	e	e	e	e
nepos:Dat.Sg	3	mh	Dat.Sg	116	ī	nepōtī	i	e	e	ea	ea	ea	ea	ea	e	e	ea
nepos:Acc.Pl	3	mh	Acc.Pl	116	ēs	nepōtēs	ei	ei	ei	e	e	e	e	e	e	e	e
nepos:Gen.Sg	3	mh	Gen.Sg	116	is	nepōtis	ei	ei	e	e	e	e					
nepos:Gen.Pl	3	mh	Gen.Pl	116	um	nepōtum	u	eiu	ei	ei	ei	ei	e	e	e	e	e
nepos:Abl.Sg	3	mh	Abl.Sg	116	e	nepōte	ea	ea	ea	ea	ea	ea	ea	ea	e	ea	ea
nepos:Nom.Pl	3	mh	Nom.Pl	116	ēs	nepōtēs	ei	ei	ei		e	e	e	e	e	e	e
nepos:Acc.Sg	3	mh	Acc.Sg	116	em	nepōtem	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea
nepos:Dat.Pl	3	mh	Dat.Pl	116	ibus	nepōtibus	eui	ei	ei	ei	ei	ei	e	e	e	e	e
nequitia:Nom.Sg	1	f	Nom.Sg	55	a	nēquitia	a	a	a	a	a	a	a	a	a	a	a
nequitia:Abl.Pl	1	f	Abl.Pl	55	īs	nēquitiīs	ī		a	ai	ai	ai	ai	ai	ai	ai	ai
nequitia:Dat.Sg	1	f	Dat.Sg	55	ae	nēquitiae	ea	e	e	e	e	e	e	e	e	e	e
nequitia:Acc.Pl	1	f	Acc.Pl	55	ās	nēquitiās	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai
nequitia:Gen.Sg	1	f	Gen.Sg	55	ae	nēquitiae	ea	e	e	e	e	e	e		e	e	e
nequitia:Gen.Pl	1	f	Gen.Pl	55	ārum	nēquitiārum	aru	eu	ei	ei	ei	ei	e	e	e	e	e
nequitia:Abl.Sg	1	f	Abl.Sg	55	ā	nēquitiā	a		a	a	a	a	a	a	a	a	a
nequitia:Nom.Pl	1	f	Nom.Pl	55	ae	nēquitiae	ea	a	ai	ai	ai	ai	ai	ai	ai	ai	ai
nequitia:Acc.Sg	1	f	Acc.Sg	55	am	nēquitiam	a	a	a	a	a	a	a	a	a	a	a
nequitia:Dat.Pl	1	f	Dat.Pl	55	īs	nēquitiīs	ī	e	ei	ei	ei	ei	e	e	e	e	e
nex:Nom.Sg	3	f	Nom.Sg	89		nex											
nex:Abl.Pl	3	f	Abl.Pl	89	ibus	necibus	eui	e	e	e	e	e	e	e	e	e	e
nex:Dat.Sg	3	f	Dat.Sg	89	ī	necī	i	e	e	ea	ea	ea	ea	ea	ea	ea	ea
nex:Acc.Pl	3	f	Acc.Pl	89	ēs	necēs	ei	ei	ei	e	e	e	e	e	e	e	e
nex:Gen.Sg	3	f	Gen.Sg	89	is	necis	ei	e	e	e	e	e	e		e		
