Word	Declension	Gender	Case	TotFreq	LatSuf	Declined	0	1	2	3	4	5	6	7	8	9	10
malum:Acc.Pl	2	n	Acc.Pl	908	a	mala	a	a	a	a	a	a	a	a	a	a	as
malum:Gen.Sg	2	n	Gen.Sg	908	ī	malī	i	i									
malum:Gen.Pl	2	n	Gen.Pl	908	ōrum	malōrum	oro			e	es	es	es	es	es	es	es
malum:Abl.Sg	2	n	Abl.Sg	908	ō	malō	o	o	o	o	o	o	o	o	o	o	o
malum:Nom.Pl	2	n	Nom.Pl	908	a	mala	a	a	a	a	a	a	a	a	a	a	a
malum:Acc.Sg	2	n	Acc.Sg	908	um	malum	o	o	o	o	o	o	o	o	o	o	o
malum:Dat.Pl	2	n	Dat.Pl	908	īs	malīs	is		a	e	es	es	es	es	es	es	es
manus:Nom.Sg	4	f	Nom.Sg	1369	us	manus	os	os	o	o	o	o	o	o	o	o	o
manus:Abl.Pl	4	f	Abl.Pl	1369	ibus	manibus	ebos	s	s	s	s	es	es	es	es	es	es
manus:Dat.Sg	4	f	Dat.Sg	1369	uī	manuī	oi		s	s							
manus:Acc.Pl	4	f	Acc.Pl	1369	ūs	manūs	us	s	us	s	s	s	e	es	es	es	es
manus:Gen.Sg	4	f	Gen.Sg	1369	ūs	manūs	us	s	us	us							
manus:Gen.Pl	4	f	Gen.Pl	1369	uum	manuum	u	s	es	es	es	es	es	es	es	es	es
manus:Abl.Sg	4	f	Abl.Sg	1369	ū	manū	u		o	o	o	o	o	o	o	o	o
manus:Nom.Pl	4	f	Nom.Pl	1369	ūs	manūs	us	s	us	us	s	s			e	e	es
manus:Acc.Sg	4	f	Acc.Sg	1369	um	manum	o	o	o	o	o	o	o	o	o	o	o
manus:Dat.Pl	4	f	Dat.Pl	1369	ibus	manibus	ebos	s	es	es	es	es	es	es	es	es	es
mare:Nom.Sg	3	n	Nom.Sg	660	e	mare	e										
mare:Abl.Pl	3	n	Abl.Pl	660	ibus	maribus	ebos	es	es	e	as	as	as	as	as	as	as
mare:Dat.Sg	3	n	Dat.Sg	660	ī	marī	i	e	e	e	e	es	es	es	es	es	es
mare:Acc.Pl	3	n	Acc.Pl	660	ia	maria	ea	a	a	a	as	as	as	as	as	as	as
mare:Gen.Sg	3	n	Gen.Sg	660	is	maris	es	es	e	e	e	es	es	es	es	es	es
mare:Gen.Pl	3	n	Gen.Pl	660	ium	marium	eo	as	as	e	es	es	es	es	es	es	es
mare:Abl.Sg	3	n	Abl.Sg	660	ī	marī	i	e	e	e	e	e	e				
mare:Nom.Pl	3	n	Nom.Pl	660	ia	maria	ea	a	a	a	as	as	as	as	as	as	as
mare:Acc.Sg	3	n	Acc.Sg	660	e	mare	e										
mare:Dat.Pl	3	n	Dat.Pl	660	ibus	maribus	ebos	a	as	e	es	es	es	es	es	es	es
maritus:Nom.Sg	2	m	Nom.Sg	146	us	marītus	os	os	o	o	o	o	o	o	o	o	o
maritus:Abl.Pl	2	m	Abl.Pl	146	īs	marītīs	is	is	es	es	es	es	es	es	es	es	es
maritus:Dat.Sg	2	m	Dat.Sg	146	ō	marītō	o	o		e	e	e	e				
maritus:Acc.Pl	2	m	Acc.Pl	146	ōs	marītōs	os	s	s	s	es	es	es	es	es	es	es
maritus:Gen.Sg	2	m	Gen.Sg	146	ī	marītī	i	i	s								
maritus:Gen.Pl	2	m	Gen.Pl	146	ōrum	marītōrum	oro	s	es	es	es	es	es	es	es	es	es
maritus:Abl.Sg	2	m	Abl.Sg	146	ō	marītō	o	o	o	o	o	o	o	o	o	o	o
maritus:Nom.Pl	2	m	Nom.Pl	146	ī	marītī	i	s	s	s	s	s				es	es
maritus:Acc.Sg	2	m	Acc.Sg	146	um	marītum	o	o	o	o	o	o	o	o	o	o	o
maritus:Dat.Pl	2	m	Dat.Pl	146	īs	marītīs	is	es	es	es	es	es	es	es	es	es	es
mater:Nom.Sg	3	fh	Nom.Sg	544		māter		e									
mater:Abl.Pl	3	fh	Abl.Pl	544	ibus	mātribus	ebos	es	es	es	es	es	es	es	es	es	es
mater:Dat.Sg	3	fh	Dat.Sg	544	ī	mātrī	i	e	es	es	es	es	es	es	es	es	es
mater:Acc.Pl	3	fh	Acc.Pl	544	ēs	mātrēs	es	es	es	es	es	es	es	es	es	es	es
mater:Gen.Sg	3	fh	Gen.Sg	544	is	mātris	es	es	es	es	es	es	es	es	es	es	es
mater:Gen.Pl	3	fh	Gen.Pl	544	um	mātrum	o	es	es	es	es	es	es	es	es	es	es
mater:Abl.Sg	3	fh	Abl.Sg	544	e	mātre	e	e	e	e	e	e	e	e	e	e	e
mater:Nom.Pl	3	fh	Nom.Pl	544	ēs	mātrēs	es	es	es	es	es	es	es	es	es	es	es
mater:Acc.Sg	3	fh	Acc.Sg	544	em	mātrem	e	e	e	e	e	e	e	e	e	e	e
mater:Dat.Pl	3	fh	Dat.Pl	544	ibus	mātribus	ebos	es	es	es	es	es	es	es	es	es	es
medium:Nom.Sg	2	n	Nom.Sg	103	um	medium	o	o	o	o	o	o	o	o	o	o	o
medium:Abl.Pl	2	n	Abl.Pl	103	īs	mediīs	is	e	e	e		a	a	a	a	as	as
medium:Dat.Sg	2	n	Dat.Sg	103	ō	mediō	o		e	e	e	e					
medium:Acc.Pl	2	n	Acc.Pl	103	a	media	a	a	a	a	a	a	a	a	a	as	as
medium:Gen.Sg	2	n	Gen.Sg	103	ī	mediī	i	i									
medium:Gen.Pl	2	n	Gen.Pl	103	ōrum	mediōrum	oro	s		e	es	es	es	es	es	es	es
medium:Abl.Sg	2	n	Abl.Sg	103	ō	mediō	o	o	o	o	o	o	o	o	o	o	o
medium:Nom.Pl	2	n	Nom.Pl	103	a	media	a	a	a			a	a	a	a	a	a
medium:Acc.Sg	2	n	Acc.Sg	103	um	medium	o	o	o	o	o	o	o	o	o	o	o
medium:Dat.Pl	2	n	Dat.Pl	103	īs	mediīs	is		a	e	es	es	es	es	es	es	es
membrum:Nom.Sg	2	n	Nom.Sg	184	um	membrum	o	o	o	o	o	o	o	o	o	o	o
membrum:Abl.Pl	2	n	Abl.Pl	184	īs	membrīs	is	i				a	a	a	a	as	as
membrum:Dat.Sg	2	n	Dat.Sg	184	ō	membrō	o	o		e	e	e					
membrum:Acc.Pl	2	n	Acc.Pl	184	a	membra	a	a	a	a	a	a	a	a	a	as	as
membrum:Gen.Sg	2	n	Gen.Sg	184	ī	membrī	i	i									
membrum:Gen.Pl	2	n	Gen.Pl	184	ōrum	membrōrum	oro	s		e	es	es	es	es	es	es	es
membrum:Abl.Sg	2	n	Abl.Sg	184	ō	membrō	o	o	o	o	o	o	o	o	o	o	o
membrum:Nom.Pl	2	n	Nom.Pl	184	a	membra	a	a	a			a	a	a	a	a	a
membrum:Acc.Sg	2	n	Acc.Sg	184	um	membrum	o	o	o	o	o	o	o	o	o	o	o
membrum:Dat.Pl	2	n	Dat.Pl	184	īs	membrīs	is		a	e	es	es	es	es	es	es	es
mens:Nom.Sg	3	f	Nom.Sg	538		mēns											
mens:Abl.Pl	3	f	Abl.Pl	538	ibus	mentibus	ebos	es	es	es	es	es	es	es	es	es	es
mens:Dat.Sg	3	f	Dat.Sg	538	ī	mentī	i	e	es	es	es	es	es	es	es	es	es
mens:Acc.Pl	3	f	Acc.Pl	538	ēs	mentēs	es	es	es	es	es	es	es	es	es	es	es
mens:Gen.Sg	3	f	Gen.Sg	538	is	mentis	es	es	es	es	es	es	es	es	es	es	es
mens:Gen.Pl	3	f	Gen.Pl	538	ium	mentium	eo	es	es	es	es	es	es	es	es	es	es
mens:Abl.Sg	3	f	Abl.Sg	538	e	mente	e	e	e	e	e	e	e	e	e	e	e
mens:Nom.Pl	3	f	Nom.Pl	538	ēs	mentēs	es	es	es	es	es	es	es	es	es	es	es
mens:Acc.Sg	3	f	Acc.Sg	538	em	mentem	e	e	e	e	e	e	e	e	e	e	e
mens:Dat.Pl	3	f	Dat.Pl	538	ibus	mentibus	ebos	es	es	es	es	es	es	es	es	es	es
mensa:Nom.Sg	1	f	Nom.Sg	117	a	mēnsa	a	a	a	a	a	a	a	a	a	a	a
mensa:Abl.Pl	1	f	Abl.Pl	117	īs	mēnsīs	is	s	s	as	as	as	as	as	as	as	as
mensa:Dat.Sg	1	f	Dat.Sg	117	ae	mēnsae	e	e	e	es	es	es	es	es	es	es	es
mensa:Acc.Pl	1	f	Acc.Pl	117	ās	mēnsās	as	as	as	as	as	as	as	as	as	as	as
mensa:Gen.Sg	1	f	Gen.Sg	117	ae	mēnsae	e	e	e	e	es	es	es	es	es	es	es
mensa:Gen.Pl	1	f	Gen.Pl	117	ārum	mēnsārum	aro	es	es	es	es	es	es	es	es	es	es
mensa:Abl.Sg	1	f	Abl.Sg	117	ā	mēnsā	a	a	a	a	a	a	a	a	a	a	a
mensa:Nom.Pl	1	f	Nom.Pl	117	ae	mēnsae	e	as	as	as	as	as	as	as	as	as	as
mensa:Acc.Sg	1	f	Acc.Sg	117	am	mēnsam	a	a	a	a	a	a	a	a	a	a	a
mensa:Dat.Pl	1	f	Dat.Pl	117	īs	mēnsīs	is	s	es	es	es	es	es	es	es	es	es
mensis:Nom.Sg	3	m	Nom.Sg	86	is	mēnsis	es										
mensis:Abl.Pl	3	m	Abl.Pl	86	ibus	mēnsibus	ebos	es	es	es	es	es	es	es	es	es	es
mensis:Dat.Sg	3	m	Dat.Sg	86	ī	mēnsī	i	e	es	es	es	es	es	es	es	es	es
mensis:Acc.Pl	3	m	Acc.Pl	86	ēs	mēnsēs	es	es	es	es	es	es	es	es	es	es	es
mensis:Gen.Sg	3	m	Gen.Sg	86	is	mēnsis	es	es	es	es	es	es	es	es	es	es	es
mensis:Gen.Pl	3	m	Gen.Pl	86	ium	mēnsium	eo	es	es	es	es	es	es	es	es	es	es
mensis:Abl.Sg	3	m	Abl.Sg	86	e	mēnse	e	e	e	e	e	e	e	e	e	e	e
mensis:Nom.Pl	3	m	Nom.Pl	86	ēs	mēnsēs	es	es	es	es	es	es	es	es	es	es	es
mensis:Acc.Sg	3	m	Acc.Sg	86	em	mēnsem	e	e	e	e	e	e	e	e	e	e	e
mensis:Dat.Pl	3	m	Dat.Pl	86	ibus	mēnsibus	ebos	es	es	es	es	es	es	es	es	es	es
merces:Nom.Sg	3	f	Nom.Sg	80		mercēs											
merces:Abl.Pl	3	f	Abl.Pl	80	ibus	mercēdibus	ebos	es	es	es	es	es	es	es	es	es	es
merces:Dat.Sg	3	f	Dat.Sg	80	ī	mercēdī	i	e	es	es	es	es	es	es	es	es	es
merces:Acc.Pl	3	f	Acc.Pl	80	ēs	mercēdēs	es	es	es	es	es	es	es	es	es	es	es
merces:Gen.Sg	3	f	Gen.Sg	80	is	mercēdis	es	es	es	es	es	es	es	es	es	es	es
merces:Gen.Pl	3	f	Gen.Pl	80	um	mercēdum	o	es	es	es	es	es	es	es	es	es	es
merces:Abl.Sg	3	f	Abl.Sg	80	e	mercēde	e	e	e	e	e	e	e	e	e	e	e
merces:Nom.Pl	3	f	Nom.Pl	80	ēs	mercēdēs	es	es	es	es	es	es	es	es	es	es	es
merces:Acc.Sg	3	f	Acc.Sg	80	em	mercēdem	e	e	e	e	e	e	e	e	e	e	e
merces:Dat.Pl	3	f	Dat.Pl	80	ibus	mercēdibus	ebos	es	es	es	es	es	es	es	es	es	es
meritum:Nom.Sg	2	n	Nom.Sg	91	um	meritum	o	o	o	o	o	o	o	o	o	o	o
meritum:Abl.Pl	2	n	Abl.Pl	91	īs	meritīs	is	e	e	e		a	a	a	a	as	as
meritum:Dat.Sg	2	n	Dat.Sg	91	ō	meritō	o		e	e	e	e					
meritum:Acc.Pl	2	n	Acc.Pl	91	a	merita	a	a	a	a	a	a	a	a	a	as	as
meritum:Gen.Sg	2	n	Gen.Sg	91	ī	meritī	i	i									
meritum:Gen.Pl	2	n	Gen.Pl	91	ōrum	meritōrum	oro			e	es	es	es	es	es	es	es
meritum:Abl.Sg	2	n	Abl.Sg	91	ō	meritō	o	o	o	o	o	o	o	o	o	o	o
meritum:Nom.Pl	2	n	Nom.Pl	91	a	merita	a	a	a			a	a	a	a	a	a
meritum:Acc.Sg	2	n	Acc.Sg	91	um	meritum	o	o	o	o	o	o	o	o	o	o	o
meritum:Dat.Pl	2	n	Dat.Pl	91	īs	meritīs	is		a	e	es	es	es	es	es	es	es
merum:Nom.Sg	2	n	Nom.Sg	71	um	merum	o	o	o	o	o	o	o	o	o	o	o
merum:Abl.Pl	2	n	Abl.Pl	71	īs	merīs	is	e	e			a	a	a	a	as	as
merum:Dat.Sg	2	n	Dat.Sg	71	ō	merō	o	o		e	e	e					
merum:Acc.Pl	2	n	Acc.Pl	71	a	mera	a	a	a	a	a	a	a	a	a	as	as
merum:Gen.Sg	2	n	Gen.Sg	71	ī	merī	i	i									
merum:Gen.Pl	2	n	Gen.Pl	71	ōrum	merōrum	oro			e	es	es	es	es	es	es	es
merum:Abl.Sg	2	n	Abl.Sg	71	ō	merō	o	o	o	o	o	o	o	o	o	o	o
merum:Nom.Pl	2	n	Nom.Pl	71	a	mera	a	a	a		a	a	a	a	a	a	a
merum:Acc.Sg	2	n	Acc.Sg	71	um	merum	o	o	o	o	o	o	o	o	o	o	o
merum:Dat.Pl	2	n	Dat.Pl	71	īs	merīs	is		a	e	es	es	es	es	es	es	es
metus:Nom.Sg	4	m	Nom.Sg	548	us	metus	os	os	o	o	o	o	o	o	o	o	o
metus:Abl.Pl	4	m	Abl.Pl	548	ibus	metibus	ebos	s	s	s	s	es	es	es	es	es	es
metus:Dat.Sg	4	m	Dat.Sg	548	uī	metuī	oi	o	us	s							
metus:Acc.Pl	4	m	Acc.Pl	548	ūs	metūs	us	us	us	s	s	s	es	es	es	es	es
metus:Gen.Sg	4	m	Gen.Sg	548	ūs	metūs	us	us	us	us							
metus:Gen.Pl	4	m	Gen.Pl	548	uum	metuum	u	s	es	es	es	es	es	es	es	es	es
metus:Abl.Sg	4	m	Abl.Sg	548	ū	metū	u	o	o	o	o	o	o	o	o	o	o
metus:Nom.Pl	4	m	Nom.Pl	548	ūs	metūs	us	s	us	us	s	s			e	e	es
metus:Acc.Sg	4	m	Acc.Sg	548	um	metum	o	o	o	o	o	o	o	o	o	o	o
metus:Dat.Pl	4	m	Dat.Pl	548	ibus	metibus	ebos	s	es	es	es	es	es	es	es	es	es
miles:Nom.Sg	3	m	Nom.Sg	842		mīles											
miles:Abl.Pl	3	m	Abl.Pl	842	ibus	mīlitibus	ebos	es	es	es	es	es	es	es	es	es	es
miles:Dat.Sg	3	m	Dat.Sg	842	ī	mīlitī	i	e	es	es	es	es	es	es	es	es	es
miles:Acc.Pl	3	m	Acc.Pl	842	ēs	mīlitēs	es	es	es	es	es	es	es	es	es	es	es
miles:Gen.Sg	3	m	Gen.Sg	842	is	mīlitis	es	es	es	es	es	es	es	es	es	es	es
miles:Gen.Pl	3	m	Gen.Pl	842	um	mīlitum	o	es	es	es	es	es	es	es	es	es	es
miles:Abl.Sg	3	m	Abl.Sg	842	e	mīlite	e	e	e	e	e	e	e	e	e	e	e
miles:Nom.Pl	3	m	Nom.Pl	842	ēs	mīlitēs	es	es	es	es	es	es	es	es	es	es	es
miles:Acc.Sg	3	m	Acc.Sg	842	em	mīlitem	e	e		e	e	e	e	e	e	e	e
miles:Dat.Pl	3	m	Dat.Pl	842	ibus	mīlitibus	ebos	es	es	es	es	es	es	es	es	es	es
militia:Nom.Sg	1	f	Nom.Sg	117	a	mīlitia	a	a	a	a	a	a	a	a	a	a	a
militia:Abl.Pl	1	f	Abl.Pl	117	īs	mīlitiīs	is	s	s	as	as	as	as	as	as	as	as
militia:Dat.Sg	1	f	Dat.Sg	117	ae	mīlitiae	e	e	es	es	es	es	es	es	es	es	es
militia:Acc.Pl	1	f	Acc.Pl	117	ās	mīlitiās	as	as	as	as	as	as	as	as	as	as	as
militia:Gen.Sg	1	f	Gen.Sg	117	ae	mīlitiae	e	e	e	e	es	es	es	es	es	es	es
militia:Gen.Pl	1	f	Gen.Pl	117	ārum	mīlitiārum	aro	es	es	es	es	es	es	es	es	es	es
militia:Abl.Sg	1	f	Abl.Sg	117	ā	mīlitiā	a	a	a	a	a	a	a	a	a	a	a
militia:Nom.Pl	1	f	Nom.Pl	117	ae	mīlitiae	e	as	as	as	as	as	as	as	as	as	as
militia:Acc.Sg	1	f	Acc.Sg	117	am	mīlitiam	a	a	a	a	a	a	a	a	a	a	a
militia:Dat.Pl	1	f	Dat.Pl	117	īs	mīlitiīs	is	s	es	es	es	es	es	es	es	es	es
minae:Nom.Sg	1	f	Nom.Sg	105				a	a	a	a	a	a	a	a	a	a
minae:Abl.Pl	1	f	Abl.Pl	105	īs	minīs	is	s	s	as	as	as	as	as	as	as	as
minae:Dat.Sg	1	f	Dat.Sg	105				e	e	es	es	es	es	es	es	es	es
minae:Acc.Pl	1	f	Acc.Pl	105	ās	minās	as	as	as	as	as	as	as	as	as	as	as
minae:Gen.Sg	1	f	Gen.Sg	105				e	e	e	es	es	es	es	es	es	es
minae:Gen.Pl	1	f	Gen.Pl	105	ārum	minārum	aro	es	es	es	es	es	es	es	es	es	es
minae:Abl.Sg	1	f	Abl.Sg	105				a	a	a	a	a	a	a	a	a	a
minae:Nom.Pl	1	f	Nom.Pl	105	ae	minae	e	as	as	as	as	as	as	as	as	as	as
minae:Acc.Sg	1	f	Acc.Sg	105				a	a	a	a	a	a	a	a	a	a
minae:Dat.Pl	1	f	Dat.Pl	105	īs	minīs	is	s	es	es	es	es	es	es	es	es	es
minister:Nom.Sg	2	mh	Nom.Sg	84		minister		o	o	o	o	o	o	o	o	o	o
minister:Abl.Pl	2	mh	Abl.Pl	84	īs	ministrīs	is	is	es	es	e	es	es	es	es	es	es
minister:Dat.Sg	2	mh	Dat.Sg	84	ō	ministrō	o	o	e	e	e	e	e				
minister:Acc.Pl	2	mh	Acc.Pl	84	ōs	ministrōs	os	s	s	es	es	es	es	es	es	es	es
minister:Gen.Sg	2	mh	Gen.Sg	84	ī	ministrī	i	i									
minister:Gen.Pl	2	mh	Gen.Pl	84	ōrum	ministrōrum	oro	es	es	es	es	es	es	es	es	es	es
minister:Abl.Sg	2	mh	Abl.Sg	84	ō	ministrō	o	o	o	o	o	o	o	o	o	o	o
minister:Nom.Pl	2	mh	Nom.Pl	84	ī	ministrī	i	s	s	s	s	es				e	es
minister:Acc.Sg	2	mh	Acc.Sg	84	um	ministrum	o	o	o	o	o	o	o	o	o	o	o
minister:Dat.Pl	2	mh	Dat.Pl	84	īs	ministrīs	is	es	es	es	es	es	es	es	es	es	es
modus:Nom.Sg	2	m	Nom.Sg	634	us	modus	os	os	o	o	o	o	o	o	o	o	o
modus:Abl.Pl	2	m	Abl.Pl	634	īs	modīs	is	is	es	es	es	es	es	es	es	es	es
modus:Dat.Sg	2	m	Dat.Sg	634	ō	modō	o	o			e	e					
modus:Acc.Pl	2	m	Acc.Pl	634	ōs	modōs	os	os	s	s	s	es	es	es	es	es	es
modus:Gen.Sg	2	m	Gen.Sg	634	ī	modī	i	is	s								
modus:Gen.Pl	2	m	Gen.Pl	634	ōrum	modōrum	oro	s	es	es	es	es	es	es	es	es	es
modus:Abl.Sg	2	m	Abl.Sg	634	ō	modō	o	o	o	o	o	o	o	o	o	o	o
modus:Nom.Pl	2	m	Nom.Pl	634	ī	modī	i	s	s	s	s	s				es	es
modus:Acc.Sg	2	m	Acc.Sg	634	um	modum	o	o	o	o	o	o	o	o	o	o	o
modus:Dat.Pl	2	m	Dat.Pl	634	īs	modīs	is	s	es	es	es	es	es	es	es	es	es
moenia:Nom.Sg	3	n	Nom.Sg	170													
moenia:Abl.Pl	3	n	Abl.Pl	170	ibus	moenibus	ebos	es	es	e	as	as	as	as	as	as	as
moenia:Dat.Sg	3	n	Dat.Sg	170				e	e	e	e	es	es	es	es	es	es
moenia:Acc.Pl	3	n	Acc.Pl	170	ia	moenia	ea	a	a	a	as	as	as	as	as	as	as
moenia:Gen.Sg	3	n	Gen.Sg	170				es	e	e	e	es	es	es	es	es	es
moenia:Gen.Pl	3	n	Gen.Pl	170	ium	moenium	eo	as	as	e	es	es	es	es	es	es	es
moenia:Abl.Sg	3	n	Abl.Sg	170				e	e	e	e	e					
moenia:Nom.Pl	3	n	Nom.Pl	170	ia	moenia	ea	a	a	a	as	as	as	as	as	as	as
moenia:Acc.Sg	3	n	Acc.Sg	170				e									
moenia:Dat.Pl	3	n	Dat.Pl	170	ibus	moenibus	ebos	a	as	e	es	es	es	es	es	es	es
moles:Nom.Sg	3	f	Nom.Sg	129	ēs	mōlēs	es										
moles:Abl.Pl	3	f	Abl.Pl	129	ibus	mōlibus	ebos	es	es	es	es	es	es	es	es	es	es
moles:Dat.Sg	3	f	Dat.Sg	129	ī	mōlī	i	e	es	es	es	es	es	es	es	es	es
moles:Acc.Pl	3	f	Acc.Pl	129	ēs	mōlēs	es	es	es	es	es	es	es	es	es	es	es
moles:Gen.Sg	3	f	Gen.Sg	129	is	mōlis	es	es	es	es	es	es	es	es	es	es	es
moles:Gen.Pl	3	f	Gen.Pl	129	ium	mōlium	eo	es	es	es	es	es	es	es	es	es	es
moles:Abl.Sg	3	f	Abl.Sg	129	e	mōle	e	e	e	e	e	e	e	e	e	e	e
moles:Nom.Pl	3	f	Nom.Pl	129	ēs	mōlēs	es	es	es	es	es	es	es	es	es	es	es
moles:Acc.Sg	3	f	Acc.Sg	129	em	mōlem	e	e	e	e	e	e	e	e	e	e	e
moles:Dat.Pl	3	f	Dat.Pl	129	ibus	mōlibus	ebos	es	es	es	es	es	es	es	es	es	es
mons:Nom.Sg	3	m	Nom.Sg	391		mōns											
mons:Abl.Pl	3	m	Abl.Pl	391	ibus	montibus	ebos	es	es	es	es	es	es	es	es	es	es
mons:Dat.Sg	3	m	Dat.Sg	391	ī	montī	i	e	es	es	es	es	es	es	es	es	es
mons:Acc.Pl	3	m	Acc.Pl	391	ēs	montēs	es	es	es	es	es	es	es	es	es	es	es
mons:Gen.Sg	3	m	Gen.Sg	391	is	montis	es	es	es	es	es	es	es	es	es	es	es
mons:Gen.Pl	3	m	Gen.Pl	391	ium	montium	eo	es	es	es	es	es	es	es	es	es	es
mons:Abl.Sg	3	m	Abl.Sg	391	e	monte	e	e	e	e	e	e	e	e	e	e	e
mons:Nom.Pl	3	m	Nom.Pl	391	ēs	montēs	es	es	es	es	es	es	es	es	es	es	es
mons:Acc.Sg	3	m	Acc.Sg	391	em	montem	e	e	e	e	e	e	e	e	e	e	e
mons:Dat.Pl	3	m	Dat.Pl	391	ibus	montibus	ebos	es	es	es	es	es	es	es	es	es	es
monstrum:Nom.Sg	2	n	Nom.Sg	111	um	mōnstrum	o	o	o	o	o	o	o	o	o	o	o
monstrum:Abl.Pl	2	n	Abl.Pl	111	īs	mōnstrīs	is	i				a	a	a	a	as	as
monstrum:Dat.Sg	2	n	Dat.Sg	111	ō	mōnstrō	o	o		e	e						
monstrum:Acc.Pl	2	n	Acc.Pl	111	a	mōnstra	a	a	a	a	a	a	a	a	a	as	as
monstrum:Gen.Sg	2	n	Gen.Sg	111	ī	mōnstrī	i	i									
monstrum:Gen.Pl	2	n	Gen.Pl	111	ōrum	mōnstrōrum	oro	s		e	es	es	es	es	es	es	es
monstrum:Abl.Sg	2	n	Abl.Sg	111	ō	mōnstrō	o	o	o	o	o	o	o	o	o	o	o
monstrum:Nom.Pl	2	n	Nom.Pl	111	a	mōnstra	a	a	a			a	a	a	a	a	a
monstrum:Acc.Sg	2	n	Acc.Sg	111	um	mōnstrum	o	o	o	o	o	o	o	o	o	o	o
monstrum:Dat.Pl	2	n	Dat.Pl	111	īs	mōnstrīs	is		a	e	es	es	es	es	es	es	es
monumentum:Nom.Sg	2	n	Nom.Sg	59	um	monumentum	o	o	o	o	o	o	o	o	o	o	o
monumentum:Abl.Pl	2	n	Abl.Pl	59	īs	monumentīs	is	e	e	e		a	a	a	a	as	as
monumentum:Dat.Sg	2	n	Dat.Sg	59	ō	monumentō	o			e	e	e					
monumentum:Acc.Pl	2	n	Acc.Pl	59	a	monumenta	a	a	a	a	a	a	a	a	a	as	as
monumentum:Gen.Sg	2	n	Gen.Sg	59	ī	monumentī	i	i									
monumentum:Gen.Pl	2	n	Gen.Pl	59	ōrum	monumentōrum	oro			e	es	es	es	es	es	es	es
monumentum:Abl.Sg	2	n	Abl.Sg	59	ō	monumentō	o	o	o	o	o	o	o	o	o	o	o
monumentum:Nom.Pl	2	n	Nom.Pl	59	a	monumenta	a	a	a			a	a	a	a	a	a
monumentum:Acc.Sg	2	n	Acc.Sg	59	um	monumentum	o	o	o	o	o	o	o	o	o	o	o
monumentum:Dat.Pl	2	n	Dat.Pl	59	īs	monumentīs	is		a	e	es	es	es	es	es	es	es
mora:Nom.Sg	1	f	Nom.Sg	230	a	mora	a	a	a	a	a	a	a	a	a	a	a
mora:Abl.Pl	1	f	Abl.Pl	230	īs	morīs	is	s	s	as	as	as	as	as	as	as	as
mora:Dat.Sg	1	f	Dat.Sg	230	ae	morae	e	e	es	es	es	es	es	es	es	es	es
mora:Acc.Pl	1	f	Acc.Pl	230	ās	morās	as	as	as	as	as	as	as	as	as	as	as
mora:Gen.Sg	1	f	Gen.Sg	230	ae	morae	e	e	e	es	es	es	es	es	es	es	es
mora:Gen.Pl	1	f	Gen.Pl	230	ārum	morārum	aro	es	es	es	es	es	es	es	es	es	es
mora:Abl.Sg	1	f	Abl.Sg	230	ā	morā	a	a	a	a	a	a	a	a	a	a	a
mora:Nom.Pl	1	f	Nom.Pl	230	ae	morae	e	as	as	as	as	as	as	as	as	as	as
mora:Acc.Sg	1	f	Acc.Sg	230	am	moram	a	a	a	a	a	a	a	a	a	a	a
mora:Dat.Pl	1	f	Dat.Pl	230	īs	morīs	is	s	es	es	es	es	es	es	es	es	es
morbus:Nom.Sg	2	m	Nom.Sg	209	us	morbus	os	o	o	o	o	o	o	o	o	o	o
morbus:Abl.Pl	2	m	Abl.Pl	209	īs	morbīs	is	is	es	es	es	es	es	es	es	es	es
morbus:Dat.Sg	2	m	Dat.Sg	209	ō	morbō	o	o		e	e	e					
morbus:Acc.Pl	2	m	Acc.Pl	209	ōs	morbōs	os	s	s	s	s	es	es	es	es	es	es
morbus:Gen.Sg	2	m	Gen.Sg	209	ī	morbī	i	i									
morbus:Gen.Pl	2	m	Gen.Pl	209	ōrum	morbōrum	oro	s	es	es	es	es	es	es	es	es	es
morbus:Abl.Sg	2	m	Abl.Sg	209	ō	morbō	o	o	o	o	o	o	o	o	o	o	o
morbus:Nom.Pl	2	m	Nom.Pl	209	ī	morbī	i	s	s	s	s	s				e	es
morbus:Acc.Sg	2	m	Acc.Sg	209	um	morbum	o	o	o	o	o	o	o	o	o	o	o
morbus:Dat.Pl	2	m	Dat.Pl	209	īs	morbīs	is	es	es	es	es	es	es	es	es	es	es
mors:Nom.Sg	3	f	Nom.Sg	921		mors											
mors:Abl.Pl	3	f	Abl.Pl	921	ibus	mortibus	ebos	es	es	es	es	es	es	es	es	es	es
mors:Dat.Sg	3	f	Dat.Sg	921	ī	mortī	i	e	es	es	es	es	es	es	es	es	es
mors:Acc.Pl	3	f	Acc.Pl	921	ēs	mortēs	es	es	es	es	es	es	es	es	es	es	es
mors:Gen.Sg	3	f	Gen.Sg	921	is	mortis	es	es	es	es	es	es	es	es	es	es	es
mors:Gen.Pl	3	f	Gen.Pl	921	ium	mortium	eo	es	es	es	es	es	es	es	es	es	es
mors:Abl.Sg	3	f	Abl.Sg	921	e	morte	e	e	e	e	e	e	e	e	e	e	e
mors:Nom.Pl	3	f	Nom.Pl	921	ēs	mortēs	es	es	es	es	es	es	es	es	es	es	es
mors:Acc.Sg	3	f	Acc.Sg	921	em	mortem	e	e	e	e	e	e	e	e	e	e	e
