Word	Declension	Gender	Case	TotFreq	LatSuf	Declined	0	1	2	3	4	5	6	7	8	9	10
imperium:Abl.Pl	2	n	Abl.Pl	652	īs	imperiīs	ī		i	ai	ai	ai	ai	ai	ai	ai	ai
imperium:Dat.Sg	2	n	Dat.Sg	652	ō	imperiō	o	e	e	e	e	e	e	e	e	ei	ei
imperium:Acc.Pl	2	n	Acc.Pl	652	a	imperia	a	a	a	ai	ai	ai	ai	ai	ai	ai	ai
imperium:Gen.Sg	2	n	Gen.Sg	652	ī	imperiī	i	e	e	e	e	e	e	e	e	ei	ei
imperium:Gen.Pl	2	n	Gen.Pl	652	ōrum	imperiōrum	oro		ei	ei	ei	ei	ei	ei	ei	ei	ei
imperium:Abl.Sg	2	n	Abl.Sg	652	ō	imperiō	o	o	o	o	o	o	o	o	o	o	o
imperium:Nom.Pl	2	n	Nom.Pl	652	a	imperia	a	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai
imperium:Acc.Sg	2	n	Acc.Sg	652	um	imperium	o	o	o	o	o	o	o	o	o	o	o
imperium:Dat.Pl	2	n	Dat.Pl	652	īs	imperiīs	ī		ei	ei	ei	ei	ei	ei	ei	ei	ei
impetus:Nom.Sg	4	m	Nom.Sg	339	us	impetus	oi	oi	oi	oi	oi	oi	oi	oi	oi	o	o
impetus:Abl.Pl	4	m	Abl.Pl	339	ibus	impetibus	eboi	i	oi	oi	oi	i	ei	ei	ei	ei	ei
impetus:Dat.Sg	4	m	Dat.Sg	339	uī	impetuī	oi	i	oi	ei	ei	ei	ei	ei	ei	ei	ei
impetus:Acc.Pl	4	m	Acc.Pl	339	ūs	impetūs	ui	oi	oi	oi	oi	i	ei	ei	ei	ei	ei
impetus:Gen.Sg	4	m	Gen.Sg	339	ūs	impetūs	ui	oi	oi	ei	ei	ei	ei	ei	ei	ei	ei
impetus:Gen.Pl	4	m	Gen.Pl	339	uum	impetuum	u	oi	i	ei	ei	ei	ei	ei	ei	ei	ei
impetus:Abl.Sg	4	m	Abl.Sg	339	ū	impetū	u	oi	oi	oi	oi	oi	oi	oi	oi	o	o
impetus:Nom.Pl	4	m	Nom.Pl	339	ūs	impetūs	ui	oi	oi	oi	oi	i	ei	ei	ei	ei	ei
impetus:Acc.Sg	4	m	Acc.Sg	339	um	impetum	o	oi	oi	oi	oi	oi	oi	oi	oi	o	o
impetus:Dat.Pl	4	m	Dat.Pl	339	ibus	impetibus	eboi	i	i	ei	ei	ei	ei	ei	ei	ei	ei
incendium:Nom.Sg	2	n	Nom.Sg	108	um	incendium	o	o	o	o	o	o	o	o	o	o	o
incendium:Abl.Pl	2	n	Abl.Pl	108	īs	incendiīs	ī		i	ai	ai	ai	ai	ai	ai	ai	ai
incendium:Dat.Sg	2	n	Dat.Sg	108	ō	incendiō	o	e	e	e	e	e	e	e	e	ei	ei
incendium:Acc.Pl	2	n	Acc.Pl	108	a	incendia	a	a	ai	ai	ai	ai	ai	ai	ai	ai	ai
incendium:Gen.Sg	2	n	Gen.Sg	108	ī	incendiī	i	e	e	e	e	e	e	e	e	ei	ei
incendium:Gen.Pl	2	n	Gen.Pl	108	ōrum	incendiōrum	oro		ei	ei	ei	ei	ei	ei	ei	ei	ei
incendium:Abl.Sg	2	n	Abl.Sg	108	ō	incendiō	o	o	o	o	o	o	o	o	o	o	o
incendium:Nom.Pl	2	n	Nom.Pl	108	a	incendia	a	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai
incendium:Acc.Sg	2	n	Acc.Sg	108	um	incendium	o	o	o	o	o	o	o	o	o	o	o
incendium:Dat.Pl	2	n	Dat.Pl	108	īs	incendiīs	ī		ei	ei	ei	ei	ei	ei	ei	ei	ei
infans:Nom.Sg	3	mh	Nom.Sg	64		īnfāns		e	e	e	e	e	e	e	e	e	e
infans:Abl.Pl	3	mh	Abl.Pl	64	ibus	īnfantibus	eboi	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
infans:Dat.Sg	3	mh	Dat.Sg	64	ī	īnfantī	i	e	e	e	e	e	e	e	e	e	e
infans:Acc.Pl	3	mh	Acc.Pl	64	ēs	īnfantēs	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
infans:Gen.Sg	3	mh	Gen.Sg	64	is	īnfantis	ei	e	e	e	e	e	e	e	e	e	e
infans:Gen.Pl	3	mh	Gen.Pl	64	ium	īnfantium	eo	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
infans:Abl.Sg	3	mh	Abl.Sg	64	e	īnfante	e	e	e	e	e	e	e	e	e	e	e
infans:Nom.Pl	3	mh	Nom.Pl	64	ēs	īnfantēs	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
infans:Acc.Sg	3	mh	Acc.Sg	64	em	īnfantem	e	e	e	e	e	e	e	e	e	e	e
infans:Dat.Pl	3	mh	Dat.Pl	64	ibus	īnfantibus	eboi	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
ingenium:Nom.Sg	2	n	Nom.Sg	377	um	ingenium	o	o	o	o	o	o	o	o	o	o	o
ingenium:Abl.Pl	2	n	Abl.Pl	377	īs	ingeniīs	ī		i	ai	ai	ai	ai	ai	ai	ai	ai
ingenium:Dat.Sg	2	n	Dat.Sg	377	ō	ingeniō	o	e	e	e	e	e	e	e	e	ei	ei
ingenium:Acc.Pl	2	n	Acc.Pl	377	a	ingenia	a	a	a	ai	ai	ai	ai	ai	ai	ai	ai
ingenium:Gen.Sg	2	n	Gen.Sg	377	ī	ingeniī	i	e	e	e	e	e	e	e	e	ei	ei
ingenium:Gen.Pl	2	n	Gen.Pl	377	ōrum	ingeniōrum	oro		ei	ei	ei	ei	ei	ei	ei	ei	ei
ingenium:Abl.Sg	2	n	Abl.Sg	377	ō	ingeniō	o	o	o	o	o	o	o	o	o	o	o
ingenium:Nom.Pl	2	n	Nom.Pl	377	a	ingenia	a	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai
ingenium:Acc.Sg	2	n	Acc.Sg	377	um	ingenium	o	o	o	o	o	o	o	o	o	o	o
ingenium:Dat.Pl	2	n	Dat.Pl	377	īs	ingeniīs	ī		ei	ei	ei	ei	ei	ei	ei	ei	ei
iniuria:Nom.Sg	1	f	Nom.Sg	425	a	iniūria	a	a	a	a	a	a	a	a	a	a	a
iniuria:Abl.Pl	1	f	Abl.Pl	425	īs	iniūriīs	ī	ei	ai	ai	ai	ai	ai	ai	ai	ai	ai
iniuria:Dat.Sg	1	f	Dat.Sg	425	ae	iniūriae	e	e	e	e	e	e	e	e	e	e	e
iniuria:Acc.Pl	1	f	Acc.Pl	425	ās	iniūriās	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai
iniuria:Gen.Sg	1	f	Gen.Sg	425	ae	iniūriae	e	e	e	e	e	e	e	e	e	e	e
iniuria:Gen.Pl	1	f	Gen.Pl	425	ārum	iniūriārum	aro	i	ei	ei	ei	ei	ei	ei	ei	ei	ei
iniuria:Abl.Sg	1	f	Abl.Sg	425	ā	iniūriā	a	a	a	a	a	a	a	a	a	a	a
iniuria:Nom.Pl	1	f	Nom.Pl	425	ae	iniūriae	e	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai
iniuria:Acc.Sg	1	f	Acc.Sg	425	am	iniūriam	a	a	a	a	a	a	a	a	a	a	a
iniuria:Dat.Pl	1	f	Dat.Pl	425	īs	iniūriīs	ī	i	ei	ei	ei	ei	ei	ei	ei	ei	ei
insidia:Nom.Sg	1	f	Nom.Sg	149	a	īnsidia	a	a	a	a	a	a	a	a	a	a	a
insidia:Abl.Pl	1	f	Abl.Pl	149	īs	īnsidiīs	ī	ei	ai	ai	ai	ai	ai	ai	ai	ai	ai
insidia:Dat.Sg	1	f	Dat.Sg	149	ae	īnsidiae	e	e	e	e	e	e	e	e	e	e	e
insidia:Acc.Pl	1	f	Acc.Pl	149	ās	īnsidiās	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai
insidia:Gen.Sg	1	f	Gen.Sg	149	ae	īnsidiae	e	e	e	e	e	e	e	e	e	e	e
insidia:Gen.Pl	1	f	Gen.Pl	149	ārum	īnsidiārum	aro	i	ei	ei	ei	ei	ei	ei	ei	ei	ei
insidia:Abl.Sg	1	f	Abl.Sg	149	ā	īnsidiā	a	a	a	a	a	a	a	a	a	a	a
insidia:Nom.Pl	1	f	Nom.Pl	149	ae	īnsidiae	e	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai
insidia:Acc.Sg	1	f	Acc.Sg	149	am	īnsidiam	a	a	a	a	a	a	a	a	a	a	a
insidia:Dat.Pl	1	f	Dat.Pl	149	īs	īnsidiīs	ī	i	ei	ei	ei	ei	ei	ei	ei	ei	ei
insula:Nom.Sg	1	f	Nom.Sg	136	a	īnsula	a	a	a	a	a	a	a	a	a	a	a
insula:Abl.Pl	1	f	Abl.Pl	136	īs	īnsulīs	ī	ei	ai	ai	ai	ai	ai	ai	ai	ai	ai
insula:Dat.Sg	1	f	Dat.Sg	136	ae	īnsulae	e	e	e	e	e	e	e	e	e	e	e
insula:Acc.Pl	1	f	Acc.Pl	136	ās	īnsulās	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai
insula:Gen.Sg	1	f	Gen.Sg	136	ae	īnsulae	e	e	e	e	e	e	e	e	e	e	e
insula:Gen.Pl	1	f	Gen.Pl	136	ārum	īnsulārum	aro	i	ei	ei	ei	ei	ei	ei	ei	ei	ei
insula:Abl.Sg	1	f	Abl.Sg	136	ā	īnsulā	a	a	a	a	a	a	a	a	a	a	a
insula:Nom.Pl	1	f	Nom.Pl	136	ae	īnsulae	e	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai
insula:Acc.Sg	1	f	Acc.Sg	136	am	īnsulam	a	a	a	a	a	a	a	a	a	a	a
insula:Dat.Pl	1	f	Dat.Pl	136	īs	īnsulīs	ī	i	ei	ei	ei	ei	ei	ei	ei	ei	ei
invidia:Nom.Sg	1	f	Nom.Sg	209	a	invidia	a	a	a	a	a	a	a	a	a	a	a
invidia:Abl.Pl	1	f	Abl.Pl	209	īs	invidiīs	ī	ei	ai	ai	ai	ai	ai	ai	ai	ai	ai
invidia:Dat.Sg	1	f	Dat.Sg	209	ae	invidiae	e	e	e	e	e	e	e	e	e	e	e
invidia:Acc.Pl	1	f	Acc.Pl	209	ās	invidiās	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai
invidia:Gen.Sg	1	f	Gen.Sg	209	ae	invidiae	e	e	e	e	e	e	e	e	e	e	e
invidia:Gen.Pl	1	f	Gen.Pl	209	ārum	invidiārum	aro	i	ei	ei	ei	ei	ei	ei	ei	ei	ei
invidia:Abl.Sg	1	f	Abl.Sg	209	ā	invidiā	a	a	a	a	a	a	a	a	a	a	a
invidia:Nom.Pl	1	f	Nom.Pl	209	ae	invidiae	e	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai
invidia:Acc.Sg	1	f	Acc.Sg	209	am	invidiam	a	a	a	a	a	a	a	a	a	a	a
invidia:Dat.Pl	1	f	Dat.Pl	209	īs	invidiīs	ī	i	ei	ei	ei	ei	ei	ei	ei	ei	ei
ira:Nom.Sg	1	f	Nom.Sg	585	a	īra	a	a	a	a	a	a	a	a	a	a	a
ira:Abl.Pl	1	f	Abl.Pl	585	īs	īrīs	ī	ei	ai	ai	ai	ai	ai	ai	ai	ai	ai
ira:Dat.Sg	1	f	Dat.Sg	585	ae	īrae	e	e	e	e	e	e	e	e	e	e	e
ira:Acc.Pl	1	f	Acc.Pl	585	ās	īrās	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai
ira:Gen.Sg	1	f	Gen.Sg	585	ae	īrae	e	e	e	e	e	e	e	e	e	e	e
ira:Gen.Pl	1	f	Gen.Pl	585	ārum	īrārum	aro	i	ei	ei	ei	ei	ei	ei	ei	ei	ei
ira:Abl.Sg	1	f	Abl.Sg	585	ā	īrā	a	a	a	a	a	a	a	a	a	a	a
ira:Nom.Pl	1	f	Nom.Pl	585	ae	īrae	e	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai
ira:Acc.Sg	1	f	Acc.Sg	585	am	īram	a	a	a	a	a	a	a	a	a	a	a
ira:Dat.Pl	1	f	Dat.Pl	585	īs	īrīs	ī	i	ei	ei	e	ei	ei	ei	ei	ei	ei
iter:Nom.Sg	3	n	Nom.Sg	532		iter			e	e	e	e	e	e	e	e	e
iter:Abl.Pl	3	n	Abl.Pl	532	ibus	itineribus	eboi	ei	e	e	ei	ei	ei	ei	ei	ei	ei
iter:Dat.Sg	3	n	Dat.Sg	532	ī	itinerī	i	e	e	e	e	e	e	e	e	e	e
iter:Acc.Pl	3	n	Acc.Pl	532	a	itinera	a	a	e	e	e	ei	ei	ei	ei	ei	ei
iter:Gen.Sg	3	n	Gen.Sg	532	is	itineris	ei	e	e	e	e	e	e	e	e	e	e
iter:Gen.Pl	3	n	Gen.Pl	532	um	itinerum	o	e	e	e	ei	ei	ei	ei	ei	ei	ei
iter:Abl.Sg	3	n	Abl.Sg	532	e	itinere	e	e	e	e	e	e	e	e	e	e	e
iter:Nom.Pl	3	n	Nom.Pl	532	a	itinera	a	a	ei	e	ei	ei	ei	ei	ei	ei	ei
iter:Acc.Sg	3	n	Acc.Sg	532		iter				e	e	e	e	e	e	e	e
iter:Dat.Pl	3	n	Dat.Pl	532	ibus	itineribus	eboi	e	e	e	ei	ei	ei	ei	ei	ei	ei
iudex:Nom.Sg	3	mh	Nom.Sg	136		iūdex		e	e	e	e	e	e	e	e	e	e
iudex:Abl.Pl	3	mh	Abl.Pl	136	ibus	iūdicibus	eboi	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
iudex:Dat.Sg	3	mh	Dat.Sg	136	ī	iūdicī	i	e	e	e	e	e	e	e	e	e	e
iudex:Acc.Pl	3	mh	Acc.Pl	136	ēs	iūdicēs	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
iudex:Gen.Sg	3	mh	Gen.Sg	136	is	iūdicis	ei	e	e	e	e	e	e	e	e	e	e
iudex:Gen.Pl	3	mh	Gen.Pl	136	um	iūdicum	o	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
iudex:Abl.Sg	3	mh	Abl.Sg	136	e	iūdice	e	e	e	e	e	e	e	e	e	e	e
iudex:Nom.Pl	3	mh	Nom.Pl	136	ēs	iūdicēs	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
iudex:Acc.Sg	3	mh	Acc.Sg	136	em	iūdicem	e	e	e	e	e	e	e	e	e	e	e
iudex:Dat.Pl	3	mh	Dat.Pl	136	ibus	iūdicibus	eboi	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
iugum:Nom.Sg	2	n	Nom.Sg	254	um	iugum	o	o	o	o	o	o	o	o	o	o	o
iugum:Abl.Pl	2	n	Abl.Pl	254	īs	iugīs	ī		i	ai	ai	ai	ai	ai	ai	ai	ai
iugum:Dat.Sg	2	n	Dat.Sg	254	ō	iugō	o	e	e	e	e	e	e	e	e	ei	ei
iugum:Acc.Pl	2	n	Acc.Pl	254	a	iuga	a	a	a	a	ai	ai	ai	ai	ai	ai	ai
iugum:Gen.Sg	2	n	Gen.Sg	254	ī	iugī	i	e	e	e	e	e	e	e	e	ei	ei
iugum:Gen.Pl	2	n	Gen.Pl	254	ōrum	iugōrum	oro		ei	ei	ei	ei	ei	ei	ei	ei	ei
iugum:Abl.Sg	2	n	Abl.Sg	254	ō	iugō	o	o	o	o	o	o	o	o	o	o	o
iugum:Nom.Pl	2	n	Nom.Pl	254	a	iuga	a	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai
iugum:Acc.Sg	2	n	Acc.Sg	254	um	iugum	o	o	o	o	o	o	o	o	o	o	o
iugum:Dat.Pl	2	n	Dat.Pl	254	īs	iugīs	ī		e	e	ei	ei	ei	ei	ei	ei	ei
ius:Nom.Sg	3	n	Nom.Sg	388		iūs			e	e	e	e	e	e	e	e	e
ius:Abl.Pl	3	n	Abl.Pl	388	ibus	iūribus	eboi	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
ius:Dat.Sg	3	n	Dat.Sg	388	ī	iūrī	i	e	e	e	e	e	e	e	e	e	e
ius:Acc.Pl	3	n	Acc.Pl	388	a	iūra	a	ai	ei	ei	ei	ei	ei	ei	ei	ei	ei
ius:Gen.Sg	3	n	Gen.Sg	388	is	iūris	ei	e	e	e	e	e	e	e	e	e	e
ius:Gen.Pl	3	n	Gen.Pl	388	um	iūrum	o	e	ei	ei	ei	ei	ei	ei	ei	ei	ei
ius:Abl.Sg	3	n	Abl.Sg	388	e	iūre	e	e	e	e	e	e	e	e	e	e	e
ius:Nom.Pl	3	n	Nom.Pl	388	a	iūra	a	a	ei	ei	ei	ei	ei	ei	ei	ei	ei
ius:Acc.Sg	3	n	Acc.Sg	388		iūs			e	e	e	e	e	e	e	e	e
ius:Dat.Pl	3	n	Dat.Pl	388	ibus	iūribus	eboi	e	e	ei	ei	ei	ei	ei	ei	ei	ei
iuvenis:Nom.Sg	3	mh	Nom.Sg	311	is	iuvenis	ei	e	e	e	e	e	e	e	e	e	e
iuvenis:Abl.Pl	3	mh	Abl.Pl	311	ibus	iuvenibus	eboi	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
iuvenis:Dat.Sg	3	mh	Dat.Sg	311	ī	iuvenī	i	e	e	e	e	e	e	e	e	e	e
iuvenis:Acc.Pl	3	mh	Acc.Pl	311	ēs	iuvenēs	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
iuvenis:Gen.Sg	3	mh	Gen.Sg	311	is	iuvenis	ei	e	e	e	e	e	e	e	e	e	e
iuvenis:Gen.Pl	3	mh	Gen.Pl	311	um	iuvenum	o	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
iuvenis:Abl.Sg	3	mh	Abl.Sg	311	e	iuvene	e	e	e	e	e	e	e	e	e	e	e
iuvenis:Nom.Pl	3	mh	Nom.Pl	311	ēs	iuvenēs	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
iuvenis:Acc.Sg	3	mh	Acc.Sg	311	em	iuvenem	e	e	e	e	e	e	e	e	e	e	e
iuvenis:Dat.Pl	3	mh	Dat.Pl	311	ibus	iuvenibus	eboi	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
iuventa:Nom.Sg	1	f	Nom.Sg	68	a	iuventa	a	a	a	a	a	a	a	a	a	a	a
iuventa:Abl.Pl	1	f	Abl.Pl	68	īs	iuventīs	ī	ei	ai	ai	ai	ai	ai	ai	ai	ai	ai
iuventa:Dat.Sg	1	f	Dat.Sg	68	ae	iuventae	e	e	e	e	e	e	e	e	e	e	e
iuventa:Acc.Pl	1	f	Acc.Pl	68	ās	iuventās	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai
iuventa:Gen.Sg	1	f	Gen.Sg	68	ae	iuventae	e	e	e	e	e	e	e	e	e	e	e
iuventa:Gen.Pl	1	f	Gen.Pl	68	ārum	iuventārum	aro	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
iuventa:Abl.Sg	1	f	Abl.Sg	68	ā	iuventā	a	a	a	a	a	a	a	a	a	a	a
iuventa:Nom.Pl	1	f	Nom.Pl	68	ae	iuventae	e	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai
iuventa:Acc.Sg	1	f	Acc.Sg	68	am	iuventam	a	a	a	a	a	a	a	a	a	a	a
iuventa:Dat.Pl	1	f	Dat.Pl	68	īs	iuventīs	ī	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
iuventus:Nom.Sg	3	f	Nom.Sg	88		iuventūs		e	e	e	e	e	e	e	e	e	e
iuventus:Abl.Pl	3	f	Abl.Pl	88	ibus	iuventūtibus	eboi	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
iuventus:Dat.Sg	3	f	Dat.Sg	88	ī	iuventūtī	i	e	e	e	e	e	e	e	e	e	e
iuventus:Acc.Pl	3	f	Acc.Pl	88	ēs	iuventūtēs	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
iuventus:Gen.Sg	3	f	Gen.Sg	88	is	iuventūtis	ei	e	e	e	e	e	e	e	e	e	e
iuventus:Gen.Pl	3	f	Gen.Pl	88	um	iuventūtum	o	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
iuventus:Abl.Sg	3	f	Abl.Sg	88	e	iuventūte	e	e	e	e	e	e	e	e	e	e	e
iuventus:Nom.Pl	3	f	Nom.Pl	88	ēs	iuventūtēs	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
iuventus:Acc.Sg	3	f	Acc.Sg	88	em	iuventūtem	e	e	e	e	e	e	e	e	e	e	e
iuventus:Dat.Pl	3	f	Dat.Pl	88	ibus	iuventūtibus	eboi	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
labor:Nom.Sg	3	m	Nom.Sg	475		labor		e	e	e	e	e	e	e	e	e	e
labor:Abl.Pl	3	m	Abl.Pl	475	ibus	labōribus	eboi	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
labor:Dat.Sg	3	m	Dat.Sg	475	ī	labōrī	i	e	e	e	e	e	e	e	e	e	e
labor:Acc.Pl	3	m	Acc.Pl	475	ēs	labōrēs	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
labor:Gen.Sg	3	m	Gen.Sg	475	is	labōris	ei	e	e	e	e	e	e	e	e	e	e
labor:Gen.Pl	3	m	Gen.Pl	475	um	labōrum	o	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
labor:Abl.Sg	3	m	Abl.Sg	475	e	labōre	e	e	e	e	e	e	e	e	e	e	e
labor:Nom.Pl	3	m	Nom.Pl	475	ēs	labōrēs	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
labor:Acc.Sg	3	m	Acc.Sg	475	em	labōrem	e	e	e	e	e	e	e	e	e	e	e
labor:Dat.Pl	3	m	Dat.Pl	475	ibus	labōribus	eboi	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
lacrima:Nom.Sg	1	f	Nom.Sg	254	a	lacrima	a	a	a	a	a	a	a	a	a	a	a
lacrima:Abl.Pl	1	f	Abl.Pl	254	īs	lacrimīs	ī	ei	ai	ai	ai	ai	ai	ai	ai	ai	ai
lacrima:Dat.Sg	1	f	Dat.Sg	254	ae	lacrimae	e	e	e	e	e	e	e	e	e	e	e
lacrima:Acc.Pl	1	f	Acc.Pl	254	ās	lacrimās	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai
lacrima:Gen.Sg	1	f	Gen.Sg	254	ae	lacrimae	e	e	e	e	e	e	e	e	e	e	e
lacrima:Gen.Pl	1	f	Gen.Pl	254	ārum	lacrimārum	aro	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
lacrima:Abl.Sg	1	f	Abl.Sg	254	ā	lacrimā	a	a	a	a	a	a	a	a	a	a	a
lacrima:Nom.Pl	1	f	Nom.Pl	254	ae	lacrimae	e	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai
lacrima:Acc.Sg	1	f	Acc.Sg	254	am	lacrimam	a	a	a	a	a	a	a	a	a	a	a
lacrima:Dat.Pl	1	f	Dat.Pl	254	īs	lacrimīs	ī	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
lacus:Nom.Sg	4	m	Nom.Sg	90	us	lacus	oi	oi	oi	oi	oi	oi	oi	oi	oi	o	o
lacus:Abl.Pl	4	m	Abl.Pl	90	ubus	lacubus	oboi	i	oi	oi	oi	i	ei	ei	ei	ei	ei
lacus:Dat.Sg	4	m	Dat.Sg	90	uī	lacuī	oi	i	oi	ei	ei	ei	ei	ei	ei	ei	ei
lacus:Acc.Pl	4	m	Acc.Pl	90	ūs	lacūs	ui	oi	oi	oi	oi	i	ei	ei	ei	ei	ei
lacus:Gen.Sg	4	m	Gen.Sg	90	ūs	lacūs	ui	oi	oi	ei	ei	ei	ei	ei	ei	ei	ei
lacus:Gen.Pl	4	m	Gen.Pl	90	uum	lacuum	u	oi	i	ei	ei	ei	ei	ei	ei	ei	ei
lacus:Abl.Sg	4	m	Abl.Sg	90	ū	lacū	u	o	oi	oi	oi	oi	oi	oi	oi	o	o
lacus:Nom.Pl	4	m	Nom.Pl	90	ūs	lacūs	ui	oi	oi	oi	oi	i	ei	ei	ei	ei	ei
lacus:Acc.Sg	4	m	Acc.Sg	90	um	lacum	o	oi	oi	oi	oi	oi	oi	oi	oi	o	o
lacus:Dat.Pl	4	m	Dat.Pl	90	ubus	lacubus	oboi	i	i	ei	ei	ei	ei	ei	ei	ei	ei
laetitia:Nom.Sg	1	f	Nom.Sg	80	a	laetitia	a	a	a	a	a	a	a	a	a	a	a
laetitia:Abl.Pl	1	f	Abl.Pl	80	īs	laetitiīs	ī	ei	ai	ai	ai	ai	ai	ai	ai	ai	ai
laetitia:Dat.Sg	1	f	Dat.Sg	80	ae	laetitiae	e	e	e	e	e	e	e	e	e	e	e
laetitia:Acc.Pl	1	f	Acc.Pl	80	ās	laetitiās	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai
laetitia:Gen.Sg	1	f	Gen.Sg	80	ae	laetitiae	e	e	e	e	e	e	e	e	e	e	e
laetitia:Gen.Pl	1	f	Gen.Pl	80	ārum	laetitiārum	aro	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
laetitia:Abl.Sg	1	f	Abl.Sg	80	ā	laetitiā	a	a	a	a	a	a	a	a	a	a	a
laetitia:Nom.Pl	1	f	Nom.Pl	80	ae	laetitiae	e	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai
laetitia:Acc.Sg	1	f	Acc.Sg	80	am	laetitiam	a	a	a	a	a	a	a	a	a	a	a
laetitia:Dat.Pl	1	f	Dat.Pl	80	īs	laetitiīs	ī	i	ei	ei	ei	ei	ei	ei	ei	ei	ei
lapis:Nom.Sg	3	m	Nom.Sg	107	is	lapis	ei	e	e	e	e	e	e	e	e	e	e
lapis:Abl.Pl	3	m	Abl.Pl	107	ibus	lapidibus	eboi	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
lapis:Dat.Sg	3	m	Dat.Sg	107	ī	lapidī	i	e	e	e	e	e	e	e	e	e	e
lapis:Acc.Pl	3	m	Acc.Pl	107	ēs	lapidēs	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
lapis:Gen.Sg	3	m	Gen.Sg	107	is	lapidis	ei	e	e	e	e	e	e	e	e	e	e
lapis:Gen.Pl	3	m	Gen.Pl	107	um	lapidum	o	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
lapis:Abl.Sg	3	m	Abl.Sg	107	e	lapide	e	e	e	e	e	e	e	e	e	e	e
lapis:Nom.Pl	3	m	Nom.Pl	107	ēs	lapidēs	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
lapis:Acc.Sg	3	m	Acc.Sg	107	em	lapidem	e	e	e	e	e	e	e	e	e	e	e
lapis:Dat.Pl	3	m	Dat.Pl	107	ibus	lapidibus	eboi	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
latebra:Nom.Sg	1	f	Nom.Sg	54	a	latēbra	a	a	a	a	a	a	a	a	a	a	a
latebra:Abl.Pl	1	f	Abl.Pl	54	īs	latēbrīs	ī	ei	ai	ai	ai	ai	ai	ai	ai	ai	ai
latebra:Dat.Sg	1	f	Dat.Sg	54	ae	latēbrae	e	e	e	e	e	e	e	e	e	e	e
latebra:Acc.Pl	1	f	Acc.Pl	54	ās	latēbrās	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai
latebra:Gen.Sg	1	f	Gen.Sg	54	ae	latēbrae	e	e	e	e	e	e	e	e	e	e	e
