Word	Declension	Gender	TotFreq	Declined	0	1	2	3	4	5	6	7	8	9	10
libido:Acc.Pl	3	f	185	libīdinēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
libido:Gen.Sg	3	f	185	libīdinis	is	is	is	is	is	is	i	i	i	i	i
libido:Gen.Pl	3	f	185	libīdinum	um	is	is	is	is	i	i	i	i	i	i
libido:Abl.Sg	3	f	185	libīdine	e	e	e	e	e	e	e	i	i	i	i
libido:Nom.Pl	3	f	185	libīdinēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
libido:Acc.Sg	3	f	185	libīdinem	em	em	em	em	em	em	em	em	em	em	em
libido:Dat.Pl	3	f	185	libīdinibus	ibus	ibus	ibus	ibus	i	i	i	i	i	i	i
limen:Nom.Sg	3	n	149	līmen											
limen:Abl.Pl	3	n	149	līminibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	i	i	i	i
limen:Dat.Sg	3	n	149	līminī	ī	e	e	e	e	e	e	i	i	i	i
limen:Acc.Pl	3	n	149	līmina	a	a	e	e	e	e	e	e	e	e	e
limen:Gen.Sg	3	n	149	līminis	is	is	is	es	is	i	i	i	i	i	i
limen:Gen.Pl	3	n	149	līminum	um	i	is	is	i	i	i	i	i	i	i
limen:Abl.Sg	3	n	149	līmine	e	e	e	e	e	e	e	i	i	i	i
limen:Nom.Pl	3	n	149	līmina	a	a	e	e	e	e	e	e	e	e	e
limen:Acc.Sg	3	n	149	līmen		em	em	em	em	em	em	em	em	em	em
limen:Dat.Pl	3	n	149	līminibus	ibus	ibus	ebus	ibus	i	i	i	i	i	i	i
lingua:Nom.Sg	1	f	137	lingua	a	a	a	a	a	a	a	a	a	a	e
lingua:Abl.Pl	1	f	137	linguīs	īs	ēs	ēs	aes	ae	ae	ae	ae	ae	ae	ae
lingua:Dat.Sg	1	f	137	linguae	ae	ē	ē	ae	ae	ae	ae	ae	ae	ae	ae
lingua:Acc.Pl	1	f	137	linguās	ās	aes	aes	aes	aes	ēs	ēs	ēs	ēs	ēs	ēs
lingua:Gen.Sg	1	f	137	linguae	ae	ē	ē	ae	ae	ae	ae	ae	ae	ae	ae
lingua:Gen.Pl	1	f	137	linguārum	ārum	eorum	ērm	ērm	ae	ae	ae	ae	ae	ae	ae
lingua:Abl.Sg	1	f	137	linguā	ā	ā	ā	ae	ae	ae	ae	ae	ae	ae	ae
lingua:Nom.Pl	1	f	137	linguae	ae	ā	aes	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
lingua:Acc.Sg	1	f	137	linguam	am	am	am	am	am	am	am	am	em	em	em
lingua:Dat.Pl	1	f	137	linguīs	īs	ēs	ēs	ēs	ae	ae	ae	ae	ae	ae	ae
litus:Nom.Sg	3	n	303	lītus											
litus:Abl.Pl	3	n	303	lītoribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	i	i	i	i
litus:Dat.Sg	3	n	303	lītorī	ī	e	e	e	e	e	e	i	i	i	i
litus:Acc.Pl	3	n	303	lītora	a	a	e	e	e	e	e	e	e	e	e
litus:Gen.Sg	3	n	303	lītoris	is	is	is	es	i	i	i	i	i	i	i
litus:Gen.Pl	3	n	303	lītorum	um	i	is	is	i	i	i	i	i	i	i
litus:Abl.Sg	3	n	303	lītore	e	e	e	e	e	e	e	i	i	i	i
litus:Nom.Pl	3	n	303	lītora	a	a	e	e	e	e	e	e	e	e	e
litus:Acc.Sg	3	n	303	lītus		em	em	em	em	em	em	em	em	em	em
litus:Dat.Pl	3	n	303	lītoribus	ibus	ibus	ebus	ibus	i	e	i	i	i	i	i
locus:Nom.Sg	2	m	1516	locus	us	us	uz	ub	um	um	um	um	um	um	um
locus:Abl.Pl	2	m	1516	locīs	īs	uis	ues	ues	ie	ue	uo	uo	uo	uo	u
locus:Dat.Sg	2	m	1516	locō	ō	ō	ō	ō	ō	uo	uo	uo	uo	uo	uo
locus:Acc.Pl	2	m	1516	locōs	ōs	ies	ies	ues	ues	ues	ues	ues	ues	ues	ues
locus:Gen.Sg	2	m	1516	locī	ī	uo	ō	uo	uo	uo	uo	uo	uo	uo	uo
locus:Gen.Pl	2	m	1516	locōrum	ōrum	ōrum	uorm	uorm	ue	ue	uo	uo	uo	uo	u
locus:Abl.Sg	2	m	1516	locō	ō	ō	ō	ō	ō	ō	ō	uo	uo	uo	uo
locus:Nom.Pl	2	m	1516	locī	ī	ies	ues	ues	ues	ues	ues	ues	ues	ues	ues
locus:Acc.Sg	2	m	1516	locum	um	um	um	um	um	um	um	um	um	um	um
locus:Dat.Pl	2	m	1516	locīs	īs	uis	ues	ues	ue	ue	uo	uo	uo	uo	u
luctus:Nom.Sg	4	m	126	luctus	us	us	us	us	us	us	um	um	um	um	um
luctus:Abl.Pl	4	m	126	luctibus	ibus	ibus	ubus	ubus	u	u	u	u	u	u	u
luctus:Dat.Sg	4	m	126	luctuī	uī	ō	ō	uo	uo	uo	uo	uo	uo	uo	uo
luctus:Acc.Pl	4	m	126	luctūs	ūs	uis	ues	ues	ues	ues	ues	ues	ues	ues	ues
luctus:Gen.Sg	4	m	126	luctūs	ūs	ūs	uos	uos	uos	uo	uo	uo	uo	uo	uo
luctus:Gen.Pl	4	m	126	luctuum	uum	ūs	us	us	us	uo	u	u	u	u	u
luctus:Abl.Sg	4	m	126	luctū	ū	uo	uo	uo	uo	uo	ō	uo	uo	uo	uo
luctus:Nom.Pl	4	m	126	luctūs	ūs	uis	ues	ues	ues	ues	ues	ues	ues	ues	ues
luctus:Acc.Sg	4	m	126	luctum	um	um	um	um	um	um	um	um	um	um	um
luctus:Dat.Pl	4	m	126	luctibus	ibus	ibus	ubus	ubus	u	u	u	u	u	u	u
lucus:Nom.Sg	2	m	80	lūcus	us	us	uz	uz	um	um	um	um	um	um	um
lucus:Abl.Pl	2	m	80	lūcīs	īs	uis	ues	ues	ie	ue	uo	uo	uo	uo	u
lucus:Dat.Sg	2	m	80	lūcō	ō	ō	ō	ō	ō	uo	uo	uo	uo	uo	uo
lucus:Acc.Pl	2	m	80	lūcōs	ōs	ies	ies	ues	ues	ues	ues	ues	ues	ues	ues
lucus:Gen.Sg	2	m	80	lūcī	ī	uo	ō	uo	uo	uo	uo	uo	uo	uo	uo
lucus:Gen.Pl	2	m	80	lūcōrum	ōrum	ōrum	uerm	uerm	ue	ue	uo	uo	uo	uo	u
lucus:Abl.Sg	2	m	80	lūcō	ō	ō	ō	ō	ō	ō	ō	uo	uo	uo	uo
lucus:Nom.Pl	2	m	80	lūcī	ī	ies	ues	ues	ues	ues	ues	ues	ues	ues	ues
lucus:Acc.Sg	2	m	80	lūcum	um	um	um	um	um	um	um	um	um	um	um
lucus:Dat.Pl	2	m	80	lūcīs	īs	uis	ues	ues	ue	ue	uo	uo	uo	uo	u
ludus:Nom.Sg	2	m	100	lūdus	us	us	us	us	uz	um	um	um	um	um	um
ludus:Abl.Pl	2	m	100	lūdīs	īs	uis	ues	ues	ie	ue	uo	uo	uo	uo	u
ludus:Dat.Sg	2	m	100	lūdō	ō	ō	ō	ō	ō	uo	uo	uo	uo	uo	uo
ludus:Acc.Pl	2	m	100	lūdōs	ōs	ies	ues	ues	ues	ues	ues	ues	ues	ues	ues
ludus:Gen.Sg	2	m	100	lūdī	ī	uo	uo	uo	uo	uo	uo	uo	uo	uo	uo
ludus:Gen.Pl	2	m	100	lūdōrum	ōrum	ōrum	uorm	uorm	ue	ue	uo	uo	uo	uo	u
ludus:Abl.Sg	2	m	100	lūdō	ō	ō	uo	ō	ō	ō	ō	uo	uo	uo	uo
ludus:Nom.Pl	2	m	100	lūdī	ī	ies	ues	ues	ues	ues	ues	ues	ues	ues	ues
ludus:Acc.Sg	2	m	100	lūdum	um	um	um	um	um	um	um	um	um	um	um
ludus:Dat.Pl	2	m	100	lūdīs	īs	uis	ues	ues	ue	ue	uo	uo	uo	uo	u
lumen:Nom.Sg	3	n	201	lūmen											
lumen:Abl.Pl	3	n	201	lūminibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	i	i	i	i
lumen:Dat.Sg	3	n	201	lūminī	ī	e	e	e	e	e	e	i	i	i	i
lumen:Acc.Pl	3	n	201	lūmina	a	a	e	e	e	e	e	e	e	e	e
lumen:Gen.Sg	3	n	201	lūminis	is	is	is	es	is	i	i	i	i	i	i
lumen:Gen.Pl	3	n	201	lūminum	um	i	is	is	i	i	i	i	i	i	i
lumen:Abl.Sg	3	n	201	lūmine	e	e	e	e	e	e	e	i	i	i	i
lumen:Nom.Pl	3	n	201	lūmina	a	a	e	e	e	e	e	e	e	e	e
lumen:Acc.Sg	3	n	201	lūmen		em	em	em	em	em	em	em	em	em	em
lumen:Dat.Pl	3	n	201	lūminibus	ibus	ibus	ebus	ibus	i	e	i	i	i	i	i
luna:Nom.Sg	1	f	87	lūna	a	a	a	a	a	a	a	a	a	a	e
luna:Abl.Pl	1	f	87	lūnīs	īs	ēs	ēs	aes	ae	ae	ae	ae	ae	ae	ae
luna:Dat.Sg	1	f	87	lūnae	ae	ē	ē	ae	ae	ae	ae	ae	ae	ae	ae
luna:Acc.Pl	1	f	87	lūnās	ās	aes	aes	aes	aes	ēs	ēs	ēs	ēs	ēs	ēs
luna:Gen.Sg	1	f	87	lūnae	ae	ē	ē	ae	ae	ae	ae	ae	ae	ae	ae
luna:Gen.Pl	1	f	87	lūnārum	ārum	eorum	ērm	ērm	ae	ae	ae	ae	ae	ae	ae
luna:Abl.Sg	1	f	87	lūnā	ā	ā	ā	ae	ae	ae	ae	ae	ae	ae	ae
luna:Nom.Pl	1	f	87	lūnae	ae	ā	aes	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
luna:Acc.Sg	1	f	87	lūnam	am	am	am	am	am	am	am	am	em	em	em
luna:Dat.Pl	1	f	87	lūnīs	īs	ēs	ēs	ēs	ae	ae	ae	ae	ae	ae	ae
lux:Nom.Sg	3	f	314	lūx											
lux:Abl.Pl	3	f	314	lūcibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	i	i	i	i
lux:Dat.Sg	3	f	314	lūcī	ī	ē	e	e	e	e	e	i	i	i	i
lux:Acc.Pl	3	f	314	lūcēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
lux:Gen.Sg	3	f	314	lūcis	is	is	is	is	is	is	i	i	i	i	i
lux:Gen.Pl	3	f	314	lūcum	um	is	is	is	is	i	i	i	i	i	i
lux:Abl.Sg	3	f	314	lūce	e	e	e	e	e	e	e	i	i	i	i
lux:Nom.Pl	3	f	314	lūcēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
lux:Acc.Sg	3	f	314	lūcem	em	em	em	em	em	em	em	em	em	em	em
lux:Dat.Pl	3	f	314	lūcibus	ibus	ibus	ibus	ibus	i	i	i	i	i	i	i
luxuria:Nom.Sg	1	f	129	luxuria	a	a	a	a	a	a	a	a	a	a	e
luxuria:Abl.Pl	1	f	129	luxuriīs	īs	ēs	ēs	aes	ae	ae	ae	ae	ae	ae	ae
luxuria:Dat.Sg	1	f	129	luxuriae	ae	ē	ē	ae	ae	ae	ae	ae	ae	ae	ae
luxuria:Acc.Pl	1	f	129	luxuriās	ās	aes	aes	aes	aes	ēs	ēs	ēs	ēs	ēs	ēs
luxuria:Gen.Sg	1	f	129	luxuriae	ae	ē	ē	ae	ae	ae	ae	ae	ae	ae	ae
luxuria:Gen.Pl	1	f	129	luxuriārum	ārum	eorum	ērm	ērm	ae	ae	ae	ae	ae	ae	ae
luxuria:Abl.Sg	1	f	129	luxuriā	ā	ā	ā	ae	ae	ae	ae	ae	ae	ae	ae
luxuria:Nom.Pl	1	f	129	luxuriae	ae	ā	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
luxuria:Acc.Sg	1	f	129	luxuriam	am	am	am	am	am	am	am	am	em	em	em
luxuria:Dat.Pl	1	f	129	luxuriīs	īs	ēs	ēs	ēs	ae	ae	ae	ae	ae	ae	ae
magister:Nom.Sg	2	m	67	magister		us	ur	um	um	um	um	um	um	um	um
magister:Abl.Pl	2	m	67	magistrīs	īs	uis	ues	ues	ie	ue	uo	uo	uo	uo	u
magister:Dat.Sg	2	m	67	magistrō	ō	ō	ō	ō	ō	uo	uo	uo	uo	uo	uo
magister:Acc.Pl	2	m	67	magistrōs	ōs	ies	ues	ues	oes	ues	ues	ues	ues	ues	ues
magister:Gen.Sg	2	m	67	magistrī	ī	uo	ō	uo	uo	uo	uo	uo	uo	uo	uo
magister:Gen.Pl	2	m	67	magistrōrum	ōrum	ōrum	uem	uerm	ue	ue	uo	uo	uo	uo	u
magister:Abl.Sg	2	m	67	magistrō	ō	ō	ō	ō	ō	ō	ō	uo	uo	uo	uo
magister:Nom.Pl	2	m	67	magistrī	ī	ies	ues	ues	ues	ues	ues	ues	ues	ues	ues
magister:Acc.Sg	2	m	67	magistrum	um	um	um	um	um	um	um	um	um	um	um
magister:Dat.Pl	2	m	67	magistrīs	īs	uis	ues	ues	ue	ue	uo	uo	uo	uo	u
malum:Nom.Sg	2	n	908	malum	um	um	um	um	um	um	um	um	um	um	um
malum:Abl.Pl	2	n	908	malīs	īs	uis	u	i	i	u	u	u	u	u	u
malum:Dat.Sg	2	n	908	malō	ō	ō	ō	ō	ō	uo	uo	uo	uo	uo	uo
malum:Acc.Pl	2	n	908	mala	a	a	a	e	e	e	e	i	i	i	i
malum:Gen.Sg	2	n	908	malī	ī	uo	ō	ō	uo	uo	uo	uo	uo	uo	uo
malum:Gen.Pl	2	n	908	malōrum	ōrum	ōrum	uorm	uorm	ue	uo	uo	uo	u	u	u
malum:Abl.Sg	2	n	908	malō	ō	ō	ō	ō	ō	ō	ō	uo	uo	uo	uo
malum:Nom.Pl	2	n	908	mala	a	a	e	i	i	e	e	i	i	i	i
malum:Acc.Sg	2	n	908	malum	um	um	um	um	um	um	um	um	um	um	um
malum:Dat.Pl	2	n	908	malīs	īs	i	o	i	i	ue	uo	u	u	u	u
manus:Nom.Sg	4	f	1369	manus	us	us	us	us	ub	us	um	um	um	um	um
manus:Abl.Pl	4	f	1369	manibus	ibus	ibus	ubus	ubus	u	u	u	u	u	u	u
manus:Dat.Sg	4	f	1369	manuī	uī	ō	ō	uo	uo	uo	uo	uo	uo	uo	uo
manus:Acc.Pl	4	f	1369	manūs	ūs	uis	ues	ues	ues	ues	ues	ues	ues	ues	ues
manus:Gen.Sg	4	f	1369	manūs	ūs	ūs	uos	uo	uo	uo	uo	uo	uo	uo	uo
manus:Gen.Pl	4	f	1369	manuum	uum	ūs	us	us	us	uo	u	u	u	u	u
manus:Abl.Sg	4	f	1369	manū	ū	ū	uo	uo	ō	uo	ō	uo	uo	uo	uo
manus:Nom.Pl	4	f	1369	manūs	ūs	uis	ues	ues	ues	ues	ues	ues	ues	ues	ues
manus:Acc.Sg	4	f	1369	manum	um	um	um	um	um	um	um	um	um	um	um
manus:Dat.Pl	4	f	1369	manibus	ibus	ibus	ubus	ubus	u	u	u	u	u	u	u
mare:Nom.Sg	3	n	660	mare	e										
mare:Abl.Pl	3	n	660	maribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	e	i	i	i
mare:Dat.Sg	3	n	660	marī	ī	e	e	e	e	e	e	i	i	i	i
mare:Acc.Pl	3	n	660	maria	ia	a	e	e	e	e	e	e	e	e	e
mare:Gen.Sg	3	n	660	maris	is	is	is	e	is	is	i	i	i	i	i
mare:Gen.Pl	3	n	660	marium	ium	i	is	is	i	i	i	i	i	i	i
mare:Abl.Sg	3	n	660	marī	ī	e	e	e	e	e	e	e	e	i	i
mare:Nom.Pl	3	n	660	maria	ia	a	e	e	e	e	e	e	e	e	e
mare:Acc.Sg	3	n	660	mare	e	em	em	em	em	em	em	em	em	em	em
mare:Dat.Pl	3	n	660	maribus	ibus	ibus	ibus	ibus	i	e	i	i	i	i	i
maritus:Nom.Sg	2	m	146	marītus	us	us	us	us	uz	um	um	um	um	um	um
maritus:Abl.Pl	2	m	146	marītīs	īs	ūs	ues	ues	ue	ue	uo	uo	uo	uo	u
maritus:Dat.Sg	2	m	146	marītō	ō	ō	ō	ō	ō	uo	uo	uo	uo	uo	uo
maritus:Acc.Pl	2	m	146	marītōs	ōs	ies	ues	ues	ues	ues	ues	ues	ues	ues	ues
maritus:Gen.Sg	2	m	146	marītī	ī	uo	uo	uo	uo	uo	uo	uo	uo	uo	uo
maritus:Gen.Pl	2	m	146	marītōrum	ōrum	ōrum	uorum	uorm	ue	ue	uo	uo	uo	uo	u
maritus:Abl.Sg	2	m	146	marītō	ō	ō	ō	ō	ō	ō	ō	ō	uo	uo	uo
maritus:Nom.Pl	2	m	146	marītī	ī	ies	ues	ues	ues	ues	ues	ues	ues	ues	ues
maritus:Acc.Sg	2	m	146	marītum	um	um	um	um	um	um	um	um	um	um	um
maritus:Dat.Pl	2	m	146	marītīs	īs	uis	ues	ues	ue	ue	uo	uo	uo	uo	u
mater:Nom.Sg	3	f	544	māter											
mater:Abl.Pl	3	f	544	mātribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	e	i	i	i
mater:Dat.Sg	3	f	544	mātrī	ī	ē	e	e	e	e	e	i	i	i	i
mater:Acc.Pl	3	f	544	mātrēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
mater:Gen.Sg	3	f	544	mātris	is	is	is	is	is	is	i	i	i	i	i
mater:Gen.Pl	3	f	544	mātrum	um	is	is	is	is	i	i	i	i	i	i
mater:Abl.Sg	3	f	544	mātre	e	e	e	e	e	e	e	e	e	i	i
mater:Nom.Pl	3	f	544	mātrēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
mater:Acc.Sg	3	f	544	mātrem	em	em	em	em	em	em	em	em	em	em	em
mater:Dat.Pl	3	f	544	mātribus	ibus	ibus	ibus	ibus	ius	i	i	i	i	i	i
medium:Nom.Sg	2	n	103	medium	um	um	um	um	um	um	um	um	um	um	um
medium:Abl.Pl	2	n	103	mediīs	īs	uis	o	i	i	i	u	u	u	u	u
medium:Dat.Sg	2	n	103	mediō	ō	ō	ō	ō	ō	uo	uo	uo	uo	uo	uo
medium:Acc.Pl	2	n	103	media	a	a	a	e	e	e	e	i	i	i	i
medium:Gen.Sg	2	n	103	mediī	ī	ō	ō	ō	uo	uo	uo	uo	uo	uo	uo
medium:Gen.Pl	2	n	103	mediōrum	ōrum	ōrum	uorm	uorm	ue	ue	uo	uo	u	u	u
medium:Abl.Sg	2	n	103	mediō	ō	ō	ō	ō	ō	ō	ō	ō	uo	uo	uo
medium:Nom.Pl	2	n	103	media	a	a	e	i	i	e	e	i	i	i	i
medium:Acc.Sg	2	n	103	medium	um	um	um	um	um	um	um	um	um	um	um
medium:Dat.Pl	2	n	103	mediīs	īs	u	o	i	u	u	uo	u	u	u	u
membrum:Nom.Sg	2	n	184	membrum	um	um	um	um	um	um	um	um	um	um	um
membrum:Abl.Pl	2	n	184	membrīs	īs	uis	u	i	i	i	u	u	u	u	u
membrum:Dat.Sg	2	n	184	membrō	ō	ō	ō	ō	ō	uo	uo	uo	uo	uo	uo
membrum:Acc.Pl	2	n	184	membra	a	a	a	e	e	e	e	i	i	i	i
membrum:Gen.Sg	2	n	184	membrī	ī	uo	ō	ō	uo	uo	uo	uo	uo	uo	uo
membrum:Gen.Pl	2	n	184	membrōrum	ōrum	ōrum	uorum	ōrm	ue	uo	uo	uo	u	u	u
membrum:Abl.Sg	2	n	184	membrō	ō	ō	ō	ō	ō	ō	ō	ō	uo	uo	uo
membrum:Nom.Pl	2	n	184	membra	a	a	e	i	e	e	e	i	i	i	i
membrum:Acc.Sg	2	n	184	membrum	um	um	um	um	um	um	um	um	um	um	um
membrum:Dat.Pl	2	n	184	membrīs	īs	u	o	i	u	ue	uo	u	u	u	u
mens:Nom.Sg	3	f	538	mēns											
mens:Abl.Pl	3	f	538	mentibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	e	i	i	i
mens:Dat.Sg	3	f	538	mentī	ī	ē	e	e	e	e	e	i	i	i	i
mens:Acc.Pl	3	f	538	mentēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
mens:Gen.Sg	3	f	538	mentis	is	is	is	is	is	is	i	i	i	i	i
mens:Gen.Pl	3	f	538	mentium	ium	is	is	is	is	i	i	i	i	i	i
mens:Abl.Sg	3	f	538	mente	e	e	e	e	e	e	e	e	e	i	i
mens:Nom.Pl	3	f	538	mentēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
mens:Acc.Sg	3	f	538	mentem	em	em	em	em	em	em	em	em	em	em	em
mens:Dat.Pl	3	f	538	mentibus	ibus	ibus	ibus	ibus	i	i	i	i	i	i	i
mensa:Nom.Sg	1	f	117	mēnsa	a	a	a	a	a	a	a	a	a	a	a
mensa:Abl.Pl	1	f	117	mēnsīs	īs	ēs	ēs	aes	ae	ae	ae	ae	ae	ae	ae
mensa:Dat.Sg	1	f	117	mēnsae	ae	ē	ē	ae	ae	ae	ae	ae	ae	ae	ae
mensa:Acc.Pl	1	f	117	mēnsās	ās	aes	aes	aes	aes	ēs	ēs	ēs	ēs	ēs	ēs
mensa:Gen.Sg	1	f	117	mēnsae	ae	ē	ē	ae	ae	ae	ae	ae	ae	ae	ae
mensa:Gen.Pl	1	f	117	mēnsārum	ārum	eorum	ērum	ērm	ae	ae	ae	ae	ae	ae	ae
mensa:Abl.Sg	1	f	117	mēnsā	ā	ā	ā	ā	ae	ae	ae	ae	ae	ae	ae
mensa:Nom.Pl	1	f	117	mēnsae	ae	ā	aes	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
mensa:Acc.Sg	1	f	117	mēnsam	am	am	am	am	am	am	am	am	em	em	em
mensa:Dat.Pl	1	f	117	mēnsīs	īs	ēs	ēs	ēs	ae	ae	ae	ae	ae	ae	ae
mensis:Nom.Sg	3	m	86	mēnsis	is										
mensis:Abl.Pl	3	m	86	mēnsibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	i	i	i	i
mensis:Dat.Sg	3	m	86	mēnsī	ī	ē	e	e	e	e	e	i	i	i	i
mensis:Acc.Pl	3	m	86	mēnsēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
mensis:Gen.Sg	3	m	86	mēnsis	is	is	is	is	is	is	i	i	i	i	i
mensis:Gen.Pl	3	m	86	mēnsium	ium	is	is	is	is	i	i	i	i	i	i
mensis:Abl.Sg	3	m	86	mēnse	e	e	e	e	e	e	e	e	e	i	i
mensis:Nom.Pl	3	m	86	mēnsēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
mensis:Acc.Sg	3	m	86	mēnsem	em	em	em	em	em	em	em	em	em	em	em
mensis:Dat.Pl	3	m	86	mēnsibus	ibus	ibus	ibus	ibus	ius	i	i	i	i	i	i
merces:Nom.Sg	3	f	80	mercēs											
merces:Abl.Pl	3	f	80	mercēdibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	e	i	i	i
merces:Dat.Sg	3	f	80	mercēdī	ī	ē	e	e	e	e	e	i	i	i	i
merces:Acc.Pl	3	f	80	mercēdēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
merces:Gen.Sg	3	f	80	mercēdis	is	is	is	is	is	is	i	i	i	i	i
merces:Gen.Pl	3	f	80	mercēdum	um	is	is	is	is	i	i	i	i	i	i
merces:Abl.Sg	3	f	80	mercēde	e	e	e	e	e	e	e	e	e	i	i
merces:Nom.Pl	3	f	80	mercēdēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
merces:Acc.Sg	3	f	80	mercēdem	em	em	em	em	em	em	em	em	em	em	em
merces:Dat.Pl	3	f	80	mercēdibus	ibus	ibus	ibus	ibus	is	i	i	i	i	i	i
meritum:Nom.Sg	2	n	91	meritum	um	um	um	um	um	um	um	um	um	um	um
meritum:Abl.Pl	2	n	91	meritīs	īs	uis	u	i	i	i	u	uo	u	u	u
meritum:Dat.Sg	2	n	91	meritō	ō	ō	ō	ō	ō	uo	uo	uo	uo	uo	uo
meritum:Acc.Pl	2	n	91	merita	a	a	a	e	e	e	e	i	i	i	i
meritum:Gen.Sg	2	n	91	meritī	ī	uo	ō	ō	uo	uo	uo	uo	uo	uo	uo
meritum:Gen.Pl	2	n	91	meritōrum	ōrum	ōrum	uorum	ōrm	ue	ue	uo	uo	u	u	u
meritum:Abl.Sg	2	n	91	meritō	ō	ō	ō	ō	ō	ō	ō	ō	uo	uo	uo
meritum:Nom.Pl	2	n	91	merita	a	a	e	i	i	e	e	i	i	i	i
meritum:Acc.Sg	2	n	91	meritum	um	um	um	um	um	um	um	um	um	um	um
meritum:Dat.Pl	2	n	91	meritīs	īs	u	o	i	u	u	uo	uo	u	u	u
merum:Nom.Sg	2	n	71	merum	um	um	um	um	um	um	um	um	um	um	um
merum:Abl.Pl	2	n	71	merīs	īs	uis	u	i	i	i	u	u	u	u	u
merum:Dat.Sg	2	n	71	merō	ō	ō	ō	ō	ō	uo	uo	uo	uo	uo	uo
merum:Acc.Pl	2	n	71	mera	a	a	a	e	e	e	e	i	i	i	i
merum:Gen.Sg	2	n	71	merī	ī	ō	uo	ō	uo	uo	uo	uo	uo	uo	uo
merum:Gen.Pl	2	n	71	merōrum	ōrum	ōrum	uorum	uorm	ue	uo	uo	uo	u	u	u
merum:Abl.Sg	2	n	71	merō	ō	ō	ō	ō	ō	ō	ō	ō	uo	uo	uo
merum:Nom.Pl	2	n	71	mera	a	a	e	i	i	e	e	i	i	i	i
merum:Acc.Sg	2	n	71	merum	um	um	um	um	um	um	um	um	um	um	um
merum:Dat.Pl	2	n	71	merīs	īs	u	o	i	i	ue	uo	u	u	u	u
metus:Nom.Sg	4	m	548	metus	us	us	us	us	us	us	um	um	um	um	um
metus:Abl.Pl	4	m	548	metibus	ibus	ibus	ubus	ubus	u	u	uo	u	u	u	u
metus:Dat.Sg	4	m	548	metuī	uī	ō	ō	uo	uo	uo	uo	uo	uo	uo	uo
metus:Acc.Pl	4	m	548	metūs	ūs	uis	ues	ues	ues	ues	ues	ues	ues	ues	ues
metus:Gen.Sg	4	m	548	metūs	ūs	ū	uos	uos	uos	uo	uo	uo	uo	uo	uo
metus:Gen.Pl	4	m	548	metuum	uum	ūs	us	us	us	uo	uo	u	u	u	u
metus:Abl.Sg	4	m	548	metū	ū	ō	uo	uo	uo	uo	ō	ō	uo	uo	uo
metus:Nom.Pl	4	m	548	metūs	ūs	uis	ues	ues	ues	ues	ues	ues	ues	ues	ues
metus:Acc.Sg	4	m	548	metum	um	um	um	um	um	um	um	um	um	um	um
metus:Dat.Pl	4	m	548	metibus	ibus	ibus	ubus	ubus	u	u	u	u	u	u	u
miles:Nom.Sg	3	m	842	mīles											
miles:Abl.Pl	3	m	842	mīlitibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	i	i	i	i
miles:Dat.Sg	3	m	842	mīlitī	ī	ē	e	e	e	e	e	i	i	i	i
miles:Acc.Pl	3	m	842	mīlitēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
miles:Gen.Sg	3	m	842	mīlitis	is	is	is	is	is	is	i	i	i	i	i
miles:Gen.Pl	3	m	842	mīlitum	um	is	is	is	is	i	i	i	i	i	i
miles:Abl.Sg	3	m	842	mīlite	e	e	e	e	e	e	e	e	e	i	i
miles:Nom.Pl	3	m	842	mīlitēs	ēs	ēs	ēs	ies	ēs	ēs	ēs	ēs	ēs	ēs	ēs
