Word	Declension	Gender	TotFreq	Declined	0	1	2	3	4	5	6	7	8	9	10
malum:Gen.Pl	2	n	908	malōrum	ōrum	ōrum	ie	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
malum:Abl.Sg	2	n	908	malō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
malum:Nom.Pl	2	n	908	mala	a	a	a	a	a	a	a	e	e	e	e
malum:Acc.Sg	2	n	908	malum	um	um	um	um	um	um	um	um	um	um	um
malum:Dat.Pl	2	n	908	malīs	īs	īs	ie	ē	ieu	ieu	ieu	ieu	ieu	ieu	ieu
manus:Nom.Sg	4	f	1369	manus	us	us	u	um	um	um	um	um	um	um	um
manus:Abl.Pl	4	f	1369	manibus	ibus	ibus	iu	iu	iu	iu	iu	iu	iu	iu	iu
manus:Dat.Sg	4	f	1369	manuī	uī	ū	o	o	o	o	e	e	e	e	e
manus:Acc.Pl	4	f	1369	manūs	ūs	oes	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
manus:Gen.Sg	4	f	1369	manūs	ūs	ūs	us	o	o	e	e	e	e	e	e
manus:Gen.Pl	4	f	1369	manuum	uum	iu	iu	iu	iu	iu	iu	iu	iu	iu	iu
manus:Abl.Sg	4	f	1369	manū	ū	ū	o	o	o	e	e	e	e	e	e
manus:Nom.Pl	4	f	1369	manūs	ūs	ies	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
manus:Acc.Sg	4	f	1369	manum	um	um	um	um	um	um	um	um	um	um	um
manus:Dat.Pl	4	f	1369	manibus	ibus	iu	iu	iu	iu	iu	iu	iu	iu	iu	iu
mare:Nom.Sg	3	n	660	mare	e					e	e	e	e	e	e
mare:Abl.Pl	3	n	660	maribus	ibus	ibus	iu	iu	iu	iu	iu	iu	iu	iu	iu
mare:Dat.Sg	3	n	660	marī	ī	e	e	e	e	e	e	e	e	e	e
mare:Acc.Pl	3	n	660	maria	ia	a	a	a	a	a	a	e	e	e	e
mare:Gen.Sg	3	n	660	maris	is	i	e	e	e	e	e	e	e	e	e
mare:Gen.Pl	3	n	660	marium	ium	i	iu	iu	iu	iu	iu	iu	iu	iu	iu
mare:Abl.Sg	3	n	660	marī	ī	e	e	e	e	e	e	e	e	e	e
mare:Nom.Pl	3	n	660	maria	ia	a	a	e	a	a	a	e	e	e	e
mare:Acc.Sg	3	n	660	mare	e					e	e	e	e	e	e
mare:Dat.Pl	3	n	660	maribus	ibus	is	iu	iu	iu	iu	iu	iu	iu	iu	iu
maritus:Nom.Sg	2	m	146	marītus	us	u	u	u	u	u	um	um	um	um	um
maritus:Abl.Pl	2	m	146	marītīs	īs	īs	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
maritus:Dat.Sg	2	m	146	marītō	ō	ē	oe	ō	ō	ō	ō	ō	ō	ō	ō
maritus:Acc.Pl	2	m	146	marītōs	ōs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
maritus:Gen.Sg	2	m	146	marītī	ī	ui	uo	ō	ō	ō	ō	ō	ō	ō	ō
maritus:Gen.Pl	2	m	146	marītōrum	ōrum	ōrum	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
maritus:Abl.Sg	2	m	146	marītō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
maritus:Nom.Pl	2	m	146	marītī	ī	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
maritus:Acc.Sg	2	m	146	marītum	um	um	um	um	um	um	um	um	um	um	um
maritus:Dat.Pl	2	m	146	marītīs	īs	īs	ie	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
mater:Nom.Sg	3	f	544	māter						e	e	e	e	e	e
mater:Abl.Pl	3	f	544	mātribus	ibus	ibus	iu	iu	iu	iu	iu	eu	iu	iu	iu
mater:Dat.Sg	3	f	544	mātrī	ī	e	e	e	e	e	e	e	e	e	e
mater:Acc.Pl	3	f	544	mātrēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
mater:Gen.Sg	3	f	544	mātris	is	is	e	e	e	e	e	e	e	e	e
mater:Gen.Pl	3	f	544	mātrum	um	iu	iu	iu	iu	iu	iu	eu	iu	iu	iu
mater:Abl.Sg	3	f	544	mātre	e	e	e	e	e	e	e	e	e	e	e
mater:Nom.Pl	3	f	544	mātrēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
mater:Acc.Sg	3	f	544	mātrem	em	em	em	em	em	em	em	em	em	em	em
mater:Dat.Pl	3	f	544	mātribus	ibus	iu	iu	iu	iu	iu	iu	eu	iu	iu	iu
medium:Nom.Sg	2	n	103	medium	um	um	um	um	um	um	um	um	um	um	um
medium:Abl.Pl	2	n	103	mediīs	īs	ī	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
medium:Dat.Sg	2	n	103	mediō	ō	ē	oe	ō	ō	ō	ō	ō	ō	ō	ō
medium:Acc.Pl	2	n	103	media	a	a	a	a	a	a	a	e	e	e	e
medium:Gen.Sg	2	n	103	mediī	ī	ue	ō	ō	ō	ō	ō	ō	ō	ō	ō
medium:Gen.Pl	2	n	103	mediōrum	ōrum	ōrum	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
medium:Abl.Sg	2	n	103	mediō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
medium:Nom.Pl	2	n	103	media	a	a	a	a	a	a	a	e	e	e	e
medium:Acc.Sg	2	n	103	medium	um	um	um	um	um	um	um	um	um	um	um
medium:Dat.Pl	2	n	103	mediīs	īs	īs	ie	ē	ieu	ieu	ieu	ieu	ieu	ieu	ieu
membrum:Nom.Sg	2	n	184	membrum	um	um	um	um	um	um	um	um	um	um	um
membrum:Abl.Pl	2	n	184	membrīs	īs	ī	ie	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
membrum:Dat.Sg	2	n	184	membrō	ō	ē	oe	ō	ō	ō	ō	ō	ō	ō	ō
membrum:Acc.Pl	2	n	184	membra	a	a	a	a	a	a	a	e	e	e	e
membrum:Gen.Sg	2	n	184	membrī	ī	ue	ō	ō	ō	ō	ō	ō	ō	ō	ō
membrum:Gen.Pl	2	n	184	membrōrum	ōrum	ōrum	ie	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
membrum:Abl.Sg	2	n	184	membrō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
membrum:Nom.Pl	2	n	184	membra	a	a	a	a	a	a	a	e	e	e	e
membrum:Acc.Sg	2	n	184	membrum	um	um	um	um	um	um	um	um	um	um	um
membrum:Dat.Pl	2	n	184	membrīs	īs	īs	ie	ē	ieu	ieu	ieu	ieu	ieu	ieu	ieu
mens:Nom.Sg	3	f	538	mēns						e	e	e	e	e	e
mens:Abl.Pl	3	f	538	mentibus	ibus	ibus	iu	iu	iu	iu	iu	iu	iu	iu	iu
mens:Dat.Sg	3	f	538	mentī	ī	e	e	e	e	e	e	e	e	e	e
mens:Acc.Pl	3	f	538	mentēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
mens:Gen.Sg	3	f	538	mentis	is	is	i	e	e	e	e	e	e	e	e
mens:Gen.Pl	3	f	538	mentium	ium	iu	iu	iu	iu	iu	iu	iu	iu	iu	iu
mens:Abl.Sg	3	f	538	mente	e	e	e	e	e	e	e	e	e	e	e
mens:Nom.Pl	3	f	538	mentēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
mens:Acc.Sg	3	f	538	mentem	em	em	em	em	em	em	em	em	em	em	em
mens:Dat.Pl	3	f	538	mentibus	ibus	iu	iu	iu	iu	iu	iu	iu	iu	iu	iu
mensa:Nom.Sg	1	f	117	mēnsa	a	a	a	a	a	a	a	a	a	a	a
mensa:Abl.Pl	1	f	117	mēnsīs	īs	ī	ae	aeu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
mensa:Dat.Sg	1	f	117	mēnsae	ae	ae	ae	ae	ae	ae	ao	ae	ae	ae	ae
mensa:Acc.Pl	1	f	117	mēnsās	ās	aes	aes	aes	aes	aes	aes	aes	aes	aes	aes
mensa:Gen.Sg	1	f	117	mēnsae	ae	ae	ae	ae	ae	ae	ae	ae	ae	ae	ae
mensa:Gen.Pl	1	f	117	mēnsārum	ārum	aerum	ae	aeu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
mensa:Abl.Sg	1	f	117	mēnsā	ā	ae	ae	ae	ae	ae	ae	ae	ae	ae	ae
mensa:Nom.Pl	1	f	117	mēnsae	ae	aes	aes	aes	aes	aes	aes	aes	aes	aes	aes
mensa:Acc.Sg	1	f	117	mēnsam	am	am	am	am	am	am	am	am	am	am	am
mensa:Dat.Pl	1	f	117	mēnsīs	īs	ies	ae	ae	ieu	ieu	ieu	ieu	ieu	ieu	ieu
mensis:Nom.Sg	3	m	86	mēnsis	is					e	e	e	e	e	e
mensis:Abl.Pl	3	m	86	mēnsibus	ibus	ibus	iu	iu	iu	iu	iu	iu	iu	iu	iu
mensis:Dat.Sg	3	m	86	mēnsī	ī	e	e	e	e	e	e	e	e	e	e
mensis:Acc.Pl	3	m	86	mēnsēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
mensis:Gen.Sg	3	m	86	mēnsis	is	is	is	e	e	e	e	e	e	e	e
mensis:Gen.Pl	3	m	86	mēnsium	ium	iu	iu	iu	iu	iu	iu	iu	iu	iu	iu
mensis:Abl.Sg	3	m	86	mēnse	e	e	e	e	e	e	e	e	e	e	e
mensis:Nom.Pl	3	m	86	mēnsēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
mensis:Acc.Sg	3	m	86	mēnsem	em	em	em	em	em	em	em	em	em	em	em
mensis:Dat.Pl	3	m	86	mēnsibus	ibus	iu	iu	iu	iu	iu	iu	iu	iu	iu	iu
merces:Nom.Sg	3	f	80	mercēs						e	e	e	e	e	e
merces:Abl.Pl	3	f	80	mercēdibus	ibus	ibus	iu	iu	iu	iu	iu	iu	iu	iu	iu
merces:Dat.Sg	3	f	80	mercēdī	ī	e	e	e	e	e	e	e	e	e	e
merces:Acc.Pl	3	f	80	mercēdēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
merces:Gen.Sg	3	f	80	mercēdis	is	is	i	e	e	e	e	e	e	e	e
merces:Gen.Pl	3	f	80	mercēdum	um	iu	iu	iu	iu	iu	iu	iu	iu	iu	iu
merces:Abl.Sg	3	f	80	mercēde	e	e	e	e	e	e	e	e	e	e	e
merces:Nom.Pl	3	f	80	mercēdēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
merces:Acc.Sg	3	f	80	mercēdem	em	em	em	em	em	em	em	em	em	em	em
merces:Dat.Pl	3	f	80	mercēdibus	ibus	iu	iu	iu	iu	iu	iu	iu	iu	iu	iu
meritum:Nom.Sg	2	n	91	meritum	um	um	um	um	um	um	um	um	um	um	um
meritum:Abl.Pl	2	n	91	meritīs	īs	ī	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
meritum:Dat.Sg	2	n	91	meritō	ō	ē	oe	ō	ō	ō	ō	ō	ō	ō	ō
meritum:Acc.Pl	2	n	91	merita	a	a	a	a	a	a	a	e	e	e	e
meritum:Gen.Sg	2	n	91	meritī	ī	ue	ō	ō	ō	ō	ō	ō	ō	ō	ō
meritum:Gen.Pl	2	n	91	meritōrum	ōrum	ōrum	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
meritum:Abl.Sg	2	n	91	meritō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
meritum:Nom.Pl	2	n	91	merita	a	a	a	a	a	a	a	e	e	e	e
meritum:Acc.Sg	2	n	91	meritum	um	um	um	um	um	um	um	um	um	um	um
meritum:Dat.Pl	2	n	91	meritīs	īs	īs	ie	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
merum:Nom.Sg	2	n	71	merum	um	um	um	um	um	um	um	um	um	um	um
merum:Abl.Pl	2	n	71	merīs	īs	ī	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
merum:Dat.Sg	2	n	71	merō	ō	ē	oe	ō	ō	ō	ō	ō	ō	ō	ō
merum:Acc.Pl	2	n	71	mera	a	a	a	a	a	a	a	e	e	e	e
merum:Gen.Sg	2	n	71	merī	ī	ue	ō	ō	ō	ō	ō	ō	ō	ō	ō
merum:Gen.Pl	2	n	71	merōrum	ōrum	ōrum	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
merum:Abl.Sg	2	n	71	merō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
merum:Nom.Pl	2	n	71	mera	a	a	a	a	a	a	a	e	e	e	e
merum:Acc.Sg	2	n	71	merum	um	um	um	um	um	um	um	um	um	um	um
merum:Dat.Pl	2	n	71	merīs	īs	īs	ie	ie	ieu	ieu	ieu	ieu	ieu	ieu	ieu
metus:Nom.Sg	4	m	548	metus	us	us	us	um	um	um	um	um	um	um	um
metus:Abl.Pl	4	m	548	metibus	ibus	ibus	ibu	iu	iu	iu	iu	iu	iu	iu	iu
metus:Dat.Sg	4	m	548	metuī	uī	ū	u	o	o	o	e	e	e	e	e
metus:Acc.Pl	4	m	548	metūs	ūs	oes	oes	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
metus:Gen.Sg	4	m	548	metūs	ūs	ūs	ūs	o	o	o	e	e	e	e	e
metus:Gen.Pl	4	m	548	metuum	uum	iu	ibu	iu	iu	iu	iu	iu	iu	iu	iu
metus:Abl.Sg	4	m	548	metū	ū	ū	o	o	o	o	e	e	e	e	e
metus:Nom.Pl	4	m	548	metūs	ūs	ues	oes	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
metus:Acc.Sg	4	m	548	metum	um	um	um	um	um	um	um	um	um	um	um
metus:Dat.Pl	4	m	548	metibus	ibus	isu	iu	iu	iu	iu	iu	iu	iu	iu	iu
miles:Nom.Sg	3	m	842	mīles						e	e	e	e	e	e
miles:Abl.Pl	3	m	842	mīlitibus	ibus	ibus	iu	iu	iu	iu	iu	iu	iu	iu	iu
miles:Dat.Sg	3	m	842	mīlitī	ī	e	e	e	e	e	e	e	e	e	e
miles:Acc.Pl	3	m	842	mīlitēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
miles:Gen.Sg	3	m	842	mīlitis	is	is	is	e	e	e	e	e	e	e	e
miles:Gen.Pl	3	m	842	mīlitum	um	i	iu	iu	iu	iu	iu	iu	iu	iu	iu
miles:Abl.Sg	3	m	842	mīlite	e	e	e	e	e	e	e	e	e	e	e
miles:Nom.Pl	3	m	842	mīlitēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
miles:Acc.Sg	3	m	842	mīlitem	em	em	em	em	em	em	em	em	em	em	em
miles:Dat.Pl	3	m	842	mīlitibus	ibus	i	iu	iu	iu	iu	iu	iu	iu	iu	iu
militia:Nom.Sg	1	f	117	mīlitia	a	a	a	a	a	a	a	a	a	a	a
militia:Abl.Pl	1	f	117	mīlitiīs	īs	ī	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
militia:Dat.Sg	1	f	117	mīlitiae	ae	ae	ae	ae	ae	ae	ao	ae	ae	ae	ae
militia:Acc.Pl	1	f	117	mīlitiās	ās	aes	aes	aes	aes	aes	aes	aes	aes	aes	aes
militia:Gen.Sg	1	f	117	mīlitiae	ae	ae	ae	ae	ae	ae	ae	ae	ae	ae	ae
militia:Gen.Pl	1	f	117	mīlitiārum	ārum	aerum	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
militia:Abl.Sg	1	f	117	mīlitiā	ā	ae	ae	ae	ae	ae	ae	ae	ae	ae	ae
militia:Nom.Pl	1	f	117	mīlitiae	ae	aes	aes	aes	aes	aes	aes	aes	aes	aes	aes
militia:Acc.Sg	1	f	117	mīlitiam	am	am	am	am	am	am	am	am	am	am	am
militia:Dat.Pl	1	f	117	mīlitiīs	īs	ies	ae	aeu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
minae:Nom.Sg	1	f	105			a	a	a	a	a	a	a	a	a	a
minae:Abl.Pl	1	f	105	minīs	īs	ī	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
minae:Dat.Sg	1	f	105			ae	ae	ae	ae	ae	ao	ae	ae	ae	ae
minae:Acc.Pl	1	f	105	minās	ās	aes	aes	aes	aes	aes	aes	aes	aes	aes	aes
minae:Gen.Sg	1	f	105			ae	ae	ae	ae	ae	ae	ae	ae	ae	ae
minae:Gen.Pl	1	f	105	minārum	ārum	aerum	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
minae:Abl.Sg	1	f	105			ae	ae	ae	ae	ae	ae	ae	ae	ae	ae
minae:Nom.Pl	1	f	105	minae	ae	aes	aes	aes	aes	aes	aes	aes	aes	aes	aes
minae:Acc.Sg	1	f	105			am	am	am	am	am	am	am	am	am	am
minae:Dat.Pl	1	f	105	minīs	īs	ies	ae	aeu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
minister:Nom.Sg	2	m	84	minister		u	u	u	u	um	um	um	um	um	um
minister:Abl.Pl	2	m	84	ministrīs	īs	ī	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
minister:Dat.Sg	2	m	84	ministrō	ō	ē	oe	ō	ō	ō	ō	ō	ō	ō	ō
minister:Acc.Pl	2	m	84	ministrōs	ōs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
minister:Gen.Sg	2	m	84	ministrī	ī	ū	ō	ō	ō	ō	ō	ō	ō	ō	ō
minister:Gen.Pl	2	m	84	ministrōrum	ōrum	ōrum	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
minister:Abl.Sg	2	m	84	ministrō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
minister:Nom.Pl	2	m	84	ministrī	ī	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
minister:Acc.Sg	2	m	84	ministrum	um	um	um	um	um	um	um	um	um	um	um
minister:Dat.Pl	2	m	84	ministrīs	īs	īs	ie	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
modus:Nom.Sg	2	m	634	modus	us	u	u	u	u	um	um	um	um	um	um
modus:Abl.Pl	2	m	634	modīs	īs	īs	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
modus:Dat.Sg	2	m	634	modō	ō	ē	oe	ō	ō	ō	ō	ō	ō	ō	ō
modus:Acc.Pl	2	m	634	modōs	ōs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
modus:Gen.Sg	2	m	634	modī	ī	ui	ō	ō	ō	ō	ō	ō	ō	ō	ō
modus:Gen.Pl	2	m	634	modōrum	ōrum	ōrum	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
modus:Abl.Sg	2	m	634	modō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
modus:Nom.Pl	2	m	634	modī	ī	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
modus:Acc.Sg	2	m	634	modum	um	um	um	um	um	um	um	um	um	um	um
modus:Dat.Pl	2	m	634	modīs	īs	īs	ie	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
moenia:Nom.Sg	3	n	170							e	e	e	e	e	e
moenia:Abl.Pl	3	n	170	moenibus	ibus	ibus	iu	iu	iu	iu	iu	iu	iu	iu	iu
moenia:Dat.Sg	3	n	170			e	e	e	e	e	e	e	e	e	e
moenia:Acc.Pl	3	n	170	moenia	ia	a	a	a	a	a	a	e	e	e	e
moenia:Gen.Sg	3	n	170			i	e	e	e	e	e	e	e	e	e
moenia:Gen.Pl	3	n	170	moenium	ium	i	iu	iu	iu	iu	iu	iu	iu	iu	iu
moenia:Abl.Sg	3	n	170			e	e	e	e	e	e	e	e	e	e
moenia:Nom.Pl	3	n	170	moenia	ia	a	a	a	a	a	a	e	e	e	e
moenia:Acc.Sg	3	n	170							e	e	e	e	e	e
moenia:Dat.Pl	3	n	170	moenibus	ibus	i	iu	iu	iu	iu	iu	iu	iu	iu	iu
moles:Nom.Sg	3	f	129	mōlēs	ēs					e	e	e	e	e	e
moles:Abl.Pl	3	f	129	mōlibus	ibus	ibus	iu	iu	iu	iu	iu	iu	iu	iu	iu
moles:Dat.Sg	3	f	129	mōlī	ī	e	e	e	e	e	e	e	e	e	e
moles:Acc.Pl	3	f	129	mōlēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
moles:Gen.Sg	3	f	129	mōlis	is	i	i	e	e	e	e	e	e	e	e
moles:Gen.Pl	3	f	129	mōlium	ium	iu	iu	iu	iu	iu	iu	iu	iu	iu	iu
moles:Abl.Sg	3	f	129	mōle	e	e	e	e	e	e	e	e	e	e	e
moles:Nom.Pl	3	f	129	mōlēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
moles:Acc.Sg	3	f	129	mōlem	em	em	em	em	em	em	em	em	em	em	em
moles:Dat.Pl	3	f	129	mōlibus	ibus	iu	iu	iu	iu	iu	iu	iu	iu	iu	iu
mons:Nom.Sg	3	m	391	mōns						e	e	e	e	e	e
mons:Abl.Pl	3	m	391	montibus	ibus	ibus	iu	iu	iu	iu	iu	iu	iu	iu	iu
mons:Dat.Sg	3	m	391	montī	ī	e	e	e	e	e	e	e	e	e	e
mons:Acc.Pl	3	m	391	montēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
mons:Gen.Sg	3	m	391	montis	is	is	is	e	e	e	e	e	e	e	e
mons:Gen.Pl	3	m	391	montium	ium	iu	iu	iu	iu	iu	iu	iu	iu	iu	iu
mons:Abl.Sg	3	m	391	monte	e	e	e	e	e	e	e	e	e	e	e
mons:Nom.Pl	3	m	391	montēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
mons:Acc.Sg	3	m	391	montem	em	em	em	em	em	em	em	em	em	em	em
mons:Dat.Pl	3	m	391	montibus	ibus	iu	iu	iu	iu	iu	iu	iu	iu	iu	iu
monstrum:Nom.Sg	2	n	111	mōnstrum	um	um	um	um	um	um	um	um	um	um	um
monstrum:Abl.Pl	2	n	111	mōnstrīs	īs	ī	ie	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
monstrum:Dat.Sg	2	n	111	mōnstrō	ō	ē	oe	ō	ō	ō	ō	ō	ō	ō	ō
monstrum:Acc.Pl	2	n	111	mōnstra	a	a	a	a	a	a	a	e	e	e	e
monstrum:Gen.Sg	2	n	111	mōnstrī	ī	ue	ō	ō	ō	ō	ō	ō	ō	ō	ō
monstrum:Gen.Pl	2	n	111	mōnstrōrum	ōrum	ōrum	ie	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
monstrum:Abl.Sg	2	n	111	mōnstrō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
monstrum:Nom.Pl	2	n	111	mōnstra	a	a	a	a	a	a	a	e	e	e	e
monstrum:Acc.Sg	2	n	111	mōnstrum	um	um	um	um	um	um	um	um	um	um	um
monstrum:Dat.Pl	2	n	111	mōnstrīs	īs	īs	ē	ē	ieu	ieu	ieu	ieu	ieu	ieu	ieu
monumentum:Nom.Sg	2	n	59	monumentum	um	um	um	um	um	um	um	um	um	um	um
monumentum:Abl.Pl	2	n	59	monumentīs	īs	ī	ie	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
monumentum:Dat.Sg	2	n	59	monumentō	ō	ē	oe	ō	ō	ō	ō	ō	ō	ō	ō
monumentum:Acc.Pl	2	n	59	monumenta	a	a	a	a	a	a	a	e	e	e	e
monumentum:Gen.Sg	2	n	59	monumentī	ī	ue	ō	ō	ō	ō	ō	ō	ō	ō	ō
monumentum:Gen.Pl	2	n	59	monumentōrum	ōrum	ōrum	ie	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
monumentum:Abl.Sg	2	n	59	monumentō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
monumentum:Nom.Pl	2	n	59	monumenta	a	a	a	a	a	a	a	e	e	e	e
monumentum:Acc.Sg	2	n	59	monumentum	um	um	um	um	um	um	um	um	um	um	um
monumentum:Dat.Pl	2	n	59	monumentīs	īs	īs	ie	ē	ieu	ieu	ieu	ieu	ieu	ieu	ieu
mora:Nom.Sg	1	f	230	mora	a	a	a	a	a	a	a	a	a	a	a
mora:Abl.Pl	1	f	230	morīs	īs	ī	ae	aeu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
mora:Dat.Sg	1	f	230	morae	ae	ae	ae	ae	ae	ae	ao	ae	ae	ae	ae
mora:Acc.Pl	1	f	230	morās	ās	aes	aes	aes	aes	aes	aes	aes	aes	aes	aes
mora:Gen.Sg	1	f	230	morae	ae	ae	ae	ae	ae	ae	ae	ae	ae	ae	ae
mora:Gen.Pl	1	f	230	morārum	ārum	aerum	ae	aeu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
mora:Abl.Sg	1	f	230	morā	ā	ae	ae	ae	ae	ae	ae	ae	ae	ae	ae
mora:Nom.Pl	1	f	230	morae	ae	aes	aes	aes	aes	aes	aes	aes	aes	aes	aes
mora:Acc.Sg	1	f	230	moram	am	am	am	am	am	am	am	am	am	am	am
mora:Dat.Pl	1	f	230	morīs	īs	ies	ae	ae	ieu	ieu	ieu	ieu	ieu	ieu	ieu
morbus:Nom.Sg	2	m	209	morbus	us	u	u	u	u	um	um	um	um	um	um
morbus:Abl.Pl	2	m	209	morbīs	īs	īs	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
morbus:Dat.Sg	2	m	209	morbō	ō	ē	oe	ō	ō	ō	ō	ō	ō	ō	ō
morbus:Acc.Pl	2	m	209	morbōs	ōs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
morbus:Gen.Sg	2	m	209	morbī	ī	ū	ō	ō	ō	ō	ō	ō	ō	ō	ō
morbus:Gen.Pl	2	m	209	morbōrum	ōrum	ōrum	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
morbus:Abl.Sg	2	m	209	morbō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
morbus:Nom.Pl	2	m	209	morbī	ī	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
morbus:Acc.Sg	2	m	209	morbum	um	um	um	um	um	um	um	um	um	um	um
morbus:Dat.Pl	2	m	209	morbīs	īs	īs	ie	ie	ieu	ieu	ieu	ieu	ieu	ieu	ieu
mors:Nom.Sg	3	f	921	mors						e	e	e	e	e	e
mors:Abl.Pl	3	f	921	mortibus	ibus	ibus	iu	iu	iu	iu	iu	iu	iu	iu	iu
mors:Dat.Sg	3	f	921	mortī	ī	e	e	e	e	e	e	e	e	e	e
mors:Acc.Pl	3	f	921	mortēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
mors:Gen.Sg	3	f	921	mortis	is	is	i	e	e	e	e	e	e	e	e
mors:Gen.Pl	3	f	921	mortium	ium	iu	iu	iu	iu	iu	iu	iu	iu	iu	iu
mors:Abl.Sg	3	f	921	morte	e	e	e	e	e	e	e	e	e	e	e
mors:Nom.Pl	3	f	921	mortēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
