Word	Declension	Gender	TotFreq	Declined	0	1	2	3	4	5	6	7	8	9	10
comes:Gen.Pl	3	m	185	comitum	um	us	is	is	is	is	is	is	is	is	i
comes:Abl.Sg	3	m	185	comite	e	e	e	e	e	e	e	e	e	e	i
comes:Nom.Pl	3	m	185	comitēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
comes:Acc.Sg	3	m	185	comitem	em	em	em	em	em	em	em	em	em	em	em
comes:Dat.Pl	3	m	185	comitibus	ibus	ibus	ibus	ibus	i	i	i	is	i	i	i
concilium:Nom.Sg	2	n	657	concilium	um	u	u	u	u	u	u	u	u	u	u
concilium:Abl.Pl	2	n	657	conciliīs	īs	uis	uis	ī	ei	ei	ei	ei	ei	ei	ei
concilium:Dat.Sg	2	n	657	conciliō	ō	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
concilium:Acc.Pl	2	n	657	concilia	a	a	a	a	i	i	i	i	i	i	i
concilium:Gen.Sg	2	n	657	conciliī	ī	ī	ī	ei	ei	ei	ei	ei	ei	ei	ei
concilium:Gen.Pl	2	n	657	conciliōrum	ōrum	oerum	oerum	oerum	ei	ei	ei	ei	ei	ei	ei
concilium:Abl.Sg	2	n	657	conciliō	ō	ō	ō	ō	ō	ō	ō	oi	oi	oi	oi
concilium:Nom.Pl	2	n	657	concilia	a	a	a	a	i	i	i	i	i	i	i
concilium:Acc.Sg	2	n	657	concilium	um	um	um	um	um	um	um	um	um	um	um
concilium:Dat.Pl	2	n	657	conciliīs	īs	ī	ī	ei	ei	ei	ei	ei	ei	ei	ei
coniux:Nom.Sg	3	m	351	coniūx											
coniux:Abl.Pl	3	m	351	coniugibus	ibus	ibus	ibus	ibus	i	i	i	i	i	i	i
coniux:Dat.Sg	3	m	351	coniugī	ī	i	i	i	i	i	i	i	i	i	i
coniux:Acc.Pl	3	m	351	coniugēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
coniux:Gen.Sg	3	m	351	coniugis	is	is	is	is	is	is	is	is	i	i	i
coniux:Gen.Pl	3	m	351	coniugum	um	us	is	is	is	is	is	is	is	is	i
coniux:Abl.Sg	3	m	351	coniuge	e	e	e	e	e	e	e	e	e	e	i
coniux:Nom.Pl	3	m	351	coniugēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
coniux:Acc.Sg	3	m	351	coniugem	em	em	em	em	em	em	em	em	em	em	em
coniux:Dat.Pl	3	m	351	coniugibus	ibus	ibus	ibus	ibus	i	i	i	is	i	i	i
consul:Nom.Sg	3	m	480	cōnsul											
consul:Abl.Pl	3	m	480	cōnsulibus	ibus	ibus	ibus	ibus	i	i	i	i	i	i	i
consul:Dat.Sg	3	m	480	cōnsulī	ī	i	i	i	i	i	i	i	i	i	i
consul:Acc.Pl	3	m	480	cōnsulēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
consul:Gen.Sg	3	m	480	cōnsulis	is	is	is	is	is	is	is	is	i	i	i
consul:Gen.Pl	3	m	480	cōnsulum	um	us	is	is	is	is	is	is	is	is	i
consul:Abl.Sg	3	m	480	cōnsule	e	e	e	e	e	e	e	e	e	e	i
consul:Nom.Pl	3	m	480	cōnsulēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
consul:Acc.Sg	3	m	480	cōnsulem	em	em	em	em	em	em	em	em	em	em	em
consul:Dat.Pl	3	m	480	cōnsulibus	ibus	ibus	ibus	ibus	i	i	i	is	i	i	i
convivium:Nom.Sg	2	n	116	convīvium	um	u	u	u	u	u	u	u	u	u	u
convivium:Abl.Pl	2	n	116	convīviīs	īs	uis	uis	ī	ei	ei	ei	ei	ei	ei	ei
convivium:Dat.Sg	2	n	116	convīviō	ō	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
convivium:Acc.Pl	2	n	116	convīvia	a	a	a	a	i	i	i	i	i	i	i
convivium:Gen.Sg	2	n	116	convīviī	ī	ī	ī	ei	ei	ei	ei	ei	ei	ei	ei
convivium:Gen.Pl	2	n	116	convīviōrum	ōrum	oerum	oerum	oerum	ei	ei	ei	ei	ei	ei	ei
convivium:Abl.Sg	2	n	116	convīviō	ō	ō	ō	ō	ō	ō	ō	oi	oi	oi	oi
convivium:Nom.Pl	2	n	116	convīvia	a	a	a	a	i	i	i	i	i	i	i
convivium:Acc.Sg	2	n	116	convīvium	um	um	um	um	um	um	um	um	um	um	um
convivium:Dat.Pl	2	n	116	convīviīs	īs	ī	ī	ei	ei	ei	ei	ei	ei	ei	ei
copia:Nom.Sg	1	f	469	cōpia	a	a	a	a	a	e	e	e	e	e	i
copia:Abl.Pl	1	f	469	cōpiīs	īs	īs	īs	ī	ei	ei	ei	ei	ei	ei	ei
copia:Dat.Sg	1	f	469	cōpiae	ae	ai	ai	ei	ei	ei	ei	ei	ei	ei	ei
copia:Acc.Pl	1	f	469	cōpiās	ās	aes	aes	aes	ēs	ēs	ēs	ēs	ēs	ēs	ēs
copia:Gen.Sg	1	f	469	cōpiae	ae	ē	ei	ei	ei	ei	ei	ei	ei	ei	ei
copia:Gen.Pl	1	f	469	cōpiārum	ārum	ērum	oerum	oerum	ei	ei	ei	ei	ei	ei	ei
copia:Abl.Sg	1	f	469	cōpiā	ā	ā	ae	ai	ei	ei	ei	ei	ei	ei	ei
copia:Nom.Pl	1	f	469	cōpiae	ae	ae	ae	aes	ēs	ēs	ēs	ēs	ēs	ēs	ēs
copia:Acc.Sg	1	f	469	cōpiam	am	am	am	am	am	em	em	em	em	em	em
copia:Dat.Pl	1	f	469	cōpiīs	īs	ī	ī	ei	ei	ei	ei	ei	ei	ei	ei
cor:Nom.Sg	3	n	94	cor											
cor:Abl.Pl	3	n	94	cordibus	ibus	ibus	ibus	ibus	i	i	i	i	i	i	i
cor:Dat.Sg	3	n	94	cordī	ī	i	i	i	i	i	i	i	i	i	i
cor:Acc.Pl	3	n	94	corda	a	a	a	a	e	i	i	i	i	i	i
cor:Gen.Sg	3	n	94	cordis	is	is	is	is	is	is	is	is	i	i	i
cor:Gen.Pl	3	n	94	cordium	ium	u	i	is	is	is	is	i	i	i	i
cor:Abl.Sg	3	n	94	corde	e	e	e	e	e	e	e	e	e	e	i
cor:Nom.Pl	3	n	94	corda	a	a	a	a	i	i	i	i	i	i	i
cor:Acc.Sg	3	n	94	cor				e	em	em	em	em	em	em	em
cor:Dat.Pl	3	n	94	cordibus	ibus	ibus	ibus	ibus	i	i	i	i	i	i	i
cornu:Nom.Sg	4	n	168	cornū	ū	uf	us	u	u	u	u	u	u	u	u
cornu:Abl.Pl	4	n	168	cornibus	ibus	ibus	ibus	ibus	i	i	i	i	i	i	i
cornu:Dat.Sg	4	n	168	cornū	ū	ī	ī	ī	i	i	i	i	i	i	i
cornu:Acc.Pl	4	n	168	cornua	ua	i	i	a	i	i	i	i	i	i	i
cornu:Gen.Sg	4	n	168	cornūs	ūs	uis	īs	is	is	is	is	i	i	i	i
cornu:Gen.Pl	4	n	168	cornuum	uum	us	is	is	is	is	is	i	i	i	i
cornu:Abl.Sg	4	n	168	cornū	ū	uo	uo	u	ō	u	u	u	u	u	u
cornu:Nom.Pl	4	n	168	cornua	ua	i	i	a	i	i	i	i	i	i	i
cornu:Acc.Sg	4	n	168	cornū	ū	um	um	um	um	um	um	um	um	um	um
cornu:Dat.Pl	4	n	168	cornibus	ibus	ibus	ibus	i	i	i	i	i	i	i	i
corona:Nom.Sg	1	f	96	corōna	a	a	a	a	a	e	e	e	e	e	i
corona:Abl.Pl	1	f	96	corōnīs	īs	īs	īs	ī	ei	ei	ei	ei	ei	ei	ei
corona:Dat.Sg	1	f	96	corōnae	ae	ai	ai	ei	ei	ei	ei	ei	ei	ei	ei
corona:Acc.Pl	1	f	96	corōnās	ās	aes	aes	aes	ēs	ēs	ēs	ēs	ēs	ēs	ēs
corona:Gen.Sg	1	f	96	corōnae	ae	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
corona:Gen.Pl	1	f	96	corōnārum	ārum	ērum	oerum	oerum	ei	ei	ei	ei	ei	ei	ei
corona:Abl.Sg	1	f	96	corōnā	ā	ā	ae	ai	ei	ei	ei	ei	ei	ei	ei
corona:Nom.Pl	1	f	96	corōnae	ae	ae	ae	aes	ēs	ēs	ēs	ēs	ēs	ēs	ēs
corona:Acc.Sg	1	f	96	corōnam	am	am	am	am	em	em	em	em	em	em	em
corona:Dat.Pl	1	f	96	corōnīs	īs	ī	ī	ei	ei	ei	ei	ei	ei	ei	ei
corpus:Nom.Sg	3	n	1174	corpus											
corpus:Abl.Pl	3	n	1174	corporibus	ibus	ibus	ibus	ibus	i	i	i	i	i	i	i
corpus:Dat.Sg	3	n	1174	corporī	ī	i	i	i	i	i	i	i	i	i	i
corpus:Acc.Pl	3	n	1174	corpora	a	a	a	a	e	i	i	i	i	i	i
corpus:Gen.Sg	3	n	1174	corporis	is	is	is	is	is	is	is	i	i	i	i
corpus:Gen.Pl	3	n	1174	corporum	um	u	i	is	is	is	is	i	i	i	i
corpus:Abl.Sg	3	n	1174	corpore	e	e	e	e	e	e	e	e	e	e	i
corpus:Nom.Pl	3	n	1174	corpora	a	a	a	a	i	i	i	i	i	i	i
corpus:Acc.Sg	3	n	1174	corpus				e	em	em	em	em	em	em	em
corpus:Dat.Pl	3	n	1174	corporibus	ibus	ibus	ibus	ibus	i	i	i	i	i	i	i
crimen:Nom.Sg	3	n	229	crīmen											
crimen:Abl.Pl	3	n	229	crīminibus	ibus	ibus	ibus	ibus	i	i	i	i	i	i	i
crimen:Dat.Sg	3	n	229	crīminī	ī	i	i	i	i	i	i	i	i	i	i
crimen:Acc.Pl	3	n	229	crīmina	a	a	a	a	e	i	i	i	i	i	i
crimen:Gen.Sg	3	n	229	crīminis	is	is	is	is	is	is	is	i	i	i	i
crimen:Gen.Pl	3	n	229	crīminum	um	u	i	is	is	is	is	i	i	i	i
crimen:Abl.Sg	3	n	229	crīmine	e	e	e	e	e	e	e	e	e	e	i
crimen:Nom.Pl	3	n	229	crīmina	a	a	a	a	i	i	i	i	i	i	i
crimen:Acc.Sg	3	n	229	crīmen				e	em	em	em	em	em	em	em
crimen:Dat.Pl	3	n	229	crīminibus	ibus	ibus	ibus	ibus	i	i	i	i	i	i	i
crinis:Nom.Sg	3	m	93	crīnis	is										
crinis:Abl.Pl	3	m	93	crīnibus	ibus	ibus	ibus	ibus	i	i	i	i	i	i	i
crinis:Dat.Sg	3	m	93	crīnī	ī	e	i	i	i	i	i	i	i	i	i
crinis:Acc.Pl	3	m	93	crīnēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
crinis:Gen.Sg	3	m	93	crīnis	is	is	is	is	is	is	is	is	i	i	i
crinis:Gen.Pl	3	m	93	crīnium	ium	us	is	is	is	is	is	is	is	is	i
crinis:Abl.Sg	3	m	93	crīne	e	e	e	e	e	e	e	e	e	e	e
crinis:Nom.Pl	3	m	93	crīnēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
crinis:Acc.Sg	3	m	93	crīnem	em	em	em	em	em	em	em	em	em	em	em
crinis:Dat.Pl	3	m	93	crīnibus	ibus	ibus	ibus	ibus	i	i	i	is	i	i	i
cruor:Nom.Sg	3	m	103	cruor											
cruor:Abl.Pl	3	m	103	cruōribus	ibus	ibus	ibus	ibus	i	i	i	i	i	i	i
cruor:Dat.Sg	3	m	103	cruōrī	ī	e	i	i	i	i	i	i	i	i	i
cruor:Acc.Pl	3	m	103	cruōrēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
cruor:Gen.Sg	3	m	103	cruōris	is	is	is	is	is	is	is	i	i	i	i
cruor:Gen.Pl	3	m	103	cruōrum	um	us	is	is	is	is	is	is	is	i	i
cruor:Abl.Sg	3	m	103	cruōre	e	e	e	e	e	e	e	e	e	e	i
cruor:Nom.Pl	3	m	103	cruōrēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
cruor:Acc.Sg	3	m	103	cruōrem	em	em	em	em	em	em	em	em	em	em	em
cruor:Dat.Pl	3	m	103	cruōribus	ibus	ibus	ibus	ibus	i	i	i	is	i	i	i
cubile:Nom.Sg	3	n	56	cubīle	e										
cubile:Abl.Pl	3	n	56	cubīlibus	ibus	ibus	ibus	ibus	i	i	i	i	i	i	i
cubile:Dat.Sg	3	n	56	cubīlī	ī	i	i	i	i	i	i	i	i	i	i
cubile:Acc.Pl	3	n	56	cubīlia	ia	a	a	a	e	i	i	i	i	i	i
cubile:Gen.Sg	3	n	56	cubīlis	is	is	is	is	is	is	is	is	is	is	i
cubile:Gen.Pl	3	n	56	cubīlium	ium	u	i	is	is	is	is	is	is	is	i
cubile:Abl.Sg	3	n	56	cubīlī	ī	e	e	e	e	e	e	e	e	e	e
cubile:Nom.Pl	3	n	56	cubīlia	ia	a	a	a	i	i	i	i	i	i	i
cubile:Acc.Sg	3	n	56	cubīle	e			e	em	em	em	em	em	em	em
cubile:Dat.Pl	3	n	56	cubīlibus	ibus	ibus	ibus	ibus	i	i	i	i	i	i	i
culpa:Nom.Sg	1	f	121	culpa	a	a	a	a	a	e	e	e	e	e	e
culpa:Abl.Pl	1	f	121	culpīs	īs	īs	īs	ī	ei	ei	ei	ei	ei	ei	ei
culpa:Dat.Sg	1	f	121	culpae	ae	ai	ai	ei	ei	ei	ei	ei	ei	ei	ei
culpa:Acc.Pl	1	f	121	culpās	ās	aes	aes	aes	ēs	ēs	ēs	ēs	ēs	ēs	ēs
culpa:Gen.Sg	1	f	121	culpae	ae	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
culpa:Gen.Pl	1	f	121	culpārum	ārum	ērum	oerum	oerum	ei	ei	ei	ei	ei	ei	ei
culpa:Abl.Sg	1	f	121	culpā	ā	ā	ā	ai	ei	ei	ei	ei	ei	ei	ei
culpa:Nom.Pl	1	f	121	culpae	ae	ae	ae	aes	ēs	ēs	ēs	ēs	ēs	ēs	ēs
culpa:Acc.Sg	1	f	121	culpam	am	am	am	am	am	em	em	em	em	em	em
culpa:Dat.Pl	1	f	121	culpīs	īs	ī	ī	ei	ei	ei	ei	ei	ei	ei	ei
cultus:Nom.Sg	4	m	145	cultus	us	us	us	us	us	u	u	u	u	u	u
cultus:Abl.Pl	4	m	145	cultibus	ibus	ibus	ibus	ibs	i	i	i	i	i	i	i
cultus:Dat.Sg	4	m	145	cultuī	uī	ui	ī	ī	i	i	i	i	i	i	i
cultus:Acc.Pl	4	m	145	cultūs	ūs	ies	ies	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
cultus:Gen.Sg	4	m	145	cultūs	ūs	uis	īs	is	is	is	is	i	i	i	i
cultus:Gen.Pl	4	m	145	cultuum	uum	us	is	is	is	is	is	is	is	i	i
cultus:Abl.Sg	4	m	145	cultū	ū	ū	ū	ō	ō	u	u	u	u	u	u
cultus:Nom.Pl	4	m	145	cultūs	ūs	uis	ies	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
cultus:Acc.Sg	4	m	145	cultum	um	um	um	um	um	um	um	um	um	um	um
cultus:Dat.Pl	4	m	145	cultibus	ibus	ibus	ibus	i	i	i	i	is	i	i	i
cupido:Nom.Sg	3	f	116	cupīdō											
cupido:Abl.Pl	3	f	116	cupīdinibus	ibus	ibus	ibus	ibus	i	i	i	i	i	i	i
cupido:Dat.Sg	3	f	116	cupīdinī	ī	ei	i	ī	i	i	i	i	i	i	i
cupido:Acc.Pl	3	f	116	cupīdinēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
cupido:Gen.Sg	3	f	116	cupīdinis	is	is	is	is	is	is	is	i	i	i	i
cupido:Gen.Pl	3	f	116	cupīdinum	um	us	is	is	is	is	is	is	is	is	i
cupido:Abl.Sg	3	f	116	cupīdine	e	e	e	e	e	e	e	e	e	e	i
cupido:Nom.Pl	3	f	116	cupīdinēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
cupido:Acc.Sg	3	f	116	cupīdinem	em	em	em	em	em	em	em	em	em	em	em
cupido:Dat.Pl	3	f	116	cupīdinibus	ibus	ibus	ibus	i	i	i	i	is	i	i	i
cura:Nom.Sg	1	f	492	cūra	a	a	a	a	a	e	e	e	e	e	e
cura:Abl.Pl	1	f	492	cūrīs	īs	īs	īs	ī	ei	ei	ei	ei	ei	ei	ei
cura:Dat.Sg	1	f	492	cūrae	ae	ai	ai	ei	ei	ei	ei	ei	ei	ei	ei
cura:Acc.Pl	1	f	492	cūrās	ās	aes	aes	aes	ēs	ēs	ēs	ēs	ēs	ēs	ēs
cura:Gen.Sg	1	f	492	cūrae	ae	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
cura:Gen.Pl	1	f	492	cūrārum	ārum	ērum	oerum	oerum	ei	ei	ei	ei	ei	ei	ei
cura:Abl.Sg	1	f	492	cūrā	ā	ā	ā	ai	ei	ei	ei	ei	ei	ei	ei
cura:Nom.Pl	1	f	492	cūrae	ae	ae	ae	aes	ēs	ēs	ēs	ēs	ēs	ēs	ēs
cura:Acc.Sg	1	f	492	cūram	am	am	am	am	am	em	em	em	em	em	em
cura:Dat.Pl	1	f	492	cūrīs	īs	ī	ī	ei	ei	ei	ei	ei	ei	ei	ei
currus:Nom.Sg	4	m	177	currus	us	us	us	us	u	u	u	u	u	u	u
currus:Abl.Pl	4	m	177	curribus	ibus	ibus	ibus	ibus	i	i	i	i	i	i	i
currus:Dat.Sg	4	m	177	curruī	uī	ui	ī	ī	i	i	i	i	i	i	i
currus:Acc.Pl	4	m	177	currūs	ūs	ies	ies	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
currus:Gen.Sg	4	m	177	currūs	ūs	ūs	uis	is	is	is	is	i	i	i	i
currus:Gen.Pl	4	m	177	curruum	uum	us	is	is	is	is	is	is	i	i	i
currus:Abl.Sg	4	m	177	currū	ū	ū	ū	uo	ō	u	u	u	u	u	u
currus:Nom.Pl	4	m	177	currūs	ūs	uis	ies	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
currus:Acc.Sg	4	m	177	currum	um	um	um	um	um	um	um	um	um	um	um
currus:Dat.Pl	4	m	177	curribus	ibus	ibus	ibus	i	i	i	i	is	i	i	i
cursus:Nom.Sg	4	m	293	cursus	us	us	us	us	u	u	u	u	u	u	u
cursus:Abl.Pl	4	m	293	cursibus	ibus	ibus	ibus	ibus	i	i	i	i	i	i	i
cursus:Dat.Sg	4	m	293	cursuī	uī	ui	ī	ī	i	i	i	i	i	i	i
cursus:Acc.Pl	4	m	293	cursūs	ūs	ies	ies	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
cursus:Gen.Sg	4	m	293	cursūs	ūs	uis	īs	is	is	is	is	i	i	i	i
cursus:Gen.Pl	4	m	293	cursuum	uum	us	is	is	is	is	is	is	i	i	i
cursus:Abl.Sg	4	m	293	cursū	ū	ū	ū	uo	ō	u	u	u	u	u	u
cursus:Nom.Pl	4	m	293	cursūs	ūs	uis	ies	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
cursus:Acc.Sg	4	m	293	cursum	um	um	um	um	um	um	um	um	um	um	um
cursus:Dat.Pl	4	m	293	cursibus	ibus	ibus	ibus	i	i	i	i	is	i	i	i
custodia:Nom.Sg	1	f	104	custōdia	a	a	a	a	a	e	e	e	e	e	i
custodia:Abl.Pl	1	f	104	custōdiīs	īs	īs	īs	ī	ei	ei	ei	ei	ei	ei	ei
custodia:Dat.Sg	1	f	104	custōdiae	ae	ai	ai	ei	ei	ei	ei	ei	ei	ei	ei
custodia:Acc.Pl	1	f	104	custōdiās	ās	aes	aes	aes	ēs	ēs	ēs	ēs	ēs	ēs	ēs
custodia:Gen.Sg	1	f	104	custōdiae	ae	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
custodia:Gen.Pl	1	f	104	custōdiārum	ārum	ērum	oerum	oerum	ei	ei	ei	ei	ei	ei	ei
custodia:Abl.Sg	1	f	104	custōdiā	ā	ā	ā	ai	ei	ei	ei	ei	ei	ei	ei
custodia:Nom.Pl	1	f	104	custōdiae	ae	ae	ae	aes	ēs	ēs	ēs	ēs	ēs	ēs	ēs
custodia:Acc.Sg	1	f	104	custōdiam	am	am	am	am	em	em	em	em	em	em	em
custodia:Dat.Pl	1	f	104	custōdiīs	īs	ī	ī	ei	ei	ei	ei	ei	ei	ei	ei
custos:Nom.Sg	3	m	165	custōs											
custos:Abl.Pl	3	m	165	custōdibus	ibus	ibus	ibus	ibus	i	i	i	i	i	i	i
custos:Dat.Sg	3	m	165	custōdī	ī	i	i	i	i	i	i	i	i	i	i
custos:Acc.Pl	3	m	165	custōdēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
custos:Gen.Sg	3	m	165	custōdis	is	is	is	is	is	is	is	is	is	is	is
custos:Gen.Pl	3	m	165	custōdum	um	us	is	is	is	is	is	is	is	is	is
custos:Abl.Sg	3	m	165	custōde	e	e	e	e	e	e	e	e	e	e	e
custos:Nom.Pl	3	m	165	custōdēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
custos:Acc.Sg	3	m	165	custōdem	em	em	em	em	em	em	em	em	em	em	em
custos:Dat.Pl	3	m	165	custōdibus	ibus	ibus	ibus	ibus	i	i	i	is	is	i	i
damnum:Nom.Sg	2	n	109	damnum	um	u	u	u	u	u	u	u	u	u	u
damnum:Abl.Pl	2	n	109	damnīs	īs	uis	uis	ī	ei	ei	ei	ei	ei	ei	ei
damnum:Dat.Sg	2	n	109	damnō	ō	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
damnum:Acc.Pl	2	n	109	damna	a	a	a	a	i	i	i	i	i	i	i
damnum:Gen.Sg	2	n	109	damnī	ī	ī	ī	ei	ei	ei	ei	ei	ei	ei	ei
damnum:Gen.Pl	2	n	109	damnōrum	ōrum	ōrum	oerum	oerum	ei	ei	ei	ei	ei	ei	ei
damnum:Abl.Sg	2	n	109	damnō	ō	ō	ō	ō	ō	ō	ō	oi	oi	oi	oi
damnum:Nom.Pl	2	n	109	damna	a	a	a	a	i	i	i	i	i	i	i
damnum:Acc.Sg	2	n	109	damnum	um	um	um	um	um	um	um	um	um	um	um
damnum:Dat.Pl	2	n	109	damnīs	īs	ī	ī	ei	ei	ei	ei	ei	ei	ei	ei
dea:Nom.Sg	1	f	138	dea	a	a	a	a	a	e	e	e	e	e	i
dea:Abl.Pl	1	f	138	deābus	ābus	īs	īs	ī	ei	ei	ei	ei	ei	ei	ei
dea:Dat.Sg	1	f	138	deae	ae	ai	ai	ei	ei	ei	ei	ei	ei	ei	ei
dea:Acc.Pl	1	f	138	deās	ās	aes	aes	aes	ēs	ēs	ēs	ēs	ēs	ēs	ēs
dea:Gen.Sg	1	f	138	deae	ae	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
dea:Gen.Pl	1	f	138	deārum	ārum	ērum	oerum	oerum	ei	ei	ei	ei	ei	ei	ei
dea:Abl.Sg	1	f	138	deā	ā	ā	ae	ai	ei	ei	ei	ei	ei	ei	ei
dea:Nom.Pl	1	f	138	deae	ae	ae	ae	aes	ēs	ēs	ēs	ēs	ēs	ēs	ēs
dea:Acc.Sg	1	f	138	deam	am	am	am	am	am	em	em	em	em	em	em
dea:Dat.Pl	1	f	138	deābus	ābus	ī	ī	ei	ei	ei	ei	ei	ei	ei	ei
decus:Nom.Sg	3	n	183	decus											
decus:Abl.Pl	3	n	183	decoribus	ibus	ibus	ibus	ibus	i	i	i	i	i	i	i
decus:Dat.Sg	3	n	183	decorī	ī	i	i	i	i	i	i	i	i	i	i
decus:Acc.Pl	3	n	183	decora	a	a	a	a	e	i	i	i	i	i	i
decus:Gen.Sg	3	n	183	decoris	is	is	is	is	is	is	is	is	i	i	i
decus:Gen.Pl	3	n	183	decorum	um	u	i	is	is	is	is	i	is	i	i
decus:Abl.Sg	3	n	183	decore	e	e	e	e	e	e	e	e	e	e	i
decus:Nom.Pl	3	n	183	decora	a	a	a	a	i	i	i	i	i	i	i
decus:Acc.Sg	3	n	183	decus				em	em	em	em	em	em	em	em
decus:Dat.Pl	3	n	183	decoribus	ibus	ibus	ibus	ibus	i	i	i	i	i	i	i
delicia:Nom.Sg	1	f	54	dēlicia	a	a	a	a	a	e	e	e	e	e	i
delicia:Abl.Pl	1	f	54	dēliciīs	īs	īs	īs	ī	ei	ei	ei	ei	ei	ei	ei
delicia:Dat.Sg	1	f	54	dēliciae	ae	ai	ai	ei	ei	ei	ei	ei	ei	ei	ei
delicia:Acc.Pl	1	f	54	dēliciās	ās	aes	aes	aes	ēs	ēs	ēs	ēs	ēs	ēs	ēs
delicia:Gen.Sg	1	f	54	dēliciae	ae	ē	ei	ei	ei	ei	ei	ei	ei	ei	ei
delicia:Gen.Pl	1	f	54	dēliciārum	ārum	ērum	oerum	oerum	ei	ei	ei	ei	ei	ei	ei
delicia:Abl.Sg	1	f	54	dēliciā	ā	ā	ae	ai	ei	ei	ei	ei	ei	ei	ei
delicia:Nom.Pl	1	f	54	dēliciae	ae	ae	ae	aes	ēs	ēs	ēs	ēs	ēs	ēs	ēs
delicia:Acc.Sg	1	f	54	dēliciam	am	am	am	am	em	em	em	em	em	em	em
delicia:Dat.Pl	1	f	54	dēliciīs	īs	ī	ei	ei	ei	ei	ei	ei	ei	ei	ei
dens:Nom.Sg	3	m	105	dēns											
dens:Abl.Pl	3	m	105	dentibus	ibus	ibus	ibus	ibus	i	i	i	i	i	i	i
dens:Dat.Sg	3	m	105	dentī	ī	i	i	i	i	i	i	i	i	i	i
dens:Acc.Pl	3	m	105	dentēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
dens:Gen.Sg	3	m	105	dentis	is	is	is	is	is	is	is	is	is	is	i
dens:Gen.Pl	3	m	105	dentium	ium	us	is	is	is	is	is	is	is	is	i
dens:Abl.Sg	3	m	105	dente	e	e	e	e	e	e	e	e	e	e	e
dens:Nom.Pl	3	m	105	dentēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
dens:Acc.Sg	3	m	105	dentem	em	em	em	em	em	em	em	em	em	em	em
dens:Dat.Pl	3	m	105	dentibus	ibus	ibus	ibus	ibus	i	i	i	is	i	i	i
deus:Nom.Sg	2	m	1507	deus	us	us	us	u	u	u	u	u	u	u	u
deus:Abl.Pl	2	m	1507	dīs	īs	uis	uis	ī	ei	ei	ei	ei	ei	ei	ei
deus:Dat.Sg	2	m	1507	deō	ō	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
deus:Acc.Pl	2	m	1507	deōs	ōs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
deus:Gen.Sg	2	m	1507	deī	ī	ui	ī	ei	ei	ei	ei	ei	ei	ei	ei
deus:Gen.Pl	2	m	1507	deōrum	ōrum	ōrum	oerum	oerum	ei	ei	ei	ei	ei	ei	ei
deus:Abl.Sg	2	m	1507	deō	ō	ō	ō	ō	ō	ō	ō	oi	oi	oi	oi
deus:Nom.Pl	2	m	1507	dī	ī	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
deus:Acc.Sg	2	m	1507	deum	um	um	um	um	um	um	um	um	um	um	um
deus:Dat.Pl	2	m	1507	dīs	īs	ī	ī	ei	ei	ei	ei	ei	ei	ei	ei
dictum:Nom.Sg	2	n	126	dictum	um	u	u	u	u	u	u	u	u	u	u
