Word	Declension	Gender	TotFreq	Declined	0	1
luxuria:Gen.Pl	1	f	129	luxuriārum	ārum	ae
luxuria:Abl.Sg	1	f	129	luxuriā	ā	ae
luxuria:Nom.Pl	1	f	129	luxuriae	ae	ae
luxuria:Acc.Sg	1	f	129	luxuriam	am	am
luxuria:Dat.Pl	1	f	129	luxuriīs	īs	ae
magister:Nom.Sg	2	m	67	magister		um
magister:Abl.Pl	2	m	67	magistrīs	īs	ō
magister:Dat.Sg	2	m	67	magistrō	ō	ō
magister:Acc.Pl	2	m	67	magistrōs	ōs	ō
magister:Gen.Sg	2	m	67	magistrī	ī	ō
magister:Gen.Pl	2	m	67	magistrōrum	ōrum	ō
magister:Abl.Sg	2	m	67	magistrō	ō	ō
magister:Nom.Pl	2	m	67	magistrī	ī	ō
magister:Acc.Sg	2	m	67	magistrum	um	um
magister:Dat.Pl	2	m	67	magistrīs	īs	ō
malum:Nom.Sg	2	n	908	malum	um	um
malum:Abl.Pl	2	n	908	malīs	īs	ō
malum:Dat.Sg	2	n	908	malō	ō	ō
malum:Acc.Pl	2	n	908	mala	a	ō
malum:Gen.Sg	2	n	908	malī	ī	ō
malum:Gen.Pl	2	n	908	malōrum	ōrum	ō
malum:Abl.Sg	2	n	908	malō	ō	ō
malum:Nom.Pl	2	n	908	mala	a	ō
malum:Acc.Sg	2	n	908	malum	um	um
malum:Dat.Pl	2	n	908	malīs	īs	ō
manus:Nom.Sg	4	f	1369	manus	us	um
manus:Abl.Pl	4	f	1369	manibus	ibus	ū
manus:Dat.Sg	4	f	1369	manuī	uī	ū
manus:Acc.Pl	4	f	1369	manūs	ūs	ō
manus:Gen.Sg	4	f	1369	manūs	ūs	ū
manus:Gen.Pl	4	f	1369	manuum	uum	ū
manus:Abl.Sg	4	f	1369	manū	ū	ū
manus:Nom.Pl	4	f	1369	manūs	ūs	ō
manus:Acc.Sg	4	f	1369	manum	um	um
manus:Dat.Pl	4	f	1369	manibus	ibus	ū
mare:Nom.Sg	3	n	660	mare	e	
mare:Abl.Pl	3	n	660	maribus	ibus	ibus
mare:Dat.Sg	3	n	660	marī	ī	e
mare:Acc.Pl	3	n	660	maria	ia	e
mare:Gen.Sg	3	n	660	maris	is	e
mare:Gen.Pl	3	n	660	marium	ium	ibus
mare:Abl.Sg	3	n	660	marī	ī	e
mare:Nom.Pl	3	n	660	maria	ia	e
mare:Acc.Sg	3	n	660	mare	e	em
mare:Dat.Pl	3	n	660	maribus	ibus	ibus
maritus:Nom.Sg	2	m	146	marītus	us	um
maritus:Abl.Pl	2	m	146	marītīs	īs	ū
maritus:Dat.Sg	2	m	146	marītō	ō	ō
maritus:Acc.Pl	2	m	146	marītōs	ōs	ae
maritus:Gen.Sg	2	m	146	marītī	ī	ū
maritus:Gen.Pl	2	m	146	marītōrum	ōrum	ī
maritus:Abl.Sg	2	m	146	marītō	ō	ō
maritus:Nom.Pl	2	m	146	marītī	ī	ō
maritus:Acc.Sg	2	m	146	marītum	um	um
maritus:Dat.Pl	2	m	146	marītīs	īs	ī
mater:Nom.Sg	3	f	544	māter		e
mater:Abl.Pl	3	f	544	mātribus	ibus	ibus
mater:Dat.Sg	3	f	544	mātrī	ī	e
mater:Acc.Pl	3	f	544	mātrēs	ēs	a
mater:Gen.Sg	3	f	544	mātris	is	e
mater:Gen.Pl	3	f	544	mātrum	um	ibus
mater:Abl.Sg	3	f	544	mātre	e	e
mater:Nom.Pl	3	f	544	mātrēs	ēs	e
mater:Acc.Sg	3	f	544	mātrem	em	em
mater:Dat.Pl	3	f	544	mātribus	ibus	ibus
medium:Nom.Sg	2	n	103	medium	um	um
medium:Abl.Pl	2	n	103	mediīs	īs	ū
medium:Dat.Sg	2	n	103	mediō	ō	ō
medium:Acc.Pl	2	n	103	media	a	ē
medium:Gen.Sg	2	n	103	mediī	ī	ū
medium:Gen.Pl	2	n	103	mediōrum	ōrum	ū
medium:Abl.Sg	2	n	103	mediō	ō	ō
medium:Nom.Pl	2	n	103	media	a	ō
medium:Acc.Sg	2	n	103	medium	um	um
medium:Dat.Pl	2	n	103	mediīs	īs	ē
membrum:Nom.Sg	2	n	184	membrum	um	um
membrum:Abl.Pl	2	n	184	membrīs	īs	e
membrum:Dat.Sg	2	n	184	membrō	ō	ō
membrum:Acc.Pl	2	n	184	membra	a	ē
membrum:Gen.Sg	2	n	184	membrī	ī	ū
membrum:Gen.Pl	2	n	184	membrōrum	ōrum	ū
membrum:Abl.Sg	2	n	184	membrō	ō	e
membrum:Nom.Pl	2	n	184	membra	a	ē
membrum:Acc.Sg	2	n	184	membrum	um	um
membrum:Dat.Pl	2	n	184	membrīs	īs	ī
mens:Nom.Sg	3	f	538	mēns		e
mens:Abl.Pl	3	f	538	mentibus	ibus	ibus
mens:Dat.Sg	3	f	538	mentī	ī	e
mens:Acc.Pl	3	f	538	mentēs	ēs	a
mens:Gen.Sg	3	f	538	mentis	is	e
mens:Gen.Pl	3	f	538	mentium	ium	ibus
mens:Abl.Sg	3	f	538	mente	e	e
mens:Nom.Pl	3	f	538	mentēs	ēs	e
mens:Acc.Sg	3	f	538	mentem	em	em
mens:Dat.Pl	3	f	538	mentibus	ibus	ibus
mensa:Nom.Sg	1	f	117	mēnsa	a	a
mensa:Abl.Pl	1	f	117	mēnsīs	īs	ae
mensa:Dat.Sg	1	f	117	mēnsae	ae	ae
mensa:Acc.Pl	1	f	117	mēnsās	ās	ā
mensa:Gen.Sg	1	f	117	mēnsae	ae	ae
mensa:Gen.Pl	1	f	117	mēnsārum	ārum	ae
mensa:Abl.Sg	1	f	117	mēnsā	ā	ae
mensa:Nom.Pl	1	f	117	mēnsae	ae	ā
mensa:Acc.Sg	1	f	117	mēnsam	am	am
mensa:Dat.Pl	1	f	117	mēnsīs	īs	ae
mensis:Nom.Sg	3	m	86	mēnsis	is	
mensis:Abl.Pl	3	m	86	mēnsibus	ibus	ibus
mensis:Dat.Sg	3	m	86	mēnsī	ī	e
mensis:Acc.Pl	3	m	86	mēnsēs	ēs	a
mensis:Gen.Sg	3	m	86	mēnsis	is	e
mensis:Gen.Pl	3	m	86	mēnsium	ium	ibus
mensis:Abl.Sg	3	m	86	mēnse	e	e
mensis:Nom.Pl	3	m	86	mēnsēs	ēs	e
mensis:Acc.Sg	3	m	86	mēnsem	em	em
mensis:Dat.Pl	3	m	86	mēnsibus	ibus	ibus
merces:Nom.Sg	3	f	80	mercēs		e
merces:Abl.Pl	3	f	80	mercēdibus	ibus	ibus
merces:Dat.Sg	3	f	80	mercēdī	ī	e
merces:Acc.Pl	3	f	80	mercēdēs	ēs	a
merces:Gen.Sg	3	f	80	mercēdis	is	e
merces:Gen.Pl	3	f	80	mercēdum	um	ibus
merces:Abl.Sg	3	f	80	mercēde	e	e
merces:Nom.Pl	3	f	80	mercēdēs	ēs	e
merces:Acc.Sg	3	f	80	mercēdem	em	em
merces:Dat.Pl	3	f	80	mercēdibus	ibus	ibus
meritum:Nom.Sg	2	n	91	meritum	um	um
meritum:Abl.Pl	2	n	91	meritīs	īs	ū
meritum:Dat.Sg	2	n	91	meritō	ō	ō
meritum:Acc.Pl	2	n	91	merita	a	ē
meritum:Gen.Sg	2	n	91	meritī	ī	ū
meritum:Gen.Pl	2	n	91	meritōrum	ōrum	ū
meritum:Abl.Sg	2	n	91	meritō	ō	ō
meritum:Nom.Pl	2	n	91	merita	a	ō
meritum:Acc.Sg	2	n	91	meritum	um	um
meritum:Dat.Pl	2	n	91	meritīs	īs	ī
merum:Nom.Sg	2	n	71	merum	um	um
merum:Abl.Pl	2	n	71	merīs	īs	ū
merum:Dat.Sg	2	n	71	merō	ō	ō
merum:Acc.Pl	2	n	71	mera	a	ē
merum:Gen.Sg	2	n	71	merī	ī	ū
merum:Gen.Pl	2	n	71	merōrum	ōrum	ū
merum:Abl.Sg	2	n	71	merō	ō	ō
merum:Nom.Pl	2	n	71	mera	a	ō
merum:Acc.Sg	2	n	71	merum	um	um
merum:Dat.Pl	2	n	71	merīs	īs	ō
metus:Nom.Sg	4	m	548	metus	us	us
metus:Abl.Pl	4	m	548	metibus	ibus	ubus
metus:Dat.Sg	4	m	548	metuī	uī	ū
metus:Acc.Pl	4	m	548	metūs	ūs	ō
metus:Gen.Sg	4	m	548	metūs	ūs	ū
metus:Gen.Pl	4	m	548	metuum	uum	ū
metus:Abl.Sg	4	m	548	metū	ū	ū
metus:Nom.Pl	4	m	548	metūs	ūs	ū
metus:Acc.Sg	4	m	548	metum	um	um
metus:Dat.Pl	4	m	548	metibus	ibus	ubus
miles:Nom.Sg	3	m	842	mīles		
miles:Abl.Pl	3	m	842	mīlitibus	ibus	ibus
miles:Dat.Sg	3	m	842	mīlitī	ī	e
miles:Acc.Pl	3	m	842	mīlitēs	ēs	a
miles:Gen.Sg	3	m	842	mīlitis	is	e
miles:Gen.Pl	3	m	842	mīlitum	um	ibus
miles:Abl.Sg	3	m	842	mīlite	e	e
miles:Nom.Pl	3	m	842	mīlitēs	ēs	e
miles:Acc.Sg	3	m	842	mīlitem	em	em
miles:Dat.Pl	3	m	842	mīlitibus	ibus	ibus
militia:Nom.Sg	1	f	117	mīlitia	a	a
militia:Abl.Pl	1	f	117	mīlitiīs	īs	ae
militia:Dat.Sg	1	f	117	mīlitiae	ae	ae
militia:Acc.Pl	1	f	117	mīlitiās	ās	ā
militia:Gen.Sg	1	f	117	mīlitiae	ae	ae
militia:Gen.Pl	1	f	117	mīlitiārum	ārum	ae
militia:Abl.Sg	1	f	117	mīlitiā	ā	a
militia:Nom.Pl	1	f	117	mīlitiae	ae	ā
militia:Acc.Sg	1	f	117	mīlitiam	am	am
militia:Dat.Pl	1	f	117	mīlitiīs	īs	ae
minae:Nom.Sg	1	f	105			a
minae:Abl.Pl	1	f	105	minīs	īs	ae
minae:Dat.Sg	1	f	105			ae
minae:Acc.Pl	1	f	105	minās	ās	ā
minae:Gen.Sg	1	f	105			ae
minae:Gen.Pl	1	f	105	minārum	ārum	ae
minae:Abl.Sg	1	f	105			a
minae:Nom.Pl	1	f	105	minae	ae	ā
minae:Acc.Sg	1	f	105			am
minae:Dat.Pl	1	f	105	minīs	īs	ae
minister:Nom.Sg	2	m	84	minister		um
minister:Abl.Pl	2	m	84	ministrīs	īs	ū
minister:Dat.Sg	2	m	84	ministrō	ō	ō
minister:Acc.Pl	2	m	84	ministrōs	ōs	ō
minister:Gen.Sg	2	m	84	ministrī	ī	ō
minister:Gen.Pl	2	m	84	ministrōrum	ōrum	ū
minister:Abl.Sg	2	m	84	ministrō	ō	ō
minister:Nom.Pl	2	m	84	ministrī	ī	ō
minister:Acc.Sg	2	m	84	ministrum	um	um
minister:Dat.Pl	2	m	84	ministrīs	īs	ē
modus:Nom.Sg	2	m	634	modus	us	um
modus:Abl.Pl	2	m	634	modīs	īs	ū
modus:Dat.Sg	2	m	634	modō	ō	ō
modus:Acc.Pl	2	m	634	modōs	ōs	ē
modus:Gen.Sg	2	m	634	modī	ī	ū
modus:Gen.Pl	2	m	634	modōrum	ōrum	ū
modus:Abl.Sg	2	m	634	modō	ō	ō
modus:Nom.Pl	2	m	634	modī	ī	ō
modus:Acc.Sg	2	m	634	modum	um	um
modus:Dat.Pl	2	m	634	modīs	īs	ē
moenia:Nom.Sg	3	n	170			e
moenia:Abl.Pl	3	n	170	moenibus	ibus	ibus
moenia:Dat.Sg	3	n	170			e
moenia:Acc.Pl	3	n	170	moenia	ia	e
moenia:Gen.Sg	3	n	170			e
moenia:Gen.Pl	3	n	170	moenium	ium	ibus
moenia:Abl.Sg	3	n	170			e
moenia:Nom.Pl	3	n	170	moenia	ia	e
moenia:Acc.Sg	3	n	170			e
moenia:Dat.Pl	3	n	170	moenibus	ibus	ibus
moles:Nom.Sg	3	f	129	mōlēs	ēs	e
moles:Abl.Pl	3	f	129	mōlibus	ibus	ibus
moles:Dat.Sg	3	f	129	mōlī	ī	e
moles:Acc.Pl	3	f	129	mōlēs	ēs	e
moles:Gen.Sg	3	f	129	mōlis	is	e
moles:Gen.Pl	3	f	129	mōlium	ium	ibus
moles:Abl.Sg	3	f	129	mōle	e	e
moles:Nom.Pl	3	f	129	mōlēs	ēs	e
moles:Acc.Sg	3	f	129	mōlem	em	em
moles:Dat.Pl	3	f	129	mōlibus	ibus	ibus
mons:Nom.Sg	3	m	391	mōns		
mons:Abl.Pl	3	m	391	montibus	ibus	ibus
mons:Dat.Sg	3	m	391	montī	ī	e
mons:Acc.Pl	3	m	391	montēs	ēs	e
mons:Gen.Sg	3	m	391	montis	is	e
mons:Gen.Pl	3	m	391	montium	ium	ibus
mons:Abl.Sg	3	m	391	monte	e	e
mons:Nom.Pl	3	m	391	montēs	ēs	e
mons:Acc.Sg	3	m	391	montem	em	em
mons:Dat.Pl	3	m	391	montibus	ibus	ibus
monstrum:Nom.Sg	2	n	111	mōnstrum	um	um
monstrum:Abl.Pl	2	n	111	mōnstrīs	īs	ū
monstrum:Dat.Sg	2	n	111	mōnstrō	ō	ō
monstrum:Acc.Pl	2	n	111	mōnstra	a	ē
monstrum:Gen.Sg	2	n	111	mōnstrī	ī	ō
monstrum:Gen.Pl	2	n	111	mōnstrōrum	ōrum	ū
monstrum:Abl.Sg	2	n	111	mōnstrō	ō	ō
monstrum:Nom.Pl	2	n	111	mōnstra	a	ē
monstrum:Acc.Sg	2	n	111	mōnstrum	um	um
monstrum:Dat.Pl	2	n	111	mōnstrīs	īs	ī
monumentum:Nom.Sg	2	n	59	monumentum	um	um
monumentum:Abl.Pl	2	n	59	monumentīs	īs	e
monumentum:Dat.Sg	2	n	59	monumentō	ō	ō
monumentum:Acc.Pl	2	n	59	monumenta	a	ē
monumentum:Gen.Sg	2	n	59	monumentī	ī	ō
monumentum:Gen.Pl	2	n	59	monumentōrum	ōrum	ū
monumentum:Abl.Sg	2	n	59	monumentō	ō	e
monumentum:Nom.Pl	2	n	59	monumenta	a	ē
monumentum:Acc.Sg	2	n	59	monumentum	um	um
monumentum:Dat.Pl	2	n	59	monumentīs	īs	ī
mora:Nom.Sg	1	f	230	mora	a	a
mora:Abl.Pl	1	f	230	morīs	īs	ae
mora:Dat.Sg	1	f	230	morae	ae	ae
mora:Acc.Pl	1	f	230	morās	ās	ā
mora:Gen.Sg	1	f	230	morae	ae	ae
mora:Gen.Pl	1	f	230	morārum	ārum	ae
mora:Abl.Sg	1	f	230	morā	ā	ae
mora:Nom.Pl	1	f	230	morae	ae	ae
mora:Acc.Sg	1	f	230	moram	am	am
mora:Dat.Pl	1	f	230	morīs	īs	ae
morbus:Nom.Sg	2	m	209	morbus	us	um
morbus:Abl.Pl	2	m	209	morbīs	īs	ū
morbus:Dat.Sg	2	m	209	morbō	ō	ō
morbus:Acc.Pl	2	m	209	morbōs	ōs	ō
morbus:Gen.Sg	2	m	209	morbī	ī	ū
morbus:Gen.Pl	2	m	209	morbōrum	ōrum	ū
morbus:Abl.Sg	2	m	209	morbō	ō	ō
morbus:Nom.Pl	2	m	209	morbī	ī	ō
morbus:Acc.Sg	2	m	209	morbum	um	um
morbus:Dat.Pl	2	m	209	morbīs	īs	ē
mors:Nom.Sg	3	f	921	mors		e
mors:Abl.Pl	3	f	921	mortibus	ibus	ibus
mors:Dat.Sg	3	f	921	mortī	ī	e
mors:Acc.Pl	3	f	921	mortēs	ēs	e
mors:Gen.Sg	3	f	921	mortis	is	e
mors:Gen.Pl	3	f	921	mortium	ium	ibus
mors:Abl.Sg	3	f	921	morte	e	e
mors:Nom.Pl	3	f	921	mortēs	ēs	e
mors:Acc.Sg	3	f	921	mortem	em	em
mors:Dat.Pl	3	f	921	mortibus	ibus	ibus
mos:Nom.Sg	3	m	635	mōs		
mos:Abl.Pl	3	m	635	mōribus	ibus	ibus
mos:Dat.Sg	3	m	635	mōrī	ī	e
mos:Acc.Pl	3	m	635	mōrēs	ēs	a
mos:Gen.Sg	3	m	635	mōris	is	e
mos:Gen.Pl	3	m	635	mōrum	um	ibus
mos:Abl.Sg	3	m	635	mōre	e	e
mos:Nom.Pl	3	m	635	mōrēs	ēs	e
mos:Acc.Sg	3	m	635	mōrem	em	em
mos:Dat.Pl	3	m	635	mōribus	ibus	ibus
motus:Nom.Sg	4	m	178	mōtus	us	um
motus:Abl.Pl	4	m	178	mōtibus	ibus	ubus
motus:Dat.Sg	4	m	178	mōtuī	uī	ū
motus:Acc.Pl	4	m	178	mōtūs	ūs	ō
motus:Gen.Sg	4	m	178	mōtūs	ūs	ū
motus:Gen.Pl	4	m	178	mōtuum	uum	ū
motus:Abl.Sg	4	m	178	mōtū	ū	ū
motus:Nom.Pl	4	m	178	mōtūs	ūs	ū
motus:Acc.Sg	4	m	178	mōtum	um	um
motus:Dat.Pl	4	m	178	mōtibus	ibus	ū
mulier:Nom.Sg	3	f	70	mulier		e
mulier:Abl.Pl	3	f	70	mulieribus	ibus	ibus
mulier:Dat.Sg	3	f	70	mulierī	ī	e
mulier:Acc.Pl	3	f	70	mulierēs	ēs	a
mulier:Gen.Sg	3	f	70	mulieris	is	e
mulier:Gen.Pl	3	f	70	mulierum	um	ibus
mulier:Abl.Sg	3	f	70	muliere	e	e
mulier:Nom.Pl	3	f	70	mulierēs	ēs	e
mulier:Acc.Sg	3	f	70	mulierem	em	em
mulier:Dat.Pl	3	f	70	mulieribus	ibus	ibus
mundus:Nom.Sg	2	m	280	mundus	us	um
mundus:Abl.Pl	2	m	280	mundīs	īs	ū
mundus:Dat.Sg	2	m	280	mundō	ō	ō
mundus:Acc.Pl	2	m	280	mundōs	ōs	ō
mundus:Gen.Sg	2	m	280	mundī	ī	ū
mundus:Gen.Pl	2	m	280	mundōrum	ōrum	ū
mundus:Abl.Sg	2	m	280	mundō	ō	ō
mundus:Nom.Pl	2	m	280	mundī	ī	ō
mundus:Acc.Sg	2	m	280	mundum	um	um
mundus:Dat.Pl	2	m	280	mundīs	īs	ī
munus:Nom.Sg	3	n	322	mūnus		e
munus:Abl.Pl	3	n	322	mūneribus	ibus	ibus
munus:Dat.Sg	3	n	322	mūnerī	ī	e
munus:Acc.Pl	3	n	322	mūnera	a	e
munus:Gen.Sg	3	n	322	mūneris	is	e
munus:Gen.Pl	3	n	322	mūnerum	um	ibus
munus:Abl.Sg	3	n	322	mūnere	e	e
munus:Nom.Pl	3	n	322	mūnera	a	e
munus:Acc.Sg	3	n	322	mūnus		em
munus:Dat.Pl	3	n	322	mūneribus	ibus	ibus
murus:Nom.Sg	2	m	250	mūrus	us	um
murus:Abl.Pl	2	m	250	mūrīs	īs	ū
murus:Dat.Sg	2	m	250	mūrō	ō	ō
murus:Acc.Pl	2	m	250	mūrōs	ōs	ō
murus:Gen.Sg	2	m	250	mūrī	ī	ū
murus:Gen.Pl	2	m	250	mūrōrum	ōrum	ū
murus:Abl.Sg	2	m	250	mūrō	ō	ō
murus:Nom.Pl	2	m	250	mūrī	ī	ō
murus:Acc.Sg	2	m	250	mūrum	um	um
murus:Dat.Pl	2	m	250	mūrīs	īs	ō
natura:Nom.Sg	1	f	769	nātūra	a	a
natura:Abl.Pl	1	f	769	nātūrīs	īs	ae
natura:Dat.Sg	1	f	769	nātūrae	ae	ae
natura:Acc.Pl	1	f	769	nātūrās	ās	ae
natura:Gen.Sg	1	f	769	nātūrae	ae	ae
natura:Gen.Pl	1	f	769	nātūrārum	ārum	ae
natura:Abl.Sg	1	f	769	nātūrā	ā	a
natura:Nom.Pl	1	f	769	nātūrae	ae	ae
natura:Acc.Sg	1	f	769	nātūram	am	am
natura:Dat.Pl	1	f	769	nātūrīs	īs	ae
nauta:Nom.Sg	1	m	71	nauta	a	a
nauta:Abl.Pl	1	m	71	nautīs	īs	ae
nauta:Dat.Sg	1	m	71	nautae	ae	ae
nauta:Acc.Pl	1	m	71	nautās	ās	ās
nauta:Gen.Sg	1	m	71	nautae	ae	ae
nauta:Gen.Pl	1	m	71	nautārum	ārum	ae
nauta:Abl.Sg	1	m	71	nautā	ā	a
nauta:Nom.Pl	1	m	71	nautae	ae	ā
nauta:Acc.Sg	1	m	71	nautam	am	am
nauta:Dat.Pl	1	m	71	nautīs	īs	ae
navis:Nom.Sg	3	f	349	nāvis	is	e
navis:Abl.Pl	3	f	349	nāvibus	ibus	ibus
navis:Dat.Sg	3	f	349	nāvī	ī	e
navis:Acc.Pl	3	f	349	nāvēs	ēs	a
navis:Gen.Sg	3	f	349	nāvis	is	e
navis:Gen.Pl	3	f	349	nāvium	ium	ibus
navis:Abl.Sg	3	f	349	nāve	e	e
navis:Nom.Pl	3	f	349	nāvēs	ēs	e
navis:Acc.Sg	3	f	349	nāvem	em	em
navis:Dat.Pl	3	f	349	nāvibus	ibus	ibus
nemus:Nom.Sg	3	n	166	nemus		e
nemus:Abl.Pl	3	n	166	nemoribus	ibus	ibus
nemus:Dat.Sg	3	n	166	nemorī	ī	e
nemus:Acc.Pl	3	n	166	nemora	a	e
nemus:Gen.Sg	3	n	166	nemoris	is	e
nemus:Gen.Pl	3	n	166	nemorum	um	ibus
nemus:Abl.Sg	3	n	166	nemore	e	e
nemus:Nom.Pl	3	n	166	nemora	a	e
nemus:Acc.Sg	3	n	166	nemus		e
nemus:Dat.Pl	3	n	166	nemoribus	ibus	ibus
nepos:Nom.Sg	3	m	116	nepōs		e
nepos:Abl.Pl	3	m	116	nepōtibus	ibus	ibus
nepos:Dat.Sg	3	m	116	nepōtī	ī	e
nepos:Acc.Pl	3	m	116	nepōtēs	ēs	a
nepos:Gen.Sg	3	m	116	nepōtis	is	e
nepos:Gen.Pl	3	m	116	nepōtum	um	ibus
nepos:Abl.Sg	3	m	116	nepōte	e	e
nepos:Nom.Pl	3	m	116	nepōtēs	ēs	e
nepos:Acc.Sg	3	m	116	nepōtem	em	em
nepos:Dat.Pl	3	m	116	nepōtibus	ibus	ibus
nequitia:Nom.Sg	1	f	55	nēquitia	a	a
nequitia:Abl.Pl	1	f	55	nēquitiīs	īs	ae
nequitia:Dat.Sg	1	f	55	nēquitiae	ae	ae
nequitia:Acc.Pl	1	f	55	nēquitiās	ās	ā
nequitia:Gen.Sg	1	f	55	nēquitiae	ae	ae
nequitia:Gen.Pl	1	f	55	nēquitiārum	ārum	ae
nequitia:Abl.Sg	1	f	55	nēquitiā	ā	a
nequitia:Nom.Pl	1	f	55	nēquitiae	ae	ā
nequitia:Acc.Sg	1	f	55	nēquitiam	am	am
nequitia:Dat.Pl	1	f	55	nēquitiīs	īs	ae
nex:Nom.Sg	3	f	89	nex		e
nex:Abl.Pl	3	f	89	necibus	ibus	ibus
nex:Dat.Sg	3	f	89	necī	ī	e
nex:Acc.Pl	3	f	89	necēs	ēs	a
nex:Gen.Sg	3	f	89	necis	is	e
nex:Gen.Pl	3	f	89	necum	um	ibus
nex:Abl.Sg	3	f	89	nece	e	e
nex:Nom.Pl	3	f	89	necēs	ēs	e
nex:Acc.Sg	3	f	89	necem	em	em
nex:Dat.Pl	3	f	89	necibus	ibus	ibus
nix:Nom.Sg	3	f	83	nix		e
nix:Abl.Pl	3	f	83	nivibus	ibus	ibus
nix:Dat.Sg	3	f	83	nivī	ī	e
nix:Acc.Pl	3	f	83	nivēs	ēs	a
nix:Gen.Sg	3	f	83	nivis	is	e
nix:Gen.Pl	3	f	83	nivium	ium	ibus
nix:Abl.Sg	3	f	83	nive	e	e
nix:Nom.Pl	3	f	83	nivēs	ēs	e
nix:Acc.Sg	3	f	83	nivem	em	em
nix:Dat.Pl	3	f	83	nivibus	ibus	ibus
nomen:Nom.Sg	3	n	756	nōmen		e
nomen:Abl.Pl	3	n	756	nōminibus	ibus	ibus
nomen:Dat.Sg	3	n	756	nōminī	ī	e
nomen:Acc.Pl	3	n	756	nōmina	a	e
nomen:Gen.Sg	3	n	756	nōminis	is	e
nomen:Gen.Pl	3	n	756	nōminum	um	ibus
nomen:Abl.Sg	3	n	756	nōmine	e	e
nomen:Nom.Pl	3	n	756	nōmina	a	e
nomen:Acc.Sg	3	n	756	nōmen		e
nomen:Dat.Pl	3	n	756	nōminibus	ibus	ibus
nota:Nom.Sg	1	f	96	nota	a	a
nota:Abl.Pl	1	f	96	notīs	īs	ae
nota:Dat.Sg	1	f	96	notae	ae	ae
nota:Acc.Pl	1	f	96	notās	ās	ā
nota:Gen.Sg	1	f	96	notae	ae	ae
nota:Gen.Pl	1	f	96	notārum	ārum	ae
nota:Abl.Sg	1	f	96	notā	ā	ae
nota:Nom.Pl	1	f	96	notae	ae	ā
nota:Acc.Sg	1	f	96	notam	am	am
nota:Dat.Pl	1	f	96	notīs	īs	ae
nox:Nom.Sg	3	f	622	nox		e
nox:Abl.Pl	3	f	622	noctibus	ibus	ibus
nox:Dat.Sg	3	f	622	noctī	ī	e
nox:Acc.Pl	3	f	622	noctēs	ēs	a
nox:Gen.Sg	3	f	622	noctis	is	e
nox:Gen.Pl	3	f	622	noctium	ium	ibus
nox:Abl.Sg	3	f	622	nocte	e	e
nox:Nom.Pl	3	f	622	noctēs	ēs	e
nox:Acc.Sg	3	f	622	noctem	em	em
nox:Dat.Pl	3	f	622	noctibus	ibus	ibus
nubes:Nom.Sg	3	f	121	nūbēs	ēs	e
nubes:Abl.Pl	3	f	121	nūbibus	ibus	ibus
nubes:Dat.Sg	3	f	121	nūbī	ī	e
nubes:Acc.Pl	3	f	121	nūbēs	ēs	a
nubes:Gen.Sg	3	f	121	nūbis	is	e
nubes:Gen.Pl	3	f	121	nūbium	ium	ibus
nubes:Abl.Sg	3	f	121	nūbe	e	e
nubes:Nom.Pl	3	f	121	nūbēs	ēs	e
nubes:Acc.Sg	3	f	121	nūbem	em	em
nubes:Dat.Pl	3	f	121	nūbibus	ibus	ibus
numen:Nom.Sg	3	n	173	nūmen		e
numen:Abl.Pl	3	n	173	nūminibus	ibus	ibus
numen:Dat.Sg	3	n	173	nūminī	ī	e
numen:Acc.Pl	3	n	173	nūmina	a	e
numen:Gen.Sg	3	n	173	nūminis	is	e
numen:Gen.Pl	3	n	173	nūminum	um	e
numen:Abl.Sg	3	n	173	nūmine	e	e
numen:Nom.Pl	3	n	173	nūmina	a	e
numen:Acc.Sg	3	n	173	nūmen		e
numen:Dat.Pl	3	n	173	nūminibus	ibus	e
numerus:Nom.Sg	2	m	390	numerus	us	um
numerus:Abl.Pl	2	m	390	numerīs	īs	ū
numerus:Dat.Sg	2	m	390	numerō	ō	ō
numerus:Acc.Pl	2	m	390	numerōs	ōs	ē
numerus:Gen.Sg	2	m	390	numerī	ī	ū
numerus:Gen.Pl	2	m	390	numerōrum	ōrum	ū
numerus:Abl.Sg	2	m	390	numerō	ō	ō
numerus:Nom.Pl	2	m	390	numerī	ī	ō
numerus:Acc.Sg	2	m	390	numerum	um	um
numerus:Dat.Pl	2	m	390	numerīs	īs	ē
nuntius:Nom.Sg	2	m	121	nūntius	us	um
nuntius:Abl.Pl	2	m	121	nūntiīs	īs	ū
nuntius:Dat.Sg	2	m	121	nūntiō	ō	ō
nuntius:Acc.Pl	2	m	121	nūntiōs	ōs	ē
nuntius:Gen.Sg	2	m	121	nūntiī	ī	ō
nuntius:Gen.Pl	2	m	121	nūntiōrum	ōrum	ū
nuntius:Abl.Sg	2	m	121	nūntiō	ō	ō
nuntius:Nom.Pl	2	m	121	nūntiī	ī	ō
nuntius:Acc.Sg	2	m	121	nūntium	um	um
nuntius:Dat.Pl	2	m	121	nūntiīs	īs	ē
oculus:Nom.Sg	2	m	496	oculus	us	um
oculus:Abl.Pl	2	m	496	oculīs	īs	ū
oculus:Dat.Sg	2	m	496	oculō	ō	ō
oculus:Acc.Pl	2	m	496	oculōs	ōs	ō
oculus:Gen.Sg	2	m	496	oculī	ī	ū
oculus:Gen.Pl	2	m	496	oculōrum	ōrum	ū
oculus:Abl.Sg	2	m	496	oculō	ō	ō
