Word	Declension	Gender	CaseNum	Case	Num	TotFreq	Declined	0	1	2	3	4	5	6	7	8	9	10
2510	luna:Dat.Pl	1	f	Dat.Pl	Dat	Pl	87	lūnīs	īs	a	a	a	a	a	a	a	a	a	a
2511	lux:Nom.Sg	3	f	Nom.Sg	Nom	Sg	314	lūx											
2512	lux:Abl.Pl	3	f	Abl.Pl	Abl	Pl	314	lūcibus	ibus	ibus	ies	i	i	i	i	i	i	i	i
2513	lux:Dat.Sg	3	f	Dat.Sg	Dat	Sg	314	lūcī	ī	i	i	i	i	i	i	i	i	i	i
2514	lux:Acc.Pl	3	f	Acc.Pl	Acc	Pl	314	lūcēs	ēs	ēs	ēs	ē	ē	ē	ē	ē	ē	ē	e
2515	lux:Gen.Sg	3	f	Gen.Sg	Gen	Sg	314	lūcis	is	is	is	i	i	i	i	i	i	i	i
2516	lux:Gen.Pl	3	f	Gen.Pl	Gen	Pl	314	lūcum	um	iu									
2517	lux:Abl.Sg	3	f	Abl.Sg	Abl	Sg	314	lūce	e	e	e	e	e	e	e	e	e	e	e
2518	lux:Nom.Pl	3	f	Nom.Pl	Nom	Pl	314	lūcēs	ēs	ēs	s		a	a	a	a	a	a	a
2519	lux:Acc.Sg	3	f	Acc.Sg	Acc	Sg	314	lūcem	em	em	em	e	e	e	e	e	e	e	e
2520	lux:Dat.Pl	3	f	Dat.Pl	Dat	Pl	314	lūcibus	ibus	ibs	is						i		e
2521	luxuria:Nom.Sg	1	f	Nom.Sg	Nom	Sg	129	luxuria	a	a	a	am	am	am	am	am	am	a	am
2522	luxuria:Abl.Pl	1	f	Abl.Pl	Abl	Pl	129	luxuriīs	īs	īs	i			a	a	a	a	a	a
2523	luxuria:Dat.Sg	1	f	Dat.Sg	Dat	Sg	129	luxuriae	ae		a	a	a	a	a	a	a	a	a
2524	luxuria:Acc.Pl	1	f	Acc.Pl	Acc	Pl	129	luxuriās	ās	aes	a	ae	ae	ae	ae	ae	a	a	a
2525	luxuria:Gen.Sg	1	f	Gen.Sg	Gen	Sg	129	luxuriae	ae	a	a	a	a	a	a	a	a	a	a
2526	luxuria:Gen.Pl	1	f	Gen.Pl	Gen	Pl	129	luxuriārum	ārum	arm	am	a	a	a	a	a	a	a	a
2527	luxuria:Abl.Sg	1	f	Abl.Sg	Abl	Sg	129	luxuriā	ā	ā	ā	a	a	a	a	a	a	a	a
2528	luxuria:Nom.Pl	1	f	Nom.Pl	Nom	Pl	129	luxuriae	ae	a	a	a	a	a	a	a	a	a	a
2529	luxuria:Acc.Sg	1	f	Acc.Sg	Acc	Sg	129	luxuriam	am	am	am	am	am	am	am	am	am	a	am
2530	luxuria:Dat.Pl	1	f	Dat.Pl	Dat	Pl	129	luxuriīs	īs	a	a	a	a	a	a	a	a	a	a
2531	magister:Nom.Sg	2	mh	Nom.Sg	Nom	Sg	67	magister		u	u	um	um	um	um	um	um	um	um
2532	magister:Abl.Pl	2	mh	Abl.Pl	Abl	Pl	67	magistrīs	īs	īs	is	i	i	i	i	i	i	i	i
2533	magister:Dat.Sg	2	mh	Dat.Sg	Dat	Sg	67	magistrō	ō			i	i	i	i	i	i	i	i
2534	magister:Acc.Pl	2	mh	Acc.Pl	Acc	Pl	67	magistrōs	ōs	s	s							a	e
2535	magister:Gen.Sg	2	mh	Gen.Sg	Gen	Sg	67	magistrī	ī	ī	i	i	i	i	i	i	i	i	i
2536	magister:Gen.Pl	2	mh	Gen.Pl	Gen	Pl	67	magistrōrum	ōrum	rm	u			i	i	i	i	i	
2537	magister:Abl.Sg	2	mh	Abl.Sg	Abl	Sg	67	magistrō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
2538	magister:Nom.Pl	2	mh	Nom.Pl	Nom	Pl	67	magistrī	ī	s	s					a		a	a
2539	magister:Acc.Sg	2	mh	Acc.Sg	Acc	Sg	67	magistrum	um	um	um	um	um	um	um	um	um	um	um
2540	magister:Dat.Pl	2	mh	Dat.Pl	Dat	Pl	67	magistrīs	īs	is				i	i	i	i	i	e
2541	malum:Nom.Sg	2	n	Nom.Sg	Nom	Sg	908	malum	um	um	um	um	um	um	um	um	um	um	um
2542	malum:Abl.Pl	2	n	Abl.Pl	Abl	Pl	908	malīs	īs	īs	i	e	i	i	i	i	i	i	i
2543	malum:Dat.Sg	2	n	Dat.Sg	Dat	Sg	908	malō	ō			i	i	i	i	i	i	i	i
2544	malum:Acc.Pl	2	n	Acc.Pl	Acc	Pl	908	mala	a	a	a	a	a	a	a	a	a	a	a
2545	malum:Gen.Sg	2	n	Gen.Sg	Gen	Sg	908	malī	ī	ī	ī	i	i	i	i	i	i	i	i
2546	malum:Gen.Pl	2	n	Gen.Pl	Gen	Pl	908	malōrum	ōrum	orm	mu								
2547	malum:Abl.Sg	2	n	Abl.Sg	Abl	Sg	908	malō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
2548	malum:Nom.Pl	2	n	Nom.Pl	Nom	Pl	908	mala	a	a	a	a	a	a	a	a	a	a	a
2549	malum:Acc.Sg	2	n	Acc.Sg	Acc	Sg	908	malum	um	um	um	um	um	um	um	um	um	um	um
2550	malum:Dat.Pl	2	n	Dat.Pl	Dat	Pl	908	malīs	īs										
2551	manus:Nom.Sg	4	f	Nom.Sg	Nom	Sg	1369	manus	us	us	u	u	u	u	u	um	u	u	u
2552	manus:Abl.Pl	4	f	Abl.Pl	Abl	Pl	1369	manibus	ibus	ibs	is		i	i	i	i	i	i	i
2553	manus:Dat.Sg	4	f	Dat.Sg	Dat	Sg	1369	manuī	uī	u	us	i	i	i	i	i	i	i	i
2554	manus:Acc.Pl	4	f	Acc.Pl	Acc	Pl	1369	manūs	ūs	us	s			i	i	i	i	i	i
2555	manus:Gen.Sg	4	f	Gen.Sg	Gen	Sg	1369	manūs	ūs	ūs	s	i	i	i	i	i	i	i	i
2556	manus:Gen.Pl	4	f	Gen.Pl	Gen	Pl	1369	manuum	uum	u	is		i	i	i	i	i	i	i
2557	manus:Abl.Sg	4	f	Abl.Sg	Abl	Sg	1369	manū	ū	u	u	o	ō	ō	ō	ō	ō	ō	ō
2558	manus:Nom.Pl	4	f	Nom.Pl	Nom	Pl	1369	manūs	ūs	us	s			i	i	i	i	i	i
2559	manus:Acc.Sg	4	f	Acc.Sg	Acc	Sg	1369	manum	um	um	um	u	u	u	um	um	u	u	u
2560	manus:Dat.Pl	4	f	Dat.Pl	Dat	Pl	1369	manibus	ibus	u	is		i	i	i	i	i	i	i
2561	mare:Nom.Sg	3	n	Nom.Sg	Nom	Sg	660	mare	e			m	m						
2562	mare:Abl.Pl	3	n	Abl.Pl	Abl	Pl	660	maribus	ibus	ibus	iu	i	i	i	i	i	i	i	i
2563	mare:Dat.Sg	3	n	Dat.Sg	Dat	Sg	660	marī	ī	is	i	i	i	i	i	i	i	i	i
2564	mare:Acc.Pl	3	n	Acc.Pl	Acc	Pl	660	maria	ia	a	a	a	a	a	a	a	a	a	a
2565	mare:Gen.Sg	3	n	Gen.Sg	Gen	Sg	660	maris	is	īs	ī	i	i	i	i	i	i	i	i
2566	mare:Gen.Pl	3	n	Gen.Pl	Gen	Pl	660	marium	ium	mu	mu								
2567	mare:Abl.Sg	3	n	Abl.Sg	Abl	Sg	660	marī	ī	e	e	e	e	e	e	e			e
2568	mare:Nom.Pl	3	n	Nom.Pl	Nom	Pl	660	maria	ia	a	a	a	a	a	a	a	a	a	a
2569	mare:Acc.Sg	3	n	Acc.Sg	Acc	Sg	660	mare	e			m	m						
2570	mare:Dat.Pl	3	n	Dat.Pl	Dat	Pl	660	maribus	ibus	bs	u						i		
2571	maritus:Nom.Sg	2	m	Nom.Sg	Nom	Sg	146	marītus	us	u	u	u	um	um	um	um	um	um	um
2572	maritus:Abl.Pl	2	m	Abl.Pl	Abl	Pl	146	marītīs	īs	īs	i	i	i	i	i	i	i	i	i
2573	maritus:Dat.Sg	2	m	Dat.Sg	Dat	Sg	146	marītō	ō	i	u	i	i	i	i	i	i	i	i
2574	maritus:Acc.Pl	2	m	Acc.Pl	Acc	Pl	146	marītōs	ōs	s	s								e
2575	maritus:Gen.Sg	2	m	Gen.Sg	Gen	Sg	146	marītī	ī	ī	i	i	i	i	i	i	i	i	i
2576	maritus:Gen.Pl	2	m	Gen.Pl	Gen	Pl	146	marītōrum	ōrum	ōrum	uu			i	i	i	i	i	i
2577	maritus:Abl.Sg	2	m	Abl.Sg	Abl	Sg	146	marītō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
2578	maritus:Nom.Pl	2	m	Nom.Pl	Nom	Pl	146	marītī	ī										a
2579	maritus:Acc.Sg	2	m	Acc.Sg	Acc	Sg	146	marītum	um	um	um	um	um	um	um	um	um	um	um
2580	maritus:Dat.Pl	2	m	Dat.Pl	Dat	Pl	146	marītīs	īs	is	u			i	i	i	i	i	i
2581	mater:Nom.Sg	3	fh	Nom.Sg	Nom	Sg	544	māter											
2582	mater:Abl.Pl	3	fh	Abl.Pl	Abl	Pl	544	mātribus	ibus	ibus	ies	i	i	i	i	i	i	i	i
2583	mater:Dat.Sg	3	fh	Dat.Sg	Dat	Sg	544	mātrī	ī	i	i	i	i	i	i	i	i	i	i
2584	mater:Acc.Pl	3	fh	Acc.Pl	Acc	Pl	544	mātrēs	ēs	ēs	ēs	ē	ē	ē	ē	ē	ē	ē	e
2585	mater:Gen.Sg	3	fh	Gen.Sg	Gen	Sg	544	mātris	is	is	i	i	i	i	i	i	i	i	i
2586	mater:Gen.Pl	3	fh	Gen.Pl	Gen	Pl	544	mātrum	um	ibus	u								
2587	mater:Abl.Sg	3	fh	Abl.Sg	Abl	Sg	544	mātre	e	e	e	e	e	e	e	e	e	e	e
2588	mater:Nom.Pl	3	fh	Nom.Pl	Nom	Pl	544	mātrēs	ēs	ēs	s		a	a	a	a	a	a	a
2589	mater:Acc.Sg	3	fh	Acc.Sg	Acc	Sg	544	mātrem	em	em	em	e	e	e	e	e	e	e	e
2590	mater:Dat.Pl	3	fh	Dat.Pl	Dat	Pl	544	mātribus	ibus	ibs	i						i		e
2591	medium:Nom.Sg	2	n	Nom.Sg	Nom	Sg	103	medium	um	um	um	um	um	um	um	um	um	um	um
2592	medium:Abl.Pl	2	n	Abl.Pl	Abl	Pl	103	mediīs	īs	īs	i	i	i	i	i	i	i	i	i
2593	medium:Dat.Sg	2	n	Dat.Sg	Dat	Sg	103	mediō	ō			i	i	i	i	i	i	i	i
2594	medium:Acc.Pl	2	n	Acc.Pl	Acc	Pl	103	media	a	a	a	a	a	a	a	a	a	a	a
2595	medium:Gen.Sg	2	n	Gen.Sg	Gen	Sg	103	mediī	ī	ī	ī	i	i	i	i	i	i	i	i
2596	medium:Gen.Pl	2	n	Gen.Pl	Gen	Pl	103	mediōrum	ōrum	ōrum	mu								
2597	medium:Abl.Sg	2	n	Abl.Sg	Abl	Sg	103	mediō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
2598	medium:Nom.Pl	2	n	Nom.Pl	Nom	Pl	103	media	a	a	a	a	a	a	a	a	a	a	a
2599	medium:Acc.Sg	2	n	Acc.Sg	Acc	Sg	103	medium	um	um	um	um	um	um	um	um	um	um	um
2600	medium:Dat.Pl	2	n	Dat.Pl	Dat	Pl	103	mediīs	īs		u						i		
2601	membrum:Nom.Sg	2	n	Nom.Sg	Nom	Sg	184	membrum	um	um	um	um	um	um	um	um	um	um	um
2602	membrum:Abl.Pl	2	n	Abl.Pl	Abl	Pl	184	membrīs	īs	īs	i	i	i	i	i	i	i	i	i
2603	membrum:Dat.Sg	2	n	Dat.Sg	Dat	Sg	184	membrō	ō		i	i	i	i	i	i	i	i	i
2604	membrum:Acc.Pl	2	n	Acc.Pl	Acc	Pl	184	membra	a	a	a	a	a	a	a	a	a	a	a
2605	membrum:Gen.Sg	2	n	Gen.Sg	Gen	Sg	184	membrī	ī	ī	ī	i	i	i	i	i	i	i	i
2606	membrum:Gen.Pl	2	n	Gen.Pl	Gen	Pl	184	membrōrum	ōrum	ōrum	mu								
2607	membrum:Abl.Sg	2	n	Abl.Sg	Abl	Sg	184	membrō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
2608	membrum:Nom.Pl	2	n	Nom.Pl	Nom	Pl	184	membra	a	a	a	a	a	a	a	a	a	a	a
2609	membrum:Acc.Sg	2	n	Acc.Sg	Acc	Sg	184	membrum	um	um	um	um	um	um	um	um	um	um	um
2610	membrum:Dat.Pl	2	n	Dat.Pl	Dat	Pl	184	membrīs	īs		u						i		e
2611	mens:Nom.Sg	3	f	Nom.Sg	Nom	Sg	538	mēns											
2612	mens:Abl.Pl	3	f	Abl.Pl	Abl	Pl	538	mentibus	ibus	ibus	is	i	i	i	i	i	i	i	i
2613	mens:Dat.Sg	3	f	Dat.Sg	Dat	Sg	538	mentī	ī	i	i	i	i	i	i	i	i	i	i
2614	mens:Acc.Pl	3	f	Acc.Pl	Acc	Pl	538	mentēs	ēs	ēs	ēs	ēs	ēs	ē	ē	ē	ē	ē	e
2615	mens:Gen.Sg	3	f	Gen.Sg	Gen	Sg	538	mentis	is	is	i	i	i	i	i	i	i	i	i
2616	mens:Gen.Pl	3	f	Gen.Pl	Gen	Pl	538	mentium	ium	iu	iu								
2617	mens:Abl.Sg	3	f	Abl.Sg	Abl	Sg	538	mente	e	e	e	e	e	e	e	e	e	e	e
2618	mens:Nom.Pl	3	f	Nom.Pl	Nom	Pl	538	mentēs	ēs	ēs	s				a	a	a	a	a
2619	mens:Acc.Sg	3	f	Acc.Sg	Acc	Sg	538	mentem	em	em	em	e	e	e	e	e	e	e	e
2620	mens:Dat.Pl	3	f	Dat.Pl	Dat	Pl	538	mentibus	ibus	ibs	i						i		e
2621	mensa:Nom.Sg	1	f	Nom.Sg	Nom	Sg	117	mēnsa	a	a	a	am	am	am	am	am	am	am	am
2622	mensa:Abl.Pl	1	f	Abl.Pl	Abl	Pl	117	mēnsīs	īs	ies	i			a	a	a	a	a	a
2623	mensa:Dat.Sg	1	f	Dat.Sg	Dat	Sg	117	mēnsae	ae		a	a	a	a	a	a	a	a	a
2624	mensa:Acc.Pl	1	f	Acc.Pl	Acc	Pl	117	mēnsās	ās	aes	ae	ae	ae	ae	ae	ae	ae	a	a
2625	mensa:Gen.Sg	1	f	Gen.Sg	Gen	Sg	117	mēnsae	ae	a	a	a	a	a	a	a	a	a	a
2626	mensa:Gen.Pl	1	f	Gen.Pl	Gen	Pl	117	mēnsārum	ārum	amrum	amu	a	a	a	a	a	a	a	a
2627	mensa:Abl.Sg	1	f	Abl.Sg	Abl	Sg	117	mēnsā	ā	ā	ā	a	a	a	a	a	a	a	a
2628	mensa:Nom.Pl	1	f	Nom.Pl	Nom	Pl	117	mēnsae	ae	a	a	a	a	a	a	a	a	a	a
2629	mensa:Acc.Sg	1	f	Acc.Sg	Acc	Sg	117	mēnsam	am	am	am	am	am	am	am	am	am	am	am
2630	mensa:Dat.Pl	1	f	Dat.Pl	Dat	Pl	117	mēnsīs	īs	a	a	a	a	a	a	a	a	a	a
2631	mensis:Nom.Sg	3	m	Nom.Sg	Nom	Sg	86	mēnsis	is										
2632	mensis:Abl.Pl	3	m	Abl.Pl	Abl	Pl	86	mēnsibus	ibus	ibus	i	i	i	i	i	i	i	i	i
2633	mensis:Dat.Sg	3	m	Dat.Sg	Dat	Sg	86	mēnsī	ī	i	i	i	i	i	i	i	i	i	i
2634	mensis:Acc.Pl	3	m	Acc.Pl	Acc	Pl	86	mēnsēs	ēs	ēs	ēs	ēs	ēs	ēs	ē	ē	ē	ē	e
2635	mensis:Gen.Sg	3	m	Gen.Sg	Gen	Sg	86	mēnsis	is	is	i	i	i	i	i	i	i	i	i
2636	mensis:Gen.Pl	3	m	Gen.Pl	Gen	Pl	86	mēnsium	ium	umu	u					i	i		
2637	mensis:Abl.Sg	3	m	Abl.Sg	Abl	Sg	86	mēnse	e	e	e	e	e	e	e	e	e	e	e
2638	mensis:Nom.Pl	3	m	Nom.Pl	Nom	Pl	86	mēnsēs	ēs	ēs						a	a	a	a
2639	mensis:Acc.Sg	3	m	Acc.Sg	Acc	Sg	86	mēnsem	em	em	em	e	e	e	e	e	e	e	e
2640	mensis:Dat.Pl	3	m	Dat.Pl	Dat	Pl	86	mēnsibus	ibus	ibs	iu			i	i	i	i	i	i
2641	merces:Nom.Sg	3	f	Nom.Sg	Nom	Sg	80	mercēs											
2642	merces:Abl.Pl	3	f	Abl.Pl	Abl	Pl	80	mercēdibus	ibus	ibus	is	i	i	i	i	i	i	i	i
2643	merces:Dat.Sg	3	f	Dat.Sg	Dat	Sg	80	mercēdī	ī	i	i	i	i	i	i	i	i	i	i
2644	merces:Acc.Pl	3	f	Acc.Pl	Acc	Pl	80	mercēdēs	ēs	ēs	ēs	ēs	ēs	ē	ē	ē	ē	ē	e
2645	merces:Gen.Sg	3	f	Gen.Sg	Gen	Sg	80	mercēdis	is	is	i	i	i	i	i	i	i	i	i
2646	merces:Gen.Pl	3	f	Gen.Pl	Gen	Pl	80	mercēdum	um	iu	u								
2647	merces:Abl.Sg	3	f	Abl.Sg	Abl	Sg	80	mercēde	e	e	e	e	e	e	e	e	e	e	e
2648	merces:Nom.Pl	3	f	Nom.Pl	Nom	Pl	80	mercēdēs	ēs	ēs	s				a	a	a	a	a
2649	merces:Acc.Sg	3	f	Acc.Sg	Acc	Sg	80	mercēdem	em	em	em	e	e	e	e	e	e	e	e
2650	merces:Dat.Pl	3	f	Dat.Pl	Dat	Pl	80	mercēdibus	ibus	ibs	i					i	i		e
2651	meritum:Nom.Sg	2	n	Nom.Sg	Nom	Sg	91	meritum	um	um	um	um	um	um	um	um	um	um	um
2652	meritum:Abl.Pl	2	n	Abl.Pl	Abl	Pl	91	meritīs	īs	īs	i	i	i	i	i	i	i	i	i
2653	meritum:Dat.Sg	2	n	Dat.Sg	Dat	Sg	91	meritō	ō			i	i	i	i	i	i	i	i
2654	meritum:Acc.Pl	2	n	Acc.Pl	Acc	Pl	91	merita	a	a	a	a	a	a	a	a	a	a	a
2655	meritum:Gen.Sg	2	n	Gen.Sg	Gen	Sg	91	meritī	ī	ī	ī	i	i	i	i	i	i	i	i
2656	meritum:Gen.Pl	2	n	Gen.Pl	Gen	Pl	91	meritōrum	ōrum	ōrum	mu								
2657	meritum:Abl.Sg	2	n	Abl.Sg	Abl	Sg	91	meritō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
2658	meritum:Nom.Pl	2	n	Nom.Pl	Nom	Pl	91	merita	a	a	a	a	a	a	a	a	a	a	a
2659	meritum:Acc.Sg	2	n	Acc.Sg	Acc	Sg	91	meritum	um	um	um	um	um	um	um	um	um	um	um
2660	meritum:Dat.Pl	2	n	Dat.Pl	Dat	Pl	91	meritīs	īs								i		e
2661	merum:Nom.Sg	2	n	Nom.Sg	Nom	Sg	71	merum	um	um	um	um	um	um	um	um	um	um	um
2662	merum:Abl.Pl	2	n	Abl.Pl	Abl	Pl	71	merīs	īs	īs	i	i	i	i	i	i	i	i	i
2663	merum:Dat.Sg	2	n	Dat.Sg	Dat	Sg	71	merō	ō			i	i	i	i	i	i	i	i
2664	merum:Acc.Pl	2	n	Acc.Pl	Acc	Pl	71	mera	a	a	a	a	a	a	a	a	a	a	a
2665	merum:Gen.Sg	2	n	Gen.Sg	Gen	Sg	71	merī	ī	ī	ī	i	i	i	i	i	i	i	i
2666	merum:Gen.Pl	2	n	Gen.Pl	Gen	Pl	71	merōrum	ōrum	ōrum	mu								
2667	merum:Abl.Sg	2	n	Abl.Sg	Abl	Sg	71	merō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
2668	merum:Nom.Pl	2	n	Nom.Pl	Nom	Pl	71	mera	a	a	a	a	a	a	a	a	a	a	a
2669	merum:Acc.Sg	2	n	Acc.Sg	Acc	Sg	71	merum	um	um	um	um	um	um	um	um	um	um	um
2670	merum:Dat.Pl	2	n	Dat.Pl	Dat	Pl	71	merīs	īs								i		
2671	metus:Nom.Sg	4	m	Nom.Sg	Nom	Sg	548	metus	us	us	u	u	u	u	u	u	u	u	u
2672	metus:Abl.Pl	4	m	Abl.Pl	Abl	Pl	548	metibus	ibus	ibus	is		i	i	i	i	i	i	i
2673	metus:Dat.Sg	4	m	Dat.Sg	Dat	Sg	548	metuī	uī	u	us	i	i	i	i	i	i	i	i
2674	metus:Acc.Pl	4	m	Acc.Pl	Acc	Pl	548	metūs	ūs	us	s			i	i	i	i	i	i
2675	metus:Gen.Sg	4	m	Gen.Sg	Gen	Sg	548	metūs	ūs	us	is	i	i	i	i	i	i	i	i
2676	metus:Gen.Pl	4	m	Gen.Pl	Gen	Pl	548	metuum	uum	uu	uu	s	i	i	i	i	i	i	i
2677	metus:Abl.Sg	4	m	Abl.Sg	Abl	Sg	548	metū	ū	u	u	ō	ō	ō	ō	ō	ō	ō	ō
2678	metus:Nom.Pl	4	m	Nom.Pl	Nom	Pl	548	metūs	ūs	us	s			i	i	i	i	i	i
2679	metus:Acc.Sg	4	m	Acc.Sg	Acc	Sg	548	metum	um	um	um	u	u	u	u	u	u	u	um
2680	metus:Dat.Pl	4	m	Dat.Pl	Dat	Pl	548	metibus	ibus	ubs	is		i	i	i	i	i	i	i
2681	miles:Nom.Sg	3	m	Nom.Sg	Nom	Sg	842	mīles											
2682	miles:Abl.Pl	3	m	Abl.Pl	Abl	Pl	842	mīlitibus	ibus	ibus	i	i	i	i	i	i	i	i	i
2683	miles:Dat.Sg	3	m	Dat.Sg	Dat	Sg	842	mīlitī	ī	i	i	i	i	i	i	i	i	i	i
2684	miles:Acc.Pl	3	m	Acc.Pl	Acc	Pl	842	mīlitēs	ēs	ēs	ēs	ēs	ēs	ēs	ē	ē	ē	ē	e
2685	miles:Gen.Sg	3	m	Gen.Sg	Gen	Sg	842	mīlitis	is	is	i	i	i	i	i	i	i	i	i
2686	miles:Gen.Pl	3	m	Gen.Pl	Gen	Pl	842	mīlitum	um	umu	u					i	i		
2687	miles:Abl.Sg	3	m	Abl.Sg	Abl	Sg	842	mīlite	e	e	e	e	e	e	e	e	e	e	e
2688	miles:Nom.Pl	3	m	Nom.Pl	Nom	Pl	842	mīlitēs	ēs	ēs					a			a	a
2689	miles:Acc.Sg	3	m	Acc.Sg	Acc	Sg	842	mīlitem	em	em	em	e	e	e	e	e	e	e	e
2690	miles:Dat.Pl	3	m	Dat.Pl	Dat	Pl	842	mīlitibus	ibus	ibus	i				i	i	i	i	i
2691	militia:Nom.Sg	1	f	Nom.Sg	Nom	Sg	117	mīlitia	a	a	a	am	am	am	am	am	am	am	am
2692	militia:Abl.Pl	1	f	Abl.Pl	Abl	Pl	117	mīlitiīs	īs	ies	i			a	a	a	a	a	a
2693	militia:Dat.Sg	1	f	Dat.Sg	Dat	Sg	117	mīlitiae	ae	a	a	a	a	a	a	a	a	a	a
2694	militia:Acc.Pl	1	f	Acc.Pl	Acc	Pl	117	mīlitiās	ās	aes	ae	ae	ae	ae	ae	ae	ae	a	a
2695	militia:Gen.Sg	1	f	Gen.Sg	Gen	Sg	117	mīlitiae	ae	a	a	a	a	a	a	a	a	a	a
2696	militia:Gen.Pl	1	f	Gen.Pl	Gen	Pl	117	mīlitiārum	ārum	amrum	amu	a	a	a	a	a	a	a	a
2697	militia:Abl.Sg	1	f	Abl.Sg	Abl	Sg	117	mīlitiā	ā	ā	ā	a	a	a	a	a	a	a	a
2698	militia:Nom.Pl	1	f	Nom.Pl	Nom	Pl	117	mīlitiae	ae	a	a	a	a	a	a	a	a	a	a
2699	militia:Acc.Sg	1	f	Acc.Sg	Acc	Sg	117	mīlitiam	am	am	am	am	am	am	am	am	am	am	am
2700	militia:Dat.Pl	1	f	Dat.Pl	Dat	Pl	117	mīlitiīs	īs	a	a	a	a	a	a	a	a	a	a
2701	minae:Nom.Sg	1	f	Nom.Sg	Nom	Sg	105			a	a	am	am	am	am	am	am	am	am
2702	minae:Abl.Pl	1	f	Abl.Pl	Abl	Pl	105	minīs	īs	ies	i			a	a	a	a	a	a
2703	minae:Dat.Sg	1	f	Dat.Sg	Dat	Sg	105				a	a	a	a	a	a	a	a	a
2704	minae:Acc.Pl	1	f	Acc.Pl	Acc	Pl	105	minās	ās	aes	ae	ae	ae	ae	ae	ae	ae	a	a
2705	minae:Gen.Sg	1	f	Gen.Sg	Gen	Sg	105			a	a	a	a	a	a	a	a	a	a
2706	minae:Gen.Pl	1	f	Gen.Pl	Gen	Pl	105	minārum	ārum	amrum	amu	a	a	a	a	a	a	a	a
2707	minae:Abl.Sg	1	f	Abl.Sg	Abl	Sg	105			ā	ā	a	a	a	a	a	a	a	a
2708	minae:Nom.Pl	1	f	Nom.Pl	Nom	Pl	105	minae	ae	a	a	a	a	a	a	a	a	a	a
2709	minae:Acc.Sg	1	f	Acc.Sg	Acc	Sg	105			am	am	am	am	am	am	am	am	am	am
2710	minae:Dat.Pl	1	f	Dat.Pl	Dat	Pl	105	minīs	īs	a	a	a	a	a	a	a	a	a	a
2711	minister:Nom.Sg	2	mh	Nom.Sg	Nom	Sg	84	minister		u	u	um	um	um	um	um	um	um	um
2712	minister:Abl.Pl	2	mh	Abl.Pl	Abl	Pl	84	ministrīs	īs	īs	i	i	i	i	i	i	i	i	i
2713	minister:Dat.Sg	2	mh	Dat.Sg	Dat	Sg	84	ministrō	ō			i	i	i	i	i	i	i	i
2714	minister:Acc.Pl	2	mh	Acc.Pl	Acc	Pl	84	ministrōs	ōs	s	s							a	e
2715	minister:Gen.Sg	2	mh	Gen.Sg	Gen	Sg	84	ministrī	ī	ī	i	i	i	i	i	i	i	i	i
2716	minister:Gen.Pl	2	mh	Gen.Pl	Gen	Pl	84	ministrōrum	ōrum	ōrum	u			i	i	i	i	i	
2717	minister:Abl.Sg	2	mh	Abl.Sg	Abl	Sg	84	ministrō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
2718	minister:Nom.Pl	2	mh	Nom.Pl	Nom	Pl	84	ministrī	ī									a	a
2719	minister:Acc.Sg	2	mh	Acc.Sg	Acc	Sg	84	ministrum	um	um	um	um	um	um	um	um	um	um	um
2720	minister:Dat.Pl	2	mh	Dat.Pl	Dat	Pl	84	ministrīs	īs	is				i	i	i	i	i	e
2721	modus:Nom.Sg	2	m	Nom.Sg	Nom	Sg	634	modus	us	u	u	u	um	um	um	um	um	um	um
2722	modus:Abl.Pl	2	m	Abl.Pl	Abl	Pl	634	modīs	īs	īs	is	i	i	i	i	i	i	i	i
2723	modus:Dat.Sg	2	m	Dat.Sg	Dat	Sg	634	modō	ō	i	u	i	i	i	i	i	i	i	i
2724	modus:Acc.Pl	2	m	Acc.Pl	Acc	Pl	634	modōs	ōs	s	s							a	
2725	modus:Gen.Sg	2	m	Gen.Sg	Gen	Sg	634	modī	ī	ī	is	i	i	i	i	i	i	i	i
2726	modus:Gen.Pl	2	m	Gen.Pl	Gen	Pl	634	modōrum	ōrum	ōrum	uu				i	i	i	i	i
2727	modus:Abl.Sg	2	m	Abl.Sg	Abl	Sg	634	modō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
2728	modus:Nom.Pl	2	m	Nom.Pl	Nom	Pl	634	modī	ī	s	s							a	a
2729	modus:Acc.Sg	2	m	Acc.Sg	Acc	Sg	634	modum	um	um	um	um	um	um	um	um	um	um	um
2730	modus:Dat.Pl	2	m	Dat.Pl	Dat	Pl	634	modīs	īs	is				i	i	i	i	i	i
2731	moenia:Nom.Sg	3	n	Nom.Sg	Nom	Sg	170					m	m						
2732	moenia:Abl.Pl	3	n	Abl.Pl	Abl	Pl	170	moenibus	ibus	ibus	i	i	i	i	i	i	i	i	i
2733	moenia:Dat.Sg	3	n	Dat.Sg	Dat	Sg	170			is	i	i	i	i	i	i	i	i	i
