Word	Declension	Gender	CaseNum	Case	Num	TotFreq	Declined	0	1	2	3	4	5	6	7	8	9	10
1370	facinus:Dat.Pl	3	n	Dat.Pl	Dat	Pl	191	facinoribus	ibus	ibus									i
1371	factum:Nom.Sg	2	n	Nom.Sg	Nom	Sg	188	factum	um	um	u	u	u	u	u	u	u	u	u
1372	factum:Abl.Pl	2	n	Abl.Pl	Abl	Pl	188	factīs	īs	īs	ī	ī	ī	ī	ī	ī	i		
1373	factum:Dat.Sg	2	n	Dat.Sg	Dat	Sg	188	factō	ō	u		i	ī	ī	ī	ī	ī	ī	ī
1374	factum:Acc.Pl	2	n	Acc.Pl	Acc	Pl	188	facta	a	a	a								
1375	factum:Gen.Sg	2	n	Gen.Sg	Gen	Sg	188	factī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
1376	factum:Gen.Pl	2	n	Gen.Pl	Gen	Pl	188	factōrum	ōrum	rum	u							i	i
1377	factum:Abl.Sg	2	n	Abl.Sg	Abl	Sg	188	factō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
1378	factum:Nom.Pl	2	n	Nom.Pl	Nom	Pl	188	facta	a	a		a							
1379	factum:Acc.Sg	2	n	Acc.Sg	Acc	Sg	188	factum	um	um	um	um	um	um	um	u	u	u	u
1380	factum:Dat.Pl	2	n	Dat.Pl	Dat	Pl	188	factīs	īs	īs	ī						i	i	i
1381	fama:Nom.Sg	1	f	Nom.Sg	Nom	Sg	425	fāma	a	a	a	a	a	a	a	a	a	a	a
1382	fama:Abl.Pl	1	f	Abl.Pl	Abl	Pl	425	fāmīs	īs	īs	īs	ī	ai	ai	a	a	a	a	a
1383	fama:Dat.Sg	1	f	Dat.Sg	Dat	Sg	425	fāmae	ae	ae	ae	ae	a	a	a	a	a	a	a
1384	fama:Acc.Pl	1	f	Acc.Pl	Acc	Pl	425	fāmās	ās	as	as	as	as	a	a	a	a	a	a
1385	fama:Gen.Sg	1	f	Gen.Sg	Gen	Sg	425	fāmae	ae	ae	ae	a	a	a	a	a	a	a	a
1386	fama:Gen.Pl	1	f	Gen.Pl	Gen	Pl	425	fāmārum	ārum	arum	a	a	a	a	a	a	a	a	a
1387	fama:Abl.Sg	1	f	Abl.Sg	Abl	Sg	425	fāmā	ā	a	a	a	a	a	a	a	a	a	a
1388	fama:Nom.Pl	1	f	Nom.Pl	Nom	Pl	425	fāmae	ae	aes	aes	as	as	as	a	a	a	a	a
1389	fama:Acc.Sg	1	f	Acc.Sg	Acc	Sg	425	fāmam	am	am	am	am	am	am	am	am	am	am	am
1390	fama:Dat.Pl	1	f	Dat.Pl	Dat	Pl	425	fāmīs	īs	s	a	a	a	a	a	a	a	a	a
1391	fames:Nom.Sg	3	f	Nom.Sg	Nom	Sg	127	famēs	ēs	is	is	is	is	is	is	is	is	is	is
1392	fames:Abl.Pl	3	f	Abl.Pl	Abl	Pl	127	famibus	ibus	ibus	ī	ī	ī	ī	ī	ī	i	e	es
1393	fames:Dat.Sg	3	f	Dat.Sg	Dat	Sg	127	famī	ī	ī	ī	ī	ī	i	i	i	i	i	i
1394	fames:Acc.Pl	3	f	Acc.Pl	Acc	Pl	127	famēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
1395	fames:Gen.Sg	3	f	Gen.Sg	Gen	Sg	127	famis	is	is	is	is	is	is	is	is	is	is	is
1396	fames:Gen.Pl	3	f	Gen.Pl	Gen	Pl	127	famum	um	u	u								i
1397	fames:Abl.Sg	3	f	Abl.Sg	Abl	Sg	127	fame	e	e	e	e	e	e	e	e	e	e	e
1398	fames:Nom.Pl	3	f	Nom.Pl	Nom	Pl	127	famēs	ēs	ēs	ēs	ēs	ēs	ēs	es	s	s	is	is
1399	fames:Acc.Sg	3	f	Acc.Sg	Acc	Sg	127	famem	em	em	em	em	em	em	em	em	em	em	em
1400	fames:Dat.Pl	3	f	Dat.Pl	Dat	Pl	127	famibus	ibus	ibus	i						i	i	i
1401	fastigium:Nom.Sg	2	n	Nom.Sg	Nom	Sg	93	fastīgium	um	um	u	u	u	u	u	u	u	u	u
1402	fastigium:Abl.Pl	2	n	Abl.Pl	Abl	Pl	93	fastīgiīs	īs	īs	ī	ī	ī	ī	ī	ī	i		
1403	fastigium:Dat.Sg	2	n	Dat.Sg	Dat	Sg	93	fastīgiō	ō	u		i	ī	ī	ī	ī	ī	ī	ī
1404	fastigium:Acc.Pl	2	n	Acc.Pl	Acc	Pl	93	fastīgia	a	a	a								
1405	fastigium:Gen.Sg	2	n	Gen.Sg	Gen	Sg	93	fastīgiī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
1406	fastigium:Gen.Pl	2	n	Gen.Pl	Gen	Pl	93	fastīgiōrum	ōrum	rum	u							i	i
1407	fastigium:Abl.Sg	2	n	Abl.Sg	Abl	Sg	93	fastīgiō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
1408	fastigium:Nom.Pl	2	n	Nom.Pl	Nom	Pl	93	fastīgia	a	a		a							
1409	fastigium:Acc.Sg	2	n	Acc.Sg	Acc	Sg	93	fastīgium	um	um	um	um	um	um	um	u	u	u	u
1410	fastigium:Dat.Pl	2	n	Dat.Pl	Dat	Pl	93	fastīgiīs	īs	īs	ī						i	i	i
1411	fatum:Nom.Sg	2	n	Nom.Sg	Nom	Sg	424	fātum	um	um	u	u	u	u	u	u	u	u	u
1412	fatum:Abl.Pl	2	n	Abl.Pl	Abl	Pl	424	fātīs	īs	īs	ī	ī	ī	ī	ī	ī	i		
1413	fatum:Dat.Sg	2	n	Dat.Sg	Dat	Sg	424	fātō	ō	u		i	ī	ī	ī	ī	ī	ī	ī
1414	fatum:Acc.Pl	2	n	Acc.Pl	Acc	Pl	424	fāta	a	a	a								
1415	fatum:Gen.Sg	2	n	Gen.Sg	Gen	Sg	424	fātī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
1416	fatum:Gen.Pl	2	n	Gen.Pl	Gen	Pl	424	fātōrum	ōrum	rum	u						i	i	i
1417	fatum:Abl.Sg	2	n	Abl.Sg	Abl	Sg	424	fātō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
1418	fatum:Nom.Pl	2	n	Nom.Pl	Nom	Pl	424	fāta	a	a		a							
1419	fatum:Acc.Sg	2	n	Acc.Sg	Acc	Sg	424	fātum	um	um	um	um	um	um	um	u	u	u	u
1420	fatum:Dat.Pl	2	n	Dat.Pl	Dat	Pl	424	fātīs	īs	īs	ī						i	i	i
1421	favor:Nom.Sg	3	m	Nom.Sg	Nom	Sg	56	favor		is	is	is	is	is	is	is	is	is	is
1422	favor:Abl.Pl	3	m	Abl.Pl	Abl	Pl	56	favōribus	ibus	ibus	ī	ī	ī	ī	ī	ī	i	e	es
1423	favor:Dat.Sg	3	m	Dat.Sg	Dat	Sg	56	favōrī	ī	ī	ī	ī	ī	i	i	i	i	i	i
1424	favor:Acc.Pl	3	m	Acc.Pl	Acc	Pl	56	favōrēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
1425	favor:Gen.Sg	3	m	Gen.Sg	Gen	Sg	56	favōris	is	is	is	is	is	is	is	is	is	is	is
1426	favor:Gen.Pl	3	m	Gen.Pl	Gen	Pl	56	favōrum	um	u	u							i	i
1427	favor:Abl.Sg	3	m	Abl.Sg	Abl	Sg	56	favōre	e	e	e	e	e	e	e	e	e	e	e
1428	favor:Nom.Pl	3	m	Nom.Pl	Nom	Pl	56	favōrēs	ēs	ēs	ēs	ēs	ēs	ēs	es	s	s	is	is
1429	favor:Acc.Sg	3	m	Acc.Sg	Acc	Sg	56	favōrem	em	em	em	em	em	em	em	em	em	em	em
1430	favor:Dat.Pl	3	m	Dat.Pl	Dat	Pl	56	favōribus	ibus	ibus	i						i	i	i
1431	fax:Nom.Sg	3	f	Nom.Sg	Nom	Sg	147	fax		is	is	is	is	is	is	is	is	is	is
1432	fax:Abl.Pl	3	f	Abl.Pl	Abl	Pl	147	facibus	ibus	ibus	ī	ī	ī	ī	ī	ī	i	e	es
1433	fax:Dat.Sg	3	f	Dat.Sg	Dat	Sg	147	facī	ī	ī	ī	ī	ī	i	i	i	i	i	i
1434	fax:Acc.Pl	3	f	Acc.Pl	Acc	Pl	147	facēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
1435	fax:Gen.Sg	3	f	Gen.Sg	Gen	Sg	147	facis	is	is	is	is	is	is	is	is	is	is	is
1436	fax:Gen.Pl	3	f	Gen.Pl	Gen	Pl	147	facum	um	u	u								i
1437	fax:Abl.Sg	3	f	Abl.Sg	Abl	Sg	147	face	e	e	e	e	e	e	e	e	e	e	e
1438	fax:Nom.Pl	3	f	Nom.Pl	Nom	Pl	147	facēs	ēs	ēs	ēs	ēs	ēs	ēs	es	s	s	is	is
1439	fax:Acc.Sg	3	f	Acc.Sg	Acc	Sg	147	facem	em	em	em	em	em	em	em	em	em	em	em
1440	fax:Dat.Pl	3	f	Dat.Pl	Dat	Pl	147	facibus	ibus	ibus	i						i	i	i
1441	femina:Nom.Sg	1	fh	Nom.Sg	Nom	Sg	238	fēmina	a	a	a	a	a	a	a	a	a	a	a
1442	femina:Abl.Pl	1	fh	Abl.Pl	Abl	Pl	238	fēminīs	īs	īs	is	ī	ai	ai	a	a	a	a	a
1443	femina:Dat.Sg	1	fh	Dat.Sg	Dat	Sg	238	fēminae	ae	ae	ae	ae	a	a	a	a	a	a	a
1444	femina:Acc.Pl	1	fh	Acc.Pl	Acc	Pl	238	fēminās	ās	ās	as	as	as	a	a	a	a	a	a
1445	femina:Gen.Sg	1	fh	Gen.Sg	Gen	Sg	238	fēminae	ae	ae	ae	a	a	a	a	a	a	a	a
1446	femina:Gen.Pl	1	fh	Gen.Pl	Gen	Pl	238	fēminārum	ārum	amrum	a	a	a	a	a	a	a	a	a
1447	femina:Abl.Sg	1	fh	Abl.Sg	Abl	Sg	238	fēminā	ā	a	a	a	a	a	a	a	a	a	a
1448	femina:Nom.Pl	1	fh	Nom.Pl	Nom	Pl	238	fēminae	ae	ae	aes	as	a	as	a	a	a	a	a
1449	femina:Acc.Sg	1	fh	Acc.Sg	Acc	Sg	238	fēminam	am	am	am	am	am	am	am	am	am	am	am
1450	femina:Dat.Pl	1	fh	Dat.Pl	Dat	Pl	238	fēminīs	īs	as	as	a	a	a	a	a	a	a	a
1451	fera:Nom.Sg	1	f	Nom.Sg	Nom	Sg	218	fera	a	a	a	a	a	a	a	a	a	a	a
1452	fera:Abl.Pl	1	f	Abl.Pl	Abl	Pl	218	ferīs	īs	īs	īs	ī	ai	ai	a	a	a	a	a
1453	fera:Dat.Sg	1	f	Dat.Sg	Dat	Sg	218	ferae	ae	ae	ae	ae	a	a	a	a	a	a	a
1454	fera:Acc.Pl	1	f	Acc.Pl	Acc	Pl	218	ferās	ās	as	as	as	as	a	a	a	a	a	a
1455	fera:Gen.Sg	1	f	Gen.Sg	Gen	Sg	218	ferae	ae	ae	ae	a	a	a	a	a	a	a	a
1456	fera:Gen.Pl	1	f	Gen.Pl	Gen	Pl	218	ferārum	ārum	arum	a	a	a	a	a	a	a	a	a
1457	fera:Abl.Sg	1	f	Abl.Sg	Abl	Sg	218	ferā	ā	a	a	a	a	a	a	a	a	a	a
1458	fera:Nom.Pl	1	f	Nom.Pl	Nom	Pl	218	ferae	ae	aes	aes	as	as	a	a	a	a	a	a
1459	fera:Acc.Sg	1	f	Acc.Sg	Acc	Sg	218	feram	am	am	am	am	am	am	am	am	am	am	am
1460	fera:Dat.Pl	1	f	Dat.Pl	Dat	Pl	218	ferīs	īs	s	a	a	a	a	a	a	a	a	a
1461	ferrum:Nom.Sg	2	n	Nom.Sg	Nom	Sg	352	ferrum	um	u	u	u	u	u	u	u	u	u	u
1462	ferrum:Abl.Pl	2	n	Abl.Pl	Abl	Pl	352	ferrīs	īs	īs	ī	ī	ī	ī	ī	ī	i		
1463	ferrum:Dat.Sg	2	n	Dat.Sg	Dat	Sg	352	ferrō	ō	u		i	ī	ī	ī	ī	ī	ī	ī
1464	ferrum:Acc.Pl	2	n	Acc.Pl	Acc	Pl	352	ferra	a	a	a								
1465	ferrum:Gen.Sg	2	n	Gen.Sg	Gen	Sg	352	ferrī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
1466	ferrum:Gen.Pl	2	n	Gen.Pl	Gen	Pl	352	ferrōrum	ōrum	rum	u							i	i
1467	ferrum:Abl.Sg	2	n	Abl.Sg	Abl	Sg	352	ferrō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
1468	ferrum:Nom.Pl	2	n	Nom.Pl	Nom	Pl	352	ferra	a	a		a							
1469	ferrum:Acc.Sg	2	n	Acc.Sg	Acc	Sg	352	ferrum	um	um	um	um	um	um	um	u	u	u	u
1470	ferrum:Dat.Pl	2	n	Dat.Pl	Dat	Pl	352	ferrīs	īs	īs	ī						i	i	i
1471	fetus:Nom.Sg	4	m	Nom.Sg	Nom	Sg	57	fētus	us	us	us	us	us	u	u	u	u	u	u
1472	fetus:Abl.Pl	4	m	Abl.Pl	Abl	Pl	57	fētibus	ibus	ibus	is	ī	ī	ī	ī	ī	i		
1473	fetus:Dat.Sg	4	m	Dat.Sg	Dat	Sg	57	fētuī	uī	u	us	u		ī	ī	ī	ī	ī	ī
1474	fetus:Acc.Pl	4	m	Acc.Pl	Acc	Pl	57	fētūs	ūs	us	us	s							
1475	fetus:Gen.Sg	4	m	Gen.Sg	Gen	Sg	57	fētūs	ūs	is	is	is	is	is	ī	ī	ī	ī	ī
1476	fetus:Gen.Pl	4	m	Gen.Pl	Gen	Pl	57	fētuum	uum	ūu	u		i				i	i	i
1477	fetus:Abl.Sg	4	m	Abl.Sg	Abl	Sg	57	fētū	ū	ū	uos	ō	ō	ō	ō	ō	ō	ō	ō
1478	fetus:Nom.Pl	4	m	Nom.Pl	Nom	Pl	57	fētūs	ūs	us	s	s							
1479	fetus:Acc.Sg	4	m	Acc.Sg	Acc	Sg	57	fētum	um	u	um	um	um	um	um	um	um	um	um
1480	fetus:Dat.Pl	4	m	Dat.Pl	Dat	Pl	57	fētibus	ibus	ūbus	iu	ī	i				i	i	i
1481	fides:Nom.Sg	5	f	Nom.Sg	Nom	Sg	581	fidēs	ēs	ē	ē	ē	e	e	es	es	i	is	is
1482	fides:Abl.Pl	5	f	Abl.Pl	Abl	Pl	581	fidēbus	ēbus	īsbu	īs	ī	ī	ī	ī	ī	i	i	i
1483	fides:Dat.Sg	5	f	Dat.Sg	Dat	Sg	581	fideī	eī	ē	ē	ei	ī	ī	i		i	i	i
1484	fides:Acc.Pl	5	f	Acc.Pl	Acc	Pl	581	fidēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ē	es
1485	fides:Gen.Sg	5	f	Gen.Sg	Gen	Sg	581	fideī	eī	ēs	ē	ī	ī	i	is	i	i	i	i
1486	fides:Gen.Pl	5	f	Gen.Pl	Gen	Pl	581	fidērum	ērum	ēu	e							i	i
1487	fides:Abl.Sg	5	f	Abl.Sg	Abl	Sg	581	fidē	ē	e	e	e	e	e	e	e	e	e	e
1488	fides:Nom.Pl	5	f	Nom.Pl	Nom	Pl	581	fidēs	ēs	ēs	ēs	ēs	ēs	ēs	es	s		i	is
1489	fides:Acc.Sg	5	f	Acc.Sg	Acc	Sg	581	fidem	em	ēm	em	em	em	em	em	em	em	em	em
1490	fides:Dat.Pl	5	f	Dat.Pl	Dat	Pl	581	fidēbus	ēbus	ēs	ī						i	i	i
1491	filia:Nom.Sg	1	f	Nom.Sg	Nom	Sg	129	fīlia	a	a	a	a	a	a	a	a	a	a	a
1492	filia:Abl.Pl	1	f	Abl.Pl	Abl	Pl	129	fīliīs	īs	īs	is	ī	ai	ai	a	a	a	a	a
1493	filia:Dat.Sg	1	f	Dat.Sg	Dat	Sg	129	fīliae	ae	ae	ae	ae	a	a	a	a	a	a	a
1494	filia:Acc.Pl	1	f	Acc.Pl	Acc	Pl	129	fīliās	ās	as	as	as	as	a	a	a	a	a	a
1495	filia:Gen.Sg	1	f	Gen.Sg	Gen	Sg	129	fīliae	ae	ae	ae	a	a	a	a	a	a	a	a
1496	filia:Gen.Pl	1	f	Gen.Pl	Gen	Pl	129	fīliārum	ārum	arum	a	a	a	a	a	a	a	a	a
1497	filia:Abl.Sg	1	f	Abl.Sg	Abl	Sg	129	fīliā	ā	a	a	a	a	a	a	a	a	a	a
1498	filia:Nom.Pl	1	f	Nom.Pl	Nom	Pl	129	fīliae	ae	aes	aes	as	as	a	a	a	a	a	a
1499	filia:Acc.Sg	1	f	Acc.Sg	Acc	Sg	129	fīliam	am	am	am	am	am	am	am	am	am	am	am
1500	filia:Dat.Pl	1	f	Dat.Pl	Dat	Pl	129	fīliīs	īs	s	a	a	a	a	a	a	a	a	a
1501	filius:Nom.Sg	2	m	Nom.Sg	Nom	Sg	446	fīlius	us	u	u	u	u	u	u	u	u	u	u
1502	filius:Abl.Pl	2	m	Abl.Pl	Abl	Pl	446	fīliīs	īs	īs	īs	ī	ī	ī	ī	ī	i		
1503	filius:Dat.Sg	2	m	Dat.Sg	Dat	Sg	446	fīliō	ō	u	u	i	ī	ī	ī	ī	ī	ī	ī
1504	filius:Acc.Pl	2	m	Acc.Pl	Acc	Pl	446	fīliōs	ōs	os	s								
1505	filius:Gen.Sg	2	m	Gen.Sg	Gen	Sg	446	fīliī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
1506	filius:Gen.Pl	2	m	Gen.Pl	Gen	Pl	446	fīliōrum	ōrum	urm	u							i	i
1507	filius:Abl.Sg	2	m	Abl.Sg	Abl	Sg	446	fīliō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
1508	filius:Nom.Pl	2	m	Nom.Pl	Nom	Pl	446	fīliī	ī	s									
1509	filius:Acc.Sg	2	m	Acc.Sg	Acc	Sg	446	fīlium	um	um	um	um	um	um	um	um	u	u	u
1510	filius:Dat.Pl	2	m	Dat.Pl	Dat	Pl	446	fīliīs	īs	īs	ī	ī					i	i	i
1511	finis:Nom.Sg	3	m	Nom.Sg	Nom	Sg	529	fīnis	is	is	is	is	is	is	is	is	is	is	is
1512	finis:Abl.Pl	3	m	Abl.Pl	Abl	Pl	529	fīnibus	ibus	ibus	ī	ī	ī	ī	ī	ī	i	e	es
1513	finis:Dat.Sg	3	m	Dat.Sg	Dat	Sg	529	fīnī	ī	ī	ī	ī	ī	ī	i	i	i	i	i
1514	finis:Acc.Pl	3	m	Acc.Pl	Acc	Pl	529	fīnēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
1515	finis:Gen.Sg	3	m	Gen.Sg	Gen	Sg	529	fīnis	is	is	is	is	is	is	is	is	is	is	is
1516	finis:Gen.Pl	3	m	Gen.Pl	Gen	Pl	529	fīnium	ium	u	u							i	i
1517	finis:Abl.Sg	3	m	Abl.Sg	Abl	Sg	529	fīne	e	e	e	e	e	e	e	e	e	e	e
1518	finis:Nom.Pl	3	m	Nom.Pl	Nom	Pl	529	fīnēs	ēs	ēs	ēs	ēs	ēs	ēs	es	s	s	is	is
1519	finis:Acc.Sg	3	m	Acc.Sg	Acc	Sg	529	fīnem	em	em	em	em	em	em	em	em	em	em	em
1520	finis:Dat.Pl	3	m	Dat.Pl	Dat	Pl	529	fīnibus	ibus	ibus	i						i	i	i
1521	flamma:Nom.Sg	1	f	Nom.Sg	Nom	Sg	237	flamma	a	a	a	a	a	a	a	a	a	a	a
1522	flamma:Abl.Pl	1	f	Abl.Pl	Abl	Pl	237	flammīs	īs	īs	īs	i	ai	ai	a	a	a	a	a
1523	flamma:Dat.Sg	1	f	Dat.Sg	Dat	Sg	237	flammae	ae	ae	ae	ae	a	a	a	a	a	a	a
1524	flamma:Acc.Pl	1	f	Acc.Pl	Acc	Pl	237	flammās	ās	as	as	as	as	a	a	a	a	a	a
1525	flamma:Gen.Sg	1	f	Gen.Sg	Gen	Sg	237	flammae	ae	ae	ae	a	a	a	a	a	a	a	a
1526	flamma:Gen.Pl	1	f	Gen.Pl	Gen	Pl	237	flammārum	ārum	arum	a	a	a	a	a	a	a	a	a
1527	flamma:Abl.Sg	1	f	Abl.Sg	Abl	Sg	237	flammā	ā	a	a	a	a	a	a	a	a	a	a
1528	flamma:Nom.Pl	1	f	Nom.Pl	Nom	Pl	237	flammae	ae	aes	aes	as	as	as	a	a	a	a	a
1529	flamma:Acc.Sg	1	f	Acc.Sg	Acc	Sg	237	flammam	am	am	am	am	am	am	am	am	am	am	am
1530	flamma:Dat.Pl	1	f	Dat.Pl	Dat	Pl	237	flammīs	īs	s	a	a	a	a	a	a	a	a	a
1531	fletus:Nom.Sg	4	m	Nom.Sg	Nom	Sg	83	flētus	us	us	us	us	us	u	u	u	u	u	u
1532	fletus:Abl.Pl	4	m	Abl.Pl	Abl	Pl	83	flētibus	ibus	ibus	īs	īs	ī	ī	ī	ī	i		
1533	fletus:Dat.Sg	4	m	Dat.Sg	Dat	Sg	83	flētuī	uī	u	us	u		ī	ī	ī	ī	ī	ī
1534	fletus:Acc.Pl	4	m	Acc.Pl	Acc	Pl	83	flētūs	ūs	us	us	us							
1535	fletus:Gen.Sg	4	m	Gen.Sg	Gen	Sg	83	flētūs	ūs	is	is	is	is	is	ī	ī	ī	ī	ī
1536	fletus:Gen.Pl	4	m	Gen.Pl	Gen	Pl	83	flētuum	uum	ū	u		i				i	i	i
1537	fletus:Abl.Sg	4	m	Abl.Sg	Abl	Sg	83	flētū	ū	ū	ō	ōs	ō	ō	ō	ō	ō	ō	ō
1538	fletus:Nom.Pl	4	m	Nom.Pl	Nom	Pl	83	flētūs	ūs	us	s	s							
1539	fletus:Acc.Sg	4	m	Acc.Sg	Acc	Sg	83	flētum	um	u	um	um	um	um	um	um	um	um	um
1540	fletus:Dat.Pl	4	m	Dat.Pl	Dat	Pl	83	flētibus	ibus	ūbus	i	ī	i				i	i	i
1541	flos:Nom.Sg	3	m	Nom.Sg	Nom	Sg	91	flōs		is	is	is	is	is	is	is	is	is	is
1542	flos:Abl.Pl	3	m	Abl.Pl	Abl	Pl	91	flōribus	ibus	ibus	ī	ī	ī	ī	ī	ī	i	i	es
1543	flos:Dat.Sg	3	m	Dat.Sg	Dat	Sg	91	flōrī	ī	ī	ī	ī	ī	i	i	i	i	i	i
1544	flos:Acc.Pl	3	m	Acc.Pl	Acc	Pl	91	flōrēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
1545	flos:Gen.Sg	3	m	Gen.Sg	Gen	Sg	91	flōris	is	is	is	is	is	is	is	is	is	is	is
1546	flos:Gen.Pl	3	m	Gen.Pl	Gen	Pl	91	flōrum	um	u	u							i	i
1547	flos:Abl.Sg	3	m	Abl.Sg	Abl	Sg	91	flōre	e	e	e	e	e	e	e	e	e	e	e
1548	flos:Nom.Pl	3	m	Nom.Pl	Nom	Pl	91	flōrēs	ēs	ēs	ēs	ēs	ēs	ēs	es	s	s	is	is
1549	flos:Acc.Sg	3	m	Acc.Sg	Acc	Sg	91	flōrem	em	em	em	em	em	em	em	em	em	em	em
1550	flos:Dat.Pl	3	m	Dat.Pl	Dat	Pl	91	flōribus	ibus	ibus	i						i	i	i
1551	fluctus:Nom.Sg	4	m	Nom.Sg	Nom	Sg	167	fluctus	us	us	us	us	us	u	u	u	u	u	u
1552	fluctus:Abl.Pl	4	m	Abl.Pl	Abl	Pl	167	fluctibus	ibus	ibus	īs	īs	ī	ī	ī	ī	i		
1553	fluctus:Dat.Sg	4	m	Dat.Sg	Dat	Sg	167	fluctuī	uī	u	us	u		ī	ī	ī	ī	ī	ī
1554	fluctus:Acc.Pl	4	m	Acc.Pl	Acc	Pl	167	fluctūs	ūs	us	us	us							
1555	fluctus:Gen.Sg	4	m	Gen.Sg	Gen	Sg	167	fluctūs	ūs	is	is	is	is	is	ī	ī	ī	ī	ī
1556	fluctus:Gen.Pl	4	m	Gen.Pl	Gen	Pl	167	fluctuum	uum	ū	u		i				i	i	i
1557	fluctus:Abl.Sg	4	m	Abl.Sg	Abl	Sg	167	fluctū	ū	ū	uos	ōs	ō	ō	ō	ō	ō	ō	ō
1558	fluctus:Nom.Pl	4	m	Nom.Pl	Nom	Pl	167	fluctūs	ūs	us	s	s							
1559	fluctus:Acc.Sg	4	m	Acc.Sg	Acc	Sg	167	fluctum	um	u	um	um	um	um	um	um	um	um	um
1560	fluctus:Dat.Pl	4	m	Dat.Pl	Dat	Pl	167	fluctibus	ibus	ūbus	i	ī	i				i	i	i
1561	flumen:Nom.Sg	3	n	Nom.Sg	Nom	Sg	380	flūmen											
1562	flumen:Abl.Pl	3	n	Abl.Pl	Abl	Pl	380	flūminibus	ibus	ibus	ī	ī	ī	ī	ī	ī	i		
1563	flumen:Dat.Sg	3	n	Dat.Sg	Dat	Sg	380	flūminī	ī	ī	ī	ī	i	ī	i		i	i	i
1564	flumen:Acc.Pl	3	n	Acc.Pl	Acc	Pl	380	flūmina	a	as	a	a	a	a					
1565	flumen:Gen.Sg	3	n	Gen.Sg	Gen	Sg	380	flūminis	is	is	is	is	is	i	i	i	i	i	i
1566	flumen:Gen.Pl	3	n	Gen.Pl	Gen	Pl	380	flūminum	um	mu	u	a	a						i
1567	flumen:Abl.Sg	3	n	Abl.Sg	Abl	Sg	380	flūmine	e	e	e	e	e	e	e	e	e		
1568	flumen:Nom.Pl	3	n	Nom.Pl	Nom	Pl	380	flūmina	a	a	a	a	a	a	a				
1569	flumen:Acc.Sg	3	n	Acc.Sg	Acc	Sg	380	flūmen		m	m	em	m	m	m	m	m	m	m
1570	flumen:Dat.Pl	3	n	Dat.Pl	Dat	Pl	380	flūminibus	ibus	ibus	i								i
1571	focus:Nom.Sg	2	m	Nom.Sg	Nom	Sg	65	focus	us	u	u	u	u	u	u	u	u	u	u
1572	focus:Abl.Pl	2	m	Abl.Pl	Abl	Pl	65	focīs	īs	īs	īs	ī	ī	ī	ī	ī	i		
1573	focus:Dat.Sg	2	m	Dat.Sg	Dat	Sg	65	focō	ō	u	u		ī	ī	ī	ī	ī	ī	ī
1574	focus:Acc.Pl	2	m	Acc.Pl	Acc	Pl	65	focōs	ōs	os	s								
1575	focus:Gen.Sg	2	m	Gen.Sg	Gen	Sg	65	focī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
1576	focus:Gen.Pl	2	m	Gen.Pl	Gen	Pl	65	focōrum	ōrum	urm	u						i	i	i
1577	focus:Abl.Sg	2	m	Abl.Sg	Abl	Sg	65	focō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
1578	focus:Nom.Pl	2	m	Nom.Pl	Nom	Pl	65	focī	ī	s	s								
1579	focus:Acc.Sg	2	m	Acc.Sg	Acc	Sg	65	focum	um	um	um	um	um	um	um	um	um	u	u
1580	focus:Dat.Pl	2	m	Dat.Pl	Dat	Pl	65	focīs	īs	īs	ī	ī					i	i	i
1581	foedus:Nom.Sg	3	n	Nom.Sg	Nom	Sg	82	foedus											
1582	foedus:Abl.Pl	3	n	Abl.Pl	Abl	Pl	82	foederibus	ibus	ibus	ī	ī	ī	ī	ī	ī	i		
1583	foedus:Dat.Sg	3	n	Dat.Sg	Dat	Sg	82	foederī	ī	ī	ī	ī	i	ī	i		i	i	i
1584	foedus:Acc.Pl	3	n	Acc.Pl	Acc	Pl	82	foedera	a	as	a	a	a	a					
1585	foedus:Gen.Sg	3	n	Gen.Sg	Gen	Sg	82	foederis	is	is	is	is	is	i	i	i	i	i	i
1586	foedus:Gen.Pl	3	n	Gen.Pl	Gen	Pl	82	foederum	um	mu	u	a	a						i
