Word	Declension	Gender	TotFreq	Declined	0	1
lux:Dat.Sg	3	f	314	lūcī	ī	ū
lux:Acc.Pl	3	f	314	lūcēs	ēs	ēs
lux:Gen.Sg	3	f	314	lūcis	is	ērum
lux:Gen.Pl	3	f	314	lūcum	um	um
lux:Abl.Sg	3	f	314	lūce	e	e
lux:Nom.Pl	3	f	314	lūcēs	ēs	ēs
lux:Acc.Sg	3	f	314	lūcem	em	em
lux:Dat.Pl	3	f	314	lūcibus	ibus	ibus
luxuria:Nom.Sg	1	f	129	luxuria	a	a
luxuria:Abl.Pl	1	f	129	luxuriīs	īs	īs
luxuria:Dat.Sg	1	f	129	luxuriae	ae	a
luxuria:Acc.Pl	1	f	129	luxuriās	ās	uum
luxuria:Gen.Sg	1	f	129	luxuriae	ae	a
luxuria:Gen.Pl	1	f	129	luxuriārum	ārum	ārum
luxuria:Abl.Sg	1	f	129	luxuriā	ā	ā
luxuria:Nom.Pl	1	f	129	luxuriae	ae	a
luxuria:Acc.Sg	1	f	129	luxuriam	am	ōrum
luxuria:Dat.Pl	1	f	129	luxuriīs	īs	īs
magister:Nom.Sg	2	m	67	magister		ī
magister:Abl.Pl	2	m	67	magistrīs	īs	ī
magister:Dat.Sg	2	m	67	magistrō	ō	ō
magister:Acc.Pl	2	m	67	magistrōs	ōs	ē
magister:Gen.Sg	2	m	67	magistrī	ī	ū
magister:Gen.Pl	2	m	67	magistrōrum	ōrum	ōrum
magister:Abl.Sg	2	m	67	magistrō	ō	ō
magister:Nom.Pl	2	m	67	magistrī	ī	ī
magister:Acc.Sg	2	m	67	magistrum	um	uum
magister:Dat.Pl	2	m	67	magistrīs	īs	ī
malum:Nom.Sg	2	n	908	malum	um	um
malum:Abl.Pl	2	n	908	malīs	īs	īs
malum:Dat.Sg	2	n	908	malō	ō	ō
malum:Acc.Pl	2	n	908	mala	a	a
malum:Gen.Sg	2	n	908	malī	ī	ī
malum:Gen.Pl	2	n	908	malōrum	ōrum	ōrum
malum:Abl.Sg	2	n	908	malō	ō	ō
malum:Nom.Pl	2	n	908	mala	a	a
malum:Acc.Sg	2	n	908	malum	um	um
malum:Dat.Pl	2	n	908	malīs	īs	īs
manus:Nom.Sg	4	f	1369	manus	us	ūs
manus:Abl.Pl	4	f	1369	manibus	ibus	ibus
manus:Dat.Sg	4	f	1369	manuī	uī	um
manus:Acc.Pl	4	f	1369	manūs	ūs	ūs
manus:Gen.Sg	4	f	1369	manūs	ūs	ūs
manus:Gen.Pl	4	f	1369	manuum	uum	um
manus:Abl.Sg	4	f	1369	manū	ū	ū
manus:Nom.Pl	4	f	1369	manūs	ūs	ūs
manus:Acc.Sg	4	f	1369	manum	um	um
manus:Dat.Pl	4	f	1369	manibus	ibus	ibus
mare:Nom.Sg	3	n	660	mare	e	e
mare:Abl.Pl	3	n	660	maribus	ibus	ibus
mare:Dat.Sg	3	n	660	marī	ī	ī
mare:Acc.Pl	3	n	660	maria	ia	ī
mare:Gen.Sg	3	n	660	maris	is	is
mare:Gen.Pl	3	n	660	marium	ium	īs
mare:Abl.Sg	3	n	660	marī	ī	ī
mare:Nom.Pl	3	n	660	maria	ia	ī
mare:Acc.Sg	3	n	660	mare	e	e
mare:Dat.Pl	3	n	660	maribus	ibus	ibus
maritus:Nom.Sg	2	m	146	marītus	us	us
maritus:Abl.Pl	2	m	146	marītīs	īs	īs
maritus:Dat.Sg	2	m	146	marītō	ō	ō
maritus:Acc.Pl	2	m	146	marītōs	ōs	
maritus:Gen.Sg	2	m	146	marītī	ī	ī
maritus:Gen.Pl	2	m	146	marītōrum	ōrum	ōrum
maritus:Abl.Sg	2	m	146	marītō	ō	ō
maritus:Nom.Pl	2	m	146	marītī	ī	ī
maritus:Acc.Sg	2	m	146	marītum	um	um
maritus:Dat.Pl	2	m	146	marītīs	īs	īs
mater:Nom.Sg	3	f	544	māter		
mater:Abl.Pl	3	f	544	mātribus	ibus	ibus
mater:Dat.Sg	3	f	544	mātrī	ī	ī
mater:Acc.Pl	3	f	544	mātrēs	ēs	ēs
mater:Gen.Sg	3	f	544	mātris	is	ēī
mater:Gen.Pl	3	f	544	mātrum	um	um
mater:Abl.Sg	3	f	544	mātre	e	e
mater:Nom.Pl	3	f	544	mātrēs	ēs	ēs
mater:Acc.Sg	3	f	544	mātrem	em	em
mater:Dat.Pl	3	f	544	mātribus	ibus	ibus
medium:Nom.Sg	2	n	103	medium	um	um
medium:Abl.Pl	2	n	103	mediīs	īs	īs
medium:Dat.Sg	2	n	103	mediō	ō	ō
medium:Acc.Pl	2	n	103	media	a	a
medium:Gen.Sg	2	n	103	mediī	ī	ī
medium:Gen.Pl	2	n	103	mediōrum	ōrum	ōrum
medium:Abl.Sg	2	n	103	mediō	ō	ō
medium:Nom.Pl	2	n	103	media	a	a
medium:Acc.Sg	2	n	103	medium	um	um
medium:Dat.Pl	2	n	103	mediīs	īs	īs
membrum:Nom.Sg	2	n	184	membrum	um	um
membrum:Abl.Pl	2	n	184	membrīs	īs	īs
membrum:Dat.Sg	2	n	184	membrō	ō	ō
membrum:Acc.Pl	2	n	184	membra	a	a
membrum:Gen.Sg	2	n	184	membrī	ī	ī
membrum:Gen.Pl	2	n	184	membrōrum	ōrum	ōrum
membrum:Abl.Sg	2	n	184	membrō	ō	ō
membrum:Nom.Pl	2	n	184	membra	a	a
membrum:Acc.Sg	2	n	184	membrum	um	um
membrum:Dat.Pl	2	n	184	membrīs	īs	īs
mens:Nom.Sg	3	f	538	mēns		
mens:Abl.Pl	3	f	538	mentibus	ibus	ibus
mens:Dat.Sg	3	f	538	mentī	ī	ū
mens:Acc.Pl	3	f	538	mentēs	ēs	ēs
mens:Gen.Sg	3	f	538	mentis	is	ērum
mens:Gen.Pl	3	f	538	mentium	ium	a
mens:Abl.Sg	3	f	538	mente	e	e
mens:Nom.Pl	3	f	538	mentēs	ēs	ēs
mens:Acc.Sg	3	f	538	mentem	em	em
mens:Dat.Pl	3	f	538	mentibus	ibus	ibus
mensa:Nom.Sg	1	f	117	mēnsa	a	a
mensa:Abl.Pl	1	f	117	mēnsīs	īs	īs
mensa:Dat.Sg	1	f	117	mēnsae	ae	ae
mensa:Acc.Pl	1	f	117	mēnsās	ās	ās
mensa:Gen.Sg	1	f	117	mēnsae	ae	ae
mensa:Gen.Pl	1	f	117	mēnsārum	ārum	ārum
mensa:Abl.Sg	1	f	117	mēnsā	ā	ās
mensa:Nom.Pl	1	f	117	mēnsae	ae	a
mensa:Acc.Sg	1	f	117	mēnsam	am	am
mensa:Dat.Pl	1	f	117	mēnsīs	īs	īs
mensis:Nom.Sg	3	m	86	mēnsis	is	ērum
mensis:Abl.Pl	3	m	86	mēnsibus	ibus	ibus
mensis:Dat.Sg	3	m	86	mēnsī	ī	ī
mensis:Acc.Pl	3	m	86	mēnsēs	ēs	ēs
mensis:Gen.Sg	3	m	86	mēnsis	is	is
mensis:Gen.Pl	3	m	86	mēnsium	ium	a
mensis:Abl.Sg	3	m	86	mēnse	e	e
mensis:Nom.Pl	3	m	86	mēnsēs	ēs	ēs
mensis:Acc.Sg	3	m	86	mēnsem	em	em
mensis:Dat.Pl	3	m	86	mēnsibus	ibus	ibus
merces:Nom.Sg	3	f	80	mercēs		
merces:Abl.Pl	3	f	80	mercēdibus	ibus	ibus
merces:Dat.Sg	3	f	80	mercēdī	ī	ū
merces:Acc.Pl	3	f	80	mercēdēs	ēs	ēs
merces:Gen.Sg	3	f	80	mercēdis	is	ērum
merces:Gen.Pl	3	f	80	mercēdum	um	um
merces:Abl.Sg	3	f	80	mercēde	e	e
merces:Nom.Pl	3	f	80	mercēdēs	ēs	ēs
merces:Acc.Sg	3	f	80	mercēdem	em	em
merces:Dat.Pl	3	f	80	mercēdibus	ibus	ibus
meritum:Nom.Sg	2	n	91	meritum	um	um
meritum:Abl.Pl	2	n	91	meritīs	īs	īs
meritum:Dat.Sg	2	n	91	meritō	ō	ō
meritum:Acc.Pl	2	n	91	merita	a	a
meritum:Gen.Sg	2	n	91	meritī	ī	ī
meritum:Gen.Pl	2	n	91	meritōrum	ōrum	ōrum
meritum:Abl.Sg	2	n	91	meritō	ō	ō
meritum:Nom.Pl	2	n	91	merita	a	a
meritum:Acc.Sg	2	n	91	meritum	um	um
meritum:Dat.Pl	2	n	91	meritīs	īs	īs
merum:Nom.Sg	2	n	71	merum	um	um
merum:Abl.Pl	2	n	71	merīs	īs	īs
merum:Dat.Sg	2	n	71	merō	ō	ō
merum:Acc.Pl	2	n	71	mera	a	a
merum:Gen.Sg	2	n	71	merī	ī	ī
merum:Gen.Pl	2	n	71	merōrum	ōrum	ōrum
merum:Abl.Sg	2	n	71	merō	ō	ō
merum:Nom.Pl	2	n	71	mera	a	a
merum:Acc.Sg	2	n	71	merum	um	um
merum:Dat.Pl	2	n	71	merīs	īs	īs
metus:Nom.Sg	4	m	548	metus	us	ūs
metus:Abl.Pl	4	m	548	metibus	ibus	ibus
metus:Dat.Sg	4	m	548	metuī	uī	um
metus:Acc.Pl	4	m	548	metūs	ūs	ūs
metus:Gen.Sg	4	m	548	metūs	ūs	ūs
metus:Gen.Pl	4	m	548	metuum	uum	um
metus:Abl.Sg	4	m	548	metū	ū	ū
metus:Nom.Pl	4	m	548	metūs	ūs	ūs
metus:Acc.Sg	4	m	548	metum	um	um
metus:Dat.Pl	4	m	548	metibus	ibus	ibus
miles:Nom.Sg	3	m	842	mīles		
miles:Abl.Pl	3	m	842	mīlitibus	ibus	ibus
miles:Dat.Sg	3	m	842	mīlitī	ī	ī
miles:Acc.Pl	3	m	842	mīlitēs	ēs	ēs
miles:Gen.Sg	3	m	842	mīlitis	is	is
miles:Gen.Pl	3	m	842	mīlitum	um	um
miles:Abl.Sg	3	m	842	mīlite	e	e
miles:Nom.Pl	3	m	842	mīlitēs	ēs	ēs
miles:Acc.Sg	3	m	842	mīlitem	em	em
miles:Dat.Pl	3	m	842	mīlitibus	ibus	ibus
militia:Nom.Sg	1	f	117	mīlitia	a	a
militia:Abl.Pl	1	f	117	mīlitiīs	īs	īs
militia:Dat.Sg	1	f	117	mīlitiae	ae	ae
militia:Acc.Pl	1	f	117	mīlitiās	ās	am
militia:Gen.Sg	1	f	117	mīlitiae	ae	ae
militia:Gen.Pl	1	f	117	mīlitiārum	ārum	ārum
militia:Abl.Sg	1	f	117	mīlitiā	ā	ās
militia:Nom.Pl	1	f	117	mīlitiae	ae	a
militia:Acc.Sg	1	f	117	mīlitiam	am	am
militia:Dat.Pl	1	f	117	mīlitiīs	īs	īs
minae:Nom.Sg	1	f	105			
minae:Abl.Pl	1	f	105	minīs	īs	ē
minae:Dat.Sg	1	f	105			
minae:Acc.Pl	1	f	105	minās	ās	e
minae:Gen.Sg	1	f	105			
minae:Gen.Pl	1	f	105	minārum	ārum	e
minae:Abl.Sg	1	f	105			
minae:Nom.Pl	1	f	105	minae	ae	ē
minae:Acc.Sg	1	f	105			
minae:Dat.Pl	1	f	105	minīs	īs	ē
minister:Nom.Sg	2	m	84	minister		ī
minister:Abl.Pl	2	m	84	ministrīs	īs	ī
minister:Dat.Sg	2	m	84	ministrō	ō	ō
minister:Acc.Pl	2	m	84	ministrōs	ōs	
minister:Gen.Sg	2	m	84	ministrī	ī	ī
minister:Gen.Pl	2	m	84	ministrōrum	ōrum	ōrum
minister:Abl.Sg	2	m	84	ministrō	ō	ō
minister:Nom.Pl	2	m	84	ministrī	ī	ī
minister:Acc.Sg	2	m	84	ministrum	um	um
minister:Dat.Pl	2	m	84	ministrīs	īs	ī
modus:Nom.Sg	2	m	634	modus	us	ī
modus:Abl.Pl	2	m	634	modīs	īs	īs
modus:Dat.Sg	2	m	634	modō	ō	ō
modus:Acc.Pl	2	m	634	modōs	ōs	
modus:Gen.Sg	2	m	634	modī	ī	ī
modus:Gen.Pl	2	m	634	modōrum	ōrum	ōrum
modus:Abl.Sg	2	m	634	modō	ō	ō
modus:Nom.Pl	2	m	634	modī	ī	ī
modus:Acc.Sg	2	m	634	modum	um	um
modus:Dat.Pl	2	m	634	modīs	īs	īs
moenia:Nom.Sg	3	n	170			
moenia:Abl.Pl	3	n	170	moenibus	ibus	
moenia:Dat.Sg	3	n	170			
moenia:Acc.Pl	3	n	170	moenia	ia	
moenia:Gen.Sg	3	n	170			
moenia:Gen.Pl	3	n	170	moenium	ium	ē
moenia:Abl.Sg	3	n	170			
moenia:Nom.Pl	3	n	170	moenia	ia	
moenia:Acc.Sg	3	n	170			
moenia:Dat.Pl	3	n	170	moenibus	ibus	
moles:Nom.Sg	3	f	129	mōlēs	ēs	ēs
moles:Abl.Pl	3	f	129	mōlibus	ibus	ibus
moles:Dat.Sg	3	f	129	mōlī	ī	ī
moles:Acc.Pl	3	f	129	mōlēs	ēs	ēs
moles:Gen.Sg	3	f	129	mōlis	is	is
moles:Gen.Pl	3	f	129	mōlium	ium	īs
moles:Abl.Sg	3	f	129	mōle	e	e
moles:Nom.Pl	3	f	129	mōlēs	ēs	ēs
moles:Acc.Sg	3	f	129	mōlem	em	em
moles:Dat.Pl	3	f	129	mōlibus	ibus	ibus
mons:Nom.Sg	3	m	391	mōns		
mons:Abl.Pl	3	m	391	montibus	ibus	ibus
mons:Dat.Sg	3	m	391	montī	ī	ī
mons:Acc.Pl	3	m	391	montēs	ēs	ēs
mons:Gen.Sg	3	m	391	montis	is	is
mons:Gen.Pl	3	m	391	montium	ium	a
mons:Abl.Sg	3	m	391	monte	e	e
mons:Nom.Pl	3	m	391	montēs	ēs	ēs
mons:Acc.Sg	3	m	391	montem	em	em
mons:Dat.Pl	3	m	391	montibus	ibus	ibus
monstrum:Nom.Sg	2	n	111	mōnstrum	um	um
monstrum:Abl.Pl	2	n	111	mōnstrīs	īs	ī
monstrum:Dat.Sg	2	n	111	mōnstrō	ō	ō
monstrum:Acc.Pl	2	n	111	mōnstra	a	ae
monstrum:Gen.Sg	2	n	111	mōnstrī	ī	ū
monstrum:Gen.Pl	2	n	111	mōnstrōrum	ōrum	ōrum
monstrum:Abl.Sg	2	n	111	mōnstrō	ō	ō
monstrum:Nom.Pl	2	n	111	mōnstra	a	ae
monstrum:Acc.Sg	2	n	111	mōnstrum	um	uum
monstrum:Dat.Pl	2	n	111	mōnstrīs	īs	ī
monumentum:Nom.Sg	2	n	59	monumentum	um	um
monumentum:Abl.Pl	2	n	59	monumentīs	īs	īs
monumentum:Dat.Sg	2	n	59	monumentō	ō	ō
monumentum:Acc.Pl	2	n	59	monumenta	a	a
monumentum:Gen.Sg	2	n	59	monumentī	ī	ī
monumentum:Gen.Pl	2	n	59	monumentōrum	ōrum	ōrum
monumentum:Abl.Sg	2	n	59	monumentō	ō	ō
monumentum:Nom.Pl	2	n	59	monumenta	a	a
monumentum:Acc.Sg	2	n	59	monumentum	um	um
monumentum:Dat.Pl	2	n	59	monumentīs	īs	īs
mora:Nom.Sg	1	f	230	mora	a	a
mora:Abl.Pl	1	f	230	morīs	īs	īs
mora:Dat.Sg	1	f	230	morae	ae	ae
mora:Acc.Pl	1	f	230	morās	ās	ās
mora:Gen.Sg	1	f	230	morae	ae	ae
mora:Gen.Pl	1	f	230	morārum	ārum	ārum
mora:Abl.Sg	1	f	230	morā	ā	ās
mora:Nom.Pl	1	f	230	morae	ae	a
mora:Acc.Sg	1	f	230	moram	am	am
mora:Dat.Pl	1	f	230	morīs	īs	īs
morbus:Nom.Sg	2	m	209	morbus	us	us
morbus:Abl.Pl	2	m	209	morbīs	īs	īs
morbus:Dat.Sg	2	m	209	morbō	ō	ō
morbus:Acc.Pl	2	m	209	morbōs	ōs	
morbus:Gen.Sg	2	m	209	morbī	ī	ī
morbus:Gen.Pl	2	m	209	morbōrum	ōrum	ōrum
morbus:Abl.Sg	2	m	209	morbō	ō	ō
morbus:Nom.Pl	2	m	209	morbī	ī	ī
morbus:Acc.Sg	2	m	209	morbum	um	um
morbus:Dat.Pl	2	m	209	morbīs	īs	īs
mors:Nom.Sg	3	f	921	mors		
mors:Abl.Pl	3	f	921	mortibus	ibus	ibus
mors:Dat.Sg	3	f	921	mortī	ī	ū
mors:Acc.Pl	3	f	921	mortēs	ēs	ēs
mors:Gen.Sg	3	f	921	mortis	is	ērum
mors:Gen.Pl	3	f	921	mortium	ium	īs
mors:Abl.Sg	3	f	921	morte	e	e
mors:Nom.Pl	3	f	921	mortēs	ēs	ēs
mors:Acc.Sg	3	f	921	mortem	em	em
mors:Dat.Pl	3	f	921	mortibus	ibus	ibus
mos:Nom.Sg	3	m	635	mōs		
mos:Abl.Pl	3	m	635	mōribus	ibus	ibus
mos:Dat.Sg	3	m	635	mōrī	ī	ī
mos:Acc.Pl	3	m	635	mōrēs	ēs	ēs
mos:Gen.Sg	3	m	635	mōris	is	is
mos:Gen.Pl	3	m	635	mōrum	um	um
mos:Abl.Sg	3	m	635	mōre	e	e
mos:Nom.Pl	3	m	635	mōrēs	ēs	ēs
mos:Acc.Sg	3	m	635	mōrem	em	em
mos:Dat.Pl	3	m	635	mōribus	ibus	ibus
motus:Nom.Sg	4	m	178	mōtus	us	ūs
motus:Abl.Pl	4	m	178	mōtibus	ibus	ibus
motus:Dat.Sg	4	m	178	mōtuī	uī	uum
motus:Acc.Pl	4	m	178	mōtūs	ūs	ōs
motus:Gen.Sg	4	m	178	mōtūs	ūs	ūs
motus:Gen.Pl	4	m	178	mōtuum	uum	um
motus:Abl.Sg	4	m	178	mōtū	ū	ū
motus:Nom.Pl	4	m	178	mōtūs	ūs	us
motus:Acc.Sg	4	m	178	mōtum	um	um
motus:Dat.Pl	4	m	178	mōtibus	ibus	ibus
mulier:Nom.Sg	3	f	70	mulier		
mulier:Abl.Pl	3	f	70	mulieribus	ibus	ibus
mulier:Dat.Sg	3	f	70	mulierī	ī	ī
mulier:Acc.Pl	3	f	70	mulierēs	ēs	ēs
mulier:Gen.Sg	3	f	70	mulieris	is	is
mulier:Gen.Pl	3	f	70	mulierum	um	um
mulier:Abl.Sg	3	f	70	muliere	e	e
mulier:Nom.Pl	3	f	70	mulierēs	ēs	ēs
mulier:Acc.Sg	3	f	70	mulierem	em	em
mulier:Dat.Pl	3	f	70	mulieribus	ibus	ibus
mundus:Nom.Sg	2	m	280	mundus	us	ī
mundus:Abl.Pl	2	m	280	mundīs	īs	īs
mundus:Dat.Sg	2	m	280	mundō	ō	ō
mundus:Acc.Pl	2	m	280	mundōs	ōs	
mundus:Gen.Sg	2	m	280	mundī	ī	ī
mundus:Gen.Pl	2	m	280	mundōrum	ōrum	ōrum
mundus:Abl.Sg	2	m	280	mundō	ō	ō
mundus:Nom.Pl	2	m	280	mundī	ī	ī
mundus:Acc.Sg	2	m	280	mundum	um	um
mundus:Dat.Pl	2	m	280	mundīs	īs	īs
munus:Nom.Sg	3	n	322	mūnus		
munus:Abl.Pl	3	n	322	mūneribus	ibus	ibus
munus:Dat.Sg	3	n	322	mūnerī	ī	ī
munus:Acc.Pl	3	n	322	mūnera	a	a
munus:Gen.Sg	3	n	322	mūneris	is	ērum
munus:Gen.Pl	3	n	322	mūnerum	um	um
munus:Abl.Sg	3	n	322	mūnere	e	e
munus:Nom.Pl	3	n	322	mūnera	a	a
munus:Acc.Sg	3	n	322	mūnus		
munus:Dat.Pl	3	n	322	mūneribus	ibus	ibus
murus:Nom.Sg	2	m	250	mūrus	us	us
murus:Abl.Pl	2	m	250	mūrīs	īs	īs
murus:Dat.Sg	2	m	250	mūrō	ō	ō
murus:Acc.Pl	2	m	250	mūrōs	ōs	
murus:Gen.Sg	2	m	250	mūrī	ī	ī
murus:Gen.Pl	2	m	250	mūrōrum	ōrum	ōrum
murus:Abl.Sg	2	m	250	mūrō	ō	ō
murus:Nom.Pl	2	m	250	mūrī	ī	ī
murus:Acc.Sg	2	m	250	mūrum	um	um
murus:Dat.Pl	2	m	250	mūrīs	īs	īs
natura:Nom.Sg	1	f	769	nātūra	a	a
natura:Abl.Pl	1	f	769	nātūrīs	īs	īs
natura:Dat.Sg	1	f	769	nātūrae	ae	ae
natura:Acc.Pl	1	f	769	nātūrās	ās	ās
natura:Gen.Sg	1	f	769	nātūrae	ae	ae
natura:Gen.Pl	1	f	769	nātūrārum	ārum	ārum
natura:Abl.Sg	1	f	769	nātūrā	ā	ās
natura:Nom.Pl	1	f	769	nātūrae	ae	a
natura:Acc.Sg	1	f	769	nātūram	am	am
natura:Dat.Pl	1	f	769	nātūrīs	īs	īs
nauta:Nom.Sg	1	m	71	nauta	a	a
nauta:Abl.Pl	1	m	71	nautīs	īs	īs
nauta:Dat.Sg	1	m	71	nautae	ae	a
nauta:Acc.Pl	1	m	71	nautās	ās	ās
nauta:Gen.Sg	1	m	71	nautae	ae	a
nauta:Gen.Pl	1	m	71	nautārum	ārum	ārum
nauta:Abl.Sg	1	m	71	nautā	ā	ās
nauta:Nom.Pl	1	m	71	nautae	ae	a
nauta:Acc.Sg	1	m	71	nautam	am	ōrum
nauta:Dat.Pl	1	m	71	nautīs	īs	īs
navis:Nom.Sg	3	f	349	nāvis	is	ērum
navis:Abl.Pl	3	f	349	nāvibus	ibus	ibus
navis:Dat.Sg	3	f	349	nāvī	ī	
navis:Acc.Pl	3	f	349	nāvēs	ēs	ēs
navis:Gen.Sg	3	f	349	nāvis	is	ērum
navis:Gen.Pl	3	f	349	nāvium	ium	a
navis:Abl.Sg	3	f	349	nāve	e	e
navis:Nom.Pl	3	f	349	nāvēs	ēs	ēs
navis:Acc.Sg	3	f	349	nāvem	em	em
navis:Dat.Pl	3	f	349	nāvibus	ibus	ibus
nemus:Nom.Sg	3	n	166	nemus		
nemus:Abl.Pl	3	n	166	nemoribus	ibus	ibus
nemus:Dat.Sg	3	n	166	nemorī	ī	ī
nemus:Acc.Pl	3	n	166	nemora	a	a
nemus:Gen.Sg	3	n	166	nemoris	is	is
nemus:Gen.Pl	3	n	166	nemorum	um	um
nemus:Abl.Sg	3	n	166	nemore	e	e
nemus:Nom.Pl	3	n	166	nemora	a	a
nemus:Acc.Sg	3	n	166	nemus		
nemus:Dat.Pl	3	n	166	nemoribus	ibus	ibus
nepos:Nom.Sg	3	m	116	nepōs		
nepos:Abl.Pl	3	m	116	nepōtibus	ibus	ibus
nepos:Dat.Sg	3	m	116	nepōtī	ī	ū
nepos:Acc.Pl	3	m	116	nepōtēs	ēs	ēs
nepos:Gen.Sg	3	m	116	nepōtis	is	is
nepos:Gen.Pl	3	m	116	nepōtum	um	um
nepos:Abl.Sg	3	m	116	nepōte	e	e
nepos:Nom.Pl	3	m	116	nepōtēs	ēs	ēs
nepos:Acc.Sg	3	m	116	nepōtem	em	em
nepos:Dat.Pl	3	m	116	nepōtibus	ibus	ibus
nequitia:Nom.Sg	1	f	55	nēquitia	a	a
nequitia:Abl.Pl	1	f	55	nēquitiīs	īs	īs
nequitia:Dat.Sg	1	f	55	nēquitiae	ae	a
nequitia:Acc.Pl	1	f	55	nēquitiās	ās	am
nequitia:Gen.Sg	1	f	55	nēquitiae	ae	a
nequitia:Gen.Pl	1	f	55	nēquitiārum	ārum	ārum
nequitia:Abl.Sg	1	f	55	nēquitiā	ā	ās
nequitia:Nom.Pl	1	f	55	nēquitiae	ae	a
nequitia:Acc.Sg	1	f	55	nēquitiam	am	am
nequitia:Dat.Pl	1	f	55	nēquitiīs	īs	īs
nex:Nom.Sg	3	f	89	nex		
nex:Abl.Pl	3	f	89	necibus	ibus	ibus
nex:Dat.Sg	3	f	89	necī	ī	ū
nex:Acc.Pl	3	f	89	necēs	ēs	ēs
nex:Gen.Sg	3	f	89	necis	is	ērum
nex:Gen.Pl	3	f	89	necum	um	um
nex:Abl.Sg	3	f	89	nece	e	e
nex:Nom.Pl	3	f	89	necēs	ēs	ēs
nex:Acc.Sg	3	f	89	necem	em	em
nex:Dat.Pl	3	f	89	necibus	ibus	ibus
nix:Nom.Sg	3	f	83	nix		
nix:Abl.Pl	3	f	83	nivibus	ibus	ibus
nix:Dat.Sg	3	f	83	nivī	ī	
nix:Acc.Pl	3	f	83	nivēs	ēs	ēs
nix:Gen.Sg	3	f	83	nivis	is	ērum
nix:Gen.Pl	3	f	83	nivium	ium	a
nix:Abl.Sg	3	f	83	nive	e	e
nix:Nom.Pl	3	f	83	nivēs	ēs	ēs
nix:Acc.Sg	3	f	83	nivem	em	em
nix:Dat.Pl	3	f	83	nivibus	ibus	ibus
nomen:Nom.Sg	3	n	756	nōmen		
nomen:Abl.Pl	3	n	756	nōminibus	ibus	ibus
nomen:Dat.Sg	3	n	756	nōminī	ī	ī
nomen:Acc.Pl	3	n	756	nōmina	a	a
nomen:Gen.Sg	3	n	756	nōminis	is	is
nomen:Gen.Pl	3	n	756	nōminum	um	um
nomen:Abl.Sg	3	n	756	nōmine	e	e
nomen:Nom.Pl	3	n	756	nōmina	a	a
nomen:Acc.Sg	3	n	756	nōmen		
nomen:Dat.Pl	3	n	756	nōminibus	ibus	ibus
nota:Nom.Sg	1	f	96	nota	a	a
nota:Abl.Pl	1	f	96	notīs	īs	īs
nota:Dat.Sg	1	f	96	notae	ae	ae
nota:Acc.Pl	1	f	96	notās	ās	ās
nota:Gen.Sg	1	f	96	notae	ae	ae
nota:Gen.Pl	1	f	96	notārum	ārum	ārum
nota:Abl.Sg	1	f	96	notā	ā	ās
nota:Nom.Pl	1	f	96	notae	ae	a
nota:Acc.Sg	1	f	96	notam	am	am
nota:Dat.Pl	1	f	96	notīs	īs	īs
nox:Nom.Sg	3	f	622	nox		
nox:Abl.Pl	3	f	622	noctibus	ibus	ibus
nox:Dat.Sg	3	f	622	noctī	ī	ī
nox:Acc.Pl	3	f	622	noctēs	ēs	ēs
nox:Gen.Sg	3	f	622	noctis	is	is
nox:Gen.Pl	3	f	622	noctium	ium	īs
nox:Abl.Sg	3	f	622	nocte	e	e
nox:Nom.Pl	3	f	622	noctēs	ēs	ēs
nox:Acc.Sg	3	f	622	noctem	em	em
nox:Dat.Pl	3	f	622	noctibus	ibus	ibus
nubes:Nom.Sg	3	f	121	nūbēs	ēs	ēs
nubes:Abl.Pl	3	f	121	nūbibus	ibus	ibus
nubes:Dat.Sg	3	f	121	nūbī	ī	ū
nubes:Acc.Pl	3	f	121	nūbēs	ēs	ēs
nubes:Gen.Sg	3	f	121	nūbis	is	ērum
nubes:Gen.Pl	3	f	121	nūbium	ium	īs
nubes:Abl.Sg	3	f	121	nūbe	e	e
nubes:Nom.Pl	3	f	121	nūbēs	ēs	ēs
nubes:Acc.Sg	3	f	121	nūbem	em	em
nubes:Dat.Pl	3	f	121	nūbibus	ibus	ibus
numen:Nom.Sg	3	n	173	nūmen		
numen:Abl.Pl	3	n	173	nūminibus	ibus	ibus
numen:Dat.Sg	3	n	173	nūminī	ī	ī
numen:Acc.Pl	3	n	173	nūmina	a	a
numen:Gen.Sg	3	n	173	nūminis	is	ērum
numen:Gen.Pl	3	n	173	nūminum	um	um
numen:Abl.Sg	3	n	173	nūmine	e	e
numen:Nom.Pl	3	n	173	nūmina	a	a
numen:Acc.Sg	3	n	173	nūmen		
numen:Dat.Pl	3	n	173	nūminibus	ibus	ibus
numerus:Nom.Sg	2	m	390	numerus	us	us
numerus:Abl.Pl	2	m	390	numerīs	īs	īs
numerus:Dat.Sg	2	m	390	numerō	ō	ō
numerus:Acc.Pl	2	m	390	numerōs	ōs	
numerus:Gen.Sg	2	m	390	numerī	ī	ī
numerus:Gen.Pl	2	m	390	numerōrum	ōrum	ōrum
numerus:Abl.Sg	2	m	390	numerō	ō	ō
numerus:Nom.Pl	2	m	390	numerī	ī	ī
numerus:Acc.Sg	2	m	390	numerum	um	um
numerus:Dat.Pl	2	m	390	numerīs	īs	īs
nuntius:Nom.Sg	2	m	121	nūntius	us	us
nuntius:Abl.Pl	2	m	121	nūntiīs	īs	īs
nuntius:Dat.Sg	2	m	121	nūntiō	ō	ō
