Word	Declension	Gender	TotFreq	Declined	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
monumentum:Nom.Pl	2	n	59	monumenta	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
monumentum:Acc.Sg	2	n	59	monumentum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	uum	uum
monumentum:Dat.Pl	2	n	59	monumentīs	īs	īs	īs	īs	īs	īs	īs	īs	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum
mora:Nom.Sg	1	f	230	mora	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
mora:Abl.Pl	1	f	230	morīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
mora:Dat.Sg	1	f	230	morae	ae	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
mora:Acc.Pl	1	f	230	morās	ās	ās	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	e	e	e	e
mora:Gen.Sg	1	f	230	morae	ae	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
mora:Gen.Pl	1	f	230	morārum	ārum	ārum	ārum	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
mora:Abl.Sg	1	f	230	morā	ā	ārum	ārum	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
mora:Nom.Pl	1	f	230	morae	ae	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
mora:Acc.Sg	1	f	230	moram	am	am	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum
mora:Dat.Pl	1	f	230	morīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	ōrum	ōrum	ōrum
morbus:Nom.Sg	2	m	209	morbus	us	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
morbus:Abl.Pl	2	m	209	morbīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
morbus:Dat.Sg	2	m	209	morbō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	e	e	e	e
morbus:Acc.Pl	2	m	209	morbōs	ōs															
morbus:Gen.Sg	2	m	209	morbī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
morbus:Gen.Pl	2	m	209	morbōrum	ōrum	ōrum	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	e	e	e	e
morbus:Abl.Sg	2	m	209	morbō	ō	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum
morbus:Nom.Pl	2	m	209	morbī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
morbus:Acc.Sg	2	m	209	morbum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
morbus:Dat.Pl	2	m	209	morbīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
mors:Nom.Sg	3	f	921	mors																
mors:Abl.Pl	3	f	921	mortibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	uī	uī
mors:Dat.Sg	3	f	921	mortī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	uī
mors:Acc.Pl	3	f	921	mortēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
mors:Gen.Sg	3	f	921	mortis	is	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
mors:Gen.Pl	3	f	921	mortium	ium	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
mors:Abl.Sg	3	f	921	morte	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e
mors:Nom.Pl	3	f	921	mortēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
mors:Acc.Sg	3	f	921	mortem	em	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
mors:Dat.Pl	3	f	921	mortibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	uī	uī
mos:Nom.Sg	3	m	635	mōs																
mos:Abl.Pl	3	m	635	mōribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	uī	uī
mos:Dat.Sg	3	m	635	mōrī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
mos:Acc.Pl	3	m	635	mōrēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
mos:Gen.Sg	3	m	635	mōris	is	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
mos:Gen.Pl	3	m	635	mōrum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
mos:Abl.Sg	3	m	635	mōre	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e
mos:Nom.Pl	3	m	635	mōrēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
mos:Acc.Sg	3	m	635	mōrem	em	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
mos:Dat.Pl	3	m	635	mōribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	uī	uī
motus:Nom.Sg	4	m	178	mōtus	us	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
motus:Abl.Pl	4	m	178	mōtibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	uī	uī
motus:Dat.Sg	4	m	178	mōtuī	uī															
motus:Acc.Pl	4	m	178	mōtūs	ūs	ēī	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
motus:Gen.Sg	4	m	178	mōtūs	ūs	us	us	ae	a	a	a	a	a	a	a	a	a	a	a	a
motus:Gen.Pl	4	m	178	mōtuum	uum	ū	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	uī
motus:Abl.Sg	4	m	178	mōtū	ū	ū														
motus:Nom.Pl	4	m	178	mōtūs	ūs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
motus:Acc.Sg	4	m	178	mōtum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
motus:Dat.Pl	4	m	178	mōtibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	uī	uī
mulier:Nom.Sg	3	f	70	mulier																
mulier:Abl.Pl	3	f	70	mulieribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	uī	uī	īs	īs
mulier:Dat.Sg	3	f	70	mulierī	ī	ī	ī	ī	ī	ī	ī	a	a	a	a	a	a	a	a	a
mulier:Acc.Pl	3	f	70	mulierēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum
mulier:Gen.Sg	3	f	70	mulieris	is	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
mulier:Gen.Pl	3	f	70	mulierum	um	um	um	um	ū	es	ō	ō	ō	ō	e	e	e	e	e	e
mulier:Abl.Sg	3	f	70	muliere	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e
mulier:Nom.Pl	3	f	70	mulierēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum
mulier:Acc.Sg	3	f	70	mulierem	em	ō	ō	ō	e	e	e	e	e	e	e	e	e	e	e	e
mulier:Dat.Pl	3	f	70	mulieribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	uī	uī
mundus:Nom.Sg	2	m	280	mundus	us	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
mundus:Abl.Pl	2	m	280	mundīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
mundus:Dat.Sg	2	m	280	mundō	ō	ō	ō	ō	ō	ō	ō	ō	ō	e	e	e	e	e	e	e
mundus:Acc.Pl	2	m	280	mundōs	ōs	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	uī	uī
mundus:Gen.Sg	2	m	280	mundī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
mundus:Gen.Pl	2	m	280	mundōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum
mundus:Abl.Sg	2	m	280	mundō	ō	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum
mundus:Nom.Pl	2	m	280	mundī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
mundus:Acc.Sg	2	m	280	mundum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
mundus:Dat.Pl	2	m	280	mundīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
munus:Nom.Sg	3	n	322	mūnus																
munus:Abl.Pl	3	n	322	mūneribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	uī	uī
munus:Dat.Sg	3	n	322	mūnerī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	uī
munus:Acc.Pl	3	n	322	mūnera	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
munus:Gen.Sg	3	n	322	mūneris	is	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
munus:Gen.Pl	3	n	322	mūnerum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
munus:Abl.Sg	3	n	322	mūnere	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e
munus:Nom.Pl	3	n	322	mūnera	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
munus:Acc.Sg	3	n	322	mūnus																
munus:Dat.Pl	3	n	322	mūneribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	uī	uī
murus:Nom.Sg	2	m	250	mūrus	us	ēī	ēs	ēs	ēs	ēs	ēs	ēs	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum
murus:Abl.Pl	2	m	250	mūrīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
murus:Dat.Sg	2	m	250	mūrō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	e	e	e	e
murus:Acc.Pl	2	m	250	mūrōs	ōs	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	uī	uī
murus:Gen.Sg	2	m	250	mūrī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
murus:Gen.Pl	2	m	250	mūrōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum
murus:Abl.Sg	2	m	250	mūrō	ō	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum
murus:Nom.Pl	2	m	250	mūrī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
murus:Acc.Sg	2	m	250	mūrum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
murus:Dat.Pl	2	m	250	mūrīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
natura:Nom.Sg	1	f	769	nātūra	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
natura:Abl.Pl	1	f	769	nātūrīs	īs	īs	īs	īs	īs	īs	a	a	a	a	a	a	a	a	a	a
natura:Dat.Sg	1	f	769	nātūrae	ae	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
natura:Acc.Pl	1	f	769	nātūrās	ās	ās	ō	ō	ō	ō	e	e	e	e	e	e	e	e	e	e
natura:Gen.Sg	1	f	769	nātūrae	ae	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
natura:Gen.Pl	1	f	769	nātūrārum	ārum	ārum	ārum	īs	īs	īs	a	a	a	a	a	a	a	a	a	a
natura:Abl.Sg	1	f	769	nātūrā	ā	ārum	ārum	īs	īs	īs	a	a	a	a	a	a	a	a	a	a
natura:Nom.Pl	1	f	769	nātūrae	ae	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
natura:Acc.Sg	1	f	769	nātūram	am	ōrum	ō	ō	ō	ō	e	e	e	e	e	e	e	e	e	e
natura:Dat.Pl	1	f	769	nātūrīs	īs	īs	īs	īs	īs	īs	a	a	a	a	a	a	a	a	a	a
nauta:Nom.Sg	1	m	71	nauta	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
nauta:Abl.Pl	1	m	71	nautīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
nauta:Dat.Sg	1	m	71	nautae	ae	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
nauta:Acc.Pl	1	m	71	nautās	ās	ās	ō	ō	ō	ō	e	e	e	e	e	e	e	e	e	e
nauta:Gen.Sg	1	m	71	nautae	ae	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
nauta:Gen.Pl	1	m	71	nautārum	ārum	ārum	ārum	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
nauta:Abl.Sg	1	m	71	nautā	ā	ārum	ārum	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
nauta:Nom.Pl	1	m	71	nautae	ae	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
nauta:Acc.Sg	1	m	71	nautam	am	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum
nauta:Dat.Pl	1	m	71	nautīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
navis:Nom.Sg	3	f	349	nāvis	is	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
navis:Abl.Pl	3	f	349	nāvibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	uī	uī
navis:Dat.Sg	3	f	349	nāvī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	uī
navis:Acc.Pl	3	f	349	nāvēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
navis:Gen.Sg	3	f	349	nāvis	is	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
navis:Gen.Pl	3	f	349	nāvium	ium	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
navis:Abl.Sg	3	f	349	nāve	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e
navis:Nom.Pl	3	f	349	nāvēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
navis:Acc.Sg	3	f	349	nāvem	em	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
navis:Dat.Pl	3	f	349	nāvibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	uī	uī
nemus:Nom.Sg	3	n	166	nemus																
nemus:Abl.Pl	3	n	166	nemoribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	uī	uī
nemus:Dat.Sg	3	n	166	nemorī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	uī
nemus:Acc.Pl	3	n	166	nemora	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
nemus:Gen.Sg	3	n	166	nemoris	is	īs	īs	īs	īs	īs	a	a	a	a	a	a	a	a	a	a
nemus:Gen.Pl	3	n	166	nemorum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
nemus:Abl.Sg	3	n	166	nemore	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e
nemus:Nom.Pl	3	n	166	nemora	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
nemus:Acc.Sg	3	n	166	nemus																
nemus:Dat.Pl	3	n	166	nemoribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	uī	uī
nepos:Nom.Sg	3	m	116	nepōs																
nepos:Abl.Pl	3	m	116	nepōtibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	uī	uī
nepos:Dat.Sg	3	m	116	nepōtī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
nepos:Acc.Pl	3	m	116	nepōtēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
nepos:Gen.Sg	3	m	116	nepōtis	is	īs	īs	īs	īs	īs	a	a	a	a	a	a	a	a	a	a
nepos:Gen.Pl	3	m	116	nepōtum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
nepos:Abl.Sg	3	m	116	nepōte	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e
nepos:Nom.Pl	3	m	116	nepōtēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
nepos:Acc.Sg	3	m	116	nepōtem	em	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
nepos:Dat.Pl	3	m	116	nepōtibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	uī	uī
nequitia:Nom.Sg	1	f	55	nēquitia	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
nequitia:Abl.Pl	1	f	55	nēquitiīs	īs	īs	uī	uī	uī	e	e	e	e	e	e	e	e	e	e	e
nequitia:Dat.Sg	1	f	55	nēquitiae	ae	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
nequitia:Acc.Pl	1	f	55	nēquitiās	ās		ī	ī	ī	es	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum
nequitia:Gen.Sg	1	f	55	nēquitiae	ae	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
nequitia:Gen.Pl	1	f	55	nēquitiārum	ārum	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
nequitia:Abl.Sg	1	f	55	nēquitiā	ā	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
nequitia:Nom.Pl	1	f	55	nēquitiae	ae	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
nequitia:Acc.Sg	1	f	55	nēquitiam	am	um	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
nequitia:Dat.Pl	1	f	55	nēquitiīs	īs	īs	uī	uī	uī	e	ae	īs	īs	īs	īs	īs	īs	īs	īs	īs
nex:Nom.Sg	3	f	89	nex																
nex:Abl.Pl	3	f	89	necibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	uī	uī
nex:Dat.Sg	3	f	89	necī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ōs	ibus	uī	uī
nex:Acc.Pl	3	f	89	necēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
nex:Gen.Sg	3	f	89	necis	is	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
nex:Gen.Pl	3	f	89	necum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
nex:Abl.Sg	3	f	89	nece	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e
nex:Nom.Pl	3	f	89	necēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
nex:Acc.Sg	3	f	89	necem	em	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
nex:Dat.Pl	3	f	89	necibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	uī	uī
nix:Nom.Sg	3	f	83	nix																
nix:Abl.Pl	3	f	83	nivibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	uī	ī	a	a
nix:Dat.Sg	3	f	83	nivī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	a	a
nix:Acc.Pl	3	f	83	nivēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	īs	īs
nix:Gen.Sg	3	f	83	nivis	is	īs	īs	īs	īs	īs	a	a	a	a	a	a	a	a		
nix:Gen.Pl	3	f	83	nivium	ium	īs	īs	īs	īs	īs	a	a	a	a	a	a	a	a	ua	uī
nix:Abl.Sg	3	f	83	nive	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e
nix:Nom.Pl	3	f	83	nivēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	īs	īs
nix:Acc.Sg	3	f	83	nivem	em	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	uī	uī
nix:Dat.Pl	3	f	83	nivibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	uī	um	um	ōrum	ōrum
nomen:Nom.Sg	3	n	756	nōmen																
nomen:Abl.Pl	3	n	756	nōminibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	uī	uī
nomen:Dat.Sg	3	n	756	nōminī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
nomen:Acc.Pl	3	n	756	nōmina	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
nomen:Gen.Sg	3	n	756	nōminis	is	īs	īs	īs	īs	īs	a	a	a	a	a	a	a	a	a	a
nomen:Gen.Pl	3	n	756	nōminum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
nomen:Abl.Sg	3	n	756	nōmine	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e
nomen:Nom.Pl	3	n	756	nōmina	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
nomen:Acc.Sg	3	n	756	nōmen																
nomen:Dat.Pl	3	n	756	nōminibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	uī	uī
nota:Nom.Sg	1	f	96	nota	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
nota:Abl.Pl	1	f	96	notīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
nota:Dat.Sg	1	f	96	notae	ae	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
nota:Acc.Pl	1	f	96	notās	ās	ās	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ōrum	ōrum	ōrum	ōrum
nota:Gen.Sg	1	f	96	notae	ae	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
nota:Gen.Pl	1	f	96	notārum	ārum	ārum	ārum	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
nota:Abl.Sg	1	f	96	notā	ā	ārum	ārum	īs	īs	īs	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum
nota:Nom.Pl	1	f	96	notae	ae	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
nota:Acc.Sg	1	f	96	notam	am	am	am	um	um	um	um	um	um	um	um	um	um	um	um	um
nota:Dat.Pl	1	f	96	notīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
nox:Nom.Sg	3	f	622	nox																
nox:Abl.Pl	3	f	622	noctibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	uī	uī
nox:Dat.Sg	3	f	622	noctī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ōs	uī	ī	uī
nox:Acc.Pl	3	f	622	noctēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
nox:Gen.Sg	3	f	622	noctis	is	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
nox:Gen.Pl	3	f	622	noctium	ium	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
nox:Abl.Sg	3	f	622	nocte	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e
nox:Nom.Pl	3	f	622	noctēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
nox:Acc.Sg	3	f	622	noctem	em	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
nox:Dat.Pl	3	f	622	noctibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	uī	uī
nubes:Nom.Sg	3	f	121	nūbēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
nubes:Abl.Pl	3	f	121	nūbibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	uī	uī
nubes:Dat.Sg	3	f	121	nūbī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	uī
nubes:Acc.Pl	3	f	121	nūbēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
